,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(21, None), (63, 1), (29, 1), (48, 1), (20, 1), (12, 1)]",
module__conv_type,regular,
module__dropout,0.33316779669505603,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7014017325181228, 2.660312843322754, 2.657427402643057, 2.6448345037607046, 2.6522281316610483, 2.6462548182560846, 2.6518459686866174, 2.6477961686941294, 2.648693194756141, 2.642429670920739, 2.653375816345215, 2.6430508870344895, 2.639723601708045, 2.6376687563382664, 2.6358874724461483, 2.622930225959191, 2.6042163115281327, 2.579801893234253, 2.508203957631038, 2.477150997748742, 2.404280765240009, 2.370808150218083, 2.3908216146322396, 2.319230732550988, 2.2620349773993857, 2.2726139582120455, 2.1931019672980674, 2.1721447174365704, 2.1852057530329776, 2.1794111728668213, 2.147967742039607, 2.1240925275362454, 2.0626952464763937, 2.113850290958698, 2.071016240119934, 2.0027017189906196, 1.9786546120276818, 1.985343628663283, 1.932699990272522, 1.96980179639963, 1.9328561727817242, 1.8850222367506762, 1.9337240952711838, 1.8913976962749774, 1.8912397586382352, 1.8924255737891564, 1.852594678218548, 1.8451632609734168, 1.8025987661801852, 1.7813990097779495, 1.8106336703667274, 1.772294284747197, 1.8322289191759549, 1.7256509395746085, 1.7490310247127827, 1.6998789145396307, 1.7621436614256638, 1.6929707527160645, 1.7105205866006705, 1.6643836901738094, 1.6812992829542894, 1.6963254763529851, 1.6558939842077403, 1.73726112475762, 1.659929866057176, 1.6429172424169687, 1.6371215233435998, 1.6476229227506198, 1.5919058653024527, 1.6125566445864163, 1.6040804734596839, 1.6438030536358172, 1.6146836665960458, 1.577519442484929, 1.5351878312917857, 1.611659471805279, 1.5828989560787494, 1.5314630893560557, 1.549963560471168, 1.5690440526375404, 1.493667718080374, 1.536236988581144, 1.4854445164020245, 1.517698680437528, 1.4601185101729173, 1.529644856086144, 1.4404298268831692, 1.5078401748950665, 1.4478353830484243, 1.4186311355003944, 1.4492387478168194, 1.4292603694475614, 1.4690329056519729, 1.3936523895997268, 1.4582843101941623, 1.367295477940486, 1.3728819168530977, 1.4066214946600106, 1.4361442675957312, 1.3843427493022038, 1.4193966737160315, 1.4018674795444195, 1.38823794401609, 1.4198460523898786, 1.3967096145336444, 1.373249387741089, 1.333037679012005, 1.3588758872105524, 1.3525464608119084, 1.3772584163225614, 1.3460201886984018, 1.2968037036749034, 1.3062846990732047, 1.3451734212728648, 1.3456854343414306, 1.323164129257202, 1.337317945406987, 1.3300143498640793, 1.2842439248011663, 1.298075327506432, 1.2785559287438026, 1.306025613271273, 1.3301609351084782, 1.2641510614982019, 1.2813831109267015, 1.2851216948949373, 1.2547189565805288, 1.2038173217039843, 1.2537314754266005, 1.2355915748156034, 1.2464788739497845, 1.28177513892834, 1.2622252684373123, 1.2378984487973728, 1.1993643797360933, 1.2653158774742714, 1.2478613101519072, 1.216157364845276, 1.1514333431537336, 1.1793056066219623, 1.2263189040697537, 1.1912669988778921, 1.2524288159150343, 1.1577630739945632, 1.1660388561395498, 1.171831490443303, 1.1354859297092144, 1.2364834840481098, 1.1999704379301805, 1.1768348840566782, 1.1751714697250952, 1.1439214082864615, 1.1625919626309322, 1.180605462881235, 1.104277227475093, 1.1676324330843413, 1.164812419964717, 1.124305441746345, 1.0759828787583572, 1.1358641761999864, 1.1381591347547677, 1.0993338071382963, 1.0941617507200974, 1.1512424872471736, 1.1551198739271897, 1.1028700846892137, 1.1014745290462786, 1.0612980732550987, 1.083394846549401, 1.0861997329271758, 1.1061999779481155, 1.1363761333318858, 1.105828674022968, 1.0521815520066482, 1.0517606680209821, 1.0829581554119403, 1.0705012743289655, 1.0880766272544862, 1.0799216939852787, 1.0486176976790795, 1.0403472350193903, 1.109790090414194, 1.0156325725408701, 1.0698230358270497, 1.0099109667998094, 1.1106170828525836, 1.0775322565665613, 0.9674928628481352, 1.0253890385994544, 1.0818110273434565, 0.9536623221177322, 0.9779580739828256, 1.0155442256193894, 1.014449839408581, 0.9827912459006676, 1.0271541705498328, 0.9688444467691275, 0.9692543469942533, 0.9990177356279814, 1.0251835447091322, 0.9906819857083834, 0.9763755724980281, 0.9249588287793673, 0.9914408784646255, 0.9291443425875444, 0.9733756578885592, 0.9428622557566716, 0.9864436094577496, 0.8572968606765453, 0.951846351990333, 0.9614810998623188, 0.9068695884484511, 0.9164872307043809, 0.9191645640593309, 0.9139914916111873, 0.920725809610807, 0.9241488273327167, 0.9241937243021452, 0.9107569419420682, 0.9313434068973248, 0.908590032504155, 0.9210904877919417, 0.906680454657628, 0.8673859541232769, 0.9535413054319528, 0.9054071353032038, 0.8441794762244591, 0.9081028030468867, 0.9366247929059542, 0.8363308521417471, 0.8588815175569975, 0.9177917443788969, 0.8289206073834345, 0.9370961280969473, 0.8728045335182777, 0.8770193320054275, 0.9151406398186317, 0.8841428169837364, 0.8217798141332773, 0.8738422118700467, 0.8784261281673725, 0.8298849289233868, 0.8332463007706862, 0.8794912127348092, 0.8672629264684824, 0.8649618497261634, 0.7663380155196556, 0.8100599866646987, 0.7890717139610878, 0.8568274296247043, 0.840070301752824, 0.8447076018039997, 0.8334387595836933, 0.843543253495143, 0.7881468149331899, 0.8067696103682884, 0.841374344092149, 0.806445300579071, 0.7966563013883737, 0.8291170285298274, 0.8164603054523468, 0.7952461912081792, 0.8393418229543246, 0.8529792794814477, 0.8253467202186584, 0.8756292178080632, 0.8623067727455727, 0.7620249065069052, 0.8200873191540058, 0.8242953795653123, 0.7544078863584078, 0.8162137893530038, 0.868579715031844, 0.7933547038298386, 0.788634652357835, 0.7830780460284307, 0.7704431038636428, 0.767477220755357, 0.7675454332278325, 0.7834354400634765, 0.7513703135343698, 0.7869150757789611, 0.7833445879129263, 0.7974802384009728, 0.855788635290586, 0.8103775978088379, 0.798281861268557, 0.7867833027472863, 0.6944809968654926, 0.7718507115657512, 0.7567822236281175, 0.745605689745683, 0.7572344128902142, 0.7648517085955693, 0.7902851196435782, 0.7774465056566092, 0.8192472494565524, 0.7612322183755728, 0.7653295209774604, 0.7525994860208951, 0.7353219600824209, 0.7414478292832007, 0.7468023538589478, 0.7745923244036161, 0.7406867320720966, 0.7421817586972164, 0.6982951916181124, 0.7408434198452876, 0.7511064474399273, 0.7076966028947097, 0.6968298118848067, 0.6774885223462032, 0.7341525316238403, 0.6649935694841238, 0.7099431111262395, 0.775992077589035, 0.6858275262209085, 0.7133454139416034, 0.7266278597024771, 0.714043495288262, 0.7769006518217233, 0.6943771765782283, 0.6987586599129897, 0.6991445229603694, 0.6786892019785368, 0.6372519694841825, 0.730902324273036, 0.7580099573502174, 0.7055010722233699, 0.705375676888686, 0.741194238112523, 0.7327514863931216, 0.6986451598314138, 0.6959422863446749, 0.7599651602598337, 0.7219650442783649, 0.7656819572815529, 0.7321761351365309, 0.6960302105316749, 0.7028393974670997, 0.7083540609249702, 0.689388043146867, 0.701648970750662, 0.7113129652463472, 0.7246845428760235, 0.6722366938224206, 0.6752214184174171, 0.718044571693127, 0.662500942670382, 0.6662220624776987, 0.6773612109514383, 0.7392727934397184, 0.6931221164189852, 0.7175689935684204, 0.7564972565724299, 0.7450823481266315, 0.6644055792918572, 0.7044058501720428, 0.7143560088597811, 0.717987034871028, 0.7059541051204388, 0.6809971662668082, 0.6699189759217776, 0.6546438024594233, 0.6386047079012944, 0.6948428080632136, 0.7015278458595275, 0.6849454136995169, 0.712279735161708, 0.7197847549731915, 0.7067067586458646, 0.6850193216250493, 0.6604691441242512, 0.6474856330798222, 0.6181446492671967, 0.6504886095340435]"
