,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, None), (66, 11), (22, 11), (11, 11)]",
module__conv_type,temporal,
module__dropout,0.45951530272319996,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7938744691702038, 2.726344552406898, 2.698601172520564, 2.6893974377558783, 2.713507476219764, 2.6882730373969443, 2.671328695003803, 2.682606267929077, 2.669217315086952, 2.6726636519798865, 2.6605421946598935, 2.658559142626249, 2.652918533178476, 2.650911914385282, 2.644289130430955, 2.641778615804819, 2.634712545688336, 2.6361394845522366, 2.6388875631185678, 2.6341933947343095, 2.6457935149853045, 2.6193962427286, 2.612841529112596, 2.6025850809537445, 2.5904266284062314, 2.5928581861349254, 2.5728991178365854, 2.5554699897766113, 2.5501826212956353, 2.5440797549027665, 2.5336235486544094, 2.524955489085271, 2.5135899176964394, 2.5243036820338323, 2.4860719313988318, 2.4705876680520866, 2.469640673123873, 2.4566425470205453, 2.45584495984591, 2.4325340050917403, 2.4498167478121244, 2.4347608713003304, 2.455285824262179, 2.4236031568967378, 2.4319475907545822, 2.4462584532224216, 2.4118380326491136, 2.408637677706205, 2.3991973876953123, 2.3915390528165377, 2.405656183682955, 2.3875865569481483, 2.430257852260883, 2.376991451703585, 2.365520822084867, 2.36898879638085, 2.3606472675616925, 2.39175323339609, 2.386929229589609, 2.3906085307781515, 2.3826687886164737, 2.3522530225607063, 2.3348421096801757, 2.374017880513118, 2.3476139215322642, 2.298995802952693, 2.3263148894676795, 2.3630826693314773, 2.3183747401604284, 2.301386147279006, 2.3273863278902494, 2.3281784534454344, 2.347776163541354, 2.339177238024198, 2.305391612419715, 2.289114236831665, 2.3121095253871036, 2.2994049329024095, 2.2768905346210184, 2.3238696318406324, 2.281442323097816, 2.2730213568760798, 2.293511860187237, 2.2718100474430964, 2.252609913165753, 2.2692579892965465, 2.255207560612605, 2.2188171019920935, 2.1689642355992245, 2.2016299174382135, 2.1917516965132493, 2.1897179676936225, 2.1679945854040295, 2.1613129138946534, 2.0608902050898625, 2.1083289843339186, 2.122030966098492, 2.126231094507071, 2.1069436990297756, 2.08776908654433, 2.086125612258911, 2.0435670192425066, 2.0435030350318324, 2.0283320206862228, 2.0408544540405273, 1.9699229882313656, 2.064975036107577, 1.971864859874432, 2.032570919623742, 2.0111716197087213, 1.9836344975691576, 1.97826525248014, 1.9877770992425772, 1.9309065928825966, 1.9220782940204326, 1.9309910187354455, 1.9632892003426186, 1.9641690529309785, 1.8820472992383517, 1.9161850158984846, 1.9584279225422785, 1.8897868981728188, 1.8816616498506986, 1.8888031280957736, 1.8571989059448242, 1.8518081279901357, 1.8897362764065082, 1.8814568758010863, 1.8487362916652972, 1.8518427885495699, 1.8149799035145686, 1.8962609052658081, 1.8427234906416672, 1.8823161528660701, 1.7608711022597092, 1.830346494454604, 1.8263864278793336, 1.8200471034416785, 1.7951107722062332, 1.712780184012193, 1.743196392059326, 1.7848093528013962, 1.7256318789262037, 1.7520948244975163, 1.813258169247554, 1.7934061912389903, 1.737588777908912, 1.7111627927193276, 1.732508419110225, 1.7169283940241886, 1.6833604867641743, 1.735466614136329, 1.7351962639735294, 1.7508143314948448, 1.6915126268680278, 1.6716931379758395, 1.6757879917438214, 1.6692943536318265, 1.670492384983943, 1.6532365542191725, 1.6770480852860672, 1.6768450113443227, 1.6625099732325628, 1.6755514603394728, 1.6596613773932825, 1.674224041058467, 1.6188494755671574, 1.6012277273031381, 1.6569659104714027, 1.5917531673724834, 1.6363030433654786, 1.5989217868218055, 1.6581218774502093, 1.5785451357181255, 1.6082663536071777, 1.5608263327525211, 1.6233890735186063, 1.5865540779553926, 1.6199040963099554, 1.5752247700324424, 1.5963268958605252, 1.5950697697125948, 1.5627306626393245, 1.5392442593207727, 1.581722435584435, 1.5662867289323072, 1.550897964147421, 1.5112824054864737, 1.5170335567914524, 1.5810186037650475, 1.591849138186528, 1.5593461660238412, 1.4945910747234639, 1.5094289541244508, 1.5521682189061092, 1.4580673639590924, 1.516539791914133, 1.525161394706139, 1.5054588427910438, 1.5252832696988032, 1.4806474823218125, 1.4579502050693218, 1.518777161378127, 1.5144006967544557, 1.5219475911213802, 1.4753262794934787, 1.4866223371945895, 1.5289727687835692, 1.4634028012935931, 1.4615854079906756, 1.4503857392531174, 1.435286855697632, 1.4522253256577713, 1.4944138563596285, 1.4726361476458036, 1.445486598748427, 1.5089160258953387, 1.4796131372451782, 1.4901387563118569, 1.4578489578687228, 1.4823264763905453, 1.3875339342997624, 1.4707252520781298, 1.4352508251483624, 1.4148601311903732, 1.4394107231727014, 1.5064641035520114, 1.4148595113020677, 1.4285266582782452, 1.4143984042681181, 1.4039884017064022, 1.4760671047063973, 1.4034919133553139, 1.3693068284254808, 1.4118399565036481, 1.4517154418505156, 1.4072858388607319, 1.3661362464611346, 1.4309738856095535, 1.4234367829102736, 1.4370299651072576, 1.3940585466531608, 1.4477185304348286, 1.4246613575862004, 1.397525297678434, 1.3850776177186233, 1.365630711041964, 1.423845830330482, 1.3644167533287634, 1.3848079369618342, 1.4052924266228308, 1.346900725364685, 1.4225273022284874, 1.3607310735262357, 1.3764702466818002, 1.40341270336738, 1.362743069575383, 1.3236040738912729, 1.3584349723962637, 1.3819959512123694, 1.3567611162479107, 1.3092404182140644, 1.2719660483873807, 1.3076834165132962, 1.2999619190509504, 1.2793259675686175, 1.3050244111281175, 1.3275621524223915, 1.3662238634549655, 1.3774117047970111, 1.3440370559692383, 1.3297800559263964, 1.386213210912851, 1.3278781707470233, 1.3142017126083374, 1.4070544481277465, 1.3055755285116342, 1.3364622592926025, 1.3541276473265427, 1.292472217633174, 1.33904327245859, 1.351797436750852, 1.2759425108249371, 1.2589545598396887, 1.343510994544396, 1.3817825078964234, 1.3755181275881254, 1.3137132607973538, 1.323633492909945, 1.3483621542270368, 1.3156894445419312, 1.3422765199954694, 1.245426685993488, 1.320583438873291, 1.2633325099945067, 1.3054695257773765, 1.2989358333440928, 1.2529670862051157, 1.3303216237288256, 1.2812114880635188, 1.354419162640205, 1.2774530429106492, 1.3341606506934534, 1.2579420823317307, 1.2733418602209825, 1.3641975457851703, 1.289975459759052, 1.2483334046143753, 1.2434260478386512, 1.3071685442557701, 1.2432227208064153, 1.3035838530613826, 1.213815543284783, 1.2937241866038396, 1.2382785907158484, 1.2897335281738869, 1.231512829890618, 1.2620350122451782, 1.2716848373413085, 1.2735436641252957, 1.277358627319336, 1.2423796855486355, 1.2384091413938083, 1.2786376036130465, 1.1915853335307194, 1.2593580025892992, 1.2645413013604971, 1.2779295132710384, 1.2313240234668439, 1.248540267577538, 1.2540627754651583, 1.2659356098908645, 1.2613968959221473, 1.2507028396313007, 1.2240266928305992, 1.2547909388175378, 1.2075508942970863, 1.2343651441427377, 1.2572933673858642, 1.2431010787303631, 1.265183265392597, 1.2407043310312125, 1.1867766178571262, 1.256581524702219, 1.2244384930684016, 1.2412031925641573, 1.2463146979992206, 1.2479329228401184, 1.2584764535610493, 1.2028076245234562, 1.2168842994249784, 1.2410316632344172, 1.2115812833492572, 1.2606198439231286, 1.210321135704334, 1.2207922532008244, 1.2855025163063636, 1.2150359025368325, 1.2188213981114902, 1.2019887135579035, 1.2255846848854652, 1.1909194469451905, 1.1808923189456646, 1.2138664043866672, 1.2114168423872727, 1.1889323271237886, 1.2095224609741797, 1.270189591554495, 1.2268071449719942, 1.1885557486460758, 1.2234041892565213, 1.179817328086266, 1.1902935963410597, 1.167052307495704, 1.1757785705419688, 1.160928043952355, 1.283578790151156, 1.1981627225875855, 1.2250678227497982, 1.1771704893845778, 1.1351416532809917, 1.2059656143188477, 1.2065531638952403, 1.1734517583480248, 1.2240030600474432, 1.1786630043616662, 1.2334901699653038, 1.1962077947763297, 1.1998946850116436, 1.1883563738602858, 1.164452180495629, 1.1175365237089303, 1.1300935855278602, 1.1238983704493597, 1.2284224501022927, 1.1558007808832023, 1.1690330230272734, 1.1956659848873432, 1.162817960519057, 1.109085435133714, 1.1661537940685565, 1.1214136600494384, 1.168892497282762, 1.1668953565450815, 1.220146839435284, 1.1904775436107928, 1.1195484271416298, 1.177742152947646, 1.1330839578921978, 1.1382176344211286, 1.1334749396030719, 1.1080516796845656, 1.1192717808943529, 1.1898883452782265, 1.1281075972777146, 1.1490486401778002, 1.1951429202006414, 1.1789034311587994, 1.1422893780928391, 1.15581453029926, 1.193875549389766, 1.1593596962782053, 1.1498229815409733, 1.1334974600718573, 1.1231574388650747, 1.166791660969074, 1.1841648505284237, 1.1096511932519766, 1.1401817596875705, 1.121078559068533, 1.0961838447130643, 1.1128637313842773, 1.0958045647694514, 1.135564230955564, 1.1190195358716524, 1.0849306996052082, 1.076172140928415, 1.1311793620769794, 1.0911039187357976, 1.1284262620485745, 1.0931585284379812, 1.1575628739136916, 1.1140575427275436, 1.093131632071275, 1.1275408267974854, 1.1815282895014836, 1.1242535334367019, 1.0973998895058266, 1.0948456360743597, 1.1393002326671893, 1.1181071244753324, 1.1422028358166034, 1.07376541357774, 1.0768708504163302, 1.1170583229798536, 1.0740193275304941, 1.1519275390184842, 1.1844015680826627, 1.0727063710872944, 1.1326183484150814, 1.05105043557974, 1.0905208404247577, 1.093162914422842, 1.097212026669429, 1.1196234666384184, 1.1580211547704844, 1.0687765341538649, 1.120290391261761, 1.1575909834641678, 1.1026129924334012, 1.1567141496218167, 1.1215974000784068, 1.0878086851193354, 1.1378200310927171, 1.095992595415849, 1.0588179019781259, 1.0753465982583852, 1.0861205504490778, 1.071118361216325, 1.1262534416638887]"
