,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(9, None), (49, 1), (16, 1), (63, 1), (25, 1), (42, 1)]",
module__conv_type,regular,
module__dropout,0.5222189569699944,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7744201191121047, 2.6981053896198146, 2.683208430008434, 2.6792164713976128, 2.6695343325984835, 2.667205714399248, 2.670650729316146, 2.674203471338898, 2.6581199192105864, 2.6787218060828493, 2.66245193775166, 2.663987117506657, 2.6617832502800187, 2.6644411998029165, 2.6653323749490836, 2.6596160742729413, 2.660648311756343, 2.658969766022037, 2.654812607889111, 2.6571905075987448, 2.6623198976874693, 2.652070701523855, 2.647916335343626, 2.6524593839287416, 2.6562235203927473, 2.657032706854548, 2.6580939134573915, 2.649991540293836, 2.663304987495283, 2.65630358635404, 2.6554312527007617, 2.6568692150428044, 2.6583623934296945, 2.6499748060173203, 2.648652660032094, 2.653857308471283, 2.6595568799192337, 2.649773686980834, 2.6442140495696815, 2.6505737662659574, 2.6554355566265264, 2.6552183132428637, 2.6423130310763523, 2.646830665021131, 2.639334500122805, 2.6564326318441616, 2.641853462169673, 2.6407389567377937, 2.630716890871123, 2.6279129440447133, 2.622820210525689, 2.589331877931479, 2.5956724100782966, 2.5947315105460262, 2.5646772416769252, 2.584143199177174, 2.5678461543405366, 2.539149671477464, 2.538898582752217, 2.5193575277594675, 2.520764706797962, 2.5337435159692405, 2.4947812098281905, 2.5340778322834825, 2.5099121505417883, 2.4845406313832847, 2.474118550083061, 2.444328539869439, 2.485821537379466, 2.4371443251443665, 2.4514780303855948, 2.4442809582674467, 2.462054524316136, 2.4463029740749356, 2.4570012459741175, 2.44888136912356, 2.4593379548011316, 2.4299709012120587, 2.3731733084413382, 2.3929626558467216, 2.3882883623084616, 2.406680254435975, 2.3759030143840594, 2.373360297448137, 2.391392058426652, 2.3751375250683253, 2.3986177825377006, 2.354425951881519, 2.335963701949427, 2.3310954400962998, 2.3535834802126403, 2.2943414776685493, 2.347463647256802, 2.2813973637930585, 2.2989121323255994, 2.3278133842782176, 2.3031522702207003, 2.2759662927401765, 2.2717778274253426, 2.306142216008712, 2.2965293543286, 2.2133948045699383, 2.281827071633215, 2.2589483790035083, 2.212996595977475, 2.259022375617151, 2.2701369968025125, 2.219562621731616, 2.182944740207294, 2.245689944881333, 2.121208012161402, 2.19203965289875, 2.161883998307273, 2.123006996222708, 2.156559729140119, 2.1511034781939715, 2.1582436299989496, 2.1911236452758027, 2.139319309027179, 2.1268107178580657, 2.0864578734463057, 2.15925716665413, 2.1206350705162396, 2.0974371963332086, 2.0807821225156222, 2.0736069037893623, 2.111092181820727, 2.1541909586362133, 2.047623143733064, 2.11501556698007, 2.0900231254456476, 2.097093696199551, 2.06802865859978, 2.090957171877952, 2.080978118994697, 2.087655618514317, 2.0460069810575425, 2.1080001853083736, 2.0641131749855313, 1.9833770113799065, 2.0126973779529647, 2.058240412862629, 2.0760213732145747, 2.026935436727911, 1.975533085562382, 2.0190619039810884, 1.9853291690521682, 1.9819200456543997, 1.9704528474486482, 2.0179456813158727, 2.027875491124833, 1.956196291384729, 2.0215679387614864, 1.9633810582128823, 1.9606126136109734, 1.96849342409066, 1.9045363927369399, 1.9272053725909912, 1.9463051972880285, 1.913967816272071, 2.0084135261605405, 1.9224360053417657, 1.9348069396124539, 1.8939970568812043, 1.9580321956759352, 1.9168758801936645, 1.9561379061396933, 1.954988603757137, 1.878925104802107, 1.9227286210073888, 1.9565146322773557, 1.925781974893447, 1.8620100168222642, 1.8936636225321295, 1.8177495389402314, 1.9115175987460271, 1.8680152194332458, 1.8764889165687377, 1.8360692568991022, 1.8508868140596053, 1.779082294033627, 1.8901410673075392, 1.8291519195329007, 1.8236670330009057, 1.8644948308575715, 1.856460160539056, 1.7977747851776549, 1.8510873585050214, 1.8098645174698376, 1.8135160121697433, 1.8164198100280027, 1.82443898199153, 1.7943057091449521, 1.7903208619017688, 1.8578500471170185, 1.8209151824697838, 1.8245628279372978, 1.693585121826671, 1.7918348769021792, 1.8076725432916372, 1.797507274713048, 1.8083586302712287, 1.7830765087863822, 1.7709632187192548, 1.769582117143104, 1.8138880160591486, 1.706406230072888, 1.8162516279789664, 1.8207023347995968, 1.7577157111209212, 1.7104925871813264, 1.7498561333187277, 1.7525077538494884, 1.7279568396587575, 1.7781321632965352, 1.719255727225479, 1.740742676297097, 1.7657501309737205, 1.7411604168555046, 1.7471133501513632, 1.7077086521411196, 1.6987569108390257, 1.6839848211800628, 1.689007578501917, 1.6819955057771994, 1.677466646769049, 1.6533528214125133, 1.6411601695105706, 1.7029144348607141, 1.6593603072428038, 1.6616038175817862, 1.7199733333018563, 1.7422348223017086, 1.7030703663481785, 1.7295837213031595, 1.614041528412651, 1.6191274489888328, 1.6380848076850663, 1.6557047387748183, 1.6146603842213019, 1.5906020467159723, 1.6384452340462898, 1.6394843692614323, 1.6653578886054135, 1.646178243823414, 1.6402597379179615, 1.6158863209668435, 1.6326245998854356, 1.6064363156980455, 1.6574502333181196, 1.6826396217933632, 1.55538499722467, 1.6337038801769663, 1.5459330159959253, 1.553645998268201, 1.6080505229511206, 1.6193431723680027, 1.6100467535253897, 1.5980944021948262, 1.6362425326383148, 1.5719863791323487, 1.5436749649919834, 1.5568761290898108, 1.6339232748351038, 1.5914038790316394, 1.6506178928637758, 1.569625984486533, 1.5953101997081767, 1.5918757925822944, 1.5878953957810094, 1.5538104049739525, 1.5839836400099048, 1.577967724396244, 1.5904351749365093, 1.5228854709226884, 1.538682394124087, 1.5607657313232128, 1.540044962155119, 1.5680754304046924, 1.5538652127929555, 1.5836150153998116, 1.5467939586795443, 1.5168790777103618, 1.466977303824365, 1.5270689309389116, 1.5052468080263623, 1.572591967715795, 1.5311856939886714, 1.4723298265110196, 1.5815484840440797, 1.5111980072228925, 1.4436828254850238, 1.5621519128902241, 1.5178680312071315, 1.4716841074224845, 1.518812285236032, 1.4810866318263034, 1.5321997131030072, 1.5087359255615396, 1.53345507010459, 1.4890923127173459, 1.5277855056656222, 1.5392319914007324, 1.4644982657602363, 1.4843043113007237, 1.525806460045529, 1.4363605541260456, 1.438612562974447, 1.5063108384781325, 1.4789924934807595, 1.4934827329105087, 1.5106707943300426, 1.4898240185334661, 1.5187187820127999, 1.496296344982878, 1.4832880418959205, 1.4925086630205333, 1.4966556144747398, 1.4223681644709554, 1.4862130968701506, 1.4530926180987316, 1.5145525810693294, 1.4553836601301382, 1.4362134274894853, 1.4616277991176454, 1.4465378628428793, 1.4441784905974284, 1.4458609599121726, 1.477489154194271, 1.4708243597001267, 1.4826137557181174, 1.4697878394021335, 1.4181979865954402, 1.4441554529146006, 1.4324918548227847, 1.4777081288088962, 1.4211984948542855, 1.4661693579882125, 1.4172637354765407, 1.4372181022706458, 1.4169236764641653, 1.424930001819673, 1.443707145901112, 1.4404267245926916, 1.4455236849358037, 1.4398886721448558, 1.459984931496041, 1.4169123364366856, 1.460957085317551, 1.4950249001197338, 1.4139617564473965, 1.4301703139149993, 1.3932300842760617, 1.401332656274746, 1.3768755245713573, 1.3977817802961567, 1.3608184141878674, 1.4900935856164705, 1.429252363146212, 1.4719347014119697, 1.4396546998772057, 1.4019658665340375, 1.437016567780033, 1.3891241070281093, 1.415004006134305, 1.384111421629141, 1.36085411111705, 1.3905175811861201, 1.4390834697286479, 1.4061578322879618, 1.3588032875070213, 1.3960167835031827, 1.3348170603778755, 1.4290116143065994, 1.3689035233450808, 1.3656764510047332, 1.3211183903651014, 1.3870784051149825, 1.3958307976213296, 1.3894871902419927, 1.3909840124862716, 1.4108958489855856, 1.363327602794012, 1.3799157243605642, 1.37003502831996, 1.3714280967189212, 1.3170354746074144, 1.4176534182527412, 1.273148703391559, 1.3494809148286373, 1.3902115049674262, 1.3922307859027008, 1.370783435942693, 1.3609983590615267, 1.3562528727947232, 1.340262599812894, 1.369209333149944, 1.3112071703212322, 1.329720276381903, 1.3769901147590908, 1.338708377090983, 1.370192144213099, 1.3602102664483064, 1.3524664689762531, 1.3656986814146437, 1.3090411840549905, 1.3629302119153182, 1.3992299553978547, 1.2782026475386854, 1.3451807053761486, 1.3692289720485713, 1.3072487862782483, 1.3373068428819745, 1.2910411751419448, 1.4375032843937658, 1.3589277348917648, 1.3042339934421572, 1.3347707819319092, 1.351704021792095, 1.3111489426068552, 1.3238235035117023, 1.2943903641475865, 1.3083174304393075, 1.3013470673698777, 1.319276605464726, 1.2951700719534147, 1.3119510567107948, 1.3782852366064693, 1.3056230200840029, 1.3513981396470423, 1.3416727996996898, 1.3083481023355215, 1.336689810436201, 1.2834829109235952, 1.3314284731036086, 1.3481809965570577, 1.3251304436005344, 1.3690671532973289, 1.334466896915344, 1.3427211957211902, 1.3242238748521042, 1.2679914557325713, 1.310078306423, 1.3006613668739164, 1.3100335265261491, 1.259598979591979, 1.2631765834635789, 1.2651034073260568, 1.2960965340819006, 1.3315730354209951, 1.3028137430304856, 1.324227977189109, 1.2752469133252244, 1.322642656102332, 1.2856958592821475, 1.30716327684676, 1.3356121093522366, 1.2609759476233033, 1.2646654425502626, 1.3364005357285207, 1.244377956583135, 1.3109943987201107, 1.30839859016591, 1.2540131585889418, 1.3556381307965408, 1.3174383005806756, 1.3268748718574714, 1.303439435990988, 1.334069418551488, 1.3233576914343959, 1.2930875314440833, 1.2565245300215868, 1.2939752806139406, 1.3150847419393648, 1.3212354233680264, 1.2978903091906124, 1.2859990169958384, 1.2298419646510033, 1.1947883376717223, 1.2994952624066731, 1.3054580983344584, 1.265895732041158, 1.263808100583808, 1.2665573487038562, 1.3114794472069322, 1.2702466118668454, 1.2136500871904317, 1.2659502851492632, 1.255756451603997, 1.287494521799629, 1.2391556811172073, 1.327417257889976, 1.2877409187386653, 1.2077072635651553, 1.2392530390800938, 1.3141178413580197, 1.2442015975111373, 1.2472630238969011, 1.3241131679729503, 1.1695008363944046, 1.2692226521434178, 1.286632282385124, 1.27148064899261, 1.2736991150546693, 1.2672667156858324, 1.2933897211416279, 1.2660920465072838, 1.2625881435781632, 1.2753378572776068, 1.2426779138227284, 1.2898715764312818, 1.2717957772006199, 1.1987694134152314, 1.3128849845074828, 1.2198877140693187, 1.2866012805694564, 1.2710997359585143, 1.1644697749809765, 1.2295941275054154, 1.2319531853779562, 1.3307208815254308, 1.2039339606640314, 1.2629314187171943, 1.3115387038615487, 1.2398477760614168, 1.2847093653518264, 1.2172090535673301, 1.3108891440309849, 1.263814722952416, 1.2348515335703494, 1.2388139765806445, 1.257885849682383, 1.28275472000313, 1.1791051311832534, 1.2662113978383172, 1.2535668756665808, 1.240144464118304, 1.203471694804936, 1.2264559256330605, 1.2225444385704798, 1.2176698306297544, 1.1539313738109747, 1.2352982629825566, 1.2313803461908261, 1.2301266055708326, 1.2413125018642084, 1.2354452171729549, 1.1816472551705632, 1.2595318703839593, 1.2281625269122487, 1.2211528100912334, 1.2015143372441164, 1.2020307495917577, 1.2349566715169802, 1.2492724073059405, 1.2432950350731125, 1.186619532062413, 1.2584010535874426, 1.223386172725101, 1.1802355055630036, 1.2278433729526053, 1.2626735199174706, 1.1854771091114225, 1.236886671807929, 1.2445376530877665, 1.2214769677432027, 1.2231613487091284, 1.2353377325013926, 1.2219506451668247, 1.212203731149062, 1.2280640104163485, 1.2936482095626596, 1.2739050705003785, 1.2303911137741501, 1.2026355809265885, 1.2579169189620178, 1.2263693218625888, 1.2196558011736975, 1.26757926328235, 1.1974025165036508, 1.1613429760106833, 1.2627766567199017, 1.157020440689065, 1.220251759505249, 1.2149515858742914, 1.2045019742269947, 1.3097638987485207, 1.2068467127576943, 1.2018172385258898, 1.2098937776940046, 1.2288656862339684, 1.1664246832440976, 1.2339613909211953, 1.2300369691343922, 1.2350711806446917, 1.1621300731288113, 1.1662139493301582, 1.2364546545315982, 1.1912058790333577, 1.1993475976876047, 1.266006421652749, 1.165343478164269, 1.1992946747292454, 1.151146987863638, 1.2353615648363276, 1.2013697553071068, 1.1969053969002321, 1.2050900082959937, 1.232346725360606, 1.2694385940920745, 1.2153861577747187, 1.170909709145635, 1.1887751046686474, 1.1619218813902605, 1.2278123886913377, 1.1656078142656283, 1.2171461143610682, 1.1819470345228194, 1.144007913302182, 1.2156864859027514, 1.2435330046955728, 1.2070857406350946, 1.1983046384816909, 1.1740526083688305, 1.1613774646120192, 1.164886758462871, 1.2074820399858035, 1.1776666270642469, 1.2189703435709662, 1.2090616872152304, 1.1890469628302838, 1.1649272325408355, 1.1899160330862353, 1.1850777711859108, 1.1691659923008249, 1.1984437139591881, 1.1647896341570763, 1.2339147115924016, 1.1674746363867465, 1.266764690488204, 1.1646619424209559, 1.1523213566669028, 1.1559858386394952, 1.2520484642069196, 1.1666159174325261, 1.154109814628256, 1.2117230780888797, 1.1631403899284598, 1.1807024969976607, 1.2295860404344106, 1.2273705751420902, 1.2178366064910595, 1.2368145040644258, 1.1966723547862974, 1.1608398546956846, 1.1893195533431185, 1.1717591955182183, 1.186178893682702, 1.134683324237416, 1.1659988456327715, 1.2644139310278724, 1.1716329125513585, 1.1726130540836763, 1.1513504801861245, 1.1811694783356697, 1.1642412353410987, 1.1825417694389189, 1.1800898149451806, 1.1778118757242417, 1.2032999376245597, 1.2380908298538325, 1.143957365580312, 1.1977485206634293, 1.153783742800943, 1.2701451539763817, 1.2089784204443563, 1.185406039148942, 1.1456935892779743, 1.152261632296532, 1.1660982758179665, 1.1409314831824573, 1.096216891911078, 1.1782532315970156, 1.1667080315061207, 1.1041734499697278, 1.1928980243791172, 1.2184710346585403, 1.1770239250951369, 1.189785059996817, 1.1856442615318115]"
