,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, None), (66, 11), (22, 11), (11, 11)]",
module__conv_type,temporal,
module__dropout,0.45951530272319996,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7695811063309375, 2.703988767565157, 2.687322369438737, 2.6872253626785794, 2.67863458549896, 2.691277987000114, 2.6936154271457147, 2.675839328903551, 2.666349167543839, 2.6671670476786784, 2.6702195212058544, 2.66351364712169, 2.663084446867575, 2.6549122319758456, 2.650282456624726, 2.643482311513128, 2.653644673289647, 2.642505742817457, 2.635113893046301, 2.6474014005486612, 2.638642648416029, 2.6337681505058224, 2.636324939415705, 2.623580042505861, 2.6205106036266073, 2.604492077584216, 2.606760051413381, 2.597495071468041, 2.5951594198059875, 2.598506684711739, 2.57821337917427, 2.5496276508052262, 2.548739329109522, 2.5335070761037173, 2.497776721967196, 2.4879291376548966, 2.4679740487209756, 2.4748041225925332, 2.497197849688562, 2.432289360806389, 2.4344007287378835, 2.429232455539061, 2.441632358240783, 2.405784723733456, 2.423282047552599, 2.401547884918154, 2.393370142799943, 2.328093675378427, 2.3940843377007788, 2.3972931080305084, 2.343719063410975, 2.3847567922685786, 2.3776284725879453, 2.3394436572353006, 2.3330243037685507, 2.3500236985313996, 2.3497191269427566, 2.3649742582649766, 2.327195756818608, 2.2848962851736383, 2.327089670418087, 2.3626939853414877, 2.337589850210019, 2.298020302274115, 2.3212314533200598, 2.3171601715399968, 2.313835517389483, 2.3240076646538625, 2.3038467057515386, 2.2834967846361, 2.257883926901941, 2.3357150851819695, 2.274270431024737, 2.241944312819847, 2.282860601028648, 2.2913669346615717, 2.232208631724779, 2.220609273212936, 2.2954103009303792, 2.2788438239386726, 2.2776022170803887, 2.2731237065000416, 2.2870660615265654, 2.2817897592403202, 2.2592104550619556, 2.2656440147421932, 2.2580959064898525, 2.267371151972781, 2.2643903380293935, 2.252340719032104, 2.241607563442858, 2.2302799309757146, 2.21248338518519, 2.2334236617955714, 2.2119795381162346, 2.2102460067242355, 2.2071073500437732, 2.1754063632880642, 2.1598575732476215, 2.230199851475735, 2.175266666751968, 2.2176286077361707, 2.1727563036073274, 2.228288016948021, 2.1633452763341734, 2.2014495241056853, 2.173760659655662, 2.160351082725635, 2.1957296611484827, 2.1597072488419475, 2.1790242372968085, 2.1850608955563207, 2.1249002266435006, 2.1465659141540527, 2.1725581215481213, 2.132318494638878, 2.1625578474608376, 2.1472229466516315, 2.14449613959429, 2.1223161018617573, 2.1522498275363984, 2.1475442027219565, 2.129968124243706, 2.161651630374075, 2.1344038061044674, 2.114713318423656, 2.141423930561921, 2.1091897980999326, 2.109134431408505, 2.1544556755418385, 2.109449179844861, 2.0650563260703505, 2.0978650339987555, 2.11716460745649, 2.0795588525472866, 2.1023511443720975, 2.0582650896445047, 2.0972511344970246, 2.0970290321014153, 2.081420873425349, 2.061610723712102, 2.0547976782966737, 2.037609279442568, 2.063672822754009, 2.092229713718976, 2.0499958722377993, 2.0154943101330374, 2.028479232595332, 2.0294042598524267, 2.0387347630288764, 2.054537327044049, 2.081405776067923, 2.067006221749211, 2.0331803171306535, 2.033172757953721, 2.0375412140360694, 2.0562538004931175, 1.99687859298405, 2.0484134031099352, 1.9721890591565407, 2.016491467500674, 1.9485942508534129, 2.012215465393287, 2.005003192427069, 1.9948291186533718, 1.9893642233700795, 1.9429093428364845, 1.9863884140368948, 1.9499713891509407, 1.961613571907719, 2.037986851518721, 1.949274937388298, 1.9613623452714364, 1.9712071540380924, 1.9392404183386838, 1.9163155994011418, 1.9397337592715134, 1.9716163617814242, 1.9829761010161722, 1.8689180129531258, 1.9586922814917174, 1.9230380855694313, 1.9442307254921598, 1.9029564758811122, 1.9476674480777847, 1.9124595228586205, 1.8544440465666447, 1.9021241166938143, 1.8853131455796859, 1.8940024351821254, 1.9433886051407447, 1.919309484717706, 1.8946742894445279, 1.9065449193076978, 1.8650952626926838, 1.896275591804387, 1.9066210537718624, 1.9119232002649316, 1.8568627386854977, 1.8614155911160157, 1.836835299465264, 1.8156520331330432, 1.8456261557266045, 1.8243891038610112, 1.8161591631042142, 1.80253575431027, 1.828744327253281, 1.8538174363027065, 1.8218061784004453, 1.805515065344626, 1.819286779788277, 1.720972805899766, 1.821649507448235, 1.7688245869692527, 1.7341741284461292, 1.767507043793525, 1.7608851148487858, 1.755205202836963, 1.7204144702035722, 1.6846142895985843, 1.7150056604242188, 1.6986601443332014, 1.6494450172170982, 1.7489822859713615, 1.7174966677205854, 1.685932510626557, 1.6870410432026177, 1.6712118480157347, 1.67140345314125, 1.6117045679725743, 1.6381938187862612, 1.6355796293987461, 1.64028770322405, 1.5957307175332474, 1.6219279465478011, 1.6306290862879234, 1.6224358127711482, 1.5996387265299925, 1.5690782285861034, 1.5667168170471852, 1.6103063026681557, 1.5970549117612425, 1.5714631258466132, 1.6110761808132872, 1.5772441756392581, 1.5537142738685572, 1.568192702973543, 1.5316379144859498, 1.5929891809577317, 1.6090094957131393, 1.5449428325438292, 1.5312269418944064, 1.5453566549143272, 1.5250693345092832, 1.5559204420983734, 1.4630521014978153, 1.4891760263222702, 1.5439406468159196, 1.5404560931951983, 1.5079813590981388, 1.4960578030640397, 1.530224474722428, 1.5092374077201234, 1.5124768561417374, 1.4588740703231218, 1.4773686990012793, 1.4648312245342339, 1.5044184463659769, 1.534415697913771, 1.45718653272045, 1.4856326843937275, 1.5490732657668451, 1.4693694741136185, 1.4637388283524866, 1.4806640273223597, 1.415161160463548, 1.4335938773554489, 1.4363364472311202, 1.410105663842026, 1.4358447177462903, 1.4662318499301694, 1.4527876264665767, 1.4244107351036916, 1.447052910995667, 1.4262445858743353, 1.4518182543863805, 1.4825372570862096, 1.433764967239167, 1.4217849311287065, 1.4132759795381657, 1.3075474661284623, 1.4254365352854577, 1.45968149836185, 1.3970998291560843, 1.3960742555178622, 1.420882424445423, 1.3780677863562532, 1.3496836333233537, 1.3851448750702433, 1.4300785883902585, 1.3651206603522938, 1.3762659177513967, 1.3565064776505955, 1.3809259699673695, 1.2860633094684795, 1.3369115468856805, 1.3597375827987568, 1.385005246227584, 1.4010109375943578, 1.3784152060546362, 1.3180817720176397, 1.3509570859279394, 1.3136506842465443, 1.3506501680159362, 1.3601231077063876, 1.339823561981392, 1.3568307526187329, 1.339954635062048, 1.3790486657470322, 1.3701837439165307, 1.3984418770117297, 1.3061658727996504, 1.3835162378711352, 1.2796913782373085, 1.3497180148199044, 1.3788731527282598, 1.3237495286976408, 1.3150349378126878, 1.3145600885468336, 1.339462787859479, 1.3166113378223716, 1.3534395792257108, 1.267458803385238, 1.29905432147172, 1.331028891940663, 1.3343016050318552, 1.3423814848137086, 1.3351065330028076, 1.2734222495865661, 1.2691940358329898, 1.2991106526225202, 1.2573235490439143, 1.3336142049143243, 1.247950697427076, 1.2848896202384794, 1.2925293901083674, 1.3380555863329948, 1.302286318911166, 1.2813089949449057, 1.2753058004195696, 1.2074275391393263, 1.2484663440357389, 1.2724028676604857, 1.3024896858286927, 1.2801044788121947, 1.266985257160675, 1.287900495288232, 1.3023490322336082, 1.2962943734287413, 1.2505923548607556, 1.2904476907760392, 1.265403321262044, 1.2768958154151484, 1.243811683200436, 1.2480612822285744, 1.277215529796134, 1.2538183615457794, 1.2224360159432464, 1.2865383385235123, 1.2179995335215439, 1.2225930967849534, 1.2770055546223602, 1.1984764968580186, 1.1989220978550548, 1.256059683550999, 1.2446803271024702, 1.2381348508957835, 1.2522561371154344, 1.246455143344758, 1.1961456546425475, 1.291210993995336, 1.311945551972302, 1.2452768864140589, 1.2332344487725369, 1.2171376429577077, 1.2021641162752073, 1.1611720668913885, 1.201118555059791, 1.2600623779966926, 1.2537069189881223, 1.1740703592516115, 1.229522477100398, 1.132574467044019, 1.1980802870576948, 1.2911299673609142, 1.1527868536828916, 1.2625202683443284, 1.2067868054429423, 1.174334454238128, 1.2565063739534292, 1.204149741295786, 1.190615769300011, 1.2197540846435466, 1.2137570056465523, 1.19036896906872, 1.2217482103535025, 1.280427070623183, 1.1880817744339511, 1.1770019876027589, 1.2183111207317687, 1.202620318695487, 1.1729515920589473, 1.205721945345, 1.2083909863801503, 1.1461228845897378, 1.2038724624387798, 1.177555799140049, 1.2009707270503847, 1.1936927214623416, 1.1559161453779438, 1.1519098309396665, 1.1426344553476577, 1.1671377336669129, 1.1326278515224621, 1.1642016268786155, 1.1497298138891996, 1.0934338538089088, 1.2231238194677667, 1.1889086569927425, 1.178599992087532, 1.2437150431321835, 1.1867385713725966, 1.0925884709206766, 1.2269177010589432, 1.182934886567058, 1.198034217256669, 1.1674327321415112, 1.148469402884152, 1.2040470680212951, 1.1200850294460116, 1.1854799904424027, 1.2120865026956802, 1.1616972864993613, 1.1067624939417358, 1.1397293021864794, 1.1748256463059104, 1.148855906248781, 1.16389941279996, 1.1341746935371715, 1.187616924119753, 1.1717186668265658, 1.074622685686686, 1.152454910310446, 1.128850767426587, 1.0978886444368996, 1.1486661775509135, 1.1726102768170135, 1.1297468399060702, 1.089993834954483, 1.138811964731703, 1.1267739329003048, 1.1715938278525007, 1.136934588916951, 1.0973106916416597, 1.1510948210065473, 1.1474168080338156, 1.156855347468603, 1.13960372799285, 1.1373863882233708, 1.1394107964775446, 1.1685700608171787, 1.13917481096119, 1.1303501990807527, 1.0725751612711916, 1.089051146307625, 1.0659329269343092, 1.1362440105351952, 1.0989234258167093, 1.1807361211308616, 1.109564782106842, 1.0873874466045186, 1.1157727908698036, 1.0918238078090752, 1.0603187560346747, 1.080611881438761, 1.1006724418529075, 1.050297201540289, 1.0905155906089805, 1.1096483802313524, 1.0962218735743532, 1.116747028329719, 1.0467882767907695, 1.1438726917611968, 1.1038421837611194, 1.064811825866993, 1.1388354791369544, 1.0800993374841963, 1.2112592039369872, 1.0618953078382858, 1.0964875933754548, 1.0583978633219744, 1.0304638344697705, 1.0542779455285902, 1.0678373921135507, 1.0030223969890018, 1.0869189874843639, 1.0781540743311055, 1.0791241297134422, 1.046886996883286, 1.0887255043336357, 1.0170657226279793, 1.0624098202950456, 1.1170562846483922, 1.0595587901591796, 1.100126425788538, 1.083935206503221, 1.067767898031332, 1.1036607050000762, 1.0995026779817318, 1.0577375737948413, 1.077143361582219, 1.0436635410361157, 1.069827269429307, 1.0592295242342613, 1.0543952440848365, 1.0858089468362127, 1.0331292880396068, 1.0794610254344628, 1.014455813989832, 1.001987500989288, 1.1657207983978903, 1.0471101722772358, 1.0000624167907686, 1.0222909951347703, 1.0352174999394936, 1.0544067050999926, 1.1232357894835046, 1.0724533691901903, 1.0483476891898558, 1.0835801807588057, 1.0654856727258648, 1.0761892502415742, 1.0702586505594336, 1.0903178542938452, 1.065462271793171, 1.0677748737252597, 1.034599252511264, 1.0391631388572458, 1.0712162420311377, 1.0357496935777417, 0.9954892378569338, 1.0231221291282293, 1.0643142301721913, 1.0190091561077879, 1.0680859244936813, 1.0321455553704666, 1.050141404521821, 1.0196256963419617, 1.0924757867621273, 0.9933913315111221, 0.9962714740699937, 1.0782413532575583, 1.070002898272697, 1.076408988472587, 1.0201498262003366, 1.04178980913612, 1.0807501717297587, 1.0273043236787556, 1.0476161376918245, 1.0383416506048575, 1.0560178273681038, 1.0604335053019849, 1.0412343415190557, 0.9968567406247738, 1.0068091878647754, 1.027315100645996, 1.0183369134686335, 1.0268546399643377, 0.9854942505983806, 1.0103998903590286, 1.0516505494957595, 0.9852876524952768, 1.0035916593237721, 1.096803887975801, 0.9871892295741943, 0.9402425122215153, 1.0168220072095502, 1.0621725449318835, 0.9782158915415994, 1.0090460399805754, 1.0097896974171665, 0.9773947482389023, 1.0368663431705478, 0.9686773781941647, 1.0395529562745447, 1.0361503290372818, 0.9873069204655373, 1.0223594665297875, 0.984668572839346, 1.032681929938947, 1.0581423923645716, 0.9734439436808816, 1.0487806931267114, 0.984772502286028, 0.9820211337551231, 0.9790633975943197, 1.0234010886182225, 0.950351314721369, 1.0008844110802806, 1.0421924630647903, 0.9927370812711633, 1.052992948439399, 1.0397598266716297, 1.076875317314706, 1.0557484943437623, 1.0047647033435319, 1.0396280827949091, 1.0030755709867505, 1.022949198441969, 0.9772920678508638, 1.0721334431237963, 1.0112418128505594, 1.0304503847017554, 1.015732087001305, 0.9711466311146366, 1.062919451079768, 0.987276107675187, 1.0783323178048083, 1.023109041290632, 0.9868501225151157, 0.9428418333193106, 0.9641134864556549, 0.9894631640399386, 0.966814105216991, 1.0387347115703909, 1.0742255411432613, 1.0326037879628098, 0.9934370470115838]"
