,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, None), (55, 11), (22, 11), (22, 11), (66, 11), (11, 11)]",
module__conv_type,temporal,
module__dropout,0.5041136020670517,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7876936563284382, 2.686812103655157, 2.667936855376742, 2.6815241177111893, 2.6622114562437553, 2.6685525478366707, 2.6734979760773028, 2.657307383644684, 2.6625601412357334, 2.6581381576582146, 2.6491697956668974, 2.6669286901384046, 2.661991345641473, 2.6588172717548773, 2.6574266727895433, 2.654731089157824, 2.659245726004372, 2.655824910687987, 2.6494363588823275, 2.6622639468819966, 2.6588276999861833, 2.6595094543563507, 2.64960420395573, 2.644992436435615, 2.648694374334135, 2.6532954357356493, 2.6554435467467616, 2.652971813607606, 2.6547465650248228, 2.650906750969983, 2.6439246491128374, 2.65083457852236, 2.6458951274974627, 2.6498176574248093, 2.6503580389858095, 2.6441071960533664, 2.6494076144133083, 2.643213322119029, 2.6451398408447355, 2.6428604754722382, 2.6467984608438178, 2.640477765627614, 2.6455024895011747, 2.6439457150809003, 2.6378368413482756, 2.636468696640132, 2.648933824148169, 2.6419426612376706, 2.63975670248184, 2.6406738666299447, 2.637789444698521, 2.6337688866432636, 2.628692016335378, 2.615656577129566, 2.6309021889188178, 2.6220412724745517, 2.6234672170516045, 2.618288718013378, 2.6113034666904014, 2.6034647796564774, 2.604243137150343, 2.568539033840205, 2.573410454108465, 2.538042216948068, 2.5298899911250827, 2.5175667986259422, 2.526824380940721, 2.5120940589354057, 2.4888640255510404, 2.5153234502922697, 2.478705453230167, 2.469650830066009, 2.467949825485127, 2.4618657323692257, 2.474498092497164, 2.4355844338428985, 2.455669674538327, 2.4461918092898385, 2.4459714510902058, 2.4228468051429433, 2.441434856099045, 2.438511151780981, 2.4214449098640274, 2.386564103311019, 2.381001494272726, 2.403910860634401, 2.3844729240865403, 2.3746976157125084, 2.397831632037709, 2.3608062788198727, 2.4124567586717065, 2.3476362907622614, 2.4151504718993464, 2.3742595987898207, 2.354442753851471, 2.3636522547801717, 2.3510264290193734, 2.342552384696865, 2.340318580219904, 2.362755798628057, 2.352293520965062, 2.2792540330859303, 2.305227554108342, 2.310439108195961, 2.31777198895224, 2.2643919179253675, 2.3053608284877742, 2.2644064580166536, 2.24977478623046, 2.3162453980028226, 2.2731623573872306, 2.2909825366775616, 2.2743958956467862, 2.3202629408317765, 2.237682146562534, 2.254327331860554, 2.2194132976972565, 2.228211271177701, 2.2448342539463284, 2.2271423617501576, 2.2551629144027903, 2.190829219671255, 2.251521018402753, 2.1942961881433805, 2.1967809266832954, 2.1721432050681093, 2.224119097596757, 2.164610802381514, 2.186841736399749, 2.153766176813032, 2.2021536842002907, 2.1286218189298247, 2.124158014002847, 2.087283154194807, 2.111634246653611, 2.091903465659258, 2.1203107372629058, 2.0855452702295563, 2.057695462224114, 2.0366199672853176, 1.9816276639327048, 2.0269965767516207, 2.03488059957172, 1.9698168004901508, 1.9798950669396027, 1.9530104583450185, 1.9488403909589604, 1.9853735965989436, 1.95618407008049, 1.9630028969743598, 1.9754146467159297, 1.9104428235100828, 1.8697357780091228, 1.9014685673709095, 1.9107836401152771, 1.8398911604179111, 1.794025297343903, 1.8759941904446158, 1.8632409320185113, 1.8681097419590074, 1.8189848425069375, 1.8376136558117835, 1.7810842630608479, 1.8285468556309572, 1.791905255817931, 1.6989233079612887, 1.7780339931271418, 1.7175707227341594, 1.7894394964524711, 1.7397790462266263, 1.7608438810554115, 1.7759557284335887, 1.7329016518891145, 1.7639916706131098, 1.7522285678733187, 1.7300048224391331, 1.6446316728692885, 1.6255334830261172, 1.678243186522035, 1.7084896727406829, 1.6722186199166202, 1.7180764235706716, 1.666023939360324, 1.6637917346284294, 1.6766649399730766, 1.6551401362726617, 1.678469147099338, 1.5987142581453222, 1.6294806124041927, 1.6128514477332356, 1.6517453621624754, 1.6201849333705296, 1.6412244863069552, 1.5930471731218956, 1.5925626945220241, 1.6635026884721493, 1.6013691990965255, 1.5882891238710992, 1.5946806124245696, 1.5806025677397346, 1.5513478080393375, 1.6190962057141183, 1.5711628358104806, 1.6237014255578754, 1.529622073926182, 1.5629136471707048, 1.524919395038322, 1.559990377123248, 1.4640872974138746, 1.5644533728268195, 1.543731619923934, 1.5240685724087697, 1.565665278788136, 1.5005094761797966, 1.5668762212079574, 1.5239140651223748, 1.5261547755919704, 1.5271107407001718, 1.4784278642454323, 1.53706392011927, 1.5102790925684058, 1.4247348437066027, 1.5258827822155627, 1.5232428965141729, 1.5474528487309225, 1.4316309498868618, 1.5056103926879838, 1.4536440421802936, 1.4393847859513886, 1.4244285052045247, 1.5216619195102843, 1.4276965078651274, 1.4775531463489955, 1.4986694222809147, 1.4727725030368515, 1.4705679275532888, 1.5182450977624666, 1.429504768566172, 1.4654714895969865, 1.4208632023777379, 1.4395627817130066, 1.3913188603660944, 1.3937530479715694, 1.458917884670621, 1.4731754459247093, 1.4587939652946846, 1.42040076108938, 1.4600611661235454, 1.4162911161766016, 1.3753615155371481, 1.3885022016301307, 1.4135763103624626, 1.4350710826154163, 1.4079893937583607, 1.3704291825344979, 1.4000652961942068, 1.3404912604978156, 1.3839279480916704, 1.3513138325198324, 1.3733030920767577, 1.3871087745706892, 1.3755896226848054, 1.3830941823724374, 1.4294050533801346, 1.3815306103837617, 1.358958397838677, 1.4470100399963666, 1.3709194670512885, 1.3320207070914223, 1.3814465082873508, 1.31848457596185, 1.3910976992534605, 1.330015100000912, 1.3255367980081376, 1.3608085112117367, 1.3213775603672537, 1.3157615982878081, 1.4190517065614547, 1.3205976712233294, 1.3694888661983957, 1.3374973883183674, 1.3486289062444927, 1.2972385161650422, 1.255603199399814, 1.3313340682955863, 1.323647445618131, 1.3281848976770425, 1.355087378256819, 1.3603384937083527, 1.320687294235817, 1.313293194747866, 1.2649848575885763, 1.2971967555102073, 1.2941462134259383, 1.2798087847014823, 1.2941880465930649, 1.295336417100886, 1.247601350416233, 1.3308738466635475, 1.284052481607707, 1.3060039132690062, 1.2841563962536207, 1.2942738325350323, 1.2989637353193082, 1.2370394706955543, 1.273281016868393, 1.2510350047681513, 1.244088030526911, 1.2897457820618807, 1.241548849024144, 1.2458083198205914, 1.2675163867498844, 1.2850878582881895, 1.2319150070827436, 1.359569490816412, 1.2434632382333222, 1.2398694418621705, 1.306370577064125, 1.267844903572347, 1.2842803075981324, 1.2462109959504144, 1.2749636253562537, 1.2335179595561758, 1.3060730957319464, 1.240808429341688, 1.2656100282770033, 1.24725076518917, 1.24495025766481, 1.2579846173324072, 1.2187028776807665, 1.2087693798415815, 1.2303183752258198, 1.2551936240467, 1.2147447451361104, 1.2111150375114712, 1.1465884758028648, 1.2906395414910485, 1.19957140641676, 1.2474128983133221, 1.2222747834860075, 1.2895145752432258, 1.2272278396869876, 1.2261450033674341, 1.2622207828848493, 1.2452155890891596, 1.2305774610701148, 1.1948717081053424, 1.2312781806171111, 1.2080320755487686, 1.2319610476838039, 1.213064019673139, 1.2165904829316236, 1.2674276867775647, 1.2640489094870038, 1.2182653505602516, 1.1857022995898308, 1.1952256380765913, 1.1605672104296716, 1.2329735977358263, 1.2383421716836924, 1.2545930856231087, 1.1864589543957569, 1.140023279350692, 1.209830701408533, 1.1887670817916731, 1.1462186409718034, 1.2061212174128293, 1.1873719893589516, 1.2093228381682866, 1.2356863548482577, 1.2602458358728852, 1.1822747636919875, 1.236584106239708, 1.2176585706870526, 1.1779449629714789, 1.1722519940430436, 1.2014941673535815, 1.2131789907798731, 1.1587087082335075, 1.226947955263705, 1.1657869179049172, 1.193279510168529, 1.1822546882854275, 1.192424153684996, 1.1709909877373235, 1.1214513498160332, 1.1179959701734512, 1.1958699401923392, 1.1402690331447114, 1.155242896229172, 1.2322116279051325, 1.224456577603925, 1.2321242598872326, 1.160010946726317, 1.1598179301926446, 1.156131275005359, 1.1486705303536342, 1.194731241355617, 1.1729509654357184, 1.1604905722804433, 1.206703349990955, 1.176469651521457, 1.1139697381461091, 1.1642356170153136, 1.0977308746710548, 1.1488983024187795, 1.144258682950399, 1.1612451273851148, 1.1349225927707205, 1.2177012464653654, 1.1711749421276647, 1.1098729869972868, 1.1451787194801823]"
