,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(12, None), (9, 1), (60, 1), (10, 1), (54, 1), (56, 1)]",
module__conv_type,temporal,
module__dropout,0.38707775747699275,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.779081566271814, 2.6794961315720442, 2.6761478792599926, 2.678095514666472, 2.6564736081730067, 2.660629820433572, 2.654510259628296, 2.651967732463466, 2.659261934337304, 2.654720929864511, 2.6513717800981156, 2.6491669149095904, 2.6452867599263343, 2.6544871103086645, 2.651014437459775, 2.6441386601922603, 2.651011227643524, 2.6461819969081786, 2.642556112241699, 2.654790040503567, 2.654884904709083, 2.6481512675959977, 2.6480070583170945, 2.648544202755, 2.6465376880561307, 2.650160482459853, 2.647105945544936, 2.641460335403824, 2.6467154512506363, 2.6468615421776134, 2.6519588483309264, 2.6412320680866115, 2.6398489573922035, 2.643520013085917, 2.6462613522031195, 2.65077783926045, 2.6383811610610124, 2.64627942474446, 2.6468381207074194, 2.6414332913021497, 2.641105921940808, 2.6394929096489945, 2.6404824208708426, 2.645427276356158, 2.641958499666128, 2.640795124391734, 2.645267822056349, 2.6403873570270555, 2.642698804040272, 2.6441575565283064, 2.645038912684098, 2.648756791583842, 2.6456444894498765, 2.639355206741979, 2.641203825696371]"
valid_acc,,"[0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.06741573033707865, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.06367041198501873, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07116104868913857, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985]"
valid_loss,,"[2.639520646034555, 2.6387016326747137, 2.6391804066490145, 2.6401535464583263, 2.637140900008241, 2.6386130070418456, 2.6384830939189325, 2.6396211113376116, 2.6389271534337535, 2.6385576108868203, 2.6383631265118774, 2.637880436043614, 2.638231250677216, 2.63894857449478, 2.638704742831684, 2.6389241182848755, 2.63805457179466, 2.6392473102955334, 2.638256309630719, 2.6377267489272556, 2.638906803023949, 2.638705070545611, 2.638770468672563, 2.6387038284473205, 2.6385020915042148, 2.638211852155821, 2.6379904184448586, 2.6384041934424127, 2.638627271973685, 2.639272416575571, 2.6379974424169306, 2.639235425977671, 2.6382480873150773, 2.6377596221166604, 2.637833347927765, 2.6379478808199424, 2.637963058350238, 2.638584345914005, 2.638031350539418, 2.6383376719799827, 2.638147600581137, 2.6378698429364835, 2.638432161638353, 2.638237820135967, 2.6381757348664245, 2.637645859843336, 2.6380341097656705, 2.638186882497666, 2.638284142990684, 2.6379788029059936, 2.6379737684342746, 2.6384753118293562, 2.6383399418677285, 2.6378036036473533, 2.637835980354623]"
