,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(36, None), (10, 1), (15, 1), (2, 1)]",
module__conv_type,temporal,
module__dropout,0.35875008919600637,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.811946293617006, 2.691700963129552, 2.6878612661040435, 2.666123970296087, 2.6714738847202013, 2.6685108149476187, 2.68379065139117, 2.6605266990055823, 2.656582512226784, 2.672317689146642, 2.6540163823110308, 2.6551808119967535, 2.657985757473458, 2.652266170338327, 2.6573452924282304, 2.6669488049563133, 2.654960302576867, 2.6542432815324126, 2.651467042891766, 2.6555910294049054, 2.6607449688053224, 2.6521067885508094, 2.6498229909792212, 2.6489024827753385, 2.6546466859977214, 2.6513363027710315, 2.6472937179598475, 2.6527478353006546, 2.655450418892678, 2.660098627740311, 2.6510633245124855, 2.6538931499661107, 2.6497205646136726, 2.6406938717615387, 2.6434968183313687, 2.6486157363601555, 2.64392227640051, 2.6468968719559522, 2.650127923752507, 2.649263148817222, 2.642258564019226, 2.65075052071352, 2.6411185578960312, 2.651374499538521, 2.658103697797906, 2.6474567671253544, 2.6430117888904974, 2.643099837629008, 2.6493513262879973, 2.646141235362577, 2.646552434210828, 2.6395439631211515, 2.6444457123437903, 2.6421771689718794, 2.6394619925648577, 2.640284536662758, 2.644180956657858, 2.644458143382949, 2.6403738630862046, 2.6356693952558587, 2.633313287325612, 2.637474544468238, 2.6319820623884302, 2.6347260934097245, 2.6250174366819734, 2.623091840652231, 2.624959761185412, 2.628404593215296, 2.6115928474128878, 2.609803654576174, 2.607880918880973, 2.6329986356105564, 2.5997170507047356, 2.591399523475287, 2.595461210685928, 2.5713178494208355, 2.5759384622931822, 2.5691187092613097, 2.5694577590678036, 2.547607220171505, 2.5665273707686307, 2.5309245382167607, 2.5234398672050644, 2.5033487328207182, 2.500033756536974, 2.4642961245528543, 2.486518361226542, 2.4999548732603367, 2.4551722610994986, 2.474646015047912, 2.4179106878477064, 2.4191720733514077, 2.4126034863759283, 2.389014912064656, 2.405385812965004, 2.363438645960392, 2.3810520169824447, 2.3508824202966183, 2.3101611740894334, 2.3050009729313783, 2.3027830851318978, 2.34243876504944, 2.287232792526627, 2.302183050049166, 2.293202328383636, 2.295130990352392, 2.2367795153921675, 2.2627990346785576, 2.2691799642032335, 2.270154770345385, 2.2716735790737324, 2.2623066647449748, 2.2185951070904846, 2.2321479183991904, 2.220626123830375, 2.1917268302833035, 2.1879799104402338, 2.214880186049725, 2.1417523700532373, 2.1219024292199626, 2.165207161136954, 2.157224746939078, 2.1289930061380717, 2.166284351192838, 2.122382993991841, 2.0991891056901566, 2.105006160818693, 2.0932915865858663, 2.0876523543138474, 2.0444272350415917, 2.0844369372917666, 2.060071050948656, 2.049073974826912, 2.085360133728233, 1.9918179447772528, 2.0234806155561826, 2.0074171741153326, 2.0215826394812666, 2.0133367644925895, 2.0483044836817164, 1.9410018192333482, 2.0111217769553043, 1.9709592322183414, 1.8946549789164362, 1.9670850567455127, 1.9926947432142594, 1.9154394365940333, 1.9514615258078258, 1.9178075446201357, 1.9353243920295944, 1.9474902762256068, 1.8528543317168809, 1.8779575182223573, 1.8796085317738362, 1.9242558429973187, 1.8938652862139456, 1.8095626686489044, 1.8329479852700257, 1.8159778285646118, 1.7727149837400273, 1.7759416485429385, 1.846815666748539, 1.7650052772564195, 1.8559417004075844, 1.7620010424165111, 1.7675705214207624, 1.7675689231672462, 1.7318550989648491, 1.7222150471258668, 1.7245463622775183, 1.720821644275434, 1.6601221690508354, 1.7116547260178867, 1.707667153540199, 1.684474094311014, 1.7029869138792917, 1.63512944980122, 1.7256508420819383, 1.6239617826619668, 1.6613871400693612, 1.7139877376932726, 1.6124515856998947, 1.6725269791251542, 1.6533956754884545, 1.6457382312064222, 1.595619013151145, 1.5582186608961617, 1.6206758309144946, 1.5665376147361072, 1.58421562472941, 1.6019832081698362, 1.609117215934915, 1.5930321177573474, 1.533883943709189, 1.5496351535327166, 1.5930702904305627, 1.5068829213345245, 1.5503524649705418, 1.5539288470329746, 1.5355419861341004, 1.4773513507797125, 1.593154839246289, 1.4996507760994244, 1.5272565133532614, 1.533500355407524, 1.5101684194212355, 1.502837588284541, 1.4750648750721893, 1.4793612644922516, 1.4666330698479588, 1.4180956426093623, 1.4123048349799046, 1.453495301112633, 1.4631246561265199, 1.4938800527684613, 1.4070578277742094, 1.4276014238280443, 1.4822692608351427, 1.4376151980518492, 1.4423090734656208, 1.4099664356527246, 1.4049991387604979, 1.3978726891397397, 1.3690020054779566, 1.4263733191715053, 1.4092036029601809, 1.425551768388739, 1.3864372557923699, 1.454653271697139, 1.3679907552546555, 1.3297807408480602, 1.372692446621481, 1.3148440653825748, 1.3379919305228636, 1.3852930065527687, 1.3198258546364778, 1.3930793713789014, 1.4521705543226182, 1.3311882205486756, 1.3611389455942149, 1.3215801808785888, 1.2838320988548617, 1.301052621973605, 1.3364049086098033, 1.3920633013829, 1.3155674574120442, 1.3146175288373858, 1.3267635606136083, 1.2698794981398414, 1.291514277458191, 1.2872046784097122, 1.3085150322854462, 1.2621715005713088, 1.2938391143479406, 1.2589886878062257, 1.2361423543029617, 1.2250417610334592, 1.2641589883087458, 1.30347005057725, 1.2297184031324047, 1.2775983429505804, 1.2661298723376864, 1.210387333639547, 1.2428296427524812, 1.3433061470999181, 1.2383939189562094, 1.2979649585296147, 1.2368778329382044, 1.1846687205716666, 1.2021083139937239, 1.2506959469302328, 1.2267661442311482, 1.2130701106482682, 1.2785023699825606, 1.271559087901992, 1.1928040448924002, 1.2072694597620592, 1.1673833540245475, 1.1878437628186127, 1.1780054534823994, 1.219877736515673, 1.1644976332970143, 1.2110174863354533, 1.223070028541866, 1.1684378783099345, 1.1530995849695655, 1.2332598404659458, 1.1978093550340618, 1.1784789438311931, 1.1704723813191873, 1.180832701192898, 1.161758127237766, 1.156299068276072, 1.130945570315158, 1.1277425704493445, 1.1535996111455848, 1.1660944571049885, 1.1828996953881625, 1.218911626455988, 1.1354164286687813, 1.1171566316780848, 1.2131469144169473, 1.135548690170824, 1.173336355415414, 1.1350040620513784, 1.158784671628326, 1.1127591521494427, 1.0995696535238977, 1.1311737537613502, 1.1337046258947503, 1.1479841638804629, 1.1389574450983004, 1.1188333384456028, 1.113670379869977, 1.1173665158099229, 1.111834768266834, 1.097848136569584, 1.1012648841988248, 1.101139630114837, 1.0936391605162874, 1.1085548452509493, 1.1610599102253405, 1.1395627569991653, 1.124680965880687, 1.1012450271896495, 1.1229434832572018, 1.1182197063903148, 1.0917110112679476, 1.068084789940207, 1.1115988986324645, 1.0971161281982216, 1.0689060056978286, 1.0889597330332033, 1.0928174649670908, 1.0700155903331583, 1.065972671472074, 1.0918663301298088, 1.106173264280435, 1.0884975727299753, 1.1304583289051882, 1.064994574912588, 1.0351315264063918, 1.0823036171818605, 1.0952703873622407, 1.0716354071348189, 1.047192097570715, 1.040380446181146, 1.0240379735985206, 1.1161823813105227, 1.0935584391620552, 1.0243419053407674, 1.0720664368327475, 1.0218780512300332, 1.0553869400263063, 0.9847161022944446, 1.0257356068741483, 1.060094511887566, 1.0210440142781145, 1.0167779079185757, 0.9912231667209291, 1.0221453513860472, 0.9908273308981601, 1.0503105719693013, 1.047362210661087, 1.0063433208869441, 1.0322371863538653, 1.0106758517755465, 1.0294827071948047, 1.0312134133036948, 1.0151335351506143, 0.9608648500841781, 0.9923504399954985, 1.030791834470053, 0.9658197974562072, 0.9563520357399978, 1.014776660055926, 0.9991231593980138, 0.9921256438026759, 1.0473232864759885, 1.0156269510051628, 1.0047757220853397, 1.0120050671355327, 0.9252715651178957, 0.9602591410867289, 0.9828516559834889, 0.9682175278434166, 0.9681394964141038, 0.9745667084578257, 1.0121213112804497, 0.9824875112447289, 0.9854273867217019, 0.9895721178311815, 0.9682421439880357, 0.965804729528216, 0.9978016118112956, 0.9221926598278115, 0.961838350718244, 1.002111110409598, 0.9789325998767967, 0.9516064900980189, 0.9856690105276686, 0.9820022880170527, 0.9900085146434039, 0.9823229028354825, 1.0025336789442325, 0.9876513134067855, 0.9450877613465986, 1.0173916566589913, 0.9621475353277682, 0.9734062421080926, 0.9851821907101284, 0.9149207152117893, 0.9016736346270972, 0.9296227340175052, 0.9392738237876636, 0.8671846837809272, 0.9268821288291025, 0.9485430912517148, 0.9541401191326835, 0.9170664305636468, 0.9735316627867756, 0.9854974903316883, 0.9299454570275528, 0.9205417014636939, 0.9472298136230153, 0.9130638606624034, 0.9701240233668235, 0.9590593864415218, 0.8915108620718881, 0.878517069818884, 0.9035611223784402, 0.9076495223371196, 0.9384569554976022, 0.9373910481305623, 0.9287993068357748, 0.8957471371098593, 0.854804725860379, 0.8358075756999136, 0.8533482571079596, 0.9474507843335164, 0.9133133155090288, 0.9800888009663381, 0.8775519162445142, 0.8756201174307374, 0.8780974577090509, 0.8882995255872306, 0.9148099169751792, 0.8625404825568543, 0.9002838997570107, 0.9078671690704044, 0.8946376725730125, 0.8139459888331585, 0.8822019988235312, 0.8558184435094516, 0.9174572660787618, 0.9327947722821424, 0.8852710743381842, 0.8797690969344167, 0.9273539779275741, 0.9278074519007796, 0.8250249519843799, 0.9095816994309999, 0.9351382572795475, 0.8387202422589035, 0.8641231642880041, 0.8856319103020677, 0.8610094866578227, 0.8636401840077786, 0.8221212237126788, 0.890693108489355, 0.8772917711700351, 0.9035404664146085, 0.8719395847706065, 0.8950461829018432, 0.8590236847164312, 0.8729125672630442, 0.8666368379285406, 0.896402462843637, 0.8548778481960756, 0.851964110072928, 0.8845884845851131, 0.9397315726014028, 0.8750222180759367, 0.8027314321138861, 0.9301191828248591, 0.8150679922310404, 0.8291342411050439, 0.8719556970706459, 0.8532572275635367, 0.8342170943653963, 0.8792057850822104, 0.8289118644936482, 0.7977910597124733, 0.8172390037597201, 0.8432453408679559, 0.8616052705640398, 0.9261979181337402, 0.8073194419339486, 0.8200466207177508, 0.8908613121658707, 0.8066268752009049, 0.8621541046258689, 0.8461996566457629, 0.8350751320826996, 0.8628758842607779, 0.9231910398077575, 0.8554665727381298, 0.8712184360901591, 0.7909819964495155, 0.7790182609186366, 0.8294165053255175, 0.8091898809498153, 0.79301215772794, 0.9437511190987184, 0.8169054851380533, 0.8184241070210417, 0.8213331276000522, 0.8034204764361561, 0.7808539921326403, 0.7903856942295684, 0.8256856813467501]"
