,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(11, None), (64, 1), (16, 1), (34, 1), (11, 1)]",
module__conv_type,regular,
module__dropout,0.28883013367790683,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.6692877823166024, 2.6521995404916274, 2.647594702943686, 2.647913498414951, 2.6518796864785865, 2.6472773219210466, 2.651008384748648, 2.639139106803725, 2.6381870197263098, 2.6113300429042194, 2.541668083945413, 2.4376980388703773, 2.3903024921747673, 2.2700231371302233, 2.2214197063813197, 2.201340491778582, 2.1688915925948407, 2.131982447896816, 2.1329494626391265, 2.1438844728286273, 2.0809391631428387, 1.9891195861735633, 1.9621741744161685, 1.9203754152898265, 1.8418548551170268, 1.8455529771709351, 1.757900651884951, 1.7429563913125046, 1.7235772418103847, 1.69183292299423, 1.6468254310563852, 1.5949297879497173, 1.6501666090600873, 1.6088678484587169, 1.650691615032163, 1.5823368945869836, 1.5504424925373654, 1.5439504858848565, 1.5009013884794953, 1.4199862758968747, 1.4793301002697032, 1.4693019798561515, 1.4597792023070393, 1.4222363037370052, 1.4328858465730743, 1.3701341387397172, 1.360219412749495, 1.3845350803149445, 1.3418383182988245, 1.3353528137730222, 1.3482443910016821, 1.3514155848767462, 1.3717690620202072, 1.3177564019073766, 1.3496483684848202, 1.3471840817384473, 1.2353023490272426, 1.2443625772653346, 1.2802904057204436, 1.252451593481198, 1.1958432255511793, 1.1756180292488407, 1.171587677272727, 1.22706837529053, 1.2134272710306353, 1.1753757160597977, 1.1711031065409405, 1.170036580438678, 1.1976448587779247, 1.1564167319179384, 1.2042215454452192, 1.1086136947697005, 1.0914436628660178, 1.0817413334667512, 1.1303409285219503, 1.116080607785068, 1.1014676929897018, 1.056624417011272, 1.0519026774873632, 1.024677776395414, 1.106183020224126, 1.028463967323762, 1.0795428693810831, 1.096522882767201, 0.9898540475141325, 1.0740916907385751, 1.001363667705176, 1.0396147323297238, 1.015280894870593, 1.0651185937060887, 0.9659895675473769, 1.009518013652181, 0.9669026825379821, 1.0289531038631259, 0.9620735595097785, 0.9369988142009879, 0.9761218839935435, 0.9518314558112702, 0.9192264652573454, 0.9579479631836078, 0.96941592471891, 0.9444147860694092, 0.9590130931374198, 0.9806739215212905, 0.9252251006297129, 0.9227343458069186, 0.8968140617715727, 0.8766170748732661, 0.9529332657980162, 0.9234699928152434, 0.9173627786044322, 0.8787491111599331, 0.9109798188503254, 0.9183372039996854, 0.861635885465822, 0.9055516950434739, 0.8521143814711989, 0.8624485460351131, 0.8629316952047266, 0.8785336628570594, 0.8232149213294322, 0.8545365008858101, 0.8125336120860639, 0.8103319695640688, 0.848294778611364, 0.8576120438773088, 0.8059076075948581, 0.8610937893677492, 0.8496168826610796, 0.8088786745438562, 0.8414930254938054, 0.8104820273264425, 0.8126222124113499, 0.7794871697985747, 0.8346789621526628, 0.7481161778769433, 0.7751950613573495, 0.7490696014407968, 0.7678782620948593, 0.8240224548092935, 0.7651894542319598, 0.7485479863362317, 0.6933431978175225, 0.7857491218837209, 0.7987062628735018, 0.773910722328678, 0.7906497541933363, 0.7264830055893099, 0.7379322647187891, 0.7642675209664977, 0.7605199749591376, 0.6843056052894518, 0.6990774032929634, 0.7196296339314987, 0.7209918577586147, 0.715166424678081, 0.6914069536675388, 0.7167943440686062, 0.6443728225752066, 0.7476222246053473, 0.7218362690165596, 0.73196325563719, 0.6901391632747375, 0.7515914676508385, 0.6822055838392604, 0.7311940930346322, 0.6824647406182459, 0.687598139363143, 0.6584379485986689, 0.6970558577253912, 0.6482664841488075, 0.6782597152514453, 0.6572770732773165, 0.712557046716321, 0.6802599953274181, 0.643755783388773, 0.6270306992978287, 0.6642024083362392, 0.6993803089920205, 0.6956760475449658, 0.6862700344336733, 0.6412771378605268, 0.6593816671323272, 0.6571476126772722, 0.7046555645828412, 0.6160215863794862, 0.6818877198268176, 0.6523347152495637, 0.6320784290440388, 0.6788358346158433, 0.6442120294655826, 0.6116740395807095, 0.6194999786210359, 0.631869334745453, 0.6820013899431422, 0.6651805396603208, 0.6538592212698113, 0.6007236962254169, 0.6572579677226569, 0.576250411663294, 0.590729064271356, 0.5987581919315804, 0.5873537022294163, 0.577910802075218, 0.5971049264116397, 0.6300910513944874, 0.6006358686952894, 0.5704109218398232, 0.5888001977881063, 0.666581428859874, 0.6320966564771415, 0.6100860037289638, 0.6120607684849545, 0.5875993707182318, 0.5278588233083572, 0.5639838550214703, 0.5461058368237691, 0.589730148193811, 0.5729275780072914, 0.6210487584464245, 0.6014588216500746, 0.6132079909292979, 0.5857743128660898, 0.5467799652414441, 0.5646634630220687, 0.5574080481680685, 0.5975131686486455, 0.5477090647750685, 0.5206922570367176, 0.5609947143264179, 0.5050876275407683, 0.5712922980454934, 0.549086753970964, 0.5472957331246201, 0.5461080180439843, 0.5575180107636217, 0.6032415665721985, 0.5392082784185052, 0.5544153112591862, 0.5430730098537577, 0.5249762512435123, 0.5667396449090427, 0.5544445874658884, 0.506811249875701]"
