,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, None), (44, 11), (11, 11)]",
module__conv_type,temporal,
module__dropout,0.3263844140259188,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.6971551008931254, 2.685566926484388, 2.653030213079737, 2.6575084985507234, 2.6572610574691082, 2.649265771192123, 2.657128724372651, 2.6477468234053934, 2.657499464804215, 2.6488437441476154, 2.6517359733122605, 2.646021137797454, 2.6394316491539143, 2.6424749071949143, 2.647954804032209, 2.6416939812514273, 2.6384649178061608, 2.6299383000070025, 2.623076479060932, 2.6035803231743233, 2.569962300510792, 2.5204732998617576, 2.4906273858838635, 2.4644231810032804, 2.4150463593935485, 2.433165315484863, 2.349909404244299, 2.364454120942557, 2.318490004746012, 2.3698346963630947, 2.3310612494034535, 2.307640672533184, 2.2989823542843655, 2.3134955476406565, 2.2838366099340166, 2.2583969743121, 2.237984176090523, 2.2285256756396103, 2.159176972419511, 2.1562957982815036, 2.1255936888803992, 2.0962301312557656, 2.0394729460742864, 2.022757632326231, 2.03318085626872, 1.9547495649225788, 1.9274863721775939, 1.8472808177248576, 1.8146672724989081, 1.8363761153785625, 1.8169207262006142, 1.8404720400937826, 1.7575514044637743, 1.8080874122715087, 1.713181994762182, 1.752283939498336, 1.7448193765352045, 1.7084002694450282, 1.7306868154573487, 1.7281679360194202, 1.6754822455654934, 1.7189976689446076, 1.6851378997090463, 1.6193277731437425, 1.6658398588766148, 1.6516280292432048, 1.638722631997851, 1.6278588452857774, 1.6095005553771489, 1.604379439950563, 1.5743986427841334, 1.5705628751905292, 1.5965917884901926, 1.5854435175858057, 1.5497937157707105, 1.618054222096837, 1.5220857382509088, 1.5080520872661307, 1.5020687474552774, 1.5181782040260983, 1.5448814264504926, 1.4564997935318051, 1.4280484209161635, 1.4252399115521135, 1.4777058812720598, 1.399247974702323, 1.4712841481515373, 1.424166779029358, 1.4329626097830588, 1.3783279832907889, 1.3924930499538535, 1.3985717965503286, 1.3974875633939168, 1.3711767647562403, 1.4381106273845714, 1.3990285055240377, 1.3253200779291618, 1.359532714119545, 1.332253490650849, 1.314980895216357, 1.3213068521057216, 1.3177460313875935, 1.3004070520401, 1.3083762881615852, 1.3268296851689594, 1.3162846729317115, 1.275196927688349, 1.2441197801255859, 1.3027515037915705, 1.2993753081451136, 1.2324136904045524, 1.276230525006688, 1.2443407622521834, 1.2670274979226055, 1.253312165170363, 1.2885882452890434, 1.239010318640451, 1.2577632396581429, 1.2466878323054749, 1.1888957027062645, 1.244180919116684, 1.2215759295242354, 1.175490788591952, 1.1716206316424747, 1.1481536861448132, 1.2658344226691216, 1.1749282092056788, 1.1901470018878824, 1.1431936934317846, 1.1611324527495406, 1.2177093115073196, 1.1489455820392025, 1.227162350818902, 1.1969095590139835, 1.1406665269977434, 1.1705356081365048, 1.066324272444893, 1.108801886482349, 1.1191972595665522, 1.1702945286890312, 1.1595582603490386, 1.1017901413823918, 1.1355584373946828, 1.0469682468486818, 1.082552715605331, 1.0842941332253502, 1.0718369789141893, 1.0966313578281641, 1.1324828203419748, 1.0188906243262783, 1.060339262614007, 1.0909114814470087, 1.0733297159169246, 1.0918052715676925, 1.0628083409083589, 1.0836792681742677, 0.9877268662236997, 1.0693142908025637, 0.979858306821891, 0.9963519779734019, 0.9985285522389343, 1.028610534801061, 1.0405030745055608, 1.0335447035579295, 1.0544862006006617, 1.058650409693438, 1.0156677957333775, 1.0315188599160592, 1.0070223263872713, 0.9906854979457249, 1.0147623493191826, 1.0165008273803924, 1.0066274773971293, 0.9822369819082126, 1.0436165790585397, 0.9899862143600985, 1.009360784229117, 0.995252498992942, 0.9826681118842153, 0.9797454853833467, 0.9493325741045514, 0.9700345177852384, 0.9807286283164443, 0.938376349193529, 1.0215046250900475, 0.9462077025040855, 1.0028068596520483, 0.9543378111028809, 0.9581615799774449, 0.987227247814586, 0.9730737249477192, 0.9054827137103554, 0.9504835599884606, 0.9234876816839525, 0.9323491507476057, 0.9824475496863951, 0.9412979422795072, 0.9284360295769339, 0.9299946502496464, 0.9480566817252423, 0.9059549347785256, 0.8839337071394897, 0.8571000371676896, 0.8857438202312752, 0.858707029046177, 0.916674569005342, 0.8902200880936411, 0.8843075721394683, 0.8469407599745632, 0.8935269152923084, 0.9178614323820714, 0.8478542982786177, 0.8603867228726451, 0.815450112503004, 0.8649888424717312, 0.8356720881466686, 0.8934215490811139, 0.8738664692703408, 0.9245598110817623, 0.865350549185471, 0.8018848181229813, 0.8195085559933087, 0.8841452280183155, 0.8744530172389327, 0.7957661386518322, 0.8410209096946661, 0.8465657515865432, 0.8784406354383738, 0.7982732083673542, 0.8242955231345308, 0.831321081826042, 0.7880266165366187, 0.8193688876245662, 0.7925794827926607, 0.8650604814032847, 0.815878671419173, 0.8302017366002682, 0.8696824633467071, 0.7943791741356468, 0.7792830549259387, 0.813822895489253, 0.8092157730009834, 0.72256481871224, 0.7700310132329112, 0.8259053761507021, 0.8434070908644661, 0.8335089569945423, 0.7487114900516936, 0.8199529713799566, 0.7518968525359674, 0.7597838483313394, 0.7869143044294591, 0.7418390940426632, 0.791715848922041, 0.7846496029756067, 0.7684451470131823, 0.7996227010381807, 0.8098830562927496, 0.7627916747670086, 0.7924785177161535, 0.784483591160944, 0.7315904953596796, 0.7807757389212711, 0.725770183947364, 0.7863194114663947, 0.7842347110201237, 0.7776608142403023, 0.7161103500209254, 0.7996374110514666, 0.7036675193828384, 0.7125766539481881, 0.769805984472976, 0.737286115977716, 0.798071232693372, 0.8044055431249396, 0.7891900204373049, 0.7459311254673904, 0.6822740015671503, 0.7088363053594448, 0.7366861872539943, 0.7702334127940159, 0.7313364907396425, 0.7028073385372199, 0.7329354422154395, 0.7341188211298769, 0.8175122214694569]"
