,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(27, None), (25, 1), (18, 1), (44, 1), (42, 1), (2, 1)]",
module__conv_type,temporal,
module__dropout,0.5207674503580694,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.757703186915471, 2.6811640739440916, 2.6830105744875397, 2.6869097526256853, 2.666663679709801, 2.678707137474647, 2.665313273209792, 2.6523461415217473, 2.665081394635714, 2.6585279391362118, 2.653008923163781, 2.660274208509005, 2.647097184107854, 2.6480075432704044, 2.654145435186533, 2.6625506180983325, 2.6584200602311356, 2.652916911932138, 2.6557868003845213, 2.6592483887305627, 2.6460526576408974, 2.654002152956449, 2.6569546479445236, 2.6592864476717435, 2.6494118983928976, 2.651216407922598, 2.649008772923396, 2.648850026497474, 2.648157314153818, 2.648951266362117, 2.6460731763106127, 2.6540722003349893, 2.6440728994516225, 2.64785544688885, 2.6560733795166014, 2.6415094118851883, 2.645286402335534, 2.6501990795135497, 2.6438667407402625, 2.6493496858156647, 2.654352807998657, 2.6421289333930384, 2.6496206210209774, 2.645458771632268, 2.6430822078998273, 2.650364065170288, 2.6493822904733513, 2.6444270060612607, 2.6477393773885876, 2.6536878439096303, 2.6465827941894533, 2.648830322118906, 2.647312586124127, 2.645605571453388, 2.646052826367892, 2.6440607767838697, 2.6482891926398646, 2.6464157654688907]"
valid_acc,,"[0.0749063670411985, 0.06741573033707865, 0.06741573033707865, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07116104868913857, 0.06741573033707865, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.06741573033707865, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842]"
valid_loss,,"[2.6388264720359547, 2.639220578840163, 2.638765968187025, 2.6387198069568876, 2.63869728220536, 2.6390255131525047, 2.639476834165023, 2.6384871657868003, 2.6384754984566334, 2.6387208302815757, 2.639181236202797, 2.638481386591879, 2.6386335521155084, 2.638726269261221, 2.6384200451525857, 2.6387269621931213, 2.638656263494313, 2.6385293194417203, 2.6386606193213873, 2.6388157664166854, 2.6388767828209123, 2.6389301466138178, 2.638892066612672, 2.6387667548790406, 2.6390648397167076, 2.639362660240145, 2.638502839799231, 2.638854787590798, 2.6386353183774913, 2.6387413199921226, 2.639169339383586, 2.6388889412754932, 2.638720909754435, 2.638810864995035, 2.63874195309614, 2.6386471830503773, 2.638735634557317, 2.6387118686004523, 2.638700014643008, 2.638939740506004, 2.63885246055403, 2.638449040245028, 2.6385511610838357, 2.6385930915003857, 2.6388444677274325, 2.6385510101746976, 2.6386951069706837, 2.638845343714796, 2.638435175356347, 2.6384722079230607, 2.6388648993960033, 2.638763016082821, 2.6384503609232244, 2.6384946594524026, 2.6387427638978993, 2.6385654019059315, 2.6386202453227527, 2.6387180630187417]"
