,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(27, None), (25, 1), (18, 1), (44, 1), (42, 1), (2, 1)]",
module__conv_type,temporal,
module__dropout,0.5207674503580694,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.939552061137841, 2.7292197028298695, 2.709012626798481, 2.701262255146368, 2.6985816932619477, 2.697434369822439, 2.6871888199256406, 2.6785605986377616, 2.6696808659422273, 2.6867729486239655, 2.671351009200007, 2.6753567536365996, 2.6715407302680214, 2.675460376225491, 2.6514923109012343, 2.6741130352020264, 2.6635395381402462, 2.6655675433253414, 2.658208918640313, 2.6717579972870196, 2.664326534234525, 2.660984495721033, 2.653343384488485, 2.666174372304966, 2.6483811804373985, 2.6549944797310263, 2.6535933465195805, 2.6413648984429927, 2.6610733691721267, 2.6498352115950525, 2.65436162503438, 2.6512067545137232, 2.6579048606039124, 2.65603035223725, 2.648808873078362, 2.6568348758833356, 2.6578481408468915, 2.6574406495337537, 2.6534890876123836, 2.6495188682324846, 2.643241092949905, 2.654778371761348, 2.6546648707495386, 2.651559242041095, 2.653641590599376, 2.649434334963302, 2.6428295856949453, 2.650748392615442, 2.6416386387690083, 2.6542677002760855, 2.650732112688096, 2.6509948442255338, 2.6491237717023597, 2.645532658974406, 2.6495640566993837, 2.6534064130443467, 2.646452783964596, 2.6436631796564245, 2.6464825330501114, 2.646624570402305, 2.644978762590851]"
valid_acc,,"[0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.0708955223880597, 0.0708955223880597, 0.0708955223880597, 0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.0708955223880597, 0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.0708955223880597, 0.0708955223880597, 0.07462686567164178, 0.0708955223880597, 0.07462686567164178, 0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.0708955223880597, 0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178, 0.0708955223880597, 0.0708955223880597, 0.0708955223880597, 0.07462686567164178, 0.07462686567164178, 0.07462686567164178]"
valid_loss,,"[2.6386754833050627, 2.6390668562988737, 2.6387512541528957, 2.6385721982415045, 2.638800403965053, 2.6387987457104582, 2.6390361180946007, 2.638767068065814, 2.638519945429332, 2.638704933337311, 2.6383032585257915, 2.6387069830253944, 2.6387021078992245, 2.638709957919904, 2.6391665722007183, 2.639058636195624, 2.638435958036736, 2.6382706378822895, 2.638678262482828, 2.6386824365872057, 2.638609000106356, 2.638295415622085, 2.6383372420695292, 2.638678145052782, 2.638537172061294, 2.638522311822692, 2.6383453447427323, 2.6383730617921746, 2.6385234078364586, 2.6383861926064562, 2.638475859343116, 2.6385598929960334, 2.638770566057803, 2.638595936903313, 2.63848127180071, 2.638544748078531, 2.638483307254848, 2.638283875451159, 2.6383809260467985, 2.638357621520313, 2.6384647283981097, 2.638448071123949, 2.6385569501279007, 2.6386401083931994, 2.6385405704156675, 2.6385857240477604, 2.6388599374401034, 2.638937583610193, 2.638812011747218, 2.6386933362306055, 2.638697905326957, 2.6386055056728535, 2.6387913867608823, 2.6386723020183505, 2.6385714402839318, 2.6386489334391126, 2.6387632569270347, 2.6384619421033717, 2.638507885719413, 2.6384208842889585, 2.638444448584941]"
