,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(15, None), (24, 3), (21, 3), (36, 3), (30, 3), (27, 3)]",
module__conv_type,regular,
module__dropout,0.4116564254808948,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.7003273057524577, 2.6697089681267396, 2.6566345911971414, 2.6717220807557385, 2.6556778351083414, 2.667639737638633, 2.661748431988699, 2.652769572695823, 2.6560222354499734, 2.6476895329582795, 2.6543852245727333, 2.651695980488738, 2.644786902180764, 2.654821396332962, 2.6505334340573734, 2.6415110412300264, 2.6478736258333297, 2.6520000754696915, 2.6414098055805577, 2.6345465231446603, 2.6411941687113054, 2.6277141001961115, 2.6194401232523914, 2.6195521646101274, 2.5954572922685495, 2.5493588055178336, 2.533416621609303, 2.520336022620252, 2.48505437844527, 2.487412984837008, 2.423969766976629, 2.451694333404159, 2.449932351034346, 2.4415406262909025, 2.3887642974229357, 2.3729330284074592, 2.4221222701270038, 2.399265031153704, 2.405191730144967, 2.355139723411538, 2.3733269948013938, 2.3653191694052205, 2.3571802645032514, 2.3053852605406657, 2.3169245322927816, 2.3322722390939457, 2.281817846050391, 2.3265919979084444, 2.2892182228998914, 2.2525018392788665, 2.2336402884805513, 2.239615300162924, 2.225600904633611, 2.196926876945606, 2.233832760196792, 2.183387884391513, 2.18451323511511, 2.167363777426829, 2.159410809759226, 2.104032933769373, 2.1070855881183395, 2.045766621168355, 2.064658649043468, 2.038207511814657, 1.9996941759680416, 2.057632044488358, 1.9740223683796903, 2.0043196833053383, 1.9685127494195198, 1.9308630318682967, 1.9095627498580816, 1.905639398545457, 1.8606522234732195, 1.9027702133740452, 1.9025348912533713, 1.8990378288034067, 1.8472569316941114, 1.8623349937369207, 1.8600960490334137, 1.8648638675944866, 1.8532522002358753, 1.7890583703561513, 1.8516014384121937, 1.7952568981943506, 1.750459543665059, 1.7875952994857875, 1.8109330355375288, 1.7605808404228571, 1.693684167536092, 1.749441697347382, 1.7501403953847803, 1.716975932515964, 1.7756150933385928, 1.7145677132601918, 1.7314189627723584, 1.6456388912026532, 1.7074445144159502, 1.7313815987488763, 1.6527215648546485, 1.6106402440295986, 1.7002694322239102, 1.6884357963650127, 1.6624628397222891, 1.634863074119557, 1.5912025477360716, 1.564776200761694, 1.6183302533293826, 1.6721191265126394, 1.615556422395128, 1.6334297987448698, 1.6142371864245417, 1.5304051460958192, 1.640286693788699, 1.6293346311635302, 1.5238664884539725, 1.5194077113135946, 1.6170820439515834, 1.4611208730299272, 1.56636390672267, 1.5304897983448222, 1.5627525302512468, 1.5184152710311567, 1.5056699699111806, 1.5309768424112138, 1.5010625672409235, 1.4833666207815617, 1.4942518186982259, 1.522161316940484, 1.5198330743824553, 1.5004928151039807, 1.478684946363998, 1.4801875707389531, 1.4265918552703416, 1.453363341936363, 1.4358370309844397, 1.469902434752926, 1.4906280563930918, 1.4321995951787454, 1.4382956944714382, 1.45659534063789, 1.3742723931935799, 1.4117844131155812, 1.4701370502229605, 1.4420145006565317, 1.3886807907992997, 1.3711770791291502, 1.4167007500443811, 1.391124331228313, 1.3997365855849397, 1.4218229540732183, 1.3691466506911196, 1.3680036678350924, 1.355966590079582, 1.394456230412319, 1.3524895461277966, 1.3954316696602065, 1.3844613261355931, 1.3912664461411228, 1.3591913092698582, 1.3935183541377767, 1.3385856753937664, 1.3780747572886933, 1.3592223703459665, 1.3548015895316645, 1.3663312038397766, 1.303568784954229, 1.2716488856553343, 1.3550466762584947, 1.3244698719982921, 1.33013471017329, 1.3413377862577833, 1.2997848599776267, 1.3174775814757655, 1.3152367177206925, 1.2988369802194104, 1.3398875001534691, 1.2757875523507538, 1.2715651639042507, 1.3252580328786223, 1.3189583908949367, 1.2462175890616893, 1.2803197516284388, 1.3050492248131291, 1.2725453360133496, 1.270107192529636, 1.230540523056346, 1.2296657299513536, 1.2831093516914287, 1.2875590372590404, 1.3095625695181765, 1.2780151331619762, 1.2839488550031035, 1.3056095629729711, 1.2429787813182973, 1.2533943399543137, 1.2741065541635463, 1.2507247307532332, 1.2404380430959532, 1.223430704164092, 1.2458323025726377, 1.2226057370427255, 1.2597666377626553, 1.2913195487968732, 1.1986490235636162, 1.2361724822996212, 1.2057968079756956, 1.230931200467129, 1.1944780689345975, 1.1968540453474836, 1.2331619580510262, 1.1522973610645768, 1.1976863551415196, 1.2126595497819757, 1.2082941085243593, 1.1496280111637796, 1.2467572698235168, 1.1883797083369119, 1.1934180776010463, 1.142108605158111, 1.1784446415015433, 1.2248242719455678, 1.1753687432342361, 1.211368245729698, 1.1890847452336257, 1.147666553560648, 1.226627712816545, 1.1765034594021817, 1.2008180952163932, 1.1540840490146596, 1.1637847510751793, 1.166452624455912, 1.1437040585181941, 1.1622484312594452, 1.1089940126752256, 1.1341193641345013, 1.169860717135054, 1.147872686500843, 1.1415494080342503, 1.1516055877789266, 1.15758922291674, 1.1246076501597568, 1.130029469298215, 1.1684971199916807, 1.165093834923367, 1.160047520973914, 1.084776532202529, 1.1280048487275924, 1.1293800254643709, 1.1449865064905513, 1.1061131679403655, 1.16397111236877, 1.1536407151167156, 1.1309506232286441, 1.0726468509154554, 1.0770307946251032, 1.0922022790605914, 1.135584793547464, 1.0582178899367574, 1.1092113590332267, 1.0599390620561147, 1.1140139475249693, 1.09266947805021, 1.0567271158715874, 1.0520005362669473, 1.1043085564318704, 1.1150001971278773, 1.1093901445707297, 1.0672667545694015, 1.0918114554205116, 1.0655230435760579, 1.0386950123528085, 1.0877506497734664, 1.0684835143222386, 1.070563736044523, 1.0264133070384918, 1.0684507238509222, 1.093330886125335, 1.0643985549685355, 1.0742573637705335, 1.0790778299842005, 1.0857125395645422, 1.0110819202070631, 1.0184766386597057, 1.04093722756719, 1.0222049765109558, 1.0712839372463245, 1.0067800020689683, 1.0301554372267039, 1.0438504014253847, 1.0802656058741946, 1.0162515783677086, 1.013392756200961, 1.0151741564904875, 1.0636416827978368, 0.9882159202688583, 0.9873077525211367, 1.0162971894596493, 1.0288417172386053, 0.9945779844932079, 0.9831106025973, 1.0345942880008172, 1.018105875768836, 1.0402469078546768, 1.058977602765007, 0.9679782753729613, 1.0656740008579986, 0.9452102094228962, 1.008980862674401, 1.035190888272672, 0.9693347165169225, 1.0634655889349562, 1.0476785668739341, 1.0845698623042248, 0.9877373253186238, 1.031030308982291, 1.0404864541605416, 1.0227338355016662, 0.987310523018456, 1.0290770213459408, 0.9973771095390613, 1.0280685261307827, 1.0382470608445977, 0.913202471063043, 1.0011222535193942, 1.012062386725245, 1.0144575958187703, 0.940224424649937, 0.9298279592346067, 0.9792596469485381, 0.9695415767599919, 1.003973714942767]"
