,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(26, None), (37, 1), (24, 1), (6, 1), (36, 1)]",
module__conv_type,temporal,
module__dropout,0.28614360515682763,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.840677158649151, 2.7071671375861537, 2.6956736381237323, 2.6874094302837666, 2.670364530269916, 2.6775544056525598, 2.681780899488009, 2.6636827358832726, 2.681907474077665, 2.6700396281022294, 2.6566747922163745, 2.6733963012695314, 2.6693632712730992, 2.6702623770787164, 2.6622359165778526, 2.663160019654494, 2.6604784672076884, 2.659575080871582, 2.6573037477640007, 2.652573149020855, 2.6559650347783017, 2.654842340029203, 2.6612718508793756, 2.646691634104802, 2.6510040833399846, 2.653773670930129, 2.651872576200045, 2.6519098575298603, 2.6493519122783953, 2.644325373722957, 2.649997513110821, 2.6484720743619476, 2.6466415185194747, 2.645563705150898, 2.6544159412384034, 2.6455193813030538, 2.6466891582195577, 2.6385795483222374, 2.6433672868288483, 2.643458127975464, 2.635292970217191, 2.639765614729661, 2.612141799926758, 2.5783304361196664, 2.4909359014951264, 2.4192131042480467, 2.412456596814669, 2.3733052473801832, 2.3615104308495156, 2.3439499855041506, 2.2803565722245436, 2.2628530172201304, 2.1862867538745587, 2.254266621516301, 2.2395608205061692, 2.211832200563871, 2.1777916761545035, 2.1615059192364035, 2.1277560930985673, 2.085955021931575, 2.0969790055201605, 2.02195997604957, 2.0128748123462383, 1.9825214110887968, 2.0052044024834266, 1.942553787965041, 1.9299781212439904, 1.9287756204605102, 1.884323002741887, 1.8432966855856088, 1.868424731034499, 1.7507619601029616, 1.717333406668443, 1.730240904367887, 1.8070026287665735, 1.6391221596644474, 1.6455923337202805, 1.6267877450356116, 1.6102038933680607, 1.5646727378551777, 1.4978658951245822, 1.5750624528298012, 1.5408339775525606, 1.4578810911912186, 1.4748501961047833, 1.4935753950705895, 1.4690182080635659, 1.469991157605098, 1.357509554349459, 1.4563094139099122, 1.3564907807570237, 1.4026450065466074, 1.3676236849564773, 1.3021282361103939, 1.2832903394332298, 1.3294750800499548, 1.3012836199540359, 1.2999504309434158, 1.2318772847835835, 1.238539926822369, 1.2542063878132748, 1.232563259968391, 1.2279284367194543, 1.1717942219514113, 1.1742776155471801, 1.1714060031450713, 1.1831648496481089, 1.181337255697984, 1.1771350191189693, 1.117183569761423, 1.1352891060022208, 1.1794204088357778, 1.1281852923906766, 1.1852859258651733, 1.0869380785868719, 1.0757569368068989, 1.0976073503494264, 1.0649429321289063, 1.118257029239948, 1.0965165523382334, 1.1079527066304133, 1.0428670131243192, 1.0281552223058847, 0.9914293711002057, 1.0132538648752065, 1.0031717364604658, 1.0205669027108413, 0.9662586762354924, 1.0225185467646671, 0.9445692016528203, 1.0016297734700716, 0.9788860742862407, 1.0069358257146983, 0.9572711403553302, 0.9761112359853891, 0.9851857827259944, 0.9357898840537437, 0.8918325800162096, 0.9687209294392513, 0.9275883592092073, 0.9266613125801086, 0.9141295506403997, 0.8895191394365751, 0.9034261918984927, 0.9325695679737971, 0.8838204448039715, 0.9431614765754113, 0.8748110184302696, 0.9359239967969748, 0.8561520191339346, 0.8790237545967102, 0.8843008793317355, 0.8621757223055913, 0.835342238499568, 0.8721915886952327, 0.8299508690834045, 0.8320196298452524, 0.831705850821275, 0.8315894346970778, 0.857978302698869, 0.8355339215351985, 0.7712489669139568, 0.8580813994774452, 0.813603491966541, 0.8619491091141334, 0.7819574255209703, 0.8104619943178617, 0.8137782051013066, 0.7340074548354516, 0.7403014430632958, 0.7776569109696608, 0.8203311085700988, 0.7624243103540861, 0.7960354062227103, 0.7723541392729832, 0.8077796688446632, 0.764248894728147, 0.7589259395232567, 0.7254732076938336, 0.7048473073885991, 0.7749000017459576, 0.7715024278714107, 0.7579773118862739, 0.7509544235009413, 0.751066673718966, 0.7371773334649893, 0.733904611147367, 0.72112969320554, 0.7019800273271707, 0.722275087925104, 0.7244952550301185, 0.7127729415893554, 0.7043043008217444, 0.7679844269385705, 0.645271215072045, 0.6911773608281062, 0.6526743265298697, 0.6663632392883301, 0.71928758254418, 0.6962260035368112, 0.6777835139861473, 0.671656113404494, 0.7335973097727849, 0.6627124171990615, 0.7144855453417851, 0.6631038055970119, 0.6512866364075587, 0.7087953750903789, 0.6987621032274687, 0.6395555606255164, 0.6509097530291631, 0.6835417619118324, 0.6864466658005348, 0.6856224821164058, 0.6855456861165854, 0.6358368176680345, 0.6625465897413401, 0.6568380227455726, 0.6196881124606499, 0.6505203999005831, 0.6011707287568312, 0.6559643030166626, 0.6571788631952726, 0.6586563834777245, 0.6608511805534363, 0.6594301618062532, 0.6304219841957093, 0.6842630991568932, 0.6321686111963712, 0.6166533836951622, 0.6339991372365218, 0.6183735118462489, 0.5827327462343069, 0.6081333444668696, 0.5797973119295561, 0.6234331085131719, 0.7102039034550006, 0.6684927660685319, 0.6583763172993293, 0.6375640869140625, 0.6038606460277851, 0.602220793412282, 0.614135389144604, 0.5403629298393543, 0.568283985211299, 0.6184550835536077]"
