,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(26, None), (37, 1), (24, 1), (6, 1), (36, 1)]",
module__conv_type,temporal,
module__dropout,0.28614360515682763,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.821195175374667, 2.7135721677994935, 2.6925553509085307, 2.6792293661941806, 2.6913037329940868, 2.703440550775684, 2.689642433023315, 2.6822456434670268, 2.6778215354629387, 2.672020259100847, 2.673891635211875, 2.6666010890130933, 2.6626900437936056, 2.6495011107524618, 2.65846877699293, 2.661608081465162, 2.661032105547746, 2.646948141588169, 2.6587889708499706, 2.6561088513823172, 2.644639894982963, 2.657122616129959, 2.650088326534018, 2.6377165845314736, 2.63529693862357, 2.645394853494624, 2.6112813109727404, 2.617977134761498, 2.606067076454493, 2.5914605455517883, 2.6146473409581117, 2.580574770175688, 2.546210764002869, 2.5558035665113725, 2.5069743223897074, 2.5121592729566644, 2.4784837953165475, 2.4652983238194515, 2.398519651607554, 2.4287785274461555, 2.4099989637259225, 2.363239044863175, 2.3550042445207584, 2.3435145202339327, 2.2804745914158167, 2.268606224922863, 2.271854460296778, 2.298817873918976, 2.1995453848301847, 2.229729276534109, 2.1924922819660764, 2.1762088256116323, 2.1704633566367155, 2.1583893044391886, 2.1550493148568735, 2.1402681179064986, 2.077680040943267, 2.0921539909226947, 2.106323566657058, 2.0810323424701855, 2.0618517756806303, 1.9874319007926773, 2.0195003166235446, 1.9962799837086727, 2.028697372171257, 1.9253521536954672, 1.964968534016173, 1.9537735003709105, 1.9262008829915374, 1.9381559019024495, 1.894423366740303, 1.8552334468105416, 1.8457553175576498, 1.7892291668633984, 1.8190619359232119, 1.798326567346024, 1.837540211874895, 1.7688717037812234, 1.7626151090866105, 1.7394782430971896, 1.7403046482451496, 1.7415104471111207, 1.7024725182223939, 1.6854119117266864, 1.7183272664195879, 1.6537039569069034, 1.642442683053774, 1.6408536015392152, 1.6374220067887952, 1.611306343087792, 1.6108911433279571, 1.5760446368099061, 1.5583040072897285, 1.5927395267596718, 1.565102228186702, 1.5408007550170721, 1.6468653125873085, 1.5433083219638344, 1.5977589824775644, 1.5306376552673575, 1.548309895140948, 1.4912778468402792, 1.5343299041698482, 1.4710805816531067, 1.4465826594909874, 1.4861930029339465, 1.411344372044399, 1.3563829411441484, 1.4143749908028713, 1.3805366749942474, 1.41465697596002, 1.3837700365138124, 1.3415477447950346, 1.3058676965197653, 1.3181984456716764, 1.2957847319163303, 1.373933598671657, 1.2401588174215983, 1.2727046186127722, 1.2678891887334358, 1.3299199201604055, 1.3091063679584067, 1.1997040038618247, 1.2220564653829844, 1.2043246658405968, 1.2315951957509883, 1.221883030437987, 1.193477908502529, 1.1915926522538567, 1.2089040917313019, 1.2097626786833204, 1.1623016029051338, 1.1981662930606993, 1.1367474449036554, 1.1038438248680231, 1.125997535418271, 1.1324440386572976, 1.1158561494283887, 1.115842648144521, 1.1585878203761932, 1.1106403031753047, 1.0236208160068119, 1.1475632703568182, 1.0966251221152885, 1.0533881758817465, 1.0036258897148036, 1.0426361537014095, 1.0091602978967955, 0.9710905964381427, 1.0229809205616978, 1.0303027236312485, 0.9914366611502742, 1.0286058481205416, 0.9751478438198394, 0.9904300367981339, 0.9734386056518187, 0.978103324297647, 0.9680499379972177, 0.9837592479927937, 0.977086051022123, 0.986260430989527, 0.9177950038946627, 0.9446230186534914, 0.8844095063507844, 0.8827599063874209, 0.9288447343236099, 0.8861982743251312, 0.9550683369879773, 0.8860199135352603, 0.9363437062048705, 0.8855719043155262, 0.9339325964967142, 0.8966060417907759, 0.8700092679841571, 0.7701911775393482, 0.8294961967642659, 0.8313690404460565, 0.8661444397702368, 0.7998424269352198, 0.82389110475922, 0.8662507959692609, 0.820980926392971, 0.8376413785401621, 0.8514726546317827, 0.7749075377870914, 0.8170780780742212, 0.791637193594447, 0.8299969739932298, 0.8167736203597071, 0.8005186701274125, 0.8311749090359002, 0.745436345532723, 0.7669107837672413, 0.7627598576756827, 0.7399509795820404, 0.7411550551911061, 0.723988170745398, 0.7289624674258264, 0.737976695105247, 0.7179582585958016, 0.7029398021730123, 0.7422522097912055, 0.6817813928134173, 0.743601921088886, 0.7315195335345961, 0.7268446861148684, 0.7621179371641965, 0.7744438297135883, 0.6894405209410064, 0.6807350053938681, 0.7360380966004784, 0.6557554201338587, 0.668912521053439, 0.7168009327052303, 0.6631176938680184, 0.6924849767542666, 0.6499056131708955, 0.6764322724103699, 0.6889698297731915, 0.6571542174341131, 0.7479906814160315, 0.6534188658257192, 0.6510379741809137, 0.6567689436806063, 0.6139810588694858, 0.7034042918762413, 0.6410754035021733, 0.6650345607143509, 0.6771749220752624, 0.6859746682058744, 0.6598378604598867, 0.657930871290697, 0.7073050899156822, 0.6896647251604611, 0.6684414648573713, 0.6862755787843001, 0.637489015718741, 0.6345277516972686, 0.6054355383951924, 0.6869056356767832, 0.6644713567127047, 0.6281015552272007, 0.6329976130380897, 0.6434596437921423, 0.6017724797631595, 0.6008367540173168, 0.6274990874546095, 0.6533221650628429, 0.6293139493270374, 0.589633732603879, 0.6048973711840342, 0.6458185531406935, 0.6090087396405544, 0.6777160986325739]"
