,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(10, None), (12, 1), (19, 1), (11, 1), (54, 1), (47, 1)]",
module__conv_type,temporal,
module__dropout,0.42697050549192433,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.811932952587421, 2.7085301876068115, 2.6842331409454347, 2.668518411196195, 2.6739213943481444, 2.6593438368577225, 2.6579257818368767, 2.652875441771287, 2.65494625384991, 2.65194107569181, 2.654457613138052, 2.656908343388484, 2.6495862520658053, 2.64837399996244, 2.6471567227290227, 2.648025039526132, 2.6564244747161867, 2.6367029593541074, 2.6423416504493127, 2.6476357056544377, 2.6451674901522124, 2.65355129975539, 2.6461852220388558, 2.6487751190478983, 2.6431621698232797, 2.650813917013315, 2.647040407474224, 2.6470288093273457, 2.645608432476337, 2.649779272079468, 2.6526012457334076, 2.6457340387197643, 2.646273213166457, 2.64397024007944, 2.6506304043989917, 2.6474211656130278, 2.647917765837449, 2.647082493855403, 2.6466772959782525, 2.6479717584756703, 2.6423709429227387, 2.642208843964797, 2.6463884940514197, 2.643825890467717, 2.642421531677246, 2.642822133577787, 2.6443133317507233, 2.6516802861140323, 2.6491725848271295, 2.6449012866387, 2.6493037627293514, 2.6445024050199066, 2.646622107579158, 2.645407221867488, 2.6445246329674355, 2.6452124302203837, 2.645620008615347]"
valid_acc,,"[0.06741573033707865, 0.06741573033707865, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07116104868913857, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07116104868913857, 0.07865168539325842, 0.0749063670411985, 0.07116104868913857, 0.07116104868913857, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07116104868913857, 0.0749063670411985, 0.06741573033707865, 0.07116104868913857, 0.06741573033707865, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.07116104868913857, 0.07116104868913857, 0.07116104868913857, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.06741573033707865, 0.07116104868913857, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842]"
valid_loss,,"[2.6425210340192704, 2.640007194061851, 2.6383899258317127, 2.64016216703122, 2.6388752014002996, 2.6381462950831494, 2.637855015443952, 2.6390861107615495, 2.6385070473960277, 2.63800339573778, 2.6383273119337103, 2.6394378415654214, 2.6392956351519525, 2.638828959804349, 2.6378248336163352, 2.6381760607944447, 2.6388957527246366, 2.6385274058424133, 2.638795826765482, 2.638434748524584, 2.639141201526485, 2.638477885321285, 2.6385928977294806, 2.638131891743521, 2.6386441871914523, 2.638324468769831, 2.6379499605085965, 2.639029450184397, 2.638214434577285, 2.6386276398705184, 2.638448400890336, 2.638357644670465, 2.6382060542088768, 2.6381058817945617, 2.6384311856401994, 2.638566318076202, 2.6383841046679777, 2.6386399581637723, 2.6387027265427263, 2.638224448157607, 2.6385770326250055, 2.6383579973870894, 2.6390399700693425, 2.6390316897117243, 2.63818692714534, 2.6401935150560814, 2.638211615523149, 2.638174417760042, 2.638684162039882, 2.638755672433403, 2.638600830728195, 2.638646157939782, 2.640064168958628, 2.639301197359178, 2.638793480083737, 2.6387943444627053, 2.6382247455111156]"
