,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(9, None), (55, 1), (31, 1), (33, 1), (36, 1)]",
module__conv_type,temporal,
module__dropout,0.34898813710120746,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.720889737677184, 2.6858006767405125, 2.6689419636253673, 2.665714753373984, 2.66914059131391, 2.6625559554866465, 2.669275700759153, 2.6513222943600607, 2.6610211135104254, 2.644163834807733, 2.6492183350736527, 2.6556254133108834, 2.6517451055010888, 2.6486294168595284, 2.655913322446895, 2.6446848402124283, 2.648481498439227, 2.6461829228167124, 2.637399479101436, 2.6447240572003246, 2.6347494710512867, 2.6324428318783686, 2.636902474347391, 2.628191690701952, 2.623334408265335, 2.5484471658425796, 2.5301701391511977, 2.4910106863163204, 2.5118989428152134, 2.4604742148383747, 2.4037327403857, 2.372491718600643, 2.3385861989279224, 2.3166447982292433, 2.286369332220832, 2.272559046630566, 2.29362074312278, 2.2877889498709716, 2.181175216100214, 2.2442040686657845, 2.1765296828643534, 2.196407315361603, 2.1410979423761596, 2.1110717475815846, 2.103348761137227, 2.1179536309118334, 2.0799128779777547, 2.0215214845420535, 2.0084953608710223, 1.956179602084192, 1.9370142099832088, 1.9516006377709383, 1.9186898739551328, 1.8676177979204034, 1.815991541763357, 1.7106746439754792, 1.7753906225905727, 1.777844734554456, 1.7356611972135116, 1.728185787467112, 1.7119546411585878, 1.6944075459121395, 1.6750265176303119, 1.6451929432480696, 1.6029469885426835, 1.6528152156266258, 1.6212847759450595, 1.580632733082519, 1.5422364829020276, 1.5865755486190032, 1.5497336876403838, 1.6195091292534571, 1.5594042858558852, 1.5514187885087998, 1.602829861686824, 1.5098664837461808, 1.5011240903635916, 1.480375989798288, 1.4954081805883634, 1.4431179707961317, 1.4963000877415251, 1.4100976057988848, 1.495162751263902, 1.4382703684062426, 1.4183129817964482, 1.4450767664409119, 1.3572792795785238, 1.4026563861716586, 1.3841588693358098, 1.411459995302819, 1.3935786000344477, 1.3571460259660606, 1.3693823212035237, 1.3525693837671582, 1.2930704895640017, 1.3148573918108533, 1.3436585878155574, 1.3435124924712967, 1.3210046870761243, 1.3341422366682902, 1.277481215176844, 1.2362152670758406, 1.241818670588577, 1.3235481731930643, 1.2357801482353907, 1.2733584715266775, 1.2426825190416544, 1.299526262329219, 1.2244071347766248, 1.2773758531534638, 1.2610400737307184, 1.2310817449338398, 1.2782757304056662, 1.2056135025244705, 1.1976915960477108, 1.237681402967341, 1.1996064077098285, 1.1901069526149173, 1.1892870046176856, 1.1690511108018435, 1.1762219405839716, 1.1289035996298473, 1.1432966553786261, 1.14890824434732, 1.1101578277274895, 1.1529279604224314, 1.0923484239128487, 1.114301564603958, 1.1752970321059113, 1.0997516660878472, 1.1417288368888723, 1.148750435399596, 1.112125527755473, 1.108331656662516, 1.0863249119482326, 1.0795304566994668, 1.0384534084533015, 1.115772005109631, 1.0025135198387536, 1.071924824629757, 1.0894955607190284, 1.0305250327786766, 1.069563838698981, 1.0517435808154227, 1.0617197298797079, 1.0693712273506848, 1.0219992148520514, 1.0578684780434764, 1.0560145997679842, 1.1010282021284792, 1.0061646256456016, 1.0369883471664267, 1.036577823302055, 1.0942458210367785, 0.9921864848279173, 1.0436325993987663, 0.9860877519163291, 0.9930652325490671, 0.9873947475367263, 1.0609919540117978, 1.022934509826693, 0.9836766820210924, 1.02637328851441, 0.9794939422515634, 1.000045979103294, 0.9314866320116229, 0.9645920100409441, 0.9804420165997267, 0.9499161508475736, 0.9742595201736465, 0.9577253287061117, 0.9604972838437592, 0.9140113027079732, 0.9617839638032629, 0.9534920239471494, 0.9262839372738608, 0.9304515810627795, 0.9399469675526697, 0.9528935374378354, 0.9038369873604944, 0.9353227011852246, 0.9176930253384088, 0.9362468425761747, 0.9155282223878627, 0.9521372737049253, 0.923803170043993, 0.9251865460622528, 0.8622052050531771, 0.8501483160676121, 0.898132797613869, 0.9180461614606928, 0.8842074837216514, 0.9138340810035948, 0.8816284423154404, 0.8952976355079967, 0.8450745094040475, 0.9432746475424413, 0.8636115563959887, 0.8940964356652812, 0.8842735869937269, 0.8601586104471943, 0.9211725340197016, 0.8680112616618857, 0.8430597234277111, 0.8645676041704973, 0.8383438124808127, 0.8518713288747771, 0.7913182201123903, 0.8217282807517212, 0.8570839430530904, 0.8321560062503907, 0.8658929556694251, 0.9125947544388867, 0.8526368982752891, 0.7965408145979807, 0.8468072331789254, 0.8437129822456573, 0.8449472950787585, 0.8311219670029072, 0.8007389573493293, 0.8089225669109098, 0.8193267697434338, 0.8723866209832376, 0.8169707791867225, 0.8124074133917962, 0.7954461166385967, 0.7952105656510023, 0.8196242728178265, 0.823020926195343, 0.8465665733160253, 0.8359073075224736, 0.7627886767222172, 0.7942925318717039, 0.7953349922114089, 0.8137366954699746, 0.8116939521042399, 0.8084657462430299, 0.777420391476533, 0.7611627410075433, 0.7674434708504865, 0.8101434822949913, 0.746894352675861, 0.8248786355751541, 0.7497064955424987, 0.7388961691771481, 0.7674621851026611, 0.7503368557359991, 0.7723951635737047, 0.7406271599426765, 0.769136645165169, 0.7768915986303416, 0.8141412227858249, 0.7452525468946536, 0.7249515533906205, 0.8063253754887935, 0.7363984614065683, 0.7502322717568872, 0.7529605245567264, 0.7056593990761919, 0.826389036864702, 0.7298953180937267, 0.7091686546630419, 0.7377634997317376, 0.7222370460012765, 0.7954341926691736, 0.7004057907277971, 0.734579420296244, 0.7321202411344122, 0.7544161823647199, 0.7334239895924338, 0.7739655192478904, 0.7314990515371603]"
