,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, None), (22, 11), (11, 11)]",
module__conv_type,regular,
module__dropout,0.4624214684511159,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.7833751145180194, 2.671324566307839, 2.6625593417647715, 2.6610200689662755, 2.6439764242658716, 2.6330041254335463, 2.6300884169724497, 2.6096365213164696, 2.568193171549807, 2.5671558901022213, 2.489243490175058, 2.4286154551042514, 2.43725498945697, 2.3703806528801867, 2.32242218339753, 2.259153680461777, 2.285465818511625, 2.222026440704867, 2.227663525488654, 2.2185641828928, 2.2274016845214812, 2.1453399527405637, 2.1320504090095276, 2.136094564767384, 2.1444940950230293, 2.1165135894634037, 2.0430727982544004, 2.0355667893535476, 2.05130996947339, 2.050356757308108, 2.0111467833697967, 2.0322908926056025, 2.029947676833027, 2.0131400475947183, 1.9821104083185133, 1.9938139496684877, 1.956694763824272, 1.9357044361782716, 1.942462425488939, 1.9345173280438743, 1.946802558293127, 1.8939089331062398, 1.9265722698380559, 1.9130210652732298, 1.8875451102867162, 1.8584836185609526, 1.899641094354624, 1.8561189140231709, 1.8298752868944228, 1.9213772348995044, 1.8483828064108032, 1.8308979218917127, 1.8146515641795316, 1.765176256191742, 1.828334686845627, 1.7710991490908377, 1.7736890919513721, 1.802332863541494, 1.8257538486376075, 1.7773885652351196, 1.7322871603566483, 1.7697508847977361, 1.676550449489744, 1.7000318416846958, 1.7636356446694823, 1.6490091677464696, 1.7726025602012099, 1.6828850574282297, 1.7376512775522108, 1.6914421796110297, 1.6702311736557551, 1.690429211236515, 1.6921977864881337, 1.6462517699103039, 1.5989457765832558, 1.6809654868027704, 1.6738079657797864, 1.634072827535598, 1.61854796356829, 1.5895318769857905, 1.6055108113743228, 1.5490090756375017, 1.5974580028862535, 1.6080276865128489, 1.5749846452468856, 1.5708120581734284, 1.5325436339685845, 1.5677310252442052, 1.5448201268309005, 1.506335046913213, 1.5470820316566196, 1.5167072150888525, 1.5129718163245223, 1.49673964853351, 1.519022835000876, 1.4903183327602354, 1.4742625387272545, 1.489926618148319, 1.4546688110123929, 1.5353068698473684, 1.4323401938733054, 1.4506126705331224, 1.4323448008132509, 1.4602786287651026, 1.4584505827640317, 1.454630154790043, 1.456560787154116, 1.4500014014377172, 1.4714111649611457, 1.420461429553725, 1.4334349227823582, 1.3760862341285096, 1.4002237190296147, 1.4183927430225405, 1.4270289973987766, 1.3865947578249354, 1.4219028459820642, 1.436291354108706, 1.3932251256744488, 1.3631570957622583, 1.373297466235854, 1.3690366785152241, 1.3788834168890327, 1.3786846208847752, 1.319734273906851, 1.3541488909055914, 1.3332449244810367, 1.3591044276120918, 1.292897589397155, 1.3914714222119564, 1.3218603546052625, 1.2963516932479227, 1.322252073347626, 1.2913706082352316, 1.306031576134587, 1.32563551775645, 1.3439206943934185, 1.3229241101528384, 1.28343650277012, 1.2968223326704156, 1.3293333869352149, 1.3421288167661607, 1.35106542686411, 1.250623002089022, 1.3015109071144126, 1.3105357128112103, 1.2720862960907218, 1.2979109483458195, 1.3054917580353973, 1.29627962543829, 1.26186775558837, 1.2709995734221209, 1.2752388971602262, 1.2800388711363908, 1.21127972141611, 1.3031814797092103, 1.2906741134470994, 1.2202142166104653, 1.2161811064710057, 1.1997050433002836, 1.230931119464474, 1.1738047496531305, 1.2702281119389758, 1.2443775329828493, 1.258182719880509, 1.2172553441751681, 1.2226935713421965, 1.211500840191662, 1.173232316569254, 1.2183749268442765, 1.2169094436207681, 1.2099271598518526, 1.1916793877396936, 1.2339224623761806, 1.1766571672749817, 1.1987125558619092, 1.251763229879539, 1.2286296983081866, 1.192659276970541, 1.1940350079329916, 1.179277595129004, 1.2048792901006997, 1.2239378390114852, 1.1930225642399792, 1.1287197851583979, 1.1553239260187966, 1.2380465362597475, 1.2146008708249845, 1.2189724597940086, 1.151332159186924, 1.1163715357615238, 1.1270797866485347, 1.1197208473611269, 1.1398283352177228, 1.1864754542120381, 1.1535417466810738, 1.1640891904895183, 1.1240682895075713, 1.1211076293345021, 1.22645820242723, 1.1212927324480455, 1.1464325353660987, 1.138731530242751, 1.1095052107351118, 1.1672782435568625, 1.102428065686414, 1.1427102538688005, 1.1812979449895393, 1.1743400726212803, 1.163612048022442, 1.121001877500187, 1.1185554472498302, 1.1124706960160418, 1.12537769134281, 1.1230289325103724, 1.0492677306532285, 1.1034093538767105, 1.1686018039333466, 1.135591382470925, 1.1389595360797224, 1.0776136816982127, 1.1363745863559271, 1.1442584942119183, 1.0705990395486298, 1.1520505965731256, 1.177325270345741, 1.1371524970731102, 1.0088643936495922, 1.0802132018606059, 1.0460874092217474, 1.1305465864033741, 1.1856139204155607, 1.132265216175241, 1.0563171375704226, 1.06118333471636, 1.104364092701094, 1.0826501170526455, 1.1009642546628964, 1.0956896605459512, 1.1090666945446443, 1.076674947839614, 1.0603403331455528, 1.0708397241368446, 1.1006034411870023, 1.110565852786166, 1.1258532903421603, 1.052562806558104, 1.04317767707285, 1.0678778798449373, 1.102818672133823, 1.0712948679006133, 1.0457549562123787, 1.070539486763911, 1.0195059943818725, 1.0577994979724388, 1.0771305370606175, 1.0635690308741588, 1.0321599621401025, 1.047282529118201, 1.0680264286173433, 1.0196847971295713, 1.0091100958130244, 1.0968748911627217, 1.0475282080478687, 0.992891742474076, 1.0414669113278503, 1.0591412554347137, 1.0742809747249835, 1.1019517315248668, 1.1103279728288256, 1.0881070698879451, 1.0488661539107131, 1.1161310944681104, 1.044592845141601, 1.0753171803058628, 1.0212361897495186, 1.0631310651804875, 1.0607812607712879, 1.0161853186549534, 1.0379394124171502, 1.0252891675684748, 1.0275363461459566, 1.05036857451695, 1.0357538154196348, 1.0487155004460955, 1.001911840034977, 1.0225438156072857, 1.0473685212956816, 1.0054821507992713, 1.0736751544349348, 1.0004401507574967, 1.034688703479161, 1.0778985927607487, 1.0059964064225426, 1.054997083771332, 1.0245906984266808, 1.021957180555103, 1.0065956202920983, 1.05247166233641, 1.03881454840661, 1.0011681092255842, 1.0336115053344852, 1.011432367580458, 0.9690719452812995, 0.9894872442590605, 0.9719771970568998, 1.0409792937030002, 1.0200718944180573, 0.9820046358893305, 1.031794276228309, 1.0267275570675773, 1.013966302841873, 0.9968783095894924, 1.066228212933912, 1.0478840793865707, 0.9736144752658481, 0.9730661877998374, 0.9796007768366632, 1.058203411400605, 1.0137117607761048, 0.9717434921783249, 0.9477661477475354, 0.998377934915728, 1.082887386908545, 1.0335075207004418, 1.0061543748514141, 0.9480262479607707, 0.9573968734961501, 0.9979089060807251, 0.9607498504085192, 1.0152265587256892, 0.9359772893186942, 0.9632965998654186, 0.975197753502384, 1.0201026476611301, 0.9569362486865913, 0.9817872791621867, 0.9610839283615494, 0.9743408922740654, 1.0122856769112007, 0.9891930286189016, 0.9468236839232018, 0.9567516644030838, 1.0105775060047888, 0.9751206237725963, 0.9589721047614376, 0.9864941226736185, 0.9447313646379862, 0.9672840501507162, 1.0064628380095304, 0.9728245237793799, 0.9832731820391966, 0.9712644479272455]"
