,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(51, None), (29, 1), (26, 1), (4, 1)]",
module__conv_type,regular,
module__dropout,0.4292496245257051,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7267365400554815, 2.6575645218684882, 2.667179218729146, 2.6618452918885187, 2.6529531616563404, 2.6559234739382527, 2.6460161872272656, 2.6463047108820015, 2.6515247211419584, 2.638041116046263, 2.636047880505001, 2.618832889718431, 2.596333177188363, 2.5606740062574107, 2.518376073892353, 2.514503381020525, 2.529676432559075, 2.460405107870827, 2.4425686254767527, 2.397604073321624, 2.37482879802054, 2.3270947832230537, 2.3184531425718395, 2.279787176956456, 2.2867231690275545, 2.243813582288175, 2.2356600757971536, 2.239172393708876, 2.2197932362900663, 2.1680396415501173, 2.142494623424688, 2.106223332870454, 2.1646235985062923, 2.113426013676677, 2.0800863238225427, 2.08942298756068, 2.045987734666114, 2.0526222134003627, 2.0665661766623167, 2.016771099450384, 2.026264961920069, 2.00819793311992, 1.9744820731321817, 1.988215284237389, 2.0030915062512427, 1.9550239770199038, 1.972404024598688, 1.9772713464309208, 1.9461480394020116, 1.9931910353514641, 1.915516044797521, 1.917208365572543, 1.9088097536529454, 1.9717228961059747, 1.9358043506583764, 1.9221357732466255, 1.8726898149530744, 1.932438599248708, 1.9229997783124848, 1.8953913171435917, 1.9398072782448557, 1.8716248372521276, 1.8744309973097169, 1.8886558322291516, 1.839435170658284, 1.8397224983191467, 1.8489251361659678, 1.7941669097189954, 1.8750696774281712, 1.7968153402825982, 1.823640022344378, 1.761222301364748, 1.7730030766809297, 1.7799463834294456, 1.7989192774252207, 1.830388813092229, 1.7157737648865716, 1.8453992083166744, 1.7533587444505516, 1.772133241259673, 1.7465610231081952, 1.7267878821999896, 1.7316563101888736, 1.7458057447163615, 1.7302221881299207, 1.7535930777881097, 1.7866878136633908, 1.7367445948722846, 1.6962979904611715, 1.6955061581871393, 1.7209913992216315, 1.6359236993046193, 1.7014138736440312, 1.6932433386968808, 1.655467559329814, 1.6878304606567103, 1.713929468559691, 1.620149465336951, 1.5980411050868104, 1.6790070863040853, 1.6271191393675084, 1.6592422218937732, 1.6399785835543312, 1.5689588954978775, 1.641471778405642, 1.5918474413088817, 1.5624196961364343, 1.6052667838776766, 1.5687134868256511, 1.5738326694325144, 1.5930645796286589, 1.5804908257246706, 1.56942088364178, 1.5843375077949795, 1.626435482582298, 1.5710325362707585, 1.5855080591473474, 1.5948738993304181, 1.5561123736439357, 1.5490737265411538, 1.619319077979153, 1.5390310555380968, 1.5340633683759965, 1.5575049163287826, 1.4986555683027676, 1.5297452869956831, 1.576140296241202, 1.5081056737349054, 1.5660954137853524, 1.5427472646472773, 1.561531792132182, 1.5235433305422772, 1.473431327001078, 1.4501458785072672, 1.4894959556586016, 1.5126181337211544, 1.4974316227768796, 1.4865111560059696, 1.4804031921763967, 1.4432163477173439, 1.4721395753116076, 1.505821675951373, 1.4775912435841858, 1.4474658776752298, 1.3930347184932954, 1.4453662540960817, 1.5121335449760298, 1.4173308254091412, 1.4238390668982834, 1.4058206111221387, 1.4178947831026285, 1.461146966383019, 1.4267767113602081, 1.408884530634233, 1.4086906330532702, 1.439239729930852, 1.3484722263429805, 1.3890821053157987, 1.4244195974366498, 1.4092662684382786, 1.4626175228280442, 1.458940810257707, 1.3826277572679566, 1.4068668005670688, 1.347632198177701, 1.3054318362067134, 1.3732001802115859, 1.3260053260838103, 1.3433042607477241, 1.3425786125763204, 1.340392497437177, 1.3205719337197195, 1.3351176896843346, 1.3574121160158408, 1.2242430308555845, 1.3573489994585113, 1.3945368859949194, 1.3166591478610292, 1.4061811363846206, 1.297972138279097, 1.4047175284414135, 1.3080822279294944, 1.287808297228882, 1.3187249087736628, 1.3343831398259915, 1.3287596295267716, 1.2447431873426171, 1.287381706155184, 1.3029047886951253, 1.3170790955696803, 1.2749744381780688, 1.274255502384597, 1.2669667870638115, 1.2265844429422732, 1.299805671464261, 1.236299060134502, 1.3071343609641903, 1.2461971915376313, 1.2807757069676742, 1.3494648017828228, 1.2933004540933566, 1.240080331757851, 1.3130712511449967, 1.2074467945947913, 1.2554095562429126, 1.2138930708313356, 1.3067954396604917, 1.2705213071292587, 1.1906756084050205, 1.3021533496111373, 1.2344093422573041, 1.2432796045262957, 1.1888913419868534, 1.1989730513933419, 1.1504423582748913, 1.238152227456806, 1.2406087535522212, 1.207621744094386, 1.2306349120309883, 1.1646050235419692, 1.2344184028517178, 1.2213167131119216, 1.2555625770846965, 1.2120094697445603, 1.206540290843534, 1.2185125279242999, 1.1842349202616842, 1.2406100327287073, 1.2558817987377766, 1.2312036956928463, 1.202167063062299, 1.1966981797177019, 1.1566687965186544, 1.224998911260067, 1.1282830285383487, 1.2257452067328372, 1.1350603836218363, 1.1691360765919305, 1.1805845661961882, 1.2012043420917375, 1.1889723293820291, 1.203397667098206, 1.1027273609158623, 1.1836234385629936, 1.1946410885559353, 1.1666038366782194, 1.177988889357353, 1.1240845277288765, 1.133074998597438, 1.1437227506265832, 1.1360050000974602, 1.1938041881142727, 1.1429725269839899, 1.146049507084205, 1.084904883031781, 1.145144267077625, 1.116201744100242, 1.1313303784755013, 1.1321269806126657, 1.0982575330513962, 1.1736839588613208, 1.107496499843157, 1.1381806835632582, 1.1392819840708412, 1.136796713907978, 1.1060764285896236, 1.1137262832900443, 1.0908065453759745, 1.0801309377557389, 1.099654635864456, 1.154368797326111, 1.1338435630596406, 1.0760106270535847, 1.0906524272121065, 1.035787542355072, 1.112333503047128, 1.1214779239072608, 1.0631018829988217, 1.0955768303875744, 1.0770259379078495, 1.0879709940902078, 1.0826767311288945, 1.076056544200174, 1.096798795478865, 1.0906006825211187, 1.1077525519315041, 1.1457381446965047, 1.078266057919951, 1.0238792923807065, 1.0438313960914318, 1.1087053605176946, 1.1011115020002966, 1.0905681224369568, 1.0902294976075644, 1.0681556644522305, 1.0907711217447011, 1.1043328559949377, 1.0382397459377108, 1.0364892295740107, 1.0470465982155346, 1.1046453014489432, 1.0379443349347193, 1.026690989761426, 1.0391268473157984, 1.0336224039204427, 1.0541982542332602, 1.087963410933736, 1.0311790344460408, 1.03177714376523, 1.0534858392682411, 1.0120737542316705, 0.9901103357263662, 1.0399944808646047, 1.116288220687367, 1.0066676202075084, 1.0275173623247487, 1.0684837077648395, 0.9482284394219245, 0.9383905271249281, 1.0420223711429593, 1.0713898934803983, 1.0694588318366747, 1.035929813995398, 1.0541025298047915, 0.973092981091592, 0.9991905909530008, 0.9968091810518326, 0.9913178537761625, 1.0026593902457552, 1.0262722599035967, 1.030680387781949, 0.9828780703640994, 1.0473655902272354, 1.0123795101112534, 0.9946260012836842, 0.9959540204203278, 0.9544106541170996, 0.9003108829919597, 1.0085681495010221, 0.9462208272862366, 0.9579297050589891, 0.9821871122106896, 0.9960981229960173, 0.9801263859400506, 0.9692080232016276, 1.010939640994251, 1.083771384140984, 1.007475803802516, 1.039689682789785, 0.9556469136528147, 0.9213611267872793, 1.0072335323768813, 1.0003688366397054, 0.9822429716873903, 1.0184104593472485, 1.0306305191170377, 0.9440185701307824, 1.013131009488294, 0.9443539378158856, 0.9860397498118866, 0.920391545029531, 0.9966502933977198, 0.9909556692213365, 0.9773235279740452, 0.981545984802393, 0.9473782660756923, 0.9389073943954115, 0.9101208644032593, 0.981927123175319, 0.9902686800832813, 0.9536829702090024, 0.9759574184289221, 0.8895008611036563, 0.9501897673749143, 0.9847922832835053, 0.9371954008750438, 0.9923746485453139, 0.9510328243051847, 0.9606253961396974, 0.9362422024779187, 0.9420762368987913, 0.9223362717121352, 0.9840770013293357, 0.8989370423400482, 0.9080258132289303, 0.9228707097033334, 0.9329061606850501, 0.9607246042559994, 1.0008474131463467, 0.9640492624222257, 0.9545556172025789, 0.961812929193829, 0.9331420141418354, 0.943676874486154, 0.9286135670310379, 0.9657151726028802, 0.9370152961186656, 0.9539162521183319, 0.9602058894136298, 0.921857861226516, 0.9591973721120539, 0.9158225358966684, 0.9532648113854696, 0.9058753955352754, 0.9028380822974748, 0.9181476564104449, 0.8784460277082372, 0.9089257150343454, 0.9032677196905634, 0.9205448438733443, 0.9410533065171742, 0.9226081809593693, 0.914368400330493, 0.9111664250450024, 0.9494210727749477, 0.9158884698777846, 0.906532087959385, 0.9298264641848978, 0.884453173952681, 0.9013355076599855, 0.8910239022207215, 0.9287715448107825, 0.9129675682687897, 0.9277886572196233, 0.9203703728171928, 0.915967193788009, 0.9250327839199687, 0.9265897377278509, 0.8963324073648316, 0.8977722359231393, 0.9048022868199573, 0.9282279465494532, 0.9170090870517624, 0.9087905953777192, 0.9535038850993578, 0.9234807567601024]"
