,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, None), (66, 11), (22, 11), (11, 11)]",
module__conv_type,temporal,
module__dropout,0.45951530272319996,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.8333238123470594, 2.7171893725610903, 2.700696520901736, 2.6937029357135467, 2.709294844637477, 2.694439443518498, 2.68310194433137, 2.680683260129207, 2.6494697792468105, 2.6563922106014983, 2.6576409447755345, 2.6525977438062975, 2.6462073225144356, 2.64477850865354, 2.647830268990202, 2.637645924974796, 2.6437075135797348, 2.6306441231801947, 2.632576921332674, 2.626840120330238, 2.6190270234806476, 2.625710439636113, 2.6109033619932993, 2.5841964261823254, 2.5896713095748507, 2.6046920692381432, 2.579022288896122, 2.579418953619288, 2.561078151679016, 2.551191377456195, 2.5611248869983134, 2.5384544181181217, 2.543198355582038, 2.5383968211000534, 2.4942845745196816, 2.5082935256609216, 2.500600896739868, 2.483749385288521, 2.4735757886961864, 2.4834757128854115, 2.44782131376808, 2.4975791115159596, 2.4470978852529957, 2.434985368956271, 2.4268158845194723, 2.437431607829251, 2.4644327691475625, 2.4259539593631425, 2.457633944402186, 2.420459610091825, 2.4607850468078407, 2.4426671178210113, 2.390650362091872, 2.398416903985017, 2.4008187377992103, 2.379874300337159, 2.4362002701800645, 2.410148357633677, 2.4087836522110617, 2.4074563397250577, 2.4379631587240533, 2.4569823675366753, 2.3847918551741483, 2.33356910857934, 2.358036251683093, 2.4291482586718387, 2.400970711171111, 2.35119224076551, 2.33343618253427, 2.331329704822544, 2.3954452309502905, 2.356419179161887, 2.3734540741987478, 2.364436273740047, 2.330959690431773, 2.334729002345859, 2.364345891987394, 2.3535379574090043, 2.367779933453983, 2.3179808668039303, 2.322383840917049, 2.3232184466085717, 2.29238453590606, 2.3051309211536366, 2.281452852217938, 2.3035142628244762, 2.3126913234519777, 2.2813775358117465, 2.3119672746814364, 2.303816480976211, 2.3092676331150175, 2.2558831124493888, 2.246960188128606, 2.2930563526502357, 2.326328440052139, 2.27941224274438, 2.234772212007392, 2.2501768951122294, 2.2806992978287846, 2.258128991370252, 2.2326339779276476, 2.2358672531667643, 2.2490643936355488, 2.2470986565451305, 2.274602116703184, 2.273919663140129, 2.253328998003933, 2.242797602932538, 2.2261652870747306, 2.220669146795704, 2.2400642756204174, 2.220065107474084, 2.216881936507459, 2.2294909001773546, 2.2077382893603623, 2.221359393364885, 2.2059758533297877, 2.231010979018152, 2.1975964252712408, 2.214287479527302, 2.2116495853897695, 2.207112010564795, 2.1692558057728126, 2.140936450848107, 2.1426833807217376, 2.1532475287462223, 2.1861886980444107, 2.1158600835644132, 2.1487794714093322, 2.1568897116975903, 2.1906213947393436, 2.1332506356730385, 2.150244770655848, 2.1461604398758625, 2.08732087986187, 2.1147462247769573, 2.1560231565396526, 2.091989374711493, 2.086787928975007, 2.115684231390049, 2.1511674817647926, 2.1424731648346915, 2.0938153350663025, 2.083110010084679, 2.1207625879704435, 2.1091515990377503, 2.0843069079521186, 2.0785302344827956, 2.0850407354411766, 2.0865991347334036, 2.079440192148247, 2.0813673156402337, 2.0807201391923185, 2.0481759138814066, 2.0433715156228414, 2.0466896222117317, 2.0857923537980376, 2.0349886237255532, 2.0308345408251474, 2.0113748515076773, 2.043307196761233, 2.0401156503954567, 2.0385256667224345, 2.0129943059199813, 1.998352948694532, 1.9704704913413789, 2.0067020928894133, 1.9899713379242192, 2.0030296094378564, 2.006270026678759, 2.006717517355294, 1.9393810450284956, 1.9637999016006367, 1.955586891431322, 1.9430880244817725, 1.9423643627111675, 1.9208374741676337, 1.923272767585556, 1.9120338453021155, 1.9256959784134176, 1.9280668145997577, 1.886146366079916, 1.882527854490785, 1.9384148734710445, 1.871878695786286, 1.9400810874116547, 1.855000012189408, 1.903635036153674, 1.8177957099945758, 1.8595396532704902, 1.8088541651598185, 1.8187149233033268, 1.7912142670303726, 1.8142453370126426, 1.7789846439563506, 1.7785285314306603, 1.7544616459652824, 1.7822809805654356, 1.7728547673597144, 1.760597166588263, 1.7549965336875806, 1.717833302936609, 1.7752699790033042, 1.7071047466000877, 1.6985012471847976, 1.7214649298422835, 1.6723788876850176, 1.692539736901027, 1.6473111089774344, 1.6582534281076204, 1.7034384077621034, 1.6574536548197785, 1.625106667531466, 1.660757502990921, 1.673455093891375, 1.6354957866026187, 1.7097872812318848, 1.6701340675354004, 1.6401729193642463, 1.631896443614831, 1.6077974594132733, 1.7012510439658877, 1.5947717328388262, 1.543493758381503, 1.5421058576306663, 1.663533830665647, 1.55217244547072, 1.6174451023254175, 1.5721824833472493, 1.5878421835192589, 1.5983427542694724, 1.5993883384891836, 1.5679459240255273, 1.4629683830740363, 1.5802493348961502, 1.5355244621390671, 1.5760377912824262, 1.545009772862461, 1.5212760923916153, 1.4920196678916116, 1.535859324016516, 1.4983490632059944, 1.4869776779464854, 1.51816575629305, 1.5088324133769266, 1.4723454506151714, 1.4969207015143093, 1.50054573014565, 1.5394566173847188, 1.5338876562926262, 1.4603584346229692, 1.4775638288896285, 1.480523019598813, 1.4336475823451051, 1.45637717398459, 1.422674919000833, 1.4439181030886579, 1.3996837282547936, 1.4886086281959086, 1.4582045258410972, 1.4994124306062877, 1.4283500402678195, 1.4850068126766582, 1.398918022893735, 1.4750940185882817, 1.4408045066332336, 1.4400507461806693, 1.4461740457288799, 1.352478774725186, 1.408541740765356, 1.4089001787752917, 1.3588006424146621, 1.4417862473369447, 1.3873029557183112, 1.3791816384317326, 1.3702923000948835, 1.4189884226636547, 1.3590238274463218, 1.378634236315561, 1.3820518077395074, 1.368946441557685, 1.4194620629706214, 1.4271537455603753, 1.3705800241639226, 1.4005984251492292, 1.3776660480673664, 1.3428099765814303, 1.359816487588139, 1.376722727175282, 1.3164029076652417, 1.2957004308700562, 1.3270976553752631, 1.3487509346788495, 1.336455259332299, 1.3572968989180416, 1.3774281795261225, 1.3452639937745021, 1.3314267058459697, 1.340601424337925, 1.2964810069876296, 1.3107364590174884, 1.3580580019285406, 1.2848189298181836, 1.2985700508857485, 1.3418748449889137, 1.3272745224922409, 1.287494265252977, 1.3528054018681501, 1.3230604703203777, 1.2669691137675487, 1.2686934403436934, 1.3249531362467482, 1.2645989904275183, 1.2809959713143724, 1.3332066230755568, 1.2980289900956874, 1.283702662062255, 1.2756794055455918, 1.2703372215972255, 1.3282316528454323, 1.3250496220542791, 1.2703482319920882, 1.2370308040998899, 1.3074376447712492, 1.336155914594854, 1.2718891806047163, 1.2213238471970178, 1.2874196772396393, 1.2962473503549703, 1.2557343550320423, 1.2503041985863326, 1.2605051855494818, 1.2408716761228324, 1.2885885522042018, 1.2996602723871549, 1.2545951078211148, 1.2197129674205651, 1.2375878625700862, 1.2620916703896985, 1.2431869653696275, 1.2299214003749257, 1.2055776835749996, 1.2241636370098052, 1.299739044600662, 1.2372065982758942, 1.243405857547415, 1.1934605340067301, 1.2563634436215427, 1.1763870025392447, 1.2037419839130215, 1.2703195357689843, 1.1919765285394648, 1.233647729136602, 1.2705509985606183, 1.1809505577610593, 1.1884350200130804, 1.216908898000194, 1.228734998776433, 1.241305750419132, 1.2094076994638012, 1.1803620217280164, 1.1696003567610256, 1.222309915060258, 1.1635633424799299, 1.175741538677913, 1.2311375465842826, 1.132796132300655, 1.2130337511265472, 1.1897976468456146, 1.2192333490947214, 1.169045073063587, 1.1937691787897795, 1.1650636616065253, 1.1342649643987963, 1.2286762821777608, 1.1429727974709005, 1.2130889224248855, 1.2269815757253975, 1.2160896060556259, 1.2206954486790016, 1.223724045641039, 1.1266065849720917, 1.1380139090214014, 1.146569470813116, 1.2051487429080041, 1.0978358494076623, 1.1514957274693038, 1.1972846368738272, 1.2111943916590657, 1.1628809340075879, 1.201057369027491, 1.1941378312803899, 1.142761875965827, 1.1719549360816817, 1.1608216187722185, 1.1232680293432902, 1.17735207895457, 1.1891213492548616, 1.1667834183593802, 1.1671631509461462, 1.1788489655649812, 1.1421357567087749, 1.1651407561701461, 1.1309957629333216, 1.1349702067852478, 1.1237056008661104, 1.1557549630023747, 1.1610388351932412, 1.1232144629530774, 1.1195419264941173, 1.1430250569188445, 1.1574687388679865, 1.154761770921217, 1.1420056615688114, 1.130004481814938, 1.1018673735702118, 1.1117706428478267, 1.1041761540930586, 1.1605002567444545, 1.1095758438454555, 1.06966291676357, 1.1193995420696417, 1.149713497992544, 1.0988507595512016, 1.1060427561531396, 1.1952305744770517, 1.1304844537529382, 1.0930037231716085, 1.0893050124716368, 1.125545305971691, 1.1374711415535905, 1.0753321258693618, 1.099639953158014, 1.1038431677253804, 1.1031832249836926, 1.0594375375604492, 1.0830471250618503, 1.1348978123834663, 1.1101476969457338, 1.1389657752346374, 1.1492955510838887, 1.1120857866597473, 1.056191090555347, 1.144072035795456, 1.0719337190310467, 1.1195150134194, 1.1022219204696126, 1.1079067957871687, 1.0715764372020644, 1.139290634546289, 1.072035435934957, 1.066607531472051, 1.0665532480190303, 1.1187708164431707, 1.1091188451667837, 1.0320182594114824, 1.1431989342806084, 1.0847923087890154, 1.1040244742697312, 1.0630020063811478, 1.0953795073466077, 1.0694354551129897, 1.081109881573164, 1.0624379245447815, 1.0293476945855964, 1.0528927492452884, 1.1224939648753984, 1.0755882992895895, 1.1106523776192063, 1.1294581917068842, 1.054177847186227, 1.0635720684163494, 1.028350817514682, 1.0671054501161767, 1.160084083862782, 1.067795018144705, 1.0435152743388185, 1.0886526324636554, 1.0718168869858413, 1.0809110121961047, 1.0937904017377749, 1.0738146565531859, 1.1032828537745472, 1.1214285574932301, 1.1071629735342692, 1.0318023547515833, 1.0709937242961365, 1.0646787157301953, 1.0957278856528965]"
