,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, None), (22, 11), (11, 11)]",
module__conv_type,regular,
module__dropout,0.4624214684511159,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.769489809182974, 2.6869707731100227, 2.667837278659527, 2.65746163221506, 2.6548031623546895, 2.6464447021484374, 2.649145111670861, 2.634963420721201, 2.633208707662729, 2.631103148827186, 2.6144358965066763, 2.5885190633627086, 2.561412206062904, 2.508630767235389, 2.4708571470700775, 2.431044402489295, 2.4035302785726693, 2.3613406364734355, 2.3293009464557355, 2.3012521743774412, 2.2584072186396673, 2.287403282752404, 2.1980396564190205, 2.25053066106943, 2.1855191744290865, 2.182814389008742, 2.1441852826338548, 2.19726467866164, 2.112931566971999, 2.13613758453956, 2.0959517588982215, 2.0840566855210523, 2.1053004228151764, 2.028808725797213, 2.0425735473632813, 2.0455497961777906, 1.976532400571383, 1.9780699986677903, 1.99435962163485, 2.0071809456898615, 1.9829292407402626, 1.9790399551391602, 1.9251865203563983, 1.9174643920018122, 1.9015033025007981, 1.9369862061280472, 1.8784633177977341, 1.916810420843271, 1.8525674416468694, 1.8874306165255033, 1.8708435443731455, 1.8768367052078248, 1.8180070143479568, 1.8243476904355562, 1.9002479736621563, 1.8083214209629939, 1.8597040103032039, 1.7748115374491764, 1.7515263282335722, 1.736404741727389, 1.7676387530106765, 1.7454376220703125, 1.761273849927462, 1.762656123821552, 1.674217781653771, 1.7450403341880212, 1.743728520320012, 1.6829705568460318, 1.7239332437515258, 1.6566297879585854, 1.6165179307644184, 1.6508670348387497, 1.6734324565300576, 1.6776860640599178, 1.625812844129709, 1.7026229564960187, 1.6326148656698374, 1.6657109847435585, 1.6418881984857412, 1.6193627926019523, 1.6040732145309449, 1.582689094543457, 1.6041878957014817, 1.6213402784787692, 1.5500304295466496, 1.5585143822890062, 1.5865901800302358, 1.4861078023910523, 1.5332218353564924, 1.5673802907650287, 1.464118299117455, 1.4761867486513578, 1.5621111943171575, 1.522842339368967, 1.5447179225774912, 1.5211834302315346, 1.4598384820497954, 1.4743038544288047, 1.4732664071596586, 1.4551257665340718, 1.4992871834681585, 1.509418614094074, 1.4819929563082181, 1.4238788476357094, 1.4755795992337741, 1.4433044066795937, 1.4596387918178853, 1.428308285199679, 1.4668152790803175, 1.403361756985004, 1.4081099528532761, 1.4406914417560284, 1.3936314307726347, 1.431114704792316, 1.4425634512534509, 1.3384670844444861, 1.4212428313035232, 1.3588555391018207, 1.4044027126752414, 1.3663304383938129, 1.3918832870630118, 1.3979102006325355, 1.3282652524801402, 1.3485440419270442, 1.3886031701014592, 1.3315687986520621, 1.3008783138715303, 1.3789377285883977, 1.3054511006061846, 1.3301212530869704, 1.373363234446599, 1.2970609554877648, 1.3867415721599872, 1.3214005910433255, 1.2739235722101652, 1.2882686303212092, 1.2916362028855544, 1.2929799299973708, 1.3086631958301251, 1.3029250603455764, 1.3218537752444928, 1.403442195745615, 1.2999004419033344, 1.3457065178797796, 1.2432140515400814, 1.282798513999352, 1.3032818940969615, 1.2480784287819495, 1.2541286028348482, 1.252945379110483, 1.2776239780279306, 1.282924800652724, 1.229407393015348, 1.2541264955814069, 1.2556232489072359, 1.257486446087177, 1.3022763325617863, 1.2326568291737483, 1.3069562948667086, 1.2397559092595027, 1.1931276981647199, 1.2222110574062055, 1.2707527197324313, 1.266782648746784, 1.2325118229939387, 1.2187708432857807, 1.2396336262042706, 1.2105351723157443, 1.182539934378404, 1.175898551940918, 1.2168241537534275, 1.2282003531089196, 1.2451917703335103, 1.24349771462954, 1.18779168679164, 1.1750995122469388, 1.2312582731246948, 1.2015593400368323, 1.1955222478279701, 1.204220463679387, 1.1894012616230891, 1.228924300120427, 1.173717056787931, 1.201440556232746, 1.1752039102407603, 1.1869036711179293, 1.1735524425139794, 1.2181466854535616, 1.1340173152776865, 1.17493560222479, 1.190029945740333, 1.15415461063385, 1.150965351324815, 1.1594146783535297, 1.1299566534849315, 1.1824737548828126, 1.1702590043728167, 1.1579707219050481, 1.1641338476767906, 1.1611282394482538, 1.0891773168857282, 1.1926366017414973, 1.2196519411527194, 1.1635330420274002, 1.1501110975558941, 1.1551154411756075, 1.094904976624709, 1.1059781533021193, 1.1194881732647235, 1.0970194174693182, 1.128798350921044, 1.1071905227807852, 1.1416253383343036, 1.0961153690631573, 1.1562145636631893, 1.1271539330482483, 1.131203816487239, 1.139074132992671, 1.1337296926058256, 1.1450307836899392, 1.137451166373033, 1.0672260761260985, 1.0799863265110896, 1.1131037492018478, 1.1399464937356802, 1.0437600685999944, 1.1066730645986704, 1.0791420294688299, 1.080071757389949, 1.122731823187608, 1.1268130485828107, 1.0859493127236, 1.0948616156211266, 1.0886812943678637, 1.0839916504346407, 1.0669199540064884, 1.163775619176718, 1.0416633615126976, 1.0819177554203914, 1.1065225839614867, 1.0458860617417556, 1.1200845314906194, 1.0457351996348454, 1.0600561252007117, 1.05391886142584, 1.0748513625218319, 1.0678131396953876, 1.12730034498068, 1.0689555223171527, 1.0964060013110821, 1.043531527886024, 1.102055681668795, 1.0811124966694758, 1.088726491194505, 1.0757834159410917, 1.0207177015451285, 1.089090554530804, 1.0541674613952636, 1.084719701913687, 1.0167421450981726, 1.0175849290994496, 1.0489548499767596, 1.0388264692746676, 1.021475074841426, 1.0917771238547105, 1.0710210415033194, 1.0810291840479924, 1.073359412413377, 1.048507809638977, 1.0191212525734534, 1.0555136992381169, 1.0670433411231408, 1.0725725421538719, 0.9945638509897086, 1.0200872430434593, 1.04081225670301, 1.045215030816885, 1.02645383981558, 1.0566405296325683, 1.0746465517924382, 1.0602705533687884, 1.0549699077239403, 1.0706217930867121, 1.0962747922310463, 1.0772087042148297, 1.0040832849649282, 1.070731546328618, 0.9874227725542508, 1.024489534818209, 1.0067652500592745, 0.9941104577137874, 0.9867920930568989, 1.0534832761837887, 0.9964124688735375, 1.032185776417072, 1.0678567299476036, 0.9808514595031739, 1.0620180359253517, 1.045026692060324, 1.0078181615242592, 0.9669881683129531, 1.0645324395253108, 0.9741427696668185, 1.0129445149348333, 1.0212500700583824, 0.9663722111628605, 0.9720905358974751, 1.0460508584976196, 0.9581082050616925, 1.0167863332308256, 0.9495481023421655, 0.9772025713553796, 0.987418347138625, 1.008630816753094, 1.0023336318823008, 0.9698183041352492, 1.022367249085353, 0.9792290174044096, 0.9982364186873802, 0.9947122555512649, 1.018593846834623, 0.9753165951141944, 0.9796000755750216, 0.9788374497340275, 1.0137133121490478, 1.1047338045560398, 1.0444964042076699, 0.9709238758453956, 1.0243675048534686, 1.0372577786445618, 0.994899190389193, 0.9755264172187218, 1.0099033520771907, 0.9623001227012047, 1.0101195408747747, 0.9665201902389526, 1.0557306161293616, 0.9980663803907541, 0.9855896041943477, 1.048111221423516, 1.0220386138329138, 1.004950136404771, 0.9472750452848581, 0.9449322040264423, 0.9888711195725661, 1.0006697746423574, 0.9540686387282151, 0.9543103823295006, 0.9711167628948505, 1.0037341924814078, 1.0075034114030692, 0.9686524281134972, 0.977245596738962, 0.9571051771824176, 0.8961029767990112, 0.9815702493374164, 0.9817952064367441, 0.9551988675044133, 1.0184247768842256, 1.0022358866838308, 1.0052527335973886, 0.9275570869445801, 0.9308810069010808, 0.9807077591235821, 0.9913439856125759, 1.0181098259412324, 1.006217048718379, 0.9786161734507635, 0.906767227099492, 0.9368160660450275, 0.9512941232094398, 0.9241909797375019, 0.9507700956784761, 0.9503850588431725, 1.027874522942763, 0.9650089814112737, 0.9897441808994, 0.94629360804191, 0.9558399154589726, 0.8923102415524996, 1.000818269069378, 0.9195722763354962, 0.9152920869680551, 0.9417340966371389, 0.9572978166433481, 1.037032231917748, 1.012151888700632, 0.9895662729556743, 0.8996835268460788, 0.9054016269170321, 0.9896755548623892, 0.9678335703336276, 0.9827819640819843, 0.9860051228449895, 0.9340588670510512, 1.0176459074020385, 0.9915295069034283, 0.9501890274194571, 0.941987525499784, 0.945849611208989, 0.9432192536500784, 0.9515129364453829, 0.9884229366595928, 0.9006719121566186, 0.9565036938740656, 0.9361135482788085, 0.9654397689379178, 0.9153410269663884, 0.9534169362141536]"
