,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, None), (66, 11), (22, 11), (66, 11), (66, 11), (66, 11)]",
module__conv_type,temporal,
module__dropout,0.6265145302204544,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[3.7070310879946904, 3.222040055002354, 3.026406045139008, 2.873254580263683, 2.805007611936509, 2.734176569196097, 2.708611525286839, 2.705671577985982, 2.6865911474585875, 2.705721711745276, 2.6867561567506617, 2.684083177219571, 2.6831714771938966, 2.6858317074119413, 2.682441688937792, 2.657262854672488, 2.662119465223061, 2.6616512574864992, 2.665992809328698, 2.6722152790734124, 2.6582743722274973, 2.6514342691717063, 2.6633595155912366, 2.653130056998039, 2.6539255657140974, 2.649321334653456, 2.6414784334162547, 2.650354939314812, 2.648810341452267, 2.6382800929241164, 2.6228637169827853, 2.6361159399452982, 2.61465750185771, 2.63500939732681, 2.6315309613570212, 2.6189679333059916, 2.6179693206441987, 2.5831742366996377, 2.613758291156391, 2.6211624083551106, 2.6138500511015232, 2.5781929056958814, 2.591067347191525, 2.595391888246729, 2.5706530092310973, 2.601709281629502, 2.5664350460996066, 2.5778004781229202, 2.5584140092392627, 2.5765114418007755, 2.5626563167663807, 2.5630866129657646, 2.5568575429962275, 2.5305794958200902, 2.536762993879566, 2.527006356043811, 2.556419227075072, 2.541937396202785, 2.5394411660709326, 2.5211415793370238, 2.4910668897674677, 2.5755877843605313, 2.5596336313344974, 2.5320435749784584, 2.553178217688699, 2.512530458558627, 2.5185765999802268, 2.5204216763879153, 2.546638223961985, 2.515095215559694, 2.486229817607979, 2.481518168995539, 2.504448611651394, 2.510977141322484, 2.490282358861635, 2.462084047144944, 2.502239435882495, 2.475248901974822, 2.4849978174809886, 2.4946163967323485, 2.4711064066992456, 2.4482658053958954, 2.4616005916338453, 2.465339112901366, 2.5138490101370934, 2.4737383181137806, 2.470714765288029, 2.4562130821106867, 2.487857413360772, 2.460549670302948, 2.450564015244382, 2.4420295378930073, 2.491600202527381, 2.4796571616832743, 2.4875513359947314, 2.480878671851723, 2.4972456036219812, 2.493919914565027, 2.475760838065271, 2.4735174153835526, 2.459965019987912, 2.4519100944162906, 2.45944265153571, 2.484730873346558, 2.4582943200376657, 2.4749724557470887, 2.463245177291929, 2.4427233864414335, 2.4814832841581285, 2.4495598326748214, 2.432960584601952, 2.455801642549164, 2.409651139014265, 2.4344678177526067, 2.4116697956210036, 2.438108603006607, 2.469765895369881, 2.47233264278746, 2.3977164150546444, 2.400071130106378, 2.468717852960537, 2.4295285675133274, 2.415035751258329, 2.4196339862867546, 2.413688726672998, 2.4056705678163297, 2.4065656838678646, 2.4364673269839097, 2.4068427891313626, 2.4374706047561103, 2.4109575046267615, 2.3810554179466035, 2.3833202241818645, 2.4228270384299284, 2.37597884548984, 2.425106755808297, 2.4307490095022897, 2.3980048834072845, 2.4371450883591828, 2.4112629709161166, 2.3997044191553227, 2.409370753257979, 2.379549826189689, 2.3658276207752245, 2.3939813812611996, 2.378448460627566, 2.366487658631928, 2.392820183650247, 2.394173631539588, 2.37491348136263, 2.370228280461213, 2.389189871833001, 2.381171996141421, 2.3861738671696564, 2.3768791581026285, 2.3452549811391674, 2.3754134198813857, 2.3789265298063187, 2.3504444391711385, 2.387663209977577, 2.301720156591597, 2.3492500208339746, 2.342746587758803, 2.352876678811919, 2.328058215720477, 2.2942210765155724, 2.32571922160893, 2.3731406425718395, 2.2940897767192703, 2.340541494248347, 2.3461122134193073, 2.318546612522026, 2.308891273210322, 2.3339161273948954, 2.33449172904792, 2.3377581760215578, 2.2824782542705075, 2.331074686206454, 2.277977593938701, 2.3058474522811845, 2.307090355411416, 2.3223194814393793, 2.252263108162609, 2.2841685173945203, 2.2928555511992292, 2.3121145076770064, 2.247718254227955, 2.235241425507796, 2.24613768717093, 2.2596156119841355, 2.260566408985274, 2.2569046963626542, 2.285169270775201, 2.2762022787154694, 2.239727180892166, 2.2520638739867667, 2.2444508052767183, 2.252541685242052, 2.2388390579168562, 2.3018166888092892, 2.260866347359739, 2.2084098372812795, 2.2145483108296546, 2.223062008131686, 2.2343615097306575, 2.2191327522303532, 2.1764562097848668, 2.1989645287896487, 2.201380957308816, 2.183923019137488, 2.1849219815104597, 2.13974931081748, 2.185798927725681, 2.1291627812775658, 2.157359633340184, 2.142632911822564, 2.1430199736006794, 2.128220908107152, 2.119364621549759, 2.1624964097007404, 2.1716635048217334, 2.1296599335803563, 2.160668626900931, 2.1038884576177, 2.1549593616380958, 2.1202586197417097, 2.1150891484837904, 2.055703358654797, 2.069231885574091, 2.083964052053457, 2.0490332307209753, 2.0712033752298216, 2.1159342911750567, 2.0802626226588554, 2.0722092921281803, 2.1133391416566205, 2.035548383163878, 2.106153858178389, 2.085598701118161, 2.039077269101625, 2.021824588445199, 2.0476232201463334, 2.0336153176796907, 2.0312477218290153, 2.055674688648558, 1.9723567742355979, 2.0086523395415337, 2.056091032083271, 2.054106167351775, 1.9342950260099938, 2.022120866669957, 2.0221060491503144, 2.012420538988563, 1.9729962036859772, 1.9612430563560463, 2.002760729730072, 1.9550808048569548, 1.9654334149071526, 1.9570513886827132, 1.9153684479784117, 1.9910603957869206, 1.9923313618624177, 1.949695253854078, 1.998130044533268, 1.9454468638995615, 1.9729216800961389, 1.9345817253839752, 1.9505079228563649, 1.954111085933946, 1.924277012341291, 1.947100212186202, 1.9655682458914279, 1.8816869031706032, 1.9386140726528223, 1.9292150963029686, 1.8821699929076736, 1.9359287707362758, 1.895537207399686, 1.962512640452821, 1.91397961214027, 1.892116293985185, 1.951003731616537, 1.9005858321047608, 1.9127077090269793, 1.9027351031978046, 1.8488734970882148, 1.885568231430274, 1.9385009712617598, 1.8529905050964282, 1.868923875434222, 1.9458066229641267, 1.874859974060756, 1.9279421928183635, 1.8942301172379465, 1.890268935390799, 1.8731914757534904, 1.8768931098346875, 1.8852884251986477, 1.8815285771712302, 1.8058297206164553, 1.8157747130306783, 1.7826349732965316, 1.897352256031422, 1.8699952303158538, 1.8686632450322214, 1.82272801959136, 1.8701928705980964, 1.8871161019836513, 1.8968879652206891, 1.783085903373329, 1.847963727702305, 1.9205283712491723, 1.8788954604693167, 1.8293644653362535, 1.8496707955499012, 1.8417922919248593, 1.8254506145106473, 1.8919336025937459, 1.7761770486831665, 1.7829854560655625, 1.8332063031953842, 1.7936957196849717, 1.8640033021583593, 1.7561906980022544, 1.7754332427225856, 1.8320664979725416, 1.8435549437712888, 1.8058916251170625, 1.8030348798193763, 1.8357452817325757, 1.8121557535175181, 1.7656500659617698, 1.8371637937997372, 1.7611385995774915, 1.7570210362536272, 1.876250229740051, 1.8032239651427577, 1.806396606911594, 1.7908427722185591, 1.750748073285996, 1.7475269669173885, 1.783803441641535, 1.7670781820065937, 1.759441930703869, 1.8438364821517548, 1.7188564035270626, 1.8271995224094482, 1.7968484756462384, 1.742891725952288, 1.7670474018008808, 1.8065122172049999, 1.752922886719029, 1.8048932420392811, 1.853901802288786, 1.800340998046552, 1.822648924399845, 1.724108415801899, 1.7642191646188583, 1.8009290337218358, 1.727301670910649, 1.7486523007749937, 1.7953825196586513, 1.7234771170216874, 1.7163304090499878, 1.7589914062140193, 1.7519532331947643, 1.7585394885014525, 1.7888434111096747, 1.769658291534923, 1.7510296444805684, 1.719060413761708, 1.7531834913057358, 1.7642649938787143, 1.7487046136892794, 1.7460130891396062, 1.732157677498084, 1.739879668734186, 1.7383310662885487, 1.7698606480992218, 1.6983909445157754, 1.7216034641164903, 1.7737218808164037, 1.7422670503438265, 1.7397950717872788, 1.723572031710444, 1.6993710605770034, 1.7335816533434725, 1.6566518132106058, 1.7061982912094806, 1.7186489331251849, 1.6625449507137808, 1.688699416178023, 1.7354847049345985, 1.7047861447348058, 1.7077994444143094, 1.742503551477647, 1.6125339874289608, 1.6921990183939488, 1.738535879895134, 1.7138910190317926, 1.6283577345562623, 1.6737768871492784, 1.6571872881447844, 1.6773285072967339, 1.6632383553538905, 1.659598413170015, 1.6494277790260499, 1.662266406792649, 1.6264618821047727, 1.6439397664340902, 1.6996916553168715, 1.7152672187999767, 1.698446477916633, 1.6836870407346811, 1.674665653212238, 1.7391258823515936, 1.6861051470184694, 1.6776561531685543, 1.649006108691534, 1.7365654641556212, 1.729262250793795, 1.6280670341559622, 1.6821270333217588, 1.7465894231438293, 1.675403958564773, 1.643939254717602, 1.624918035180438, 1.7139279548656035, 1.6919640202838946, 1.6578037566698092, 1.6702428936843579, 1.6575960140026338, 1.6730098032515364, 1.6233491385866519, 1.6053647772409918, 1.707240198642962, 1.6906579299197964, 1.664117444009019, 1.7010452338889657, 1.6900759154609812, 1.6419334526355733, 1.6085235621633154, 1.6080141181092176, 1.6894177441647469, 1.607253194084755, 1.7340010327714583, 1.63771069910345, 1.6711507405766624, 1.613801290945323, 1.6929627518107733, 1.6715605133880895, 1.6205403216190357, 1.6672326080838114, 1.6556504828294272, 1.6360390703763035, 1.63368000057136, 1.68988731185098, 1.6470084205284155, 1.6304717436791385, 1.6740102648620312, 1.563527789450931, 1.6834890928488724, 1.6556801423071896, 1.5931593005306108, 1.6209881439934106, 1.616613628201122, 1.6160281172615616, 1.6421501782218118, 1.662425163276386, 1.682070793155527, 1.6724202505548604, 1.5871112662169427, 1.6159488332168315, 1.66444056520563, 1.6715011971861955, 1.5905433713070352, 1.6267752983572394, 1.632002011644255, 1.577505934341695, 1.6383523281315866, 1.6329921660684874, 1.6680170042911784, 1.6085449947085486, 1.6879828619888129, 1.6377267173210857, 1.6146445129787383, 1.5211227675604062, 1.5986030260109925, 1.5955011607134308, 1.6650032674727013, 1.661784087154473, 1.6170911056933435, 1.5702853459825414, 1.6032810199708176, 1.6178572781391163, 1.6363387528925244, 1.6513486398425208, 1.5770559038991991, 1.5834059042926014, 1.5980212905294513, 1.6054273838028528, 1.5821268021544088, 1.6287413282504555, 1.5500960406256594, 1.5866889922634928, 1.664567748093628, 1.569354786565375, 1.5362333632984106, 1.5907770436583402, 1.6540829752131765, 1.5999766029453368, 1.5640438369424212, 1.5530458725451046, 1.558597032443277, 1.5889487099027955, 1.6210514788907577, 1.583719727279362, 1.6335389293995584, 1.5721657162566272, 1.5521868124274363, 1.6533920277300882, 1.5033673704301542, 1.6427954960833155, 1.6211069856731792, 1.5953164093762895, 1.5608915766347935, 1.5099561486368116, 1.6070610314636304, 1.5319485554222423, 1.5596637920878964, 1.5328893303526951, 1.5801572213388613, 1.599188748406492, 1.6152727151857877, 1.6188159167938674, 1.5398108649414475, 1.5375924310050868, 1.605895985308694, 1.5321649909593142, 1.5341607860008952, 1.5731233828795197, 1.6041291925744212, 1.5954733318268277, 1.6043569215567095, 1.5390826379943054, 1.5316527465768912, 1.5649381855339586, 1.5065466046218579, 1.5757900461540186, 1.5211644730278802, 1.5736490496083793, 1.5159668025199442, 1.5856714606629299, 1.5300417914771482, 1.5610726852618926, 1.5511902929843906, 1.5286659519757297, 1.548018990168787, 1.555041450508749, 1.5117274428698968, 1.5654124880892595, 1.5936517869198517, 1.5743509269426141, 1.6054799557879524, 1.5212111453578607, 1.5229494841312192, 1.5471813652352489, 1.5140507487406285, 1.5694723927825547, 1.5207033971964568, 1.5674099120185052, 1.4905834817565096, 1.5186504951684492, 1.5421281248703957, 1.6012595340078903, 1.5445377888647378, 1.5662055269127517, 1.5519993026401127, 1.5835168159730855, 1.6067076946704633, 1.5509230404432515, 1.5626743528794738, 1.5586834466721258, 1.5562074139671216, 1.5485704370825422, 1.5456035876067586, 1.5141845460805443, 1.532535971301008, 1.5321115561123646, 1.5481138002195534, 1.5330932050857324, 1.5655202622363151, 1.526516557772419, 1.580053783931677, 1.484994465910092, 1.5192336713728478, 1.4955209493637085, 1.566703631857247, 1.5693443842640968, 1.5588128102066656, 1.5196054697725152, 1.5308095199540903, 1.5832027746463075, 1.4910143027521303, 1.5591068278148383, 1.5208000796017909, 1.5650487556494235, 1.5674775890482515, 1.5013865281803547, 1.537000430903834, 1.5462728953338565, 1.4693486355496095, 1.5592106719563166, 1.4619496791149356, 1.571241666653388, 1.5096132843625212, 1.5169178844071902, 1.5714456628904077, 1.4621597671875939, 1.5018074453967023, 1.4797183754813568, 1.5663380906258326, 1.5063141864348881, 1.5639610136782929, 1.5529740073568439, 1.5537437791429654, 1.5642051074915602, 1.4876011319752491, 1.4851896194911438, 1.5305273875924001, 1.5472186714324732, 1.480267052184629, 1.5550905338724264, 1.5307402403109112, 1.4778618833786943, 1.5302420668698367, 1.4988562188777244, 1.48148931793804, 1.4912412530304264, 1.5341334710107386, 1.4828696496447653, 1.51199010602549, 1.4674511007441133, 1.543982366395754, 1.48980655580673, 1.5354810795953804, 1.504034519080822, 1.480358896861292]"
