,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(19, None), (57, 1), (16, 1), (38, 1), (18, 1)]",
module__conv_type,regular,
module__dropout,0.3802836747647765,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.717430936373197, 2.66655754676232, 2.654665415103619, 2.653301561795748, 2.6562010765075685, 2.6448971014756424, 2.650249147415161, 2.6443590824420635, 2.626490827707144, 2.6164867767920863, 2.5915623628176174, 2.574712005028358, 2.536728158363929, 2.4910129913916954, 2.4568829903235803, 2.466010302763719, 2.4241302270155685, 2.421276228244488, 2.3944995366610016, 2.314160966873169, 2.324082187505869, 2.2909789929023154, 2.2964292269486646, 2.26018669788654, 2.2767925335810735, 2.28811155465933, 2.246226303394024, 2.2125183802384596, 2.222537352488591, 2.2290076109079213, 2.1448350264475895, 2.1799050624553975, 2.1165376846606914, 2.1631075272193323, 2.1047420575068547, 2.0515097306324885, 2.000298650448139, 1.9954505663651687, 2.0283218457148626, 2.0066593757042517, 2.03355184334975, 1.937476583627554, 1.9989216474386362, 1.9821478238472572, 1.8981213863079365, 1.9282670993071336, 1.86203199166518, 1.9035856393667367, 1.8717794528374305, 1.8977016082176796, 1.9167093130258412, 1.8544271762554463, 1.8973808526992797, 1.7968533570949847, 1.8212376814622147, 1.8175352848493136, 1.7510492251469538, 1.7965463583285992, 1.7938645582932693, 1.7176854335344756, 1.7611903539070717, 1.736127288524921, 1.6726349610548752, 1.682619285583496, 1.654797779596769, 1.7028850922217735, 1.6312573396242582, 1.6730025804959812, 1.6780427841039804, 1.6283486769749569, 1.6067115857050969, 1.656681357897245, 1.6357839584350586, 1.6172340117968045, 1.627201456290025, 1.5861518786503719, 1.6248063711019662, 1.6325209030738244, 1.5688257235747116, 1.6087036169492281, 1.5536585294283354, 1.560223964544443, 1.5466735032888559, 1.5513003679422233, 1.5219758859047523, 1.3937631038519052, 1.5071029039529653, 1.4927027262174166, 1.4697971270634578, 1.512831974029541, 1.531169922535236, 1.4856089977117686, 1.495356561587407, 1.4805044559332041, 1.4424786842786348, 1.4544348074839666, 1.4211509191072904, 1.3854123977514414, 1.4832114146305964, 1.4217379166529729, 1.46497834278987, 1.3635626040972195, 1.4074501752853394, 1.3671575271166287, 1.3735044222611648, 1.4079526204329271, 1.3379459857940674, 1.4123747788942778, 1.405265217560988, 1.3818247153208807, 1.3312417011994582, 1.39683287693904, 1.322987879239596, 1.3961919179329505, 1.3452102716152485, 1.3354117925350482, 1.3636619567871093, 1.2999929189682007, 1.241705846786499, 1.354231594159053, 1.319812167607821, 1.2217970444605901, 1.2946846081660344, 1.262904983300429, 1.2207811007132896, 1.2771802278665396, 1.2878612224872297, 1.239230176118704, 1.2897959149800815, 1.2907630370213434, 1.271742296218872, 1.240141132244697, 1.2737371793160073, 1.3103036678754367, 1.2372382402420044, 1.2014481599514302, 1.2519801781727717, 1.1792009096879226, 1.1672409204336314, 1.2508945446748, 1.1732804518479567, 1.2287109319980327, 1.190011083162748, 1.1698072378452007, 1.1691786270875197, 1.1558266969827504, 1.2030656612836397, 1.2063197117585402, 1.1601087111693162, 1.2278329097307645, 1.1443539454386784, 1.210521046931927, 1.149686271410722, 1.1743122128339913, 1.105103951234084, 1.1126193523406982, 1.1253779264596793, 1.1285097800768338, 1.1422770390143762, 1.108373869382418, 1.105937856894273, 1.2106375474196214, 1.0908487686744104, 1.100229208285992, 1.0811241681759174, 1.0812777977723342, 1.0953300879551815, 1.0595590077913724, 1.1140668648939867, 1.1090208741334768, 1.1169268901531513, 1.0479424109825721, 1.1023237521831806, 1.0585039322192853, 1.0635482375438396, 1.0931733424846943, 1.0156724040324872, 1.082866204701937, 1.0960527126605695, 1.0262197402807383, 1.0635788935881394, 1.0716782844983614, 1.0342799571844248, 1.022576515491192, 1.021595965898954, 1.0129770590708806, 1.0455005035950586, 0.9950082173714271, 1.058847950055049, 1.035593210733854, 1.0142925271621117, 0.9856827809260442, 1.003325889660762, 0.9697621693977942, 0.9562320544169499, 1.0079531495387737, 0.9664411893257728, 0.9870801985263824, 1.006444630256066, 1.005294053371136, 0.9400578388800988, 1.035566667868541, 0.9899710499323331, 0.9899629079378568, 0.9663909902939429, 0.9735820678564219, 1.0023345213669996, 1.0090116354135366, 0.998311079465426, 0.8918393400999216, 0.9581351280212402, 0.9364706213657673, 0.9623862633338341, 0.9618065568116995, 0.9692035381610576, 0.983653578391442, 0.9280543474050669, 0.9307725062737098, 0.9342840781578651, 0.9593317939684941, 0.9555277760212239, 0.997568024121798, 0.9642762495921209, 0.9465018290739793, 0.9596582266000601, 0.928433410020975, 0.8963433265686035, 0.8878158092498779, 0.9574477617557232, 0.9679416344715999, 1.0163449241564824, 0.902354333950923, 0.9599261769881615, 0.9256704376294063, 0.9158427330163809, 0.9496213271067693, 0.8684879706456111, 0.9129755478638869, 0.8940200768984281, 0.924147674212089, 0.8905692228904137, 0.8605548216746404, 0.9021719121015989, 0.9075080596483671, 0.9495674078281109, 0.8780732319905208, 0.9236738764322721, 0.879176928446843, 0.8531946328970103, 0.8962450623512268, 0.9197879406122061, 0.8893231593645536, 0.951894683104295, 0.9329416513442993, 0.9259832978248597, 0.8426781434279221, 0.9111394506234389, 0.8849881190520067, 0.8931486111420851, 0.8864172119360704, 0.8430118028934185, 0.9012476609303401, 0.8744819760322571, 0.931174148963048, 0.8109114756950966, 0.9009852537742028, 0.8824202354137715, 0.8809633365044227, 0.9022310770474947, 0.8357495179543128, 0.903835979791788, 0.8766626335107364, 0.8678780830823458, 0.8277660644971407, 0.8618336521662199, 0.897204617353586, 0.8430002340903648, 0.8432024075434759, 0.9030260489537165, 0.844056826371413, 0.8303771789257343, 0.8507864099282485, 0.859095338674692, 0.8779317003030044, 0.8792219418745775, 0.84807176223168, 0.8080231950833248, 0.855551158464872, 0.896894213786492, 0.8212380665999193, 0.8154211154350868, 0.8398648454592779, 0.7336238961953383, 0.7765871964968167, 0.8305947037843557, 0.8614402046570411, 0.8524522423744202, 0.8411391129860512, 0.8255134160702046, 0.9024729242691627, 0.8049667661006634, 0.8429496398338905, 0.8229988721700815, 0.8296342712182265, 0.7794640504396879, 0.8269999925906841, 0.8244607109289903, 0.7875058199350651, 0.8241254293001615, 0.8316843152046204, 0.8346273027933561, 0.8130172399374155, 0.8001308257763202, 0.8126761601521418, 0.7505255534098698, 0.8280755336468036, 0.8242810625296373, 0.7904873604957874, 0.7439080238342285, 0.800189822453719, 0.8446790099143981]"
