,params,data
batch_size,32,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(12, None), (9, 1), (60, 1), (10, 1), (54, 1), (56, 1)]",
module__conv_type,temporal,
module__dropout,0.38707775747699275,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7814928935124326, 2.710929503807655, 2.667106657761794, 2.682922862126277, 2.659928094423734, 2.666394145672138, 2.6638532565190243, 2.658204225393442, 2.6573491683373085, 2.651571875352126, 2.6472985377678504, 2.659157613607553, 2.6535576086777906, 2.6567217386685886, 2.6535363637484037, 2.651996839963473, 2.652325256054218, 2.6480992794036866, 2.645787323438204, 2.6458614386045016, 2.6501960534315843, 2.6551833372849685, 2.652632603278527, 2.6480882534613976, 2.649372258553138, 2.646865837390606, 2.639981269836426, 2.650851055291983, 2.650449400681716, 2.6454165678757886, 2.64370537170997, 2.648306864958543, 2.6449387917151816, 2.6498801451462968, 2.645487693639902, 2.649047426077036, 2.6439573691441463, 2.642445810024555, 2.64669854090764, 2.6413239075587347, 2.645255008110633, 2.648834195503822, 2.64986588037931, 2.6450769167680006, 2.6497806842510516, 2.6472936740288366, 2.641700964707595, 2.6438946870657114, 2.639878408725445, 2.6431324958801268, 2.6428647848275992, 2.6425915424640363, 2.6421864399543176, 2.649684972029466, 2.645878718449519, 2.6484718359433685, 2.643987046755277, 2.6441859832176795, 2.6438024080716644, 2.642721799703745, 2.645763008411114, 2.6479466951810395, 2.643261458323552, 2.6395918442652775]"
valid_acc,,"[0.07865168539325842, 0.07116104868913857, 0.06741573033707865, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.07116104868913857, 0.0749063670411985, 0.06741573033707865, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.06741573033707865, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.0749063670411985, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.06741573033707865, 0.06741573033707865, 0.06741573033707865, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.07116104868913857, 0.0749063670411985, 0.07865168539325842, 0.06741573033707865, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.0749063670411985, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842, 0.07865168539325842]"
valid_loss,,"[2.642379474997074, 2.6393825275621166, 2.6462906174891896, 2.6406054657496765, 2.6390293867847, 2.6405463959840354, 2.6386238546407177, 2.6390227985739263, 2.6396549373083795, 2.639373751615317, 2.6387931568345775, 2.639037788583991, 2.6406801550575856, 2.638070923558782, 2.6400536285357528, 2.6386076296759904, 2.638958509495196, 2.6383164098646756, 2.6379593597369246, 2.6385021879431907, 2.6386869650208546, 2.638498397355669, 2.6389077031210566, 2.6388187810276333, 2.6381358850314824, 2.6391171792919716, 2.6385338922564903, 2.6387251316384877, 2.6387103586161182, 2.6385774032006997, 2.638415858093719, 2.6384549364168546, 2.637986356399479, 2.6384921681121942, 2.638453146938081, 2.638341092884764, 2.638715489526813, 2.6385509807072327, 2.638425102841095, 2.6394175643778026, 2.6385153045368552, 2.638421078299762, 2.638359243950147, 2.638104739707061, 2.6389015462068137, 2.638745234700178, 2.6390790537501987, 2.638589539331443, 2.6385325930091774, 2.6387301696820207, 2.638556320569042, 2.638634673665079, 2.638345285301351, 2.6388939427079334, 2.6386455480525557, 2.638546823115831, 2.6383579375592063, 2.6384150714017034, 2.6385927128881104, 2.638247132747807, 2.6382433475180065, 2.6382113056682917, 2.638290668694714, 2.638268345750673]"
