,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(400, 1), (400, 1), (400, 1), (400, 1), (400, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.720461130142212, 2.6550313058796977, 2.6565657391590896, 2.6454247521682523, 2.6402524866917374, 2.6426885671408016, 2.629606470103148, 2.636352710931463, 2.6224140073822646, 2.6173673387373606, 2.6013761647379505, 2.590150635923222, 2.5748221376641305, 2.527889770979155, 2.5214572557261294, 2.475460678606119, 2.433190526791327, 2.375573417136062, 2.358278576756867, 2.338065470989779, 2.2905894449212028, 2.2498411045489637, 2.241358458308954, 2.175327943778679, 2.1779106159368946, 2.130696425212025, 2.0672743097615456, 2.026623613550477, 2.0056279584784513, 2.028083049075704, 1.9772590675060941, 1.9275635015338697, 1.9556363305117501, 1.8712365303698941, 1.9009099545460504, 1.8344683726526863, 1.818677342350138, 1.796337601775244, 1.7622496635294145, 1.777793403624267, 1.7158203059366204, 1.6730843376411213, 1.7041968966568326, 1.6740174867432187, 1.7106110620742876, 1.6126745779749374, 1.5347875052163908, 1.6390551369870976, 1.539388035995249, 1.5402258283502772, 1.5172928586964722, 1.5301469680441784, 1.5056723548569233, 1.414277468844962, 1.518796722043339, 1.4828281344585932, 1.4162103105598771, 1.453787143648663, 1.4162181450981794, 1.3437888175058303, 1.38030086940443, 1.3317137056825714, 1.3524345805184026, 1.3476754191895606, 1.4039619214708765, 1.3025830949009152, 1.3490305447547903, 1.2982194828162883, 1.2975492193512665, 1.3647958408091956, 1.296423794212781, 1.2411434448940653, 1.3068117439823175, 1.3012280746550322, 1.2517957659140133, 1.2481091565878228, 1.2560671415280136, 1.2021909135557167, 1.1828588986060988, 1.2350965154461, 1.1896821770258963, 1.2122743934125815, 1.2347291315716147, 1.1884286170121803, 1.2064753161044492, 1.1870210427938748, 1.2303897318705705, 1.1546727628011861, 1.1826116574711134, 1.1705370426330615, 1.190511568407701, 1.1608504122564338, 1.1249232246384273, 1.1604555433141437, 1.2071364264024205, 1.1977209156515045, 1.149381058469472, 1.1452932350156249, 1.1638689054875002, 1.1076259242129844, 1.0927019113157226, 1.1506713292204922, 1.0665986122761433, 1.1498046123569357, 1.1196657538261365, 1.121739066364518, 1.0815254585691054, 1.0618560719428995, 1.041807657014698, 1.05339358909182, 1.0691143031614843, 1.0682922810048971, 1.0712209257670462, 1.0910317442939161, 1.0215680654161872, 1.0495044234162256, 1.0764166380776028, 1.0321440558580064, 1.0872856401450808, 1.0488186000861828, 1.1581893045068856, 1.0617149121935328, 1.050963762475037, 0.9836942180323387, 1.0375119986515802, 1.036482729084513, 1.0195820911593076, 1.0403412246215664, 1.0247210738142993, 1.021156264404634, 1.0219578347651814, 1.0511962998081261, 0.9922454319751217, 1.035190094143114, 1.03845142303142, 0.9976273823944463, 1.0118734116132984, 0.9619660687355012, 1.026608315839047, 0.9706036745357147, 1.0340652218548803, 1.0502303824992552, 1.0229287475690951, 0.899123283873447, 0.944489582705284, 1.0152068035855946, 0.955448353565304, 0.9379958829409639, 0.9613423133018533, 0.9507068526882215, 0.965537290643333, 0.9512129875517685, 1.0325680758217386, 0.9788075393201753, 0.9358202105295033, 0.9125727833309492, 0.9619403541774969, 0.998214239805517, 0.9759262861271368, 0.953130892388494, 0.9226712211298729, 0.9277542628033061, 0.9107895505718324, 0.9028730198607402, 0.9335948485265774, 0.9780401906497042, 0.9219163831766986, 0.9111070020861265, 0.893737253397894, 0.9748565103577286, 0.9345308371298444, 0.9106267547943223, 0.9762013619443671, 0.9634055847089819, 0.9449381605458473, 0.9636707453202652, 0.9790073184441971, 0.953505303810867, 0.9462070150656218, 0.8449368205937472, 0.9236292373508254, 0.8748615186437296, 0.9200850464165135, 0.8808879109717209, 0.8977197446835331, 0.9361475904528218, 0.9157961923700594, 0.8742027128551743, 0.9250674546909698, 0.8448646509693161, 0.8885878915976013, 0.8526613077341976, 0.909760283446953, 0.9118606482516788, 0.8755542413831215, 0.8964031760732282, 0.9101020075600218, 0.9299992799148364, 1.011348702843455, 0.9357836816588682, 0.876107398663837, 0.8665054650373862, 0.8465922117691187, 0.8657683874367141, 0.858029516878873, 0.8985379768700056, 0.8825575885638385, 0.892697379431865, 0.8874565936081236, 0.877802320692817, 0.8357671795367584, 0.868229814283979, 0.8666415501495635, 0.8657265361231512, 0.8496684755619601, 0.8530081530386598, 0.8749799669628412, 0.8548412739696332, 0.8568300633058047, 0.8507181783797035, 0.8695424661593614, 0.8210471829592647, 0.8748224635588222, 0.8944021525212043, 0.8392187014279384, 0.8358000435230827, 0.879277939298852, 0.835302335352049, 0.8228118177717992, 0.8439837776591927, 0.8871003026083093, 0.8865472391228669, 0.8140635130194788, 0.8337886386888433, 0.8552279464719238, 0.8428059190549863, 0.8429338603868375, 0.7933014905254301, 0.8471820874952934, 0.8125995682235259, 0.8610450505218188, 0.9057152652862588, 0.863709799916735, 0.8032873007689487, 0.7965218195078773, 0.8113263473010094, 0.8087261363425114, 0.8398710263370704, 0.7938859352076405, 0.8429036550271526, 0.8141692302138491, 0.8502231619574807, 0.80948126575553, 0.7972007984541137, 0.8181532767914932, 0.8342007501635142, 0.8483492524462076, 0.8470986170286405, 0.8243120094420204, 0.858512458209039, 0.7851581390322246, 0.7965717649185092, 0.8217895018001219, 0.7868532336170329, 0.79473096994676, 0.8061789659623453, 0.8640240862030684, 0.8438699248505616, 0.8542150310151251, 0.8689494600827197, 0.8475164770316833, 0.7824817073940468, 0.7866805373630206, 0.7574614548194729, 0.8100727827081913]"
