,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(400, 1), (400, 1), (400, 1), (400, 1), (400, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.798394722016071, 2.6648038021065616, 2.6576798166416378, 2.656704863868618, 2.661080295472792, 2.6447729798207726, 2.6424317359924316, 2.644937129520934, 2.640298445484062, 2.654692474067842, 2.628083078074157, 2.636328974403477, 2.618561461983792, 2.6152884583844944, 2.622480848182039, 2.6025273283590367, 2.615076400318091, 2.5566051341342284, 2.585254880989596, 2.5793625434163214, 2.563822635213725, 2.554475177355519, 2.5173534702176195, 2.4984250334848914, 2.4963310678149786, 2.4798880486217567, 2.4559321424155653, 2.4096459649410007, 2.4398695183442807, 2.408647570963429, 2.3346439758324644, 2.396491609477905, 2.3739542520539594, 2.277809085125414, 2.313159568706766, 2.2878154953359067, 2.276700338798721, 2.2457735243614643, 2.23523483905113, 2.20796658845907, 2.169332116928321, 2.150058589954578, 2.0982159985385342, 2.09604350962928, 2.0680952496661718, 2.0359724083121176, 2.064895762745524, 2.0783255328572174, 2.0145928796606642, 2.0201920931791317, 1.940254642369084, 1.9780080838198841, 1.9657564174681472, 1.9166653904350361, 1.8908655723777381, 1.856128019823032, 1.8215793837023195, 1.8430030152015209, 1.821306801163542, 1.774104297275837, 1.8185477104177834, 1.7733021517919736, 1.7343370363732964, 1.7839577743018098, 1.7747584184393272, 1.6991602497908562, 1.6958863231513912, 1.7037034552182224, 1.7195930367369738, 1.6609483889597212, 1.7021226154369615, 1.669784399382304, 1.5972769984382065, 1.608470244862003, 1.6157207824038817, 1.5756920842279942, 1.6205715173936097, 1.5456598141195685, 1.5162596072682517, 1.6025137007523318, 1.5095339864348998, 1.5676315772751412, 1.610387435202649, 1.5228018040147622, 1.4980612281885597, 1.550088799263676, 1.587772031491255, 1.4880924657976777, 1.4448828200403605, 1.3960634478017386, 1.442301891306711, 1.4580490212812232, 1.4202525798120214, 1.339610917162046, 1.4747433242485772, 1.406809581657002, 1.400942385254053, 1.4028570183890732, 1.3148372985630568, 1.3000482775134692, 1.2792295838228434, 1.3539779321635652, 1.3532753355578808, 1.419167110160409, 1.3075009325126596, 1.3231672610768455, 1.2497596116566223, 1.2827920349201867, 1.245965446613521, 1.3087497714967884, 1.2345501289445695, 1.307746148774897, 1.2886272342992127, 1.2486890007717548, 1.3007454794111792, 1.2031992054306853, 1.265419805933353, 1.3102856156800777, 1.2246924546386784, 1.3417782306785877, 1.3097452596475345, 1.2983984200282093, 1.1529653432337106, 1.1627320039719773, 1.2713940059255247, 1.20927988255219, 1.2200996282584857, 1.2403908827995542, 1.2051638967148723, 1.237755039285535, 1.1480421119291582, 1.1380022944912989, 1.1035788399422823, 1.1771551386683576, 1.141403692404276, 1.1164216793306294, 1.1901850486685153, 1.208649772881773, 1.1235335913842635, 1.125432139124517, 1.1499355297116158, 1.106332965030248, 1.0602807344669787, 1.1044465722776124, 1.1124559159572591, 1.1163216976160264, 1.1709948989837875, 1.1669252703577653, 1.1012458794385453, 1.1003753213611673, 1.073124367991127, 1.056236479865231, 1.0280901400141125, 1.115900936209318, 1.1673029493666016, 1.0399549244916473, 1.0561166800364952, 1.0581007696781397, 1.0937060804982044, 1.092219580355691, 1.0547451533814596, 1.0619697832395758, 1.0336910279698963, 1.0781087298250978, 1.0668730585476431, 1.037389085686356, 1.0311818064349103, 1.078998326681576, 1.0444119541661112, 0.9834950678731755, 1.0064000403284452, 0.9645424747948926, 1.1225975484545123, 1.0370215411021, 1.058083274366766, 1.0637709129533592, 1.0407208954633946, 1.0006454803831195, 1.041055690106345, 1.007168658142255, 1.0129773895595944, 1.0485942866276732, 1.042023067983787, 0.9949759347032652, 0.9732116830819381, 0.9920361885322299, 0.9710486835304422, 1.025812236418279, 1.034218016613895, 1.0044198645434779, 0.9882662502817515, 0.9358528056204376, 1.0649659800575373, 0.9893954946400456, 1.0058548538815641, 0.9946210101548012, 0.9640574867158583, 0.8788517336069792, 0.9656397462235379, 0.9844098286748048, 1.0382868774930827, 1.0076712896263977, 0.9829551974549904, 0.8959445421287254, 0.9114948273336119, 0.9600984524143098, 0.9587727355429252, 1.0177742132667857, 1.0042224016409866, 1.0264725212412917, 0.9691650338535474, 0.9178439182542171, 0.9799647201587651, 0.982962442086911, 0.9020573419946335, 0.9069370822452145, 0.9082475007440862, 0.870434501402876, 0.9277704585275476, 0.9326799934706628, 0.9676229477617119, 0.986882869100433, 0.9614165973158497, 0.9448954724026369, 0.9052229511611616, 0.8994442052400605, 0.9194639590752596, 0.9133766981933528, 0.9181722322545222, 0.9071349958827337, 0.9084150289777843, 0.9002117103860284, 0.936301523613402, 0.9030879772088066, 0.9014443386851652, 0.9505920668309187, 0.9314711789194499, 0.9244974310060782, 0.9225792369668132, 0.8888822257002462, 0.9183417884516417, 0.9232240939392736, 0.9057828689332875, 0.8601294178246763, 0.8530852285225421, 0.8829610620816243, 0.8598617461579022, 0.8829059383981611, 0.8547207547335584, 0.8623632119755199, 0.8678893697043815, 0.9216417009952094, 0.9855763588649247, 0.9376408327532227, 0.8701251334473993, 0.8995171201928976, 0.8744898198084606, 0.8313993663026004, 0.9055846772937389, 0.8810043005672524, 0.8599458055156601, 1.0028793579460453, 0.9610530691323542, 0.9285132751887067, 0.8936809358743663, 0.8916588562170511, 0.8107601981305296, 0.8788244074301954, 0.8517436525130984, 0.8478543229465649, 0.9494164127702318, 0.8939322305482895, 0.8916143193855323, 0.8311950218459525, 0.8622914583666951, 0.8590510778408766, 0.8578549266664653, 0.8170461346026908, 0.9320693932208336, 0.815429018998628, 0.9051946457816042, 0.8499147461169723, 0.8868939671755066, 0.7952847123949199, 0.8298908227676377, 0.8566156861240527, 0.8172549094800426, 0.8310966778535815, 0.8380074715017699, 0.8696535953084819, 0.8205382065261294, 0.8478326571458114, 0.8786486068290512]"
