,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(500, 1), (500, 1), (500, 1), (500, 1), (500, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.7113925983862193, 2.6591491068178237, 2.6413268212289966, 2.6595160871658106, 2.645614163478598, 2.646934678166732, 2.638723007639058, 2.6358177572402735, 2.6246025989099233, 2.6230859042820276, 2.613364599207712, 2.602447072626652, 2.5795436676473313, 2.5598779963804508, 2.553284572797744, 2.5418898132239773, 2.5052083472544693, 2.5094579512161976, 2.491861214192586, 2.4687443160460014, 2.4553328446176215, 2.4509378344652397, 2.3812518087686314, 2.3764290733906486, 2.3923373718004712, 2.3718472830485102, 2.308907086167689, 2.301793105792724, 2.2825511713459354, 2.2769218293145026, 2.295419032924788, 2.268994750600233, 2.1852438016162683, 2.226722071788079, 2.175067349164043, 2.0691828069145344, 2.1354224913618216, 2.065162263545311, 2.108266798662841, 2.049144975030732, 2.0509286593427096, 2.018137660591045, 1.9163755801460627, 1.9401162087171553, 1.9663763632558653, 1.901715435582474, 1.915542129602882, 1.9088074638937618, 1.9228885904657256, 1.8395958202635587, 1.8505392149162476, 1.765003488543403, 1.8046329861311412, 1.8214915502059907, 1.7506983836644883, 1.8007367002608343, 1.7289818146690024, 1.8095857725336186, 1.6825046681577593, 1.6617650112587172, 1.6637520780921327, 1.6749829325799879, 1.6423207446861083, 1.6338777201352381, 1.587581804300066, 1.6269748168455167, 1.5804836824608033, 1.552972483394006, 1.636684732441723, 1.623866319656372, 1.6156938833267902, 1.5771960418194504, 1.5377551780742906, 1.5130584658741149, 1.4977451278339566, 1.5074029238437436, 1.5099261564285968, 1.4593390077209105, 1.4820998352347257, 1.4637782109024664, 1.445114555326761, 1.4234531026717214, 1.3868521890236394, 1.4388528003270404, 1.4365300358890685, 1.3294208747360774, 1.410709802638578, 1.369081594429989, 1.4067937563656614, 1.3147026054898172, 1.3571813121452367, 1.364175852728762, 1.3324597978155928, 1.333560845792236, 1.3417699143104076, 1.3163426243650787, 1.326717175808632, 1.3319087430074654, 1.2358678428741232, 1.2744258288240295, 1.237976539697179, 1.2985951325661638, 1.3258433158978231, 1.3430618786605306, 1.2708429110750084, 1.2713249177170902, 1.1952747869824307, 1.2560929249294455, 1.245737858095114, 1.1896955642250435, 1.2153807171728888, 1.2644520707722462, 1.1820464503661845, 1.2237865920245818, 1.2150877294802, 1.1574619046418684, 1.1559576043380466, 1.1600325627322376, 1.1356179692403299, 1.145500465008476, 1.118012155502088, 1.1482907660427406, 1.1623861607848966, 1.117956893850222, 1.2127835108065859, 1.1765568637297175, 1.18374333103995, 1.083218913564783, 1.0680563177938525, 1.1287080432728465, 1.1774731359307415, 1.2079315117853437, 1.168244274507014, 1.087898662161437, 1.0804177706234723, 1.0978273032833683, 1.2087253350208766, 1.203072256945554, 1.1659712659498036, 1.119332299941543, 1.070296748138828, 1.0838188265698592, 1.0579487637789693, 1.039279187207502, 1.0052483056002333, 1.0387800610673554, 1.1027961203521897, 1.0276584528867043, 1.0575688447484153, 1.0927293678105623, 1.0550493308279352, 1.0698927572074133, 1.0926012907955254, 1.0497772896714344, 1.0155034968208188, 1.0398875240871146, 1.0635757655106104, 1.024339751685549, 1.0479894050390703, 0.9867249544247397, 1.0463961490767868, 1.0883630659284216, 1.0440781283424494, 1.028049337737714, 1.0114796144728253, 0.9919195718152576, 1.0357853913100667, 1.0362821275850578, 1.021953318874003, 1.038550388595023, 1.02953228761762, 1.0041101093585958, 0.9795586340007469, 0.9749420853161376, 0.9678337287742204, 0.8764900999418007, 0.9827633407737798, 0.9782378145487293, 0.9521709830859627, 1.0058684127622206, 1.0111640493266276, 1.0415742675539847, 0.9529796622485582, 1.0253166699202962, 1.0476223960647912, 1.0452203988111053, 1.0782505457968066, 0.9882116146794412, 0.9716171158174692, 0.966257706872538, 0.9316974669494115, 1.0155125762317132, 1.001681912737012, 0.9703680111652848, 0.9653534874879361, 0.9678694567964901, 0.9205992327961816, 0.9342964797552327, 0.9335943314751487, 0.9145946550587258, 0.9213560566349139, 0.9401985835983159, 0.9194293971584897, 0.9006462583642837, 0.9172426246472342, 0.910022831858065, 0.8832452363183111, 0.8725622160946439, 0.8949261892289353, 0.8998230899952144, 0.9576197548252212, 0.8493232300524762, 0.8955568800876643, 0.8959958494799544, 0.9152495433093265, 0.9116609109721583, 0.9136083711788445, 0.8828386983926533, 0.9611003461425641, 0.8829512951520915, 0.9710589237690431, 0.8401256726267707, 0.8807819971565563, 0.8645713371193329, 0.8474033218490262, 0.8873264038069416, 0.8784968076243322, 1.0129495598698488, 0.9671225046400157, 0.9325796356559144, 0.9182958422771891, 0.9395767997616868, 0.9303442643914117, 0.9097239641298802, 0.9174592773769772, 0.8514823368584685, 0.9560988702604241, 0.945491339405416, 0.9143764676097726, 0.8432145163459888, 0.9795829957213048, 0.8905358641221044, 0.8466905284318015, 0.8427983600434715, 0.8795435516965057, 0.868845325863281, 0.8718278884199288, 0.8409206099069612, 0.8767428020655363, 0.8253083199807608, 0.8080437689359883, 0.8897818508230803, 0.784466944082754, 0.9029260010990073, 0.8986978533178482, 0.8435405519171559, 0.826574484468998, 0.8622080468580744, 0.8150036336138802, 0.808954089507102, 0.8562672022618963, 0.8575692802696302, 0.8697493353982289, 0.8860910204422945, 0.8105902616741338, 0.8339865296017791, 0.8432106426751189, 0.8352285968901677, 0.8615792256576494, 0.8540884714727797, 0.8466381018154889, 0.8440355686067502, 0.7828267098505757, 0.8365470495673759, 0.8583115608905576, 0.8259300167911665, 0.8270953225905903, 0.8324049493231603, 0.8256134481471358, 0.8555027283763977, 0.7741110510156061, 0.8096031518769563, 0.8551992041429037, 0.8038725587068783, 0.8121861468093458, 0.8213587386087229, 0.8145781233978455, 0.8246698115626933, 0.833612343115343, 0.8224407783830475, 0.8508613100983525, 0.8167879766174184, 0.8710542534037894, 0.8804136706844216, 0.9601003925770493, 0.9023127137639411, 0.9358151526951354, 1.1481809952835031, 1.031535845231964]"
