,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.7427602076805204, 2.6655769116136696, 2.655701805168474, 2.6557732962463025, 2.6478325780314154, 2.6535033199759663, 2.64294765731284, 2.6419327817714167, 2.6393562251566007, 2.6325760052542986, 2.6300907113640624, 2.6238748141959136, 2.612018584289258, 2.5956899906090065, 2.565804867372012, 2.5214964916092484, 2.519873652964945, 2.4755028509147343, 2.4277765866888927, 2.3744340883174413, 2.3605337780965887, 2.3240577905950413, 2.248394348557261, 2.2383860552662007, 2.2149892320400926, 2.1883750929569925, 2.129723565984474, 2.1435347500897555, 2.0808292879185206, 2.0905383962675184, 2.051520341184472, 2.0386934321607426, 1.9995978409746393, 1.9761602794620352, 2.002754468618679, 1.9026534094853225, 1.8443895160159747, 1.8812611834187818, 1.825773473127856, 1.8345451858681692, 1.8069488152041173, 1.7824870314396604, 1.760836961632654, 1.8378359083940063, 1.692020368942378, 1.7060624460252085, 1.7200967741989448, 1.668108576849084, 1.7431181653971557, 1.6556166387550657, 1.621283227747137, 1.627905361173095, 1.6139061698229762, 1.5117717503585522, 1.5367276801342542, 1.5837848624560347, 1.605013344718308, 1.5050666220820057, 1.4766336194073804, 1.4482524439253666, 1.4385156283457972, 1.4673936837156054, 1.495385231495514, 1.4684480851499433, 1.4248403933533633, 1.3954781846413997, 1.4600235139056754, 1.3793428150242941, 1.3880235225381985, 1.3707945681106724, 1.3279544626399589, 1.3249702951209035, 1.3560107366376284, 1.3162154183650292, 1.3075204550380437, 1.3264341305526361, 1.298199982405014, 1.2746993155241317, 1.2218584605276814, 1.2477127283086544, 1.2221491955764467, 1.2038902428177651, 1.2913047511812668, 1.2621326622065447, 1.1748002476026704, 1.2097462617938863, 1.1654050167025127, 1.1745911038334025, 1.1868995860047284, 1.16137387993699, 1.2277751771039145, 1.1699200467171955, 1.1196771545691009, 1.1434871121649552, 1.1666896266912834, 1.1596693559889604, 1.145816260202288, 1.1295816309931337, 1.0795777100454371, 1.1520073376452877, 1.1607990364106455, 1.1479388727268702, 1.151603550596518, 1.1254712865233574, 1.1235328497563069, 1.1310902891940557, 1.1190905860230498, 1.0840303945175054, 1.1562404806574236, 1.076590624417294, 1.130245482188944, 1.1204683619638411, 1.0903859568924361, 1.0917403288901082, 1.1270527172638116, 1.031942862859914, 1.076043926227108, 1.00326372787986, 1.061772651006867, 1.0602720140189734, 1.0753178958245642, 1.1157999339390656, 1.0979743936455661, 1.0269990941168556, 1.083165382606272, 1.0940535856117513, 1.0398637303622218, 1.028461802936852, 1.1375160485162625, 1.0644119079683867, 1.093219521790552, 0.966980419223043, 1.0587596700225077, 1.0091296533616343, 0.9433638490116398, 1.02883502737966, 1.0171393178183963, 1.0373001969425382, 1.0443479986563229, 1.0452080911619257, 1.0377865205501013, 1.0106302893573893, 1.0442224863091443, 0.9996356280298758, 1.0083607469569706, 1.0157693264273766, 1.0154443118392125, 0.948376947343731, 0.9977207732566951, 0.979328258165782, 0.9430234952711724, 0.9488715884322241, 0.9909106114457115, 0.9413483445073517, 0.9274985433082727, 0.9482555242873032, 0.9260267495498462, 0.9617335972651629, 0.9424785532047746, 0.968114945517612, 0.9639728160124277, 0.9062301231483797, 0.9719665568708306, 0.9717977279737573, 0.9432252619544309, 0.9290809652716799, 0.9576529385033093, 0.9482244661461834, 0.9364016842139973, 0.9312361983269949, 1.0042094370772379, 0.9541523842744424, 0.950074920123121, 0.9193158239774911, 0.8800751665337595, 0.9318035075514937, 0.883828357758809, 0.9122412430644798, 0.920878802234171, 0.903209228216457, 0.9201595897711193, 0.8993719036234173, 0.9090148357056778, 0.9367505353177861, 0.9404248643318304, 0.9261609231158805, 0.9081505803384182, 0.882252906715061, 0.8946229712453297, 0.9269966683833456, 0.9111301101429362, 0.893264677513882, 0.8954047669827099, 0.8817988457814069, 0.8627064347496106, 0.8989941531198431, 0.8646028598200497, 0.8169714144875848, 0.8739751025595525, 0.8201574966330535, 0.8627018466038527, 0.8842310078165443, 0.8735559367874063, 0.8648127947055119, 0.9240578432852419, 0.9209752160669441, 0.8797382922621299, 0.8850236963218366, 0.9317162426882608, 0.8543676791972601, 0.844330222444864, 0.8773677914609677, 0.8934466304989691, 0.8665223811561106, 0.8567677113524472, 0.8278759643912468, 0.8566186869953415, 0.8778176986148507, 0.8651517431195659, 0.8440282638643829, 0.7980528818049901, 0.8595515770429838, 0.8431289813429995, 0.8179358231731322, 0.8573936845215273, 0.8546576038212843, 0.9175635100784741, 0.8134297482793371, 0.8177762811528888, 0.8462609056474, 0.8793334387023378, 0.8519767119850911, 0.8304742482346548, 0.8517825256236536, 0.8558320622895957, 0.8241211434637844, 0.8434719496744085, 0.8391341464009694, 0.8323665493276452, 0.8593674637138767, 0.8296450495948865, 0.8337736315977559, 0.7775263121582939, 0.8167349512232098]"
