,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.8654318912410552, 2.661506102953343, 2.6647944115030513, 2.6496897740630514, 2.6631901319316356, 2.6528579779902404, 2.644863144281053, 2.645355950890249, 2.6482584586722315, 2.646506469373758, 2.634262806188624, 2.6443790121574624, 2.6380185143796004, 2.6287947918408636, 2.6301815505202337, 2.6315450250298533, 2.622539242338353, 2.610134625021433, 2.6029342718436768, 2.597108040241837, 2.586522808883461, 2.5858126945348605, 2.5728994761817945, 2.574408665328127, 2.524407528728419, 2.522850322815265, 2.506409662537033, 2.4687218418011088, 2.4594283861921014, 2.443823253488265, 2.4244660021941784, 2.3658841722043724, 2.3311035936278417, 2.3360559104265275, 2.3263645229541727, 2.309263000139152, 2.2740219291694364, 2.256819953348825, 2.2168997765046785, 2.216472230205646, 2.218244237936531, 2.1322757641933787, 2.1905556129352663, 2.1090587967852406, 2.1171776687938126, 2.0942488359807774, 2.060716936124313, 2.0699810161755954, 2.0480212356773184, 2.0315930912260374, 2.024020953444847, 2.0291571277184755, 2.0042511114495336, 2.011657132578723, 1.9432836270286398, 1.9967209417695944, 2.0031529534069787, 1.9247803660486476, 1.910876384589943, 1.9676309006292236, 1.8572658422135664, 1.912059495214782, 1.9042490038568574, 1.831693972466309, 1.7916943716865055, 1.830820523015796, 1.859852494991354, 1.8148154948258446, 1.74195945974949, 1.794386473923979, 1.7812706636325932, 1.7613817857639409, 1.8147549767025632, 1.7594336939684918, 1.7592665225784214, 1.7197629006611819, 1.7273990386712987, 1.7298485334668317, 1.7031793288872192, 1.6676287501763287, 1.7115504881779813, 1.6586934628973578, 1.709444112630708, 1.6709195180205711, 1.7089784735659415, 1.6107935158962918, 1.6575027917850913, 1.6768570646844618, 1.6114175496533196, 1.5937463780129346, 1.5888148886160585, 1.6214092432419, 1.5076439865292381, 1.5231321951327756, 1.5390990919690142, 1.5032599119322378, 1.5158817290341005, 1.532853913445004, 1.5326081206573456, 1.517797918678019, 1.436313361101757, 1.4893287378928566, 1.4479187122888877, 1.4693131203366612, 1.4217316996385136, 1.5294813326558165, 1.4732073725762853, 1.4246807982696503, 1.4030276803382329, 1.4221288009415702, 1.3908933391920175, 1.3818162252448198, 1.4003964458127471, 1.4176782714149165, 1.5009891316151114, 1.45831719758653, 1.3497862111856023, 1.3625531534239046, 1.3196836058804065, 1.3243020986545981, 1.2726493913084556, 1.323818640787018, 1.3395553254208354, 1.3341897758215608, 1.380496957168873, 1.2612967408461377, 1.314041807931742, 1.2286800334448988, 1.3079833458384107, 1.3042233824040848, 1.2550508834723104, 1.274188811379361, 1.3831426241724019, 1.3284201615118567, 1.280450768783143, 1.2995197513429646, 1.3041942847716785, 1.1782820877082545, 1.2907368015921414, 1.2320961228684884, 1.2630118664519177, 1.2586235524602019, 1.2299365549418277, 1.2423226206288862, 1.286243896723253, 1.2296314146477363, 1.2218605564738514, 1.1900278518195326, 1.268526518275972, 1.2340043383526664, 1.2148562734067325, 1.1996699024946473, 1.2387400167296159, 1.2265992524077207, 1.2065061097659586, 1.211016917504327, 1.1190117126714747, 1.1330620917511354, 1.1355280985262581, 1.1659388064419374, 1.1528139029394455, 1.1549965886252005, 1.11298449282931, 1.139832728860006, 1.0980954255212478, 1.1736334288970125, 1.1607280478082411, 1.0919478436885313, 1.182130813828323, 1.1020370696551078, 1.1995943575695531, 1.1525924191998609, 1.1205632601629563, 1.1073225123344819, 1.1673307786327796, 1.193437154467625, 1.1300530879254056, 1.0681466176560388, 1.105082931086737, 1.1177857879958402, 1.1630783577185835, 1.1284954439927617, 1.0590836868580136, 1.0717817293426204, 1.0421044217828153, 1.0568432045350415, 1.0597738383592668, 1.1339371730367114, 1.0425541467519623, 0.9782955849216622, 1.0561699142575494, 1.0873827480626703, 1.0731301979522485, 1.05303504930985, 1.0670394434634891, 1.032451064715266, 1.088140406475361, 1.0643789494887483, 1.041598178116113, 1.01861635005543, 1.0130164785192193, 1.0248502773126884, 1.0224828135530843, 1.042379141083572, 1.0110656848762307, 1.015598371194277, 0.9720529103095361, 0.9626316588967752, 1.0569710081482668, 1.0880417352926295, 1.0021512566963373, 1.0251782092055834, 1.02531675612536, 0.9582544932705359, 0.9509073042226435, 0.9170859186750386, 0.9511668421399846, 0.9919159744286583, 0.977267978163813, 0.9371211977822702, 0.9998822755436907, 0.9849045227258422, 0.9408766651429192, 0.9715528520315828, 1.002285563762018, 0.9487058294072087, 0.9502752146509571, 0.9612812655968932, 0.952458056296457, 0.9911697463263436, 0.9560461375065622, 0.9771963657671316, 1.0163808224977555, 1.0092586200820688, 0.9431952954716765, 1.0518600348103253, 0.9767803739261076, 0.9869469938250636, 0.9698190690235365, 0.8991222641141888, 0.9425328557661273, 0.9136890811497536, 0.8849922045347548, 0.9663952553433031, 0.9132083002083105, 0.9600527563306408, 0.9381520633293254, 0.9637936225056878, 0.9324950234738388, 1.008096396119149, 0.8629759378975297, 0.9710869412431368, 0.9353394542815369, 0.9054271729810159, 0.9373536819667485, 0.9458495093678234, 0.8959117844155299, 0.8956166408195202, 0.9253946370472109, 0.9302671576970345, 0.9495858988780277, 0.9864506552674178, 0.8805067627645871, 0.9109026501403839, 0.8817013043888732, 0.8824981403948025, 0.8960560266222798, 0.9080139075859893, 0.9130568770774298, 0.7986490938934517, 0.8526184548532343, 0.9212882580784704, 0.84904005107163, 0.8826117736066696, 0.9083296626748837, 0.9195807634750542, 0.934299436033576, 0.9095654385397659, 0.8103884743357899, 0.8404519259355431, 0.9250677500731224, 0.9045183426612604, 0.8631462105666512, 0.8403079164051137, 0.8879080833956915]"
