,params,data
batch_size,16,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 1)]",
module__conv_type,regular,
module__dropout,0.4,
module__fc_hidden_layers,"[1024, 128]",
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.8403846674762474, 2.6773451565551025, 2.5928049481453286, 2.517384650498829, 2.371613566401369, 2.297052258602366, 2.2026535720348814, 2.158079872900883, 1.9847160961396642, 1.944559820561771, 1.8858012007934102, 1.8906883854458356, 1.9110585626332834, 1.8363289702522652, 1.7932581851164042, 1.7477944689685627, 1.6914959050049356, 1.668444382468745, 1.6687400645641726, 1.7016595807015953, 1.6633209096595258, 1.5932095314194443, 1.5942884906911712, 1.614478411065284, 1.5768335161016722, 1.5893397961065932, 1.5141501733594853, 1.4948487611600232, 1.476678413341643, 1.4757065466112178, 1.4301198394566517, 1.4399609341287019, 1.4356482631305911, 1.3888653907262856, 1.3967242062263598, 1.3804044668543922, 1.3099666134195758, 1.3921723642908073, 1.3628998498980753, 1.274595039836726, 1.3684666493440567, 1.3338665756093666, 1.268444473988499, 1.3284566070344102, 1.291422385189192, 1.2983659383313915, 1.1843704050487331, 1.2241051377984449, 1.2816122139336168, 1.220929534474207, 1.2653914514810964, 1.237439498205121, 1.267401836332968, 1.2132202745285547, 1.2178348766623726, 1.160220998851985, 1.164354080311045, 1.2141672046452503, 1.210434089132963, 1.1110106723796394, 1.2038147186110733, 1.1789482585749411, 1.1538353850358272, 1.1576567676408605, 1.1833996912473446, 1.1124429629469696, 1.0520687048304664, 1.1251196426113104, 1.1283173190070162, 1.084793233275986, 1.0550123012260562, 1.1060776928087248, 1.0563736328359525, 1.1281054649756117, 1.07583481617322, 1.0560668959970319, 1.0539591621596807, 1.0443316441562518, 1.0492242914798968, 1.0680815099410204, 1.0263142094488447, 1.0232362023462593, 1.0362282713139779, 1.012586931215812, 1.0433174423250753, 1.0304819384409074, 1.0011936512048376, 0.9932056306991064, 0.9987416860578612, 0.9985675587892303, 1.0045093624323864, 1.0123899494880215, 0.9647255936685831, 1.00982953263062, 0.9970986352988325, 0.9474266399911226, 0.9464585578407265, 0.9481859665210148, 0.98190769246859, 0.9425518220714602, 0.9484462893776431, 0.9306773021745636, 0.8986994512486527, 0.9042935664555296, 0.9670811643059957, 0.9859429486775834, 0.954764535172872, 0.9153494282941425, 0.9074576123189055, 0.9210294603041796, 0.9473168330050569, 0.9426078054334657, 0.8662687669455376, 0.9340138641489342, 0.9074280186414031, 0.9164543270950244, 0.9257125799525369, 0.9140054863536736, 0.898746182664327, 0.897119447660492, 0.9002237061144182, 0.8923447003854684, 0.9044773475581013, 0.9020757819458799, 0.8317328914785248, 0.9066119551315088, 0.8966728566817431, 0.837170359037108, 0.9186293937974429, 0.8720989827349367, 0.9269977193057365, 0.9012181264179241, 0.8637763535483999, 0.8815430550479064, 0.8388660723606516, 0.8747159586172626, 0.9115327391683998, 0.8838210284538159, 0.8573612516368386, 0.8466788190242537, 0.8873641019137746, 0.7500279355117841, 0.8175315593550917, 0.8082972145447012, 0.7783144539531668, 0.8340651450766381, 0.8504485529735613, 0.8612793909598725, 0.8449992176206151, 0.862916789984726, 0.8673039953028434, 0.8397227913914221, 0.8521469784515849, 0.8586508900242054, 0.8650235557189707, 0.8288025785019258, 0.8848021554901093, 0.845232624141902, 0.8219740333520484, 0.8164949425130252, 0.8062096287949971, 0.8263238055790765, 0.8392702425820225, 0.8325717813343411, 0.8197995609783645, 0.8231297425646603, 0.8421412906774984, 0.8149514289914588, 0.8124370675723674, 0.8551291125423054, 0.8392760077997771, 0.7749915049696747, 0.8506842754301718, 0.8880236146543944, 0.836697217939452, 0.7857787970965237, 0.7976449306599803, 0.8306453282963645, 0.796233130921319, 0.7836015902380893, 0.8319476743252889, 0.8184330162237059, 0.8272007512542402, 0.77049339241299, 0.8008214687636904, 0.8064001060013125, 0.813819489149264, 0.7463201019880751, 0.7538523999231579, 0.7833783812069411, 0.8531009956235271, 0.7653908065370821, 0.8019900202865674, 0.8063231192450473, 0.8749047823529422, 0.7864753418994798, 0.8277070136395471, 0.7362439986264672, 0.7151600405301873, 0.7847240475023399, 0.7988770947103656]"
