,params,data
batch_size,16,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 1)]",
module__conv_type,regular,
module__dropout,0.4,
module__fc_hidden_layers,"[1024, 128]",
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.718952015657819, 2.616828895096133, 2.533683456673746, 2.392775170054147, 2.3172021650787045, 2.2858417826587485, 2.1595591578085074, 2.115685220639598, 2.071099949386919, 2.014942097961616, 2.01067233566592, 1.8775957796461415, 1.8756950649358584, 1.8668775595116225, 1.8343887910833734, 1.7709369700648943, 1.73449552070625, 1.7309810202586662, 1.6629976607880605, 1.6521492631932386, 1.6627481274600218, 1.6639657208372147, 1.5897566940095078, 1.591168307204526, 1.5278717170645708, 1.5187323972883418, 1.4606283116409347, 1.5094277783154755, 1.4994473842104161, 1.43905192172722, 1.4915214986553798, 1.418468435032796, 1.4101847883145702, 1.3938154271883418, 1.3885033792537869, 1.3619888541105272, 1.313686774397675, 1.3412389462092653, 1.3365486293429945, 1.3376964915840817, 1.3427631156474322, 1.3168902992629639, 1.2888916379322122, 1.2852980561490017, 1.2882730130617945, 1.3048348506978793, 1.2210376086312915, 1.2488342304852693, 1.1897755356274695, 1.2566236551854613, 1.195894299506225, 1.2503292407128355, 1.191782996473578, 1.2085760548982794, 1.1975680107571092, 1.2222557301480077, 1.1832687289066663, 1.2172276696599984, 1.2074267371816205, 1.143331983476505, 1.2017295074279668, 1.1645718768281965, 1.1151233427119187, 1.186302154826843, 1.1262428927719306, 1.110575957211248, 1.1130469168297497, 1.1267842893756204, 1.099075038884261, 1.1371834192221033, 1.1329424397288093, 1.0669566118064462, 1.1288267723307028, 1.0953875472062373, 1.050182043418188, 1.1012324495572063, 1.080351454838323, 1.0883838033355508, 1.0487327179464436, 1.102366385153002, 1.119149153560085, 1.0729960089801711, 1.151475821631557, 1.0268372060242579, 1.04749705949503, 1.0572723728550042, 1.0084834405713994, 1.0508387455221098, 1.056766717051452, 0.9861353068942639, 1.0037359236296728, 0.975213627077775, 1.078172027091357, 0.9993044567382988, 1.0163351726806817, 1.0934702010250916, 1.06854719788151, 0.9460576383341516, 0.9924730956840698, 0.9983587668104658, 0.9999551044760933, 1.0179942053859905, 1.0039097072411682, 0.9658813307081473, 0.9829586010272404, 0.9940042659482855, 0.9740801398051002, 0.9460065812588196, 0.9374760917238497, 0.9764415400172517, 0.9402127330058132, 0.9569387445074222, 0.9568476720456317, 0.9071362041488047, 0.9509089217520356, 0.9536338005927065, 0.9705095795000206, 0.9681363911953943, 0.928875302489736, 0.9143775753054221, 0.8671376547140072, 0.9735318343302702, 0.9150039995094541, 0.8809409155282232, 0.8565534433416171, 0.9107139142629164, 0.9114344587243599, 0.9644786040446257, 0.8918203267767152, 0.9074768793342436, 0.9184865073214118, 0.8981310476143697, 0.8771483923355967, 0.8810315477974019, 0.9316778417737523, 0.8383162446484671, 0.938290075197687, 0.8763219116973144, 0.814565207841417, 0.88895096032237, 0.881103265640486, 0.9281134195446854, 0.8372522999069991, 0.8989976186459163, 0.8442137859740243, 0.8811882545350265, 0.8527184948110443, 0.8243106966632473, 0.8254268267885294, 0.8430776577747063, 0.8642387216075124, 0.9123397427722884, 0.8920253090395822, 0.8402481170712928, 0.8745798613450254, 0.8363576904153961, 0.8638456337275583, 0.8363339055855611, 0.8784193786489174, 0.8305910987194403, 0.9077860679223375, 0.8930733077922312, 0.8556007868274832, 0.8526571573372876, 0.8356178212234541, 0.7960927582611612, 0.8396594948086111, 0.771993872755199, 0.8026194517481912, 0.8671109284722496, 0.8323864455868943, 0.8452915252113892, 0.8694945952848788, 0.7578428861158153, 0.8023863750278205, 0.8478843664229775, 0.8792943663601688, 0.8166620789756005, 0.8309032305516839, 0.8209624770280837, 0.8750249843661541, 0.7801497255118276, 0.8333849121353927, 0.8357417582320434, 0.7806314061629326, 0.7973480673505067, 0.7996328703837253, 0.81284385799331, 0.7668563041632045, 0.8036508051737584, 0.7515995184122428, 0.8038963428720847, 0.8640729566815951, 0.7778073028230987, 0.7881797924279937, 0.7899078222333411, 0.8211517200002753, 0.7972194321675442, 0.7573992796063309, 0.7860863513378543, 0.7862990497970215, 0.8482180940314741, 0.8071828859569246, 0.791168714462852, 0.8151433809117328, 0.757086507296127, 0.8214027148731389, 0.8268255243841899, 0.8285100875739062, 0.81114419576185, 0.7641654618077274, 0.7673715358737795, 0.8121302272126035, 0.7834248642413004, 0.7890330538167962, 0.8335718426076869, 0.762643336791699, 0.7645682395363403, 0.812640247839672, 0.8295466398299599, 0.7168894867617619, 0.781528797204625, 0.7764305367593463, 0.8209067307104867, 0.8221821601750413, 0.8222895790818331, 0.7863944014257015, 0.7853180301750542, 0.7757373953186241, 0.7731046816343075, 0.7750556700282322, 0.7650992524497905, 0.7920578279596012, 0.7174853916699558, 0.7858144768605887, 0.804899359986143, 0.7824692419237179, 0.8099998855224375, 0.7526496502210267, 0.8032361817520244, 0.7480928410027144, 0.7814167134470944, 0.744207952711928, 0.8047693931174668, 0.6833163823907359, 0.7829352151190971, 0.7861790947909543, 0.7957667467344506, 0.7620069359954336, 0.7583682310340727, 0.7604552042472832, 0.7260091672369657, 0.7764172274601449, 0.8353029877720374, 0.7955995799256104, 0.7704741011206401, 0.7400199154268424, 0.7256255447578247, 0.7533371214907864, 0.785577226211885, 0.7386838080903638]"
