,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, None), (88, 22)]",
module__conv_type,regular,
module__dropout,0.3532706793761795,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.801503545612698, 2.6883055178965662, 2.622639932275162, 2.564559223328956, 2.485437374179118, 2.370622031855881, 2.281370881196974, 2.1776848647825773, 2.0922271000663324, 2.0461360883758575, 1.9208863791539965, 1.8740513909905148, 1.8149758331141257, 1.7726865442296156, 1.7244228281502993, 1.6634357986715869, 1.6862159835731148, 1.659375337656591, 1.6545446287772612, 1.6723315830304002, 1.545791947532456, 1.5368696984823338, 1.5627359766781501, 1.483492299127075, 1.4953157281096914, 1.4209201232844195, 1.438762247218866, 1.4595980114025295, 1.4174868366560263, 1.4645565977243136, 1.3470723248810634, 1.3321914220520445, 1.3343066721438903, 1.3431374940817224, 1.2726023136481543, 1.3238966767313844, 1.284511668766839, 1.2687634103694407, 1.2948093108553709, 1.2960934417964631, 1.3203859362432753, 1.2783573163918414, 1.215798829978298, 1.2368642801739183, 1.2019656023992928, 1.2220611319761798, 1.2424853929067092, 1.2156424102132763, 1.2047733182980394, 1.1331326015057412, 1.1737884277340085, 1.2112009411930007, 1.118424914526779, 1.11691149075826, 1.1451325881492622, 1.1794378141390374, 1.1622023652312163, 1.1331594758716257, 1.0868034276334742, 1.151765741028543, 1.142335437331259, 1.0822021684087777, 1.0756686734649337, 1.0866088115974302, 1.046131186595224, 1.053376172793587, 1.0509410515985846, 1.0248817701275594, 1.0549221390949546, 1.0192854627179595, 1.0478479045154268, 1.0931705878287068, 1.0360719894240615, 1.0327065332822223, 0.9843620696283096, 1.1002808685605052, 0.9549183964614795, 1.0404541101968712, 0.9767178124698965, 0.9614605874996937, 1.018269048958988, 0.960424557886481, 0.9639331587911454, 0.9586030398276308, 0.9487184622789322, 0.944672975313423, 0.9610172331504931, 0.9602283949925279, 0.9693954429525692, 0.9775828600044324, 0.9402754127005908, 0.925635832359193, 0.9356664258281734, 0.9428947571947756, 0.9497435450210352, 0.9587852762480634, 0.9511355603691709, 0.9282569606984383, 0.9428771480588702, 0.9111124214704626, 0.9746115554077596, 0.8847797349539087, 0.9197948509174168, 0.8685135832208493, 0.8948769281966313, 0.8668073588672678, 0.8698166115254192, 0.9270731940164118, 0.8548667055271086, 0.8940889076128473, 0.8821574108573133, 0.8807529001483313, 0.8518792671383172, 0.8561887013351082, 0.8812088933446794, 0.8760784292427195, 0.7804994862544548, 0.8026284190694606, 0.9233147777924735, 0.8517608541233052, 0.8578721253374926, 0.8394345543799093, 0.820006885114023, 0.8018954933892066, 0.8499657227143316, 0.8718934149036719, 0.8400985772053171, 0.7634255269418876, 0.7659881109806578, 0.842974577753963, 0.7945811778278332, 0.8077165762125358, 0.7423228226981405, 0.8117653843763353, 0.8145050601130146, 0.8101277552924399, 0.8000586042028568, 0.7922120418374522, 0.8026966052943989, 0.797111100468008, 0.7677770788914646, 0.7572079040360611, 0.7706139509661855, 0.7998423931349022, 0.7395890653992249, 0.7814871278035881, 0.8263905416533537, 0.7564552661808034, 0.7481937726796761, 0.8305315330094952, 0.7761898610479665, 0.7630804992432095, 0.8008674351672045, 0.7506226978544772, 0.7801372895552262, 0.7738370207155357, 0.7699309971387517, 0.8286771072892474, 0.7497953466791928, 0.7701318915020835, 0.7975578951675313, 0.7421148977064377, 0.7301053912678552, 0.7582970546714167, 0.7707714335375629, 0.7659544715162199, 0.7544535564528877, 0.7628538637179577, 0.7407656542734958, 0.759234963874194, 0.8088652738920207, 0.7231207654867804, 0.7785381847682993, 0.7785159120413114, 0.7633689450713789, 0.7465753455670492, 0.7814347332882033, 0.7841568037252032, 0.7306683981911021, 0.7161315802366658, 0.7419775412359797, 0.7317504017085095, 0.7304580026126389, 0.7351612089117712, 0.7104471464436519, 0.7261783564812169, 0.7526108503456189, 0.7119629514778496, 0.7776248427564197, 0.7248890827643425, 0.7010168085066203, 0.6891591532028832, 0.7098021691058486, 0.7675524430132966, 0.6934282905372946, 0.7023024226929796, 0.7463449461888396, 0.7479642252299101, 0.6837366360752315, 0.6555447491542521, 0.6793136581220269, 0.708508342590387, 0.7228079494894066, 0.7182105544321131, 0.721058175440137, 0.6887599840173346, 0.7409570053949823, 0.7280135356841697, 0.6959151488788762, 0.6743456649734467, 0.6893457721679057, 0.6704635286308274, 0.7220560812698203, 0.6647039296017829, 0.6716444243271688, 0.7236708467906765, 0.6584489813054788, 0.6910198718509802, 0.6859737740584455, 0.6832078518372792, 0.6930175747411051, 0.6753527273018697, 0.7354503005428112, 0.6796871866032438, 0.7645323457452222, 0.7154899825280269, 0.6612698305809761, 0.7128612349860148, 0.722694612545651, 0.6788245199049584, 0.6741767963117183, 0.6785023237625987, 0.6860761248527183, 0.6639236226663581, 0.6799562479531273, 0.738467005098473, 0.697486599114626, 0.6819112414814439, 0.6860856425006383, 0.6721470878172333, 0.6834471591038845, 0.657006698886897, 0.7142282055617524, 0.6225998444870959, 0.6233395636940552, 0.6644618377218329, 0.6556890469749425, 0.7103527974441118, 0.6460392074328449, 0.6381429037603475, 0.632427394848163, 0.6685697772145615, 0.655769397213869, 0.6204747692194269, 0.6782605325110708, 0.6975620358638416, 0.6383855555288844, 0.5646062409156337, 0.6870629913983267, 0.7080034351658065, 0.6754073250992269, 0.6689762778859317, 0.6668615658963448, 0.6359874755573548, 0.6599407917484427, 0.6351817851165071, 0.6095296791490743, 0.6844831870566414, 0.6472660365526087, 0.6497325495271931, 0.5923594459676605, 0.6299563656050235, 0.6552873466246181]"
