,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(99, None), (110, 11), (88, 11), (66, 11)]",
module__conv_type,regular,
module__dropout,0.33984254878115056,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.699649924847166, 2.651497472145601, 2.6477644496188497, 2.6376569016866105, 2.649715493666679, 2.624591661805035, 2.6079646597449075, 2.56293451751687, 2.46895047452562, 2.399731029809151, 2.2665493437925517, 2.2106218321980706, 2.101126805964167, 2.0569457103150266, 1.934142563688881, 1.9992898057906474, 1.8768098003926126, 1.8723930217805216, 1.8565292045774653, 1.861780549103428, 1.8378897170168522, 1.8023912212690634, 1.7741874907591615, 1.7343106241207873, 1.6901073161509035, 1.6826825066327362, 1.6725890274579198, 1.626138352523276, 1.6138100751195243, 1.5490484943078413, 1.5527337851373195, 1.5138848135954595, 1.5222040543066093, 1.4538492195658907, 1.4893360652108243, 1.3995332872489687, 1.4718297907758744, 1.4130849904102505, 1.4017324192265155, 1.3682730587254799, 1.3375112310724688, 1.3545527971214566, 1.3535717559708185, 1.317616399953734, 1.3669506457994811, 1.312013456503092, 1.2749068285844054, 1.3018087224818329, 1.1950245706881615, 1.176444579957198, 1.223608444792851, 1.2389267049193038, 1.179677619256158, 1.1523811815451477, 1.2205640429149558, 1.222296760130341, 1.1908761875544684, 1.1402086852034277, 1.1616371222463053, 1.1247448598273548, 1.121937373300565, 1.1541764882181151, 1.0890066916844114, 1.0987244499748883, 1.115901668064876, 1.1370299759676088, 1.0942878776679923, 1.1127900653567941, 1.0510847486634305, 1.112940313722169, 1.0694531563036036, 1.0074804732137639, 1.0065560863638703, 1.0004397137707868, 0.931698743937453, 1.036642008281235, 0.9949421246502974, 0.9704189634918594, 0.9847067886539427, 0.9977169904310352, 0.9609196857691499, 0.9145704740291599, 0.975428223438153, 1.0104027452890285, 0.9908838222281047, 0.9505341955953556, 1.0018537307335251, 0.9980467772048671, 1.0334016740837426, 0.9481238572215026, 1.009219716422038, 0.9852717803374262, 0.9006719830858375, 0.9217001035966974, 0.9033243807603486, 0.9270120922128932, 0.919165357503607, 0.9226974530877343, 0.9185004502849781, 0.9101510672587597, 0.8626645104056019, 0.9608003394633503, 0.8605337299256228, 0.9087287452676683, 0.8861080414680881, 0.8762534005955707, 0.8742479420303726, 0.8508159462702491, 0.8797181705003971, 0.8411036576936156, 0.8306200076019844, 0.8562315504328776, 0.8494376205802536, 0.844460069503381, 0.8369654256718074, 0.809261791043048, 0.8303708324743851, 0.8434426803410225, 0.8088021974627727, 0.9116880620018321, 0.8421556868882962, 0.7252527203385813, 0.8544167102700123, 0.8734520718412372, 0.816232243772886, 0.8471125986688304, 0.7947654298700815, 0.8221783796030094, 0.7971217694131373, 0.8065253054145205, 0.7861150005021769, 0.8074008153678132, 0.8320322329040678, 0.8388876241920775, 0.8167442644478379, 0.7539234018234194, 0.7891983826726131, 0.7643090269522067, 0.7571804203114524, 0.7955421301232979, 0.7790109759677957, 0.744328427497981, 0.7473462588161831, 0.7227229827533652, 0.749175994156875, 0.7510298946290836, 0.7539567713778713, 0.7306796563690838, 0.7530771150369122, 0.6673660389399093, 0.7389859688270561, 0.7366919676691838, 0.7451266342349974, 0.6907622772953352, 0.7417335781652576, 0.7659391684101592, 0.755000997116426, 0.7618786299263023, 0.7230003426329203, 0.6446431678837017, 0.7276207888847813, 0.6734350439336412, 0.665920893866551, 0.7544662709080405, 0.6513692679368568, 0.6912448966766526, 0.7078518077917219, 0.7451429144907868, 0.7128282007291612, 0.6646738157148664, 0.661116128238088, 0.662216799059931, 0.6984446931927394, 0.6547070161066413, 0.6866107985563398, 0.7127053741362093, 0.6891505397591421, 0.718315245782264, 0.6441508157108977, 0.7072314909166378, 0.6649016940628074, 0.6209601455302792, 0.6577924974942643, 0.6513072533405938, 0.6742571987977518, 0.7088957702334859, 0.6452286435822588, 0.7111505413147031, 0.6319499331867316, 0.670189991808075, 0.7129152753854691, 0.6547304587107685, 0.6431459081963091, 0.6685964371525932, 0.637955081107866, 0.6727260315681626, 0.6392980650224787, 0.6995190914494847, 0.6164159827456809, 0.6468526304168958, 0.6934205657238003, 0.6761947730547184, 0.6771804613063933, 0.6697367225897988, 0.6894227929921476, 0.6575198234215479, 0.6676036080526229, 0.6642384440365259, 0.668688183874035, 0.6647535667295759, 0.7011809741843789, 0.6690846906042694, 0.6459409010227086, 0.6634804989487706]"
