,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(9, None), (76, 1), (32, 1), (111, 1)]",
module__conv_type,regular,
module__dropout,0.4389570528812896,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.8714133255284184, 2.6986663819278136, 2.6659811489384526, 2.6672462787701674, 2.657144884612978, 2.6641343338181747, 2.647877805724539, 2.6336030110228728, 2.638483552344732, 2.6260251897837614, 2.594946587935578, 2.5676517022597767, 2.582330487826426, 2.5326031150156365, 2.4795530471728258, 2.4492013040994633, 2.400981767558868, 2.3508147763838427, 2.3264832349641247, 2.294172559859436, 2.2968466424298883, 2.2429775029478276, 2.214722894060359, 2.1417607057530987, 2.2320023598239143, 2.1343758303765386, 2.100318076063902, 2.104152111419134, 2.0546080909942157, 2.0623574877060906, 2.065303259272566, 2.1116186814501106, 2.0718443338581594, 2.0419433390244355, 1.9740976448922718, 1.9903821807376223, 1.9658311022040011, 1.9394069411621389, 1.9802361676228988, 1.8823665821483369, 1.8889235294852873, 1.9077004809829772, 1.8712321561195946, 1.8952500328622572, 1.8923876496868097, 1.856958035099713, 1.8186988646814128, 1.8554560635131219, 1.7761267003296428, 1.8151313158358682, 1.8137808615531994, 1.73214241328267, 1.771188206066286, 1.7446189767363443, 1.789916824283857, 1.728755341099866, 1.7046001554683914, 1.7660173228250993, 1.7665344759218955, 1.6561962749687005, 1.707473581925982, 1.677258841793891, 1.7026192615946363, 1.6501263171032445, 1.6581558878022122, 1.692397916248079, 1.58126269358431, 1.6224436856418676, 1.620433011266308, 1.6554952903519706, 1.5950747381515356, 1.58997078644747, 1.5750790737956935, 1.561249196873924, 1.530524362259058, 1.5882878680219998, 1.5593839778146763, 1.5718074795827701, 1.6110250289499874, 1.5910664645233594, 1.5232785545102894, 1.5086749929913206, 1.4648661036941588, 1.5208752993673718, 1.5281396592053835, 1.4582100275164624, 1.4341435466887633, 1.489654084850598, 1.4985260529325188, 1.459293199642086, 1.4402290904223345, 1.4760911871243074, 1.3527537290301166, 1.423291492324344, 1.4050641775360917, 1.4660564472679918, 1.4303956874762886, 1.3992515843727684, 1.4515154017189336, 1.3853478254840095, 1.4033004594446377, 1.4062267247881732, 1.3914914018616282, 1.3452407319192023, 1.395522485463835, 1.3603748161209341, 1.420194403399392, 1.406607488791148, 1.3987935046469775, 1.3723086826144386, 1.36218956853613, 1.378916187093437, 1.4081453791243492, 1.3513219136034134, 1.2795024894335825, 1.3563520752166278, 1.3245532138269531, 1.3314106416151015, 1.316634800852149, 1.3372579292754907, 1.2847191389355817, 1.3136702286714763, 1.2984571764694244, 1.3257685925000435, 1.3161592741922148, 1.2540848787464847, 1.3069881726781298, 1.2454775258295798, 1.2656416091386065, 1.2440223062199205, 1.301135382670658, 1.2982473665119825, 1.2858861929419412, 1.2718488518902331, 1.265690019364991, 1.2082037519168303, 1.2989323357396503, 1.2953003488753803, 1.3166874254370011, 1.2013756039055326, 1.2331831316268054, 1.2195762356811406, 1.2692553763904093, 1.2573829521792932, 1.2062140689419873, 1.2432054105521626, 1.2109414465395243, 1.3054236394132492, 1.1921662478088644, 1.241897300488687, 1.2000193375383499, 1.2464031853887156, 1.199304986551318, 1.1416285704096387, 1.1969814369444214, 1.2257118220503849, 1.2318657797425698, 1.2661653564155446, 1.2346226247978578, 1.1555666807816438, 1.2513693424088876, 1.2184024218878995, 1.1439355214436848, 1.2011681236972698, 1.2160498699700901, 1.1825405242126112, 1.1426917914021222, 1.151992539909304, 1.1489533205482543, 1.1324085341712642, 1.1668030079848963, 1.1724030752172818, 1.1609953327215705, 1.1362971401628041, 1.1733936487135401, 1.1522026940577292, 1.1325068012138322, 1.1550746797826248, 1.157567420561649, 1.2003833659581826, 1.1417159209591345, 1.1302086449082875, 1.0926357837311336, 1.1418980171685045, 1.1450120013113885, 1.1222566568323182, 1.1094721187056833, 1.1395806712681618, 1.1188147088695812, 1.0451218937173745, 1.0895518080577224, 1.0713835159937541, 1.0649815386660066, 1.1094122670289408, 1.0731294776433236, 1.092119586605557, 1.091255268839283, 1.121703462104577, 1.1172545978329316, 1.1194691012590148, 1.054984216056118, 1.0626313711636788, 1.0591291147849464, 1.0760206445793197, 1.045890313582154, 1.0868747029920074, 1.0199284555824735, 1.1101332886830002, 1.1200338672121595, 1.0723421973300118, 0.995400340685725, 1.0532438520751248, 1.0517085335273044, 1.072799557550794, 1.0760222233559125, 1.1135580329536703, 1.0471870378951806, 1.1356950691669663, 1.0859309468195848, 1.0529212147743945, 1.0550773483710023, 1.023079503822878, 1.0206445571544773, 1.018695292215586, 1.0864901062610752, 1.0032674847080987, 1.0285949264877334, 1.0504622673023642, 1.0856481375951528, 1.0298961603113221, 1.0266969748315093, 0.9969452581653705, 0.9844764543406536, 0.9831275516162717, 1.00411753939296, 0.991768138027375, 0.9938826676967746, 1.0836227045812588, 1.0498057878316023, 0.9970747441455349, 1.0350245912640081, 0.9905896464753932, 1.0252326275571921, 1.0390531120961801, 0.9627380570924351, 0.96372713128496, 0.9864534336018425, 1.0286824547027118, 0.9465605833626896, 0.9721679889627505, 1.022705774546129, 1.0181006290779409, 0.9312046822555262, 1.0063168156124034, 0.9947050639889373, 1.055966876605113, 1.0091443660171964, 0.9678799729356417, 0.9973363300968456, 0.9495940196950541, 1.0482960846382758, 0.9804243928894602, 0.9867448519649763, 0.9745177991817452, 0.9697741204603559, 1.023197075707375, 0.956297152304236, 0.972622759999108, 0.9811296547998123, 1.011148349053598, 0.9987891172857413, 0.9861205143276207, 0.9853381639730494, 0.9600469664112451, 0.9395203398601627, 0.9729216381878751, 1.0055582344187477, 0.9619070732524629, 0.9929093369973647, 0.9247498888960234, 0.989977322906428, 0.931170984557139, 1.0037609233102818, 0.9531568985339075, 0.9960564002825346, 0.9469354649959042, 0.9082281302395124, 0.99382624713442, 0.9731447924079234, 0.9805809276641448, 0.9540269168126101, 0.9196499579214636, 0.9523637782861272, 0.9615344771530357, 0.9233463602948051, 0.9713674291020873, 0.8794371158401401, 1.020578073628376, 0.9724503076834485, 0.9151421158299969, 0.966800823377047, 0.9554921612574186, 0.9554193487286797, 0.9094776778781575, 0.9609380739961746, 0.9619110006128433, 0.9508395769233189, 0.9558331153296322, 0.9767329498752234, 0.9799537907905431, 0.9394412600006442, 0.9177869311417228, 0.9855727659025174, 0.9199012049360772, 0.9424477893722769, 0.926280286270759, 0.9055097685383924, 0.9120118344105737, 0.8931725793491209, 0.8864808033197142, 0.959347778202711, 0.927129548638772, 0.9151206839980418, 0.8997812825820349, 0.9230884995763702, 0.9580964245088758, 0.9435891305780135, 0.9430217413314276, 0.8944288032822066, 0.9302898091847267, 0.8813509716004535, 0.9294042613694663, 0.8871271744628862, 0.871175647241302, 0.9240513210811138, 0.8727301370661154, 0.8493850953546792, 0.9424708177818268, 0.852370615983974, 0.9019630139044025, 0.8702832593623843, 0.9053492903250031, 0.8833287621279443, 0.9768182047300026, 0.9016767048881692, 0.8309879561380155, 0.9524765488959002, 0.8586134934700982, 0.9355264824020151, 0.9145156126720597, 0.8732505679589935, 0.8749828815230515, 0.9228142872022066, 0.9025203355934349, 0.8714108932225001, 0.964477562950296, 0.9085316375500894, 0.8723485145954727, 0.8326437631783458, 0.8775467918557698, 0.9222570561260157, 0.8880753951265633, 0.9265081348446752, 0.8552907462409466, 0.8776140387577358, 0.8425198091707248, 0.8915989056717684, 0.8801865459407225, 0.9336230810552204, 0.8183990459681016, 0.9061776560395669, 0.8605280567915223, 0.941452630912178, 0.8828519100398686, 0.8690997242697861, 0.891600697371312, 0.8763323581287626, 0.8383145598777227, 0.8631091177578377, 0.8930715382213997, 0.8861331037014206, 0.8991109325706614, 0.8499300242159408, 0.8816531848356214, 0.8673583414972632, 0.8335061167476264, 0.8925741247129348, 0.8780863228790563]"
