,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, None), (88, 11), (66, 11), (99, 11), (77, 11), (44, 11)]",
module__conv_type,temporal,
module__dropout,0.40810516835681654,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7344748460329495, 2.6634189165555515, 2.6690723749307486, 2.6693217277526857, 2.6535870918860804, 2.665790345118596, 2.6637170168069693, 2.655656832915086, 2.6515537408682017, 2.656956698344304, 2.6529504996079667, 2.6644266642056977, 2.6468736978677603, 2.656150506092952, 2.645123100280762, 2.6394800186157226, 2.655423930975107, 2.644604030022254, 2.6507028029515194, 2.649958218061007, 2.6478105838482198, 2.6411067925966702, 2.6454739900735706, 2.6494797890002912, 2.645321277471689, 2.6499346513014572, 2.646728038787842, 2.643991129214947, 2.649256581526536, 2.6469933143028848, 2.6482695762927717, 2.6369277770702655, 2.649528903227586, 2.6520459285149207, 2.6469173761514515, 2.6409885259775017, 2.6492442974677455, 2.6453004360198973, 2.6400548164661113, 2.6402787538675163, 2.6319894533890946, 2.641671892312857, 2.633527139516977, 2.6360652410067047, 2.626521433316744, 2.626201240832989, 2.610422420501709, 2.609135866165161, 2.602953804456271, 2.5977893315828764, 2.582333707809448, 2.540747015292828, 2.5320943428919866, 2.4957654622884897, 2.4832750980670637, 2.4871153171245868, 2.4456397129939154, 2.4295532409961407, 2.4056248151339017, 2.376454870517437, 2.3730173697838417, 2.4040022923396185, 2.349546850644625, 2.3298364125765287, 2.3001220813164345, 2.3507944363814133, 2.3168586840996377, 2.3615699474628156, 2.296370953779954, 2.2607935722057637, 2.2599156673137957, 2.287927484512329, 2.316762432685265, 2.2974036326775185, 2.2487592733823334, 2.219371740634625, 2.2368095801426815, 2.2592855233412523, 2.236557491009052, 2.1655391546396108, 2.1667345377115104, 2.102624232952411, 2.0618155626150276, 2.053981762665969, 2.0480069985756506, 2.0244031759408805, 1.9727560850290151, 1.9677373849428617, 1.9598189720740684, 1.9280278132512019, 1.913267737168532, 1.9264890945874729, 1.8054472776559682, 1.84618134865394, 1.7564836245316726, 1.8080181213525626, 1.746315437096816, 1.7777819083287165, 1.7624728679656982, 1.7425215097574087, 1.7093006115693312, 1.690840798157912, 1.6635019045609694, 1.664408100568331, 1.7064614644417395, 1.5884947006519023, 1.697148060798645, 1.6615139667804424, 1.6149714910067046, 1.6671133371499869, 1.6043319445389967, 1.5920997784687922, 1.5964723990513727, 1.5836716670256394, 1.6004877934089075, 1.5259964557794423, 1.535917725929847, 1.543315808589642, 1.5233931413063637, 1.546464206622197, 1.516906164242671, 1.4906751192533052, 1.4794643475459173, 1.5557347224308895, 1.487527926151569, 1.512232310955341, 1.4864753246307374, 1.5113511305588943, 1.4773121980520396, 1.4506033512262198, 1.4766403436660767, 1.4912746209364671, 1.4557878934420072, 1.405225896835327, 1.3787833122106699, 1.4275450486403245, 1.3824716237875132, 1.4501839564396786, 1.3902818826528696, 1.3948695971415592, 1.4039587571070744, 1.362160871579097, 1.383373187138484, 1.3427176732283372, 1.3729524740805992, 1.3658967201526349, 1.3167911272782546, 1.3819217599355258, 1.36469799555265, 1.4174786017491268, 1.3244646054047804, 1.3489512232633738, 1.2889598222879264, 1.3167491821142343, 1.2940615424743065, 1.3351026947681721, 1.279277690557333, 1.2835310633365924, 1.353413853278527, 1.29532575240502, 1.2283477801543015, 1.2823866715798011, 1.316309532752404, 1.2695471213414118, 1.293744026697599, 1.2815856475096483, 1.2801659767444318, 1.2396230697631836, 1.2618417162161606, 1.2714023003211388, 1.203869894834665, 1.211224278119894, 1.1756971139174242, 1.1779022253476656, 1.2656083281223591, 1.2136377719732432, 1.2097450439746564, 1.1677067188116221, 1.2546829462051392, 1.2189899646318876, 1.2069251693212069, 1.2097830919119028, 1.2384200939765344, 1.2422191326434795, 1.1213049925290621, 1.1936006023333623, 1.1774098836458646, 1.1667229047188392, 1.1159651930515582, 1.1896149653654833, 1.1690621779515193, 1.233769150880667, 1.1571344944146964, 1.1482633563188407, 1.1785446442090548, 1.2089159827965956, 1.1140701005092033, 1.0981574636239273, 1.1192496785750756, 1.1181697946328384, 1.1107167344826918, 1.1072302277271564, 1.0930063706177933, 1.0968356728553772, 1.1476597941838778, 1.065169251882113, 1.1563881085469172, 1.06662341264578, 1.0621217727661132, 1.1499739380983205, 1.1952068053759062, 1.1192186704048743, 1.0804684437238252, 1.0783669884388263, 1.1080317231325003, 1.0596513830698453, 1.0713287711143493, 1.1184002326085016, 1.0796908470300528, 1.0646394087718083, 1.0211656377865719, 1.0900829361035274, 1.054173313654386, 1.0565529318956228, 1.0777539198215191, 1.0399733405846816, 1.0925838690537673, 1.0838639846214881, 1.0695366822756254, 1.0945461144814124, 1.0275661358466515, 1.0235868343940149, 1.0326937216978807, 1.0404701251250046, 0.983838651730464, 1.053075949045328, 1.032426747908959, 1.0331215234903188, 0.9959645894857553, 1.029958161023947, 1.0132540767009441, 0.9834355207589957, 1.0250745461537287, 0.965110498208266, 0.9373980338756854, 0.9830624809631935, 1.0240264874238234, 1.0183101754922133, 1.051919938967778, 0.9457699335538424, 1.0273720594552846, 1.030374823166774, 0.9686184479640081, 0.9962457033304067, 1.0002845140603873, 0.9725265649648813, 1.0141388003642742, 0.984315654864678, 0.9562379974585313, 1.0329921612372766, 0.9553747543921838, 0.9872655923549946, 0.9559012454289656, 0.9543437902744, 0.9397616239694448, 0.9114135677997882, 1.0079435641948993, 0.980415599162762, 0.9392481877253606, 0.9155934453010559, 0.9669644667552068, 0.9594168442946214, 0.9359419588859265, 0.9661277477557842, 0.9696219930282006, 0.9548660956896269, 0.9009565426753118, 0.9992422516529377, 0.897280135521522, 0.9192073216805091, 0.9692067554363838, 0.9518451360555795, 0.9728305083054762, 0.9092936534147996, 0.9287760294400729, 0.953436985382667, 0.8397897481918335, 0.9818173050880432, 0.9075246150677021, 0.9815277585616479, 0.946028561775501, 0.9541013589272133, 0.8751612672438989, 0.9668970676568839, 0.925955122250777, 0.9044607474253727, 0.8951079208117265, 0.9035105576881995, 0.9030788825108454, 0.9060360560050378, 0.8673221276356624, 0.8860518171237065, 0.879823307807629, 0.8831459916554965, 0.924845958673037]"
