,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(112, None), (123, 1)]",
module__conv_type,regular,
module__dropout,0.47031135659417156,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[3.0520973480400504, 2.7280224778123134, 2.621715499848614, 2.5540085910720167, 2.477225177226218, 2.3463075774776376, 2.2414271462776703, 2.1565879766581495, 2.066611641536643, 2.096030135434139, 1.940016527455318, 1.8771236016129669, 1.9781233987249398, 1.7996162228808736, 1.805727419889855, 1.7172900781851337, 1.7486600303283457, 1.7097914586493193, 1.6540778665789952, 1.6805525350524873, 1.6436645807152637, 1.5808217042232224, 1.6128123996351684, 1.5522421282375236, 1.591660811051397, 1.520752758388904, 1.5447468327055975, 1.4834647538224512, 1.4639701464219694, 1.5363605836626433, 1.5104448872043121, 1.5263893931789196, 1.4827109362275182, 1.4145372887280672, 1.475278388068266, 1.5056321422831584, 1.426398775075973, 1.4358370293801388, 1.3809979295753494, 1.4552630120807835, 1.3847561644087836, 1.3261156549371285, 1.3917168255154613, 1.4714686470920368, 1.3448891246925743, 1.3971680457722557, 1.2659927502374713, 1.3412524861400799, 1.3296859041071076, 1.367554347407463, 1.3601267376733903, 1.3634886041956378, 1.293148095280247, 1.3334877284871742, 1.2973052400676937, 1.2921706400847457, 1.255058158772365, 1.2889365989582453, 1.2349370746630872, 1.278805224513, 1.2301190940378721, 1.242746736886522, 1.2706113622580206, 1.2435781458727335, 1.231511090491164, 1.2652699603814557, 1.2452514089150113, 1.2510735897005578, 1.2388040434272098, 1.1750364331072276, 1.2036858952812686, 1.1796182624201266, 1.1795178050610104, 1.2298411685153914, 1.2098693008267112, 1.1606172356436049, 1.1803834460654246, 1.2341302353870858, 1.2125243815404652, 1.1566603437967877, 1.1494092290843483, 1.2107769213080062, 1.1930049078379767, 1.1561449748981927, 1.1651239009801295, 1.1703819634247925, 1.198476389895026, 1.1383931036755859, 1.1586616996042323, 1.1035238355541321, 1.1514213429862323, 1.115182902066325, 1.1515296316284267, 1.1451895375531185, 1.106611599267159, 1.1124075348851317, 1.0957016853273889, 1.2009894024512724, 1.0956729572627775, 1.1696177889359445, 1.106510104523841, 1.1299311749415255, 1.0596040368767223, 1.1114795333942922, 1.134438022069354, 1.0899221981293186, 1.1233743125721312, 1.0764661931167074, 1.0396671714288013, 1.0889532720664736, 1.1329303182854775, 1.098069735837601, 1.1056624604004375, 1.0786922557438714, 1.103543814847838, 1.0978484168634406, 1.1124711256549407, 1.0870284461036082, 1.0152899099014678, 1.0545230439714695, 1.0988805250521467, 1.02479605790403, 1.10913723214788, 1.099204971284161, 1.023861679517799, 1.0834400712241357, 1.0490940078649238, 1.0650120611149572, 1.0745138228798463, 1.0692426322402002, 1.0367512461316917, 1.0447917530218302, 1.0491343469257886, 1.077590399585471, 1.0169104172219232, 0.9591149193924511, 1.0670693833363045, 1.077294136673985, 1.0711706479390461, 1.0423032627096551, 1.0217019413435953, 1.0292346529612508, 1.086378849319949, 1.021464462267677, 1.0115095292800442, 1.022688509407923, 0.9882353189241188, 0.9995320696423079, 1.0228171644018431, 1.0124873710182511, 1.0279105749414243, 1.0236089211261468, 1.0758219198122492, 1.0376332944454079, 1.0265375896787323, 1.011222757649582, 1.010224553968446, 1.076254434590152, 0.9302478720658566, 1.004699794863647, 0.9749855352753521, 1.029153814920431, 1.0642867788572248, 0.9768749160565057, 1.0047491975522294, 1.0507366714514184, 0.9476667295042766, 0.9740387060456729, 0.9575780129684609, 1.0034039312549559, 1.044222824397165, 0.9619436102573053, 1.0146003899725438, 1.0198814651350008, 0.9788701690010562, 1.006626977128094, 0.9842736455365858, 1.0181851602310634, 0.9721114447091659, 0.9950655161704614, 0.9717539409166569, 0.9410437071243235, 0.9666430217846441, 0.9734065895694363, 0.9209544493760431, 0.9676144994530508, 1.0020287402196073, 0.9517953087227717, 0.9693294603531459, 0.9714476274940168, 1.0187132610482281, 0.9315573573685059, 1.0029931855705583, 1.0161985793328996, 1.010954915732861, 0.8885889078537852, 0.9978545408885601, 0.9907075944253736, 0.9958385339044357, 1.002991322710695, 0.9713658581664079, 0.9446292198929617, 0.9582221976961801, 0.9936288445185973, 1.0006911820453823, 1.0111226405121752, 0.9742408687969908, 0.9894317642756085, 0.9739947984358305, 0.9551449219385783, 0.9314287129098927, 0.9736085912565219, 0.9712804775760222, 0.9519365851863087, 0.9572883912511564, 0.9653759025588389, 0.9700349258987178, 1.001218578313888, 0.9635849762833198, 0.9679845625339621, 0.9722594165321042, 0.9538486830668308, 0.9295751570395617, 0.984612794476673, 0.9794777912319451, 0.9418409568088543, 0.938732746240614, 0.961218866101832, 0.9405369922361273, 0.9411407063261576, 0.9468653748862224, 0.9723680259858497, 0.992575818935801, 1.0015057487973333, 1.000784334600487, 0.933874932735958, 0.9596886439007366, 0.958597313201164, 0.9648519342158645, 1.0066147507324914, 0.9955815870984029, 0.9677001513848502, 0.9506272275097432, 0.888228838885781, 0.9386853610633316, 0.937063912378837, 0.931838795442517, 0.9722535494825911, 0.9500193450453187, 1.008458651852768, 0.9457946194695465, 0.9378616743426731, 0.9538906950657466, 0.8743343262805261, 0.9205478788796351, 0.8786382538898992, 1.0015920824894644, 0.9724300547246173, 0.8862436435522653, 0.9492296404156058, 0.9219139978132147, 0.9377156674117566, 0.9460436668565477, 0.9154585018739692, 0.9431475459326928, 0.9551372550979014, 0.9264346363450563, 0.9553919675027259, 0.9286335212009441, 0.8832918015611961, 0.9642297605501701, 0.9360860754502266, 0.9710372642870709, 0.9310102159305906, 0.9447991305194602, 0.9547719530596628, 0.885702828967033, 0.8752406998166204, 0.957763916878146, 0.9908156617688629, 0.946051716060162, 0.9210779699250898, 0.9448764373429341, 0.9824620279752785, 0.8982089093164339, 1.0368713420474907, 0.9370118513574518, 0.9670454748654801, 0.9375400079430352, 0.9329873512388993, 0.898402660884729, 0.9591806155345854, 0.9623244197235785, 0.98455717360939, 0.9477609439496234, 0.9606373116560102, 0.9456540400539878, 0.8895646477982359, 0.9270728406255687, 0.8934446554935174, 0.9791908630605619, 0.9330005360039006, 0.9225092427760334, 0.9377395647518001, 0.9152725295993024, 0.9361534181062586, 0.9069562283533337, 0.9403890320936381, 0.9632126853285101, 0.9164833388113266, 0.9745257670895396, 0.951167393715535, 0.9314228203523399, 0.9383298198725603, 0.9496574124731088, 0.9202411538929348, 0.9454553016782609, 0.9211464161831638, 0.9462734814679589, 1.0104465874540016, 0.8730631597218436, 0.9314835164320229, 0.9316584877276168, 0.9643390886378219]"
