,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(121, None), (110, 11), (11, 11), (132, 11), (11, 11), (44, 11)]",
module__conv_type,regular,
module__dropout,0.5980495007617592,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[3.2303426119138368, 2.8432547434606197, 2.7397540291264924, 2.7524777370273323, 2.7413918541441964, 2.739945273577995, 2.720533605496776, 2.695979924527186, 2.6766704947300304, 2.722590389673121, 2.7025313590376796, 2.680752162172975, 2.6953533424080622, 2.676687278848331, 2.66849123504045, 2.666948706455579, 2.6783209021107495, 2.6809463629232475, 2.6759737689946275, 2.668234826050391, 2.675150952123886, 2.6839850255781132, 2.6722935938583214, 2.6551777489705226, 2.6573120617843613, 2.6503874041734123, 2.665760778441782, 2.65557290589317, 2.664393511789562, 2.6584140583371796, 2.665887105705415, 2.6666314535479954, 2.6760507232288577, 2.652700328918516, 2.6608166243455136, 2.665345398081139, 2.6693185749933424, 2.655072381242208, 2.658516241883453, 2.65160474264198, 2.6538712584434165, 2.6580838156250324, 2.6585914376375195, 2.6546305728348027, 2.6664101143048202, 2.657930388574298, 2.6574212135201343, 2.6540389981668344, 2.6543885111007177, 2.6347283632221643, 2.645745984644528, 2.6505284684993806, 2.6471355852315797, 2.6428923396166417, 2.6331567773443365, 2.640849095371111, 2.605278854983913, 2.635362027815966, 2.6259223588032863, 2.6102308924672237, 2.594256960807456, 2.601795492437914, 2.5937390350356453, 2.590537925504012, 2.5569160726640683, 2.5552232787657196, 2.5469187893166665, 2.545129614764973, 2.527283331388241, 2.5541211317412333, 2.527137867426437, 2.54075212231287, 2.5048606111726204, 2.53481451784843, 2.540862946414123, 2.4917083785123944, 2.5427363541811046, 2.483017408195078, 2.5227213888415685, 2.4722725641945025, 2.482478014673898, 2.4836220775626234, 2.4728279017577597, 2.5112449930449383, 2.513410879715948, 2.4853684838063206, 2.506733154586367, 2.4999781330541047, 2.509164494808538, 2.455420212603669, 2.4837282020008185, 2.4635994574064024, 2.4689546962063775, 2.479968619048882, 2.479148064749843, 2.4563344672365215, 2.4382225441085272, 2.4790205566157066, 2.4744594802544966, 2.440408434121226, 2.4668288086608094, 2.4515334075740847, 2.4243700492851556, 2.45317410483713, 2.3921465525595074, 2.4616018793653915, 2.420106198899913, 2.4038785413179573, 2.4467777454658384, 2.4808637406480187, 2.445442843276875, 2.393804681175151, 2.410211156355888, 2.398213573193802, 2.4349510213941707, 2.4229566528749054, 2.3851267554001896, 2.4019311940177603, 2.3871248256232622, 2.394176582094572, 2.3817253208984903, 2.4173913265396836, 2.3713523549144937, 2.4307142554511256, 2.393176391420172, 2.3507600378005353, 2.3629774117446884, 2.422064605982228, 2.3543403260875047, 2.303298656809914, 2.3450560663664834, 2.3454904755529133, 2.3900925048146537, 2.370355391250449, 2.34679698050881, 2.3639450231271795, 2.3904171315210583, 2.3843711776073797, 2.343731155542086, 2.2920988164877913, 2.3390386260323064, 2.360587144791221, 2.3279072287904885, 2.268978912250911, 2.3765891122772187, 2.3416839262021494, 2.3276813305077018, 2.3015527015231645, 2.367074312554542, 2.308469670421223, 2.3191500012400517, 2.3461273318866946, 2.2979451208361974, 2.3049637524699156, 2.304454074125812, 2.290942474355157, 2.3024785580483913, 2.2001418893321216, 2.238695432771065, 2.253999579078755, 2.273542815738865, 2.2290772113745083, 2.253416311843938, 2.2527179113382565, 2.2667102923654343, 2.214309439420929, 2.2397505472075125, 2.23738711230693, 2.217822755333555, 2.21642763561978, 2.203006701098395, 2.1989575870671487, 2.2107187299975743, 2.2032145878996103, 2.1687669741431757, 2.212366301777498, 2.139676444697678, 2.1273764821912784, 2.1503698493744983, 2.1582252786894696, 2.1454714743937586, 2.1049670443640203, 2.0761432411805814, 2.163366360691851, 2.173407292159902, 2.1103050942379733, 2.1053519299348653, 2.0586569048142227, 2.1408610937116697, 2.0920759983410866, 2.0890131494840904, 2.085295649243592, 2.091087392267416, 2.0856137023764547, 2.016780342080064, 2.097773084722953, 2.0873947207682644, 2.0171623438396327, 2.073524924794947, 2.0745115992429737, 2.0612457810859057, 2.049090037084794, 2.0714334142998245, 2.110740345561882, 2.090438434415775, 2.040662754051509, 2.0503585304238268, 2.0719927369574878, 2.065676283424114, 2.0453791280530256, 1.9928569026455984, 2.0165495522084087, 2.0039475030560086, 2.0272620457164607, 2.0005201617762176, 2.047115486247624, 1.9956870276004963, 1.9495313390874724, 1.966093109732746, 1.9931148714336722, 2.050272885935451, 1.950607420617176, 1.9817279353952546, 1.9842201328185975, 1.9640286736025705, 1.9554351289952523, 2.0339289797142532, 2.010443791074322, 2.0069056292432186, 1.9546753022673036, 2.0196776021339935, 1.9149395096886055, 1.9565383549725974, 1.9584015233372405, 1.9527317387455363, 1.9555072517605725, 1.8994995072755987, 1.9646833305972682, 1.9884957924814435, 1.9450304760140484, 1.945194596859495, 1.9921827481184637, 1.944422663346033, 1.8968823989003354, 1.9241467117690674, 1.8847593997786758, 1.9234816618084793, 1.8729610627483109, 1.9597174482318098, 2.001713003480125, 1.8700714780091094, 1.8981259368453085, 1.9183875797575878, 1.924390227833582, 1.9230195530095315, 1.931071449310933, 1.9762476102075934, 1.907834158278107, 1.941321975330569, 1.915923113896226, 1.8544503848903118, 1.892640888977234, 1.9390975447598842, 1.9218101501464844, 1.8896154921061712, 1.8787522222077353, 1.8897789524336712, 1.8939199534662634, 1.8590865130612302, 1.8797753300378233, 1.9411337448929962, 1.8526630425659312, 1.892490301535292, 1.8497497666695162, 1.8790466965218213, 1.8526433510464275, 1.8796744329441522, 1.8103717305589249, 1.8231434502587882, 1.904159796684551, 1.8241868005362298, 1.8026943148384864, 1.7901796103668945, 1.8088598452887779, 1.8351852495319905, 1.89181850210734, 1.8847094570410927, 1.857905547740251, 1.8117288044160884, 1.8544517171485966, 1.7961498918038623, 1.811801144643888, 1.8036706104058697, 1.8899055561346005, 1.8234982266091706, 1.7941130427187388, 1.8265007014004344, 1.7971776939148403, 1.845760031117486, 1.8278496165784017, 1.8132918311585382, 1.8132499214780662, 1.8018875259487361, 1.7931989321447588, 1.7723978752132565, 1.8026634334487255, 1.8164220037194654, 1.761067139655781, 1.7650330953020872, 1.8106183410263428, 1.8190135876795743, 1.7603796705617913, 1.8110130403502187, 1.7728495305828127, 1.8450898526381347, 1.7951360903143538, 1.766689746054632, 1.7946088089608552, 1.7859006392967232, 1.8101230095946708, 1.7486063014075346, 1.778522199901907, 1.837905830998013, 1.755108204229192, 1.7649294160857554, 1.8010635488200486, 1.7938663685814218, 1.7572478045647701, 1.8042594043253477, 1.755882442455585, 1.792084461444851, 1.8001677070410633, 1.7569831562775127, 1.7397115552345224, 1.7704498919011538, 1.7720944665007357, 1.7480129828027071, 1.787006709348915, 1.7877263290508794, 1.7636891262217511, 1.7791374706511998, 1.7996012318260273, 1.7677224849303335, 1.7605398211996792, 1.7081313330204182, 1.7710252661297345, 1.7273320837964472, 1.8277845694169073, 1.7069679332626886, 1.7825277604012393, 1.7616963280037432, 1.7723521951525172, 1.7013186831295661, 1.7372517907539315, 1.743418420082554, 1.6630556989929977, 1.7184410942619976, 1.6924740867358234, 1.7216573713148706, 1.7405177583841036, 1.7385280039537194, 1.7014962424462399, 1.6997856296792153, 1.7332271678761493, 1.7735079752494234, 1.697252907739249, 1.7290621250438416, 1.6827957104537261, 1.7019893188641464, 1.7312602179194734, 1.7003688562614887, 1.6945452590497152, 1.7273327216405805, 1.7099443214885555, 1.705228792716401, 1.692605278677487, 1.683398652259944, 1.7326196556934133, 1.68697247908278, 1.720803413679689, 1.691320043017839, 1.6702041123259193, 1.6567973660002753, 1.6570229572704729, 1.7127401030601845, 1.6664622888097846, 1.6983814007038114, 1.5801642039552775, 1.613474417030525, 1.6793340884299375, 1.6835465485035057, 1.7511954404893229, 1.6535442360998, 1.6741527589207996, 1.66749409021493, 1.6689022107266327, 1.6331078944357396, 1.6477054347222408, 1.683674568172605, 1.7034640072860132, 1.6812779306792847, 1.708272616641093, 1.6818467801173758, 1.676870116582865, 1.6991430688202094, 1.6446662663726368, 1.615213092763646, 1.664249180831323, 1.6388429752573386, 1.692556107536631, 1.7164025941110368, 1.6977050523134978, 1.6516474838101096, 1.6855808138045751, 1.684697306579861, 1.6430017854248984, 1.6742363813173073, 1.5870263388704269, 1.676344182374498, 1.6701862735317718, 1.6233302317022933, 1.6395665511388715, 1.6025345588852646, 1.676031511638396, 1.6431777683389976, 1.640242058422334, 1.6222355758536904, 1.6233604994104185, 1.7278128531434922, 1.6040529871536606, 1.6257886287687378, 1.6865033667094427, 1.652551984237319, 1.6836624621886913, 1.6639606916022691, 1.677505945838723, 1.6254272520484887, 1.6026254433147273, 1.6574397550879707, 1.6471736001693549, 1.635046671950737, 1.6661306430695724, 1.6257120075418214, 1.639705563141221, 1.6268448080727964, 1.5815819362169499, 1.6284730472207414, 1.651924857603141, 1.5423562058339775, 1.5965842286860221, 1.6128530101519611, 1.612614566952305, 1.647578119430029, 1.6406375715986796, 1.5973972312311617, 1.6755782999062516, 1.6116875809734539, 1.6632709057713562, 1.6209361087119316, 1.7340842774003657, 1.5987586127692524, 1.572876483173352, 1.604665538419564, 1.5712828306368518, 1.5996153093552383, 1.6377914122499948, 1.592307601492641, 1.6169659727244967, 1.6651631007391483, 1.587727602803856, 1.5479144397317848, 1.6041915344573578, 1.660437300271649, 1.672255117886348, 1.653744401322547, 1.6146662155100064, 1.6351426996140384, 1.6447251422489984, 1.6038121148786444, 1.581452067028892, 1.6433397623120765, 1.5632790013303217, 1.6083071609738924, 1.621744549583633, 1.5905865803003083, 1.5739215816246788, 1.5249381465023235, 1.63170807242508, 1.5835415361937597, 1.5807451435743216, 1.5231508654430437, 1.6126461826071616, 1.5524263995754157, 1.5957724945002398, 1.5977100997332996, 1.5714349380258639, 1.6196492366442647, 1.616501198149323, 1.6057541728821314, 1.5882740074573631, 1.5622584914840494, 1.6052616098314152, 1.6086360886048858, 1.6014382154407922, 1.5625217736168164, 1.571685234018522, 1.5131951110163753, 1.62204446320804, 1.5522367055317625, 1.6298062597525795, 1.5545916803517557, 1.5246217715751655, 1.569553320735378, 1.5299573832126219, 1.5743298432096395, 1.5913205943808433, 1.5451639520789888, 1.5300842182322492, 1.5280650710967958, 1.573650062026941, 1.5555859452594827, 1.5483572814008804, 1.5206983576132402, 1.5538843385767869, 1.5117266917892882, 1.5893699170075049, 1.5172200696498126, 1.56153758321097, 1.5248111347872746, 1.555515406798217, 1.5321819980366658, 1.5226327009091116, 1.5869750752114655, 1.5511459814139448, 1.5725135076057442, 1.496993078164019, 1.5149837667041965, 1.513806724525437, 1.5507840288017485, 1.5791301443299688, 1.5446545135276348, 1.5693584307240935, 1.504672591784731, 1.5527301241181197, 1.5525873704785687, 1.4781271050917655, 1.5200873114075601, 1.4843501220175443, 1.5225902677841994, 1.5477618251593495, 1.5212739034986176, 1.595508902263, 1.520101530121337, 1.5393425844588267, 1.460323044878147, 1.4721145870362646, 1.512004068101632, 1.5476107298468993, 1.5176447887585556, 1.5103102317804562, 1.553802421182308, 1.5280808289387728, 1.589077959601176, 1.5187938710340048, 1.5196938377292424, 1.5363050598461507, 1.5230330176129008, 1.5409846492505326, 1.5719298629321008, 1.5452461548428713, 1.5274442945044278, 1.5018575611764942, 1.5145269477745298, 1.5034225945513942, 1.4706717024160967, 1.5239669840342718, 1.523008236967521, 1.6027245003941195, 1.4985665881095542, 1.5249780110735716, 1.522880042664256, 1.5079851885693905, 1.5068474222443404, 1.5299325959254182, 1.4875266225605945, 1.411831663962629, 1.4272432322689939, 1.4915695464118643, 1.5208423115907095, 1.4585152369754801, 1.4783878951663587, 1.4733997829594827, 1.5392306923980785, 1.4984196496628204, 1.4658052103663728, 1.484362021646857, 1.5724082795847618, 1.5229029015322126, 1.4954187626110373, 1.4576103207471849, 1.4980345038011829, 1.538731922906368, 1.5289278830849815, 1.4734183273901742, 1.5656858135254537, 1.49871697641129, 1.5589901949784484, 1.550528109588953, 1.4548484224407405, 1.4959837203983157, 1.4912971145939529, 1.4908869920386132, 1.539289614080123, 1.4766375494049102, 1.477005142872432, 1.5228665660597978, 1.479170390554166, 1.4834079396598736, 1.4429695831824678, 1.5181793591703623, 1.5169359277236014, 1.477865784358337, 1.4818620743600368, 1.4802604302205682, 1.5123175735317893, 1.4511736151578905, 1.4399221570988783, 1.4083862927072215, 1.5107460331161016, 1.5027720478151305, 1.5264611931286902, 1.515423047324995, 1.475691601705597, 1.4343090586428684, 1.4969527159140272, 1.4488714337921509, 1.4659371245491402, 1.5121053647353715, 1.5034096328028113, 1.4988484848702217, 1.452635264877627, 1.4504091886232726, 1.3792152779246614, 1.4443238284242028, 1.4418122343554391, 1.4097623596044828, 1.4310740417980667, 1.4574068286576944, 1.4971969150557871, 1.458945657975621, 1.4615857739727962, 1.487747566500727, 1.4723438972698508, 1.501679445664317, 1.4394623482032651, 1.4109855497490318, 1.5158466769455718, 1.4857559812172, 1.439693704462189, 1.4749839665452296, 1.4628498077850636, 1.4658751610262135, 1.4727697347243398, 1.4646779680114659, 1.4754890964995429, 1.4864801691771699, 1.3576798894792423, 1.453489030816026, 1.4285626110265623, 1.4549882954754128, 1.4292758992952754, 1.3787521520105266, 1.4551588105651534, 1.465411835055759, 1.464915299049143, 1.4638549722695329, 1.4816432663961514, 1.4797810848576878, 1.4871248589697992, 1.4891452214445322, 1.422786396587273, 1.4086080094464803, 1.4150094969929925, 1.4498657616826918, 1.470313571715561, 1.4593188880614427, 1.4023389627335738, 1.4347855154993898, 1.409125341462127, 1.475767864388531, 1.5275111530516494, 1.5130223969103165, 1.483811333703949, 1.4410019559887712, 1.3979457141572071, 1.4488262902304716, 1.464988867327299, 1.4267812872253622, 1.4849075440829127, 1.3953949809646973, 1.4282707050371124, 1.4669595130009794, 1.4810157686786853, 1.445013488404002, 1.3836157053966687, 1.4149491480058711, 1.4969031857711323, 1.417794646951124, 1.4022795747496781, 1.3465177632660732, 1.4417685482160731, 1.41061762338871, 1.4282064631395222, 1.4113692312029895, 1.4702140613889374, 1.445873641601328, 1.3968800258224223, 1.4239544568442015, 1.4598752804150614, 1.4625300250296176, 1.407603942122629, 1.4212738567539183, 1.4207226600243883, 1.442764418040412, 1.3432303486136035, 1.4157079940341506, 1.3904683009348273, 1.4069213534523728, 1.4385607362824147, 1.4117527973411406, 1.3937089784459125, 1.4226747815363918, 1.4604651605017933, 1.3767469458346409, 1.4339150378156693, 1.4491707126643083, 1.4180256713478756, 1.4748571801941401, 1.4392312955215043, 1.4506871643029762, 1.4512539622190477, 1.4575077491122639, 1.4363103745421117, 1.4180018720892504, 1.4371363359729792, 1.442527941507748, 1.456165863388897, 1.394955429517799, 1.4559902802438947, 1.453560786792341, 1.4173726256825854, 1.3880581656519206, 1.4400332558051998, 1.4074073084607706, 1.4044813111238361, 1.4808330510695547, 1.4872666103810102, 1.3860112872407713, 1.455779658843415, 1.4093932555800557, 1.434881773622533, 1.4246708950552083, 1.448891869997543, 1.4374930821967515, 1.3898960503102724, 1.4014984636096057, 1.4914662478407568, 1.4553929658948401, 1.4169565908732493, 1.4241266827761956, 1.3621886355961663, 1.396105144827785, 1.4257334978046838, 1.4363694928450497, 1.4257510158445375, 1.4081866809888943, 1.386575199456082, 1.448965453162546, 1.4197849192147525, 1.395872717231197, 1.4641629312040711, 1.480240076923462, 1.404996307278687, 1.393138701931773, 1.4570027807374968, 1.4467017045969235, 1.4722500589464171, 1.4381169766674353, 1.334176605762368, 1.4378138284747355, 1.3981441709424989, 1.3753704178459247, 1.4061617306169698, 1.3946120813417389, 1.484992614740597, 1.4651571973714546, 1.383934394426923, 1.4033528345348054, 1.4888650335793765, 1.4314868153573, 1.348820476779333, 1.4194230930262408, 1.4170793572030997, 1.3656457656856686, 1.4028240831624306, 1.3585478823191839, 1.28562761921933, 1.4200789537370262, 1.3953316324496934, 1.3663154145368124, 1.3979556899478411, 1.4598975598411303, 1.4041992487756252, 1.4045821630989097, 1.4856925039309705, 1.4040923498778477, 1.3716651193232174, 1.391768719804161, 1.3595180088917185, 1.4492375551222838, 1.3978660981547477, 1.414706025412172, 1.4389976109597227, 1.3579604436753463, 1.412427866493247, 1.4259097247485584, 1.359728124826488, 1.3852244086499172, 1.3365445276731258, 1.3610517253793282, 1.4426321520700005, 1.3972837864264747, 1.464530245371442, 1.3513685566204081, 1.4119798103052188, 1.3442997355855049, 1.3960545866908531, 1.391388277270036, 1.3788987062620957, 1.374485334104122, 1.432669347347146, 1.4228414265039904, 1.3750156856980265, 1.4352864974055808, 1.3728571359522634, 1.392374160768434, 1.4209558707263812, 1.408670692576684, 1.4123944631571042, 1.4414301759113382, 1.4287379802590259, 1.3718799376693858, 1.3705216095381123, 1.3480186327275578, 1.3697973425633396, 1.4238777781311533, 1.354086507294295, 1.3660824625224133, 1.4094766310839328, 1.3496600910520233, 1.3991175378090366, 1.4222843204978335, 1.3795412154751943, 1.3851672453335222, 1.3445040195979945, 1.31805185316619, 1.339121060000373, 1.398186603265812, 1.3621193941228098, 1.3926597514138785, 1.3567204956362502, 1.3819461852512487, 1.4013525458279994, 1.3732850727957104, 1.3420926167573297, 1.4341068080018966, 1.413358056007041, 1.355729595270441, 1.348599291958566, 1.4327051866295015, 1.3990893950265377, 1.3632408556860303, 1.3965040902239445, 1.3654122699578144, 1.4179991053114935, 1.3903166608782942, 1.3866506833278938, 1.3264504453519808, 1.3762990057640185, 1.3744998036612694, 1.347773934074827, 1.3626862744891106, 1.3414367165964, 1.3809879719352172, 1.3334309757042115, 1.311401701683499, 1.471052686487907, 1.4035450303703403, 1.351193344673208, 1.3634581957495522, 1.3637477089646455, 1.381329134836664, 1.3358885217010688, 1.3707770275222235, 1.3663245609010446, 1.358670862561573, 1.4254634208569266, 1.3843268583189627, 1.3758632227506464, 1.411441948640587, 1.356626868820557, 1.363491601261465, 1.3846681916175498, 1.350377589950873, 1.3874974071006152, 1.4053094382473874, 1.3698096681282455, 1.3630714708515135, 1.3148674401494886, 1.4379088909550428, 1.3567493879142343, 1.3790726763599772, 1.415869963959246, 1.344292164994019, 1.2967499468214345, 1.3571521677041032, 1.3443368541633247, 1.3087173285791212, 1.3419045027807055, 1.3683942527752673, 1.3826717198982934, 1.3982185276509707, 1.427286823247054, 1.3617345521818778, 1.346926473288669, 1.3705574785941617, 1.3773828599455262, 1.3518529419253127, 1.3398324204224101, 1.4512111311572657, 1.280123693340679, 1.3749225705318102, 1.352565719804205, 1.3849179334759598, 1.3660440797650046, 1.3737508407816306, 1.3343887877052043, 1.3736193050683174, 1.383596989423695, 1.2899677823302154, 1.32186665944934, 1.349364768187663, 1.3202205149744934, 1.414536750969351, 1.358484182073793, 1.323459320178293, 1.3035384185261503, 1.3616494847305913, 1.306128566020046, 1.3779452729980952, 1.395031943788446, 1.3389878269574829, 1.4039883196754712, 1.3378976744945867, 1.355459940536565, 1.3120611650684955, 1.3877389749349252, 1.3503479281946744, 1.3514144119451414, 1.3839874415301452, 1.3240442391660325, 1.3675353621543314, 1.3589694992380572, 1.370949928973525, 1.3608046876594038, 1.3925152149026379, 1.3694593391088656, 1.3811996256812735, 1.3555081376195754]"
