,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(9, None), (76, 1), (32, 1), (111, 1)]",
module__conv_type,temporal,
module__dropout,0.5282893981811175,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[3.0899286471686604, 2.8260091296992087, 2.7901644065446516, 2.738420860682624, 2.701811897880635, 2.717917000754995, 2.680311607925166, 2.7082611351031507, 2.699158741807159, 2.698854486720134, 2.680186153488819, 2.6830261021594835, 2.674583994345981, 2.6550738387790354, 2.6790895086429534, 2.6676140653754974, 2.666920011714602, 2.668922154291906, 2.672895502059306, 2.663073273831898, 2.663335387461696, 2.673183429939717, 2.6685795325939754, 2.656816033877282, 2.6614617236409477, 2.653673141536291, 2.656963761555931, 2.646884744609353, 2.651916808055984, 2.652134868757411, 2.6489468479706164, 2.654600991295806, 2.6683630521886057, 2.657809130167526, 2.6397686098540323, 2.6559849600741545, 2.651330511805876, 2.648812629303946, 2.645957458717793, 2.6334042636164097, 2.639495510189265, 2.6307448534640296, 2.620629741181329, 2.6182939690196894, 2.624993610794331, 2.6100671137902283, 2.6016350481855994, 2.5800357897847346, 2.524739500196019, 2.5492789463625862, 2.5406830739104667, 2.5258073472381213, 2.504903722565181, 2.506735175075036, 2.4710150163524087, 2.496663042951615, 2.491982968006995, 2.4596996305082763, 2.479254127579395, 2.4659859128690016, 2.4753881185588416, 2.398315080877225, 2.4338546520694875, 2.416553262789357, 2.4406090387349857, 2.4202203702514384, 2.4094306259173597, 2.430209760363576, 2.3620303735265815, 2.3780337268635128, 2.377387893990069, 2.3731456231200614, 2.413880017259508, 2.4076190977343908, 2.3473837318383763, 2.3899609536419226, 2.360064150620606, 2.3328686152136635, 2.3383538459609268, 2.3418712709868448, 2.3234907932629616, 2.349215228092659, 2.3234023898983094, 2.281845237977452, 2.351469321392913, 2.2778490095843957, 2.2739773763130766, 2.286821519950625, 2.285014395526003, 2.252974687231835, 2.2883019307619326, 2.244997784681439, 2.2507755163194583, 2.237829328155884, 2.2674915277534216, 2.2384954043927956, 2.2449886775955803, 2.2686022686110907, 2.172080558498357, 2.191427616976867, 2.2227126267183066, 2.233177909475468, 2.1773395778809914, 2.2520430181944864, 2.2000109059208293, 2.1369306993072246, 2.2035770592611645, 2.2542485318197643, 2.204878364699489, 2.2008674804346704, 2.1163080400509062, 2.156021328641175, 2.20670920192451, 2.1911449260601734, 2.164172743056166, 2.1760835141430213, 2.1593666033144756, 2.2124883686545718, 2.215529423053166, 2.124432004952408, 2.1939309589228415, 2.1148024498557496, 2.1302532357280923, 2.144037255407181, 2.1581038054540453, 2.08392024498279, 2.1037314113347607, 2.0918393741996097, 2.0819226399164266, 2.1130783154801835, 2.1169584390638425, 2.109473888972536, 2.111315621880816, 2.0956477005818392, 2.101048221963741, 2.0553505597036694, 2.042323321705249, 2.0751658690651373, 2.0946431723383045, 2.0500859727548018, 2.0576427823413916, 2.0842934566318245, 2.0844481186037678, 2.0747602542470442, 2.069583769146922, 2.0483297509258462, 2.0242587665774066, 2.011275802405263, 2.053468914929774, 1.9875934410278437, 1.9944822948558416, 2.067456362455883, 2.0583106593142095, 1.969610029865525, 2.0179740977218583, 1.9993500906498127, 2.01703365231568, 2.0197493181448505, 2.007026493034033, 2.0105758295050045, 1.994949518546362, 1.9821534367505458, 1.9907246684936464, 2.0103492914313428, 2.031893217368955, 2.0071110125348386, 1.9828754346263053, 2.0122594171481905, 1.9871306460597673, 2.0179678770811025, 1.9257175291420519, 2.0369101207377702, 1.933521047334735, 1.950085211212422, 1.9925428316297724, 1.9552244851499883, 2.011568431780959, 1.9201288156848362, 1.9243113078484733, 1.9293000913376308, 1.9711497184980613, 1.992461870543437, 1.908429893361732, 1.901973197599882, 1.9303080295852235, 1.958895455863359, 1.8701146940676554, 1.9847438376643816, 1.9349390112586484, 1.8772961061580267, 1.8822912418647642, 1.9483777917885758, 1.8740798079200254, 1.92063848532586, 1.8775278229076742, 1.8893947400918496, 1.9023362897429525, 1.9765736628449044, 1.8635186205450784, 1.9047648353604143, 1.8615283846969677, 1.8694704600415701, 1.857238836407547, 1.9033603436894193, 1.8727852611102014, 1.84117131480566, 1.8646440982360546, 1.8547037916614044, 1.8510062312072109, 1.8712242265714119, 1.8133520763957878, 1.80368932111119, 1.8502859977663537, 1.8671905529487602, 1.771197451409185, 1.8449579473874755, 1.7871603427542504, 1.7626083943846131, 1.7954305755072895, 1.7641596754048445, 1.801835001602869, 1.8186337928378045, 1.763217257605964, 1.8316770209130133, 1.7337916992125204, 1.7090216226925883, 1.7121859386949787, 1.7976086665299165, 1.6809952725136543, 1.7061647316449886, 1.7090753920369144, 1.6718196807058812, 1.7023539159529262, 1.6936521107593943, 1.6701348572253722, 1.6725269190745211, 1.711864377991954, 1.7023415915904196, 1.7405019279401195, 1.662066816023974, 1.647091154520839, 1.6656576628643773, 1.6507617086315247, 1.6809576665061123, 1.6214771818129863, 1.660806811737625, 1.6513315338451742, 1.5807900089809919, 1.6933151072429764, 1.5692232317012966, 1.6335051918579453, 1.6291923242389412, 1.5945144550486554, 1.58868275916313, 1.5679138609128545, 1.693229867905865, 1.6238003422959737, 1.6064847862342593, 1.5760054931860492, 1.5855178011940947, 1.6039051714135866, 1.6212222807460055, 1.6104216291627325, 1.528365292707163, 1.5877182765378046, 1.5886050239420075, 1.5549164223739669, 1.5639840956494628, 1.5082954754632443, 1.5540068039633013, 1.5622583317367305, 1.580271215076978, 1.513823579069975, 1.5479425790788575, 1.5243479753204772, 1.543034039244528, 1.5109886938740036, 1.558858042377102, 1.5601032224558042, 1.5826682818840605, 1.494873708767117, 1.5439139989336217, 1.5230944394836279, 1.522503693440462, 1.4475552405335375, 1.460735994732002, 1.4729415782933963, 1.4938718383983278, 1.5040394767446088, 1.5026652192290761, 1.5310660869770618, 1.5134315624704278, 1.489320892307417, 1.5287958898874112, 1.498845843657293, 1.5344716268130842, 1.4849960052772397, 1.474271891440026, 1.4540958880920116, 1.4536944344911749, 1.4626727137396132, 1.4701954697783925, 1.4231379438660445, 1.454786086861155, 1.4774691181384407, 1.4332413177554362, 1.4729618978088115, 1.4749627316032432, 1.468206283223961, 1.453758065684499, 1.460348971066397, 1.4735699464906076, 1.446014911480298, 1.4135942990452366, 1.4081166572689896, 1.4406949995116014, 1.4503711206654193, 1.4123022891831558, 1.4051797408306403, 1.3779205638095808, 1.3649844878230613, 1.387428870863003, 1.4321137619751445, 1.4080549393790371, 1.51227265888401, 1.3627995919081939, 1.4067604579568254, 1.3379060170263424, 1.395333617725244, 1.386126132909205, 1.3528760815330931, 1.4050474817310814, 1.4302879157373243, 1.4069449047304825, 1.4207488378576083, 1.4142381463568447, 1.4507775425796436, 1.348091893477811, 1.4157923318009098, 1.3872497070305172, 1.3885212884741718, 1.3802309983287375, 1.4134843547566365, 1.3723522378892192, 1.4032733671145297, 1.3582833545008723, 1.3980882712903788, 1.3440365201572635, 1.382702915858581, 1.3360612911174896, 1.3387410318931632, 1.3197384638699285, 1.3507779686641053, 1.4052233761256985, 1.4028874698679226, 1.279263801350259, 1.341821645797158, 1.3272324641889157, 1.3984114537436039, 1.3143972326767892, 1.3442926228218188, 1.3356317934454003, 1.2950833670573092, 1.3214084453930888, 1.329620798314339, 1.360512980294846, 1.3438895961393198, 1.3535047124831523, 1.3333780347556592, 1.4103288748994913, 1.3081839986997197, 1.314897965686351, 1.338827054163908, 1.258260491945558, 1.3479453319545895, 1.3116952153379018, 1.2560034694864015, 1.360849980547609, 1.3125126841661452, 1.347102273094551, 1.2673936938002748, 1.37948701693162, 1.256361444218587, 1.3143384750936034, 1.3063294745545109, 1.2942155655706078, 1.3240393664720078, 1.3088516098850627, 1.2887535321952974, 1.2890028587106783, 1.339159710148455, 1.3418961827509914, 1.3441951693993823, 1.2900218029187118, 1.2614423704193145, 1.2711507628218242, 1.2875077105507498, 1.304118911138987, 1.3341691641711364, 1.2830083062165523, 1.328863399173066, 1.3014659638821677, 1.2711262935978307, 1.2467377265408908, 1.243350316937673, 1.2454897701224952, 1.2693122153552419, 1.2974531735283725, 1.2489346081424972, 1.2735969796991486, 1.2275992469302057, 1.2540126378208714, 1.2145709176113924, 1.1946430160493144, 1.309210148027147, 1.295050917624511, 1.2140400614678917, 1.2652883916721105, 1.2334188511460933, 1.2625810695770951, 1.2113800644302002, 1.2678851768675043, 1.2383428561240863, 1.2593006542619893, 1.2402267829371003, 1.2814046504060084, 1.2418570597508456, 1.2740937882495773, 1.1989458901279826, 1.2299951357296404, 1.2368050609839638, 1.2258966107647884, 1.250453750865031, 1.2775411049295915, 1.1928427493079825, 1.2127757855725907, 1.2752154198663952, 1.2363861664113347, 1.237442325560893, 1.2260146373516085, 1.1860793259828624, 1.2666519576832151, 1.1977038276985674, 1.2428826696018436, 1.1982626980251125, 1.2642998295718952, 1.1924316658639313, 1.2383926528560554, 1.2574983216843618, 1.2277084125221978, 1.3197788090573035, 1.1870701338211924, 1.2553428412628906, 1.228298679781464, 1.152426606067434, 1.2125531871311945, 1.22991919025106, 1.224597021665399, 1.2279412926216748, 1.2156655760938222, 1.2181994051571423, 1.194878617865208, 1.1685939193573511, 1.143858425898923, 1.2608022364598988, 1.2123867557898493, 1.2189745928780833, 1.2299921556119158, 1.1862007295363919, 1.176122052983294, 1.1765709795938102, 1.2312336201626561, 1.176961432616374, 1.2080822842952497, 1.2073420289614014, 1.1881679900555973, 1.1959362022585873, 1.214253503353291, 1.2343590116409242, 1.2332560483591701, 1.2696365346482577, 1.1844939152628726, 1.1233124835461408, 1.284605424296501, 1.211585334810812, 1.2223644319574611, 1.1645612771641625, 1.1998069948238552, 1.1856692922905474, 1.1889656543960718, 1.1155169872454334, 1.191949848482863, 1.1647891866599678, 1.150307875545293, 1.214196326753248, 1.183645279904493, 1.2178877208464198, 1.1927559591049648, 1.199775921851826, 1.1574238586838033, 1.1458449189074331, 1.2119557822586595, 1.1726206270235302, 1.2604160540156588, 1.2435548399413126, 1.2269083585565075, 1.2334493047107766, 1.2266596460663046, 1.2382392984073283, 1.1736601694173017, 1.1701308306768237, 1.0967549963941035, 1.165999400856172, 1.208332912264594, 1.1438150053180032, 1.1905831321859222, 1.1629985113423336, 1.1741214516527028, 1.2120466389184268, 1.2356826083002814, 1.1430688487235223, 1.2103238773391753, 1.199001735042312, 1.1682294347215225, 1.2016177043447578, 1.1649224227947415, 1.2109637747122393, 1.2157830989326455, 1.114588894028714, 1.1246711299696528, 1.2832029841475252, 1.171144285302799, 1.206664274794682, 1.2475506573428796, 1.1838940803416067, 1.1935719559675908, 1.2415181246087827, 1.1259495674933984, 1.1469842252195397, 1.1417421568596626, 1.1874578950728052, 1.1581255644130433, 1.1273862497950837, 1.1523091687707232, 1.1739833070954717, 1.1722511161301252, 1.1704357579622442, 1.159779770688067, 1.1674317640255096, 1.1988603562603308, 1.1255950373485613, 1.2022995414010158, 1.1316691817971631, 1.1278920444471119, 1.1995834358372903, 1.111341577900017, 1.1298450109021922, 1.1682293861102417, 1.1528232254510196, 1.2107724889211078, 1.1638852703697284, 1.1307514250908302, 1.155556154640447, 1.1376792364230417, 1.1610286358339528, 1.1317715268084685, 1.1413377680306704, 1.1078000628066453, 1.1660477068421935, 1.082328239618644, 1.172484000981942, 1.125125406912951, 1.1781061011707405, 1.1243733350871046, 1.1843180306019632, 1.1962251457082436, 1.1462648929482349, 1.155191225689495, 1.1513360216569488, 1.1907909621308332, 1.1142475880990226, 1.1747486072589752, 1.126560037120046, 1.156347023936903, 1.2313248395461742, 1.1776834646173673, 1.066737445413093, 1.1836148826807995, 1.1781535583774592, 1.1799037582478078, 1.1472225554509305, 1.1692882858710605, 1.1016184534737974, 1.175470786525239, 1.0770371385083304, 1.1279389363544474, 1.1690893381633631, 1.1415797421613871, 1.0789617918410288, 1.1222133646780887, 1.1337568740450799, 1.1265184961753207, 1.1832894857518381, 1.1187209873446813, 1.1389954778348792, 1.1562656700095801, 1.1785269215287897, 1.1637397823026843, 1.0999593827497718, 1.126385769915054, 1.1778612561688528, 1.1598830874669335, 1.1372290320630032, 1.1712783599105967, 1.1136040174537387, 1.1458254916294621, 1.1489143746043489, 1.1774517076732331, 1.120858668250378, 1.1469977814686287, 1.14157987534141, 1.1095805686328641, 1.1235436887608252, 1.1473621113957635, 1.1020670475350562, 1.115712334798232, 1.1035101616416954, 1.1016310738555293, 1.1065051674728321, 1.0970243770382246, 1.1092881886118542, 1.1423305918916158, 1.1523830213876554, 1.130555863339207, 1.1575189641641952, 1.138651193963233, 1.150496417576023, 1.1649394808310254, 1.1072926222419188, 1.1255508429951444, 1.1641475534232961, 1.146060279077572, 1.114491908740356, 1.1514629979871078, 1.0640210877463407, 1.126268067575211, 1.1447034366536208, 1.1482504879935904, 1.0050602161918663, 1.1583281926073556]"
