,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(102, None), (108, 3), (87, 3), (69, 3)]",
module__conv_type,regular,
module__dropout,0.30133467586799784,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.68704897073599, 2.6487382632035477, 2.649519758958083, 2.646266038601215, 2.6375947402073785, 2.620312789770273, 2.586732050088736, 2.5110623579758866, 2.4070674346043512, 2.2903642654418945, 2.217194311435406, 2.090259959147527, 2.006111867611225, 2.0213763273679293, 1.901634271328266, 1.853970478131221, 1.8645648112663855, 1.7684863787430984, 1.7232221419994647, 1.7734128676928007, 1.6378915328245895, 1.6965470534104568, 1.628979488519522, 1.6356670783116267, 1.5850752977224496, 1.5590762101686917, 1.5424020308714645, 1.470499480687655, 1.4794226169586182, 1.4119528660407432, 1.3531203306638278, 1.3739243910862848, 1.4165031763223501, 1.3710993344967182, 1.327766150694627, 1.304631963142982, 1.2835941828214206, 1.2896152973175048, 1.1917088710344754, 1.2493627401498648, 1.1981245297652023, 1.2316988945007323, 1.1377576140257029, 1.167918638082651, 1.173177446768834, 1.187880433522738, 1.1529800396699172, 1.1843291411033043, 1.1246242954180792, 1.0922344464522142, 1.0862220663290758, 1.0632121773866507, 1.0928370649998005, 1.0412979437754704, 1.0537163019180298, 1.0557492815531218, 1.0267412873414847, 1.0543295530172494, 1.0385507583618163, 0.9904280075660119, 0.9974830636611351, 0.9994142119701092, 0.9858214726814857, 1.021804848084083, 0.9569976549882155, 0.9226208420900198, 0.8987403686229999, 0.9443177434114309, 0.8838615747598502, 0.9530264872771043, 0.9044039139380822, 0.9277267190126273, 0.836608389707712, 0.8604954316065861, 0.9189631627156184, 0.9248549727293162, 0.8840276323831998, 0.8781285937015827, 0.8474041278545673, 0.8663577226492075, 0.8873917827239404, 0.8325793321316058, 0.7867022890311021, 0.7930042175146249, 0.7833923211464515, 0.7970796823501587, 0.7853763470282922, 0.8681224836752965, 0.7807133151934698, 0.7881667742362389, 0.76760979615725, 0.737048137646455, 0.8476042664968051, 0.762147895189432, 0.8161472705694345, 0.8093586885012113, 0.7470324708865239, 0.7667159222639524, 0.7698023576002855, 0.7514166621061472, 0.7677017899659964, 0.7585068707282726, 0.7678812494644752, 0.7552430822299077, 0.7557357769746047, 0.735925920193012, 0.7192749041777391, 0.7284616364882542, 0.7115743678349715, 0.7146927572213686, 0.6975141497758719, 0.7146663482372577, 0.6496618885260362, 0.642574642254756, 0.659918644795051, 0.6695251024686373, 0.6919254903609936, 0.6722055912017822, 0.7098301300635704, 0.7286982481296246, 0.7323965274370634, 0.6714005956282982, 0.6825892017437861, 0.7015115802104657, 0.7364875811796922, 0.5984901639131399, 0.6753699641961318, 0.6855541724425096, 0.6800268925153292, 0.7189000230569106, 0.678456504528339, 0.6396618503790635, 0.6487823009490967, 0.6429302917076991, 0.6711889321987445, 0.6450194468865028, 0.651978797179002, 0.6873379716506371, 0.6628594471858098, 0.6287578660708207, 0.6251381067129281, 0.6478137236375076, 0.6096908871944134, 0.58159228013112, 0.6541561970343956, 0.6358797678580651, 0.6187470821233896, 0.6042787318046277, 0.5968053267552302, 0.6025615160281842, 0.5900261599283952, 0.565562156530527, 0.6392781395178575, 0.5939684904538668, 0.5846063655156356, 0.6334259709486595, 0.539982387652764, 0.5963920364013084, 0.62544678908128, 0.5745076885590187, 0.5983747867437509, 0.5473282190469595, 0.5787206897368797, 0.5721256382190264, 0.5931379134838398, 0.5695890637544485, 0.5387107789516449, 0.5679074617532583, 0.6101711484102103, 0.5765942793626052, 0.5733820621783917, 0.5476266549183773, 0.5819807006762578, 0.5579943200716606, 0.5569370856651893, 0.5665390019233411, 0.5807704283640935, 0.5789726110605093, 0.5751840623525473, 0.51629256101755, 0.5817139364205874, 0.5684953992183391, 0.524762166921909, 0.5942794281702776, 0.5293406165563144, 0.4885117402443519, 0.5111244421738844, 0.5886792219602145, 0.5960108142632704, 0.5756902914780837, 0.4926607072353363, 0.5579727452534896, 0.5347428835355319, 0.566634921844189, 0.5638584980597863, 0.5208863790218646]"
