,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, None), (66, 66), (132, 66), (66, 66), (66, 66)]",
module__conv_type,regular,
module__dropout,0.37010604362262794,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.6895901349874642, 2.6584681584284855, 2.649119421151968, 2.6411249050727257, 2.650268422640287, 2.6366610600398137, 2.635602012047401, 2.6303177796877346, 2.6304110306959885, 2.6121450460874116, 2.5998000951913687, 2.5462198734283445, 2.5342279727642354, 2.487590056199294, 2.457115514461811, 2.406648382773766, 2.3803406055157, 2.326806273827186, 2.304003598139836, 2.2596362810868484, 2.298501231120183, 2.2493288920475885, 2.202009531167837, 2.2425209008730373, 2.1899606227874755, 2.1551238646874062, 2.1655376544365517, 2.10557013291579, 2.079337398822491, 2.1610736021628747, 2.0363838929396407, 2.052175749265231, 2.039000109525827, 1.9954836918757513, 2.0473158799684965, 1.9698149075874916, 1.9616151864712055, 1.9148982176413902, 1.9374507353856014, 1.9481853851905235, 1.8967551414783184, 1.8875448557046743, 1.8664080289693978, 1.7846487448765682, 1.8897338225291325, 1.811654281616211, 1.809656598017766, 1.8369814450924213, 1.8390071006921622, 1.8024536517950205, 1.763607382774353, 1.795929090793316, 1.7066138670994686, 1.7517993230086106, 1.7688591241836549, 1.753682778431819, 1.700665831565857, 1.7243173819321853, 1.7059831124085647, 1.6825946257664608, 1.7368357530006995, 1.6691511906110323, 1.6431097232378447, 1.6451289928876436, 1.6705102407015286, 1.6711342371427096, 1.6132003747499906, 1.6511052791888898, 1.6384108066558838, 1.6629062689267673, 1.5996120049403264, 1.6646032370053805, 1.5648668894400963, 1.5817132784770085, 1.5744449175321138, 1.5351597034014188, 1.5728517587368305, 1.5432144421797531, 1.547545704474816, 1.559004306793213, 1.5251540917616624, 1.4930750782673174, 1.4997088780769936, 1.5580461997252244, 1.453382499401386, 1.4741673432863676, 1.4759498871289767, 1.4701152563095092, 1.4834196659234853, 1.4357587814331054, 1.4604260481320894, 1.4460048051980825, 1.4359490192853488, 1.4574233036774855, 1.472315839620737, 1.453673447095431, 1.4126455105268039, 1.4534327066861665, 1.4023763784995447, 1.3934848345243014, 1.3627046768481914, 1.4110435962677002, 1.3790859204072219, 1.3383785761319673, 1.4200797502811138, 1.3955044746398926, 1.375261900975154, 1.2912244663788721, 1.375974913743826, 1.3262701245454642, 1.348622883283175, 1.2780603188734787, 1.3126775191380426, 1.3193505415549645, 1.2934568606890164, 1.313597950568566, 1.338954285474924, 1.2963378044275138, 1.3068484122936541, 1.2569974349095272, 1.2982728683031521, 1.2013381206072293, 1.227531257042518, 1.2082999046032246, 1.1413979915472177, 1.194987075145428, 1.2422067587192243, 1.2632096180549035, 1.2484583799655622, 1.2084961753625136, 1.234396008344797, 1.2015991651094877, 1.1768748723543607, 1.2211764363142161, 1.2042639603981604, 1.1725470542907714, 1.2371766640589787, 1.2169651178213265, 1.1394831510690542, 1.1615423422593336, 1.1709066739449134, 1.166630244255066, 1.1500717603243313, 1.1848053455352783, 1.1241654304357676, 1.1340413918861976, 1.1721966926868146, 1.1987288805154654, 1.153582410628979, 1.0911380786162157, 1.1714310499338003, 1.1729494333267212, 1.1288537355569692, 1.155324647976802, 1.1123412902538592, 1.1119795047319851, 1.1096917922680194, 1.0924927583107582, 1.1375445292546198, 1.113146580182589, 1.1107830717013432, 1.0595984220504762, 1.0950960672818697, 1.098483393742488, 1.0731914520263672, 0.98099763576801, 1.0713057573025042, 1.0325794513408955, 1.03922207905696, 1.0944485829426691, 1.0391185274490944, 1.072197673870967, 1.0143995945270246, 1.0772902562068059, 1.1035076673214252, 1.038730697448437, 1.0198129727290226, 1.022110552054185, 1.0297975796919603, 0.9503193653546846, 1.0967583362872784, 1.0170808856303875, 1.0382040803249066, 1.0934714995897734, 1.084505422298725, 1.00891393331381, 1.0419808864593505, 1.0658595451941857, 1.0245256442290085, 0.9858177386797391, 0.9546129208344679, 0.8848809774105365, 0.9673370709786049, 1.0409885213925287, 1.0066007375717163, 0.9311913114327651, 0.9734818366857675, 0.9644303725315975, 0.9731818309197059, 0.9488829768621004, 0.9824377811872043, 0.9460996554448055, 0.9540928547198956, 0.9635009362147404, 0.9243815046090346, 0.9803275621854342, 0.9761949465825007, 0.9319127834760226, 0.9818006900640635, 0.9327244355128361, 0.9693813232275156, 0.9337902197471032, 0.8962867351678702, 0.9745409809626066, 0.9667785717890813, 0.9714353029544537, 0.946540694970351, 0.9388542386201711, 0.938841045819796, 0.9800807897861187, 0.9525032960451566, 0.9118937565730169, 0.8907818500812237, 0.9259451114214383, 0.928114155622629, 0.9732154497733483, 0.8919441819190979, 0.917877497122838, 0.9450723868149977, 0.9032922561352069, 0.9886351291949932, 0.9464510404146634, 0.9447569040151743, 0.9326501424495991, 0.9567879841877864, 0.8706491039349482, 0.8992673892241257, 0.87479950602238, 0.880815995656527, 0.9317271929520827, 0.9105125115467951, 0.9012673657674056, 0.8955735215773949, 0.8775870414880605, 0.9040826302308302, 0.8681893614622263, 0.9058363428482643, 0.8316273739704719, 0.8204244650327243, 0.8855255053593563, 0.835048436660033, 0.9115423165834867, 0.8003199944129357, 0.8643462639588576, 0.8714185366263756, 0.8578815396015461, 0.8425541698932648, 0.8676758307677049, 0.8686577008320735, 0.8635501283865709, 0.8890637480295621, 0.8637349825638991, 0.8261841187110314, 0.8709180758549617, 0.8247903145276583, 0.8200744408827562, 0.847005427800692, 0.8371627037341778, 0.8645872675455534, 0.8831627148848313, 0.8320361384978661, 0.8731090394350198, 0.8838369699624868, 0.8188969942239614, 0.8014456391334533, 0.8547380053080045, 0.8784297457108131, 0.844474117572491, 0.8274637827506433, 0.8527024736771217, 0.8308830921466533, 0.8813043108353248, 0.8258787265190711, 0.7920435703717745, 0.8669000827349149, 0.8330301614908072, 0.8145375123390785, 0.804616340307089, 0.7870931982994079, 0.883600561435406, 0.860834264755249, 0.8033755815946139, 0.7836265655664297, 0.8346724895330576, 0.8643685781038725, 0.7968346091417166, 0.8552315015059251, 0.8765848820026104, 0.8259325990310082, 0.787487779213832, 0.8315756137554462, 0.7958690826709454, 0.7893574311183049, 0.7297828536767226, 0.8947856242840106, 0.817683321237564, 0.7885143206669734, 0.8289498526316422, 0.8163773674231309, 0.7776259147203886, 0.8023761694247906, 0.8022265626833989, 0.877787853204287, 0.8108628502258888, 0.804869229059953, 0.8768831491470337, 0.781223883995643, 0.7996560270969685, 0.7865653368142935, 0.7453131785759559, 0.8286267390617957, 0.7958557477364173, 0.7797215333351722, 0.8160503534170297, 0.7470055644328778, 0.8160721512941214, 0.8088465741047492, 0.7245338164843046, 0.817838101203625, 0.6958017917779776, 0.850363434278048, 0.7798708117925204, 0.7541488065169408, 0.7755471821014698, 0.6783940608684833, 0.7722970632406382, 0.7437880864510169, 0.8533491492271423, 0.7960218833043025, 0.7780652009523832, 0.7709968897012563, 0.7432106403204111, 0.8379309544196496, 0.7744149244748629, 0.7548828198359563, 0.7783794017938467, 0.7952176369153536, 0.7178574433693519, 0.7465192868159367, 0.7986009781177227, 0.7422649126786453, 0.7972641871525691, 0.7975782220180218, 0.7341177426851713, 0.7564888954162597, 0.741780268228971, 0.7666036541645344, 0.7400954915927007, 0.7908210149178139, 0.8194417054836567, 0.7606457545207097, 0.7382207778783945, 0.7613360148209792, 0.7747187660290644, 0.7642025874211238, 0.7523934942025404, 0.7331374828632061, 0.7727491342104398, 0.7580890545478234, 0.7585870632758507, 0.7575454748593844, 0.7251158952713013, 0.8135309916276198, 0.6790904145974379, 0.7698734943683331, 0.7561229357352623, 0.7080595997663645, 0.7300947441504552, 0.694384280534891, 0.8112240672111511, 0.7792644684131329, 0.7205947655897874, 0.7615819197434646, 0.6988816967377296, 0.7440823600842402, 0.6959880131941575, 0.7775623073944679, 0.7423218231934767, 0.7058819110576923, 0.7229358040369473, 0.7536793543742253, 0.7435663214096656, 0.7030286477162287, 0.7248142934762515, 0.7075771130048312, 0.7649164841725276, 0.7519836343251742, 0.7237480278198536, 0.7346394327970651, 0.7465950058056758, 0.7514483708601731, 0.7259909226344182, 0.7287053254934458, 0.676783376473647, 0.7007504912523123, 0.7281526290453397, 0.7092457665846899, 0.7232636355436766, 0.7483866462340721, 0.75154430774542, 0.698038596373338, 0.768920197395178, 0.716742087327517, 0.7079356762079092, 0.696892277094034, 0.7499842497018667, 0.7132128825554481, 0.7193682129566487, 0.6910844679062184, 0.7024689197540284, 0.7218305578598609, 0.7622554760712844, 0.6851389307242174, 0.7330636391272911, 0.7156600883373847, 0.7269224075170664, 0.729529644892766, 0.7036357732919546, 0.7560849932523874, 0.7132544233248784, 0.7530725479125977, 0.675695788860321, 0.6960022357793955, 0.7940389119661772, 0.7097141660176791, 0.6792454288556026, 0.7462658432813791, 0.6866068399869478, 0.7708734888296861]"
