,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, None), (33, 11)]",
module__conv_type,regular,
module__dropout,0.38593453692324553,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.7183627825516923, 2.6362361687880296, 2.5159062458918644, 2.3773088381840632, 2.2875595863048845, 2.200274815926185, 2.0927808394798864, 2.032290088213407, 1.9788925317617563, 1.9488544372411876, 2.005547042993399, 1.8899757807071393, 1.7929134882413424, 1.8615502100724441, 1.7962626970731295, 1.7764704300807073, 1.7663849060352033, 1.7227565086804904, 1.6356150810535137, 1.652887122447674, 1.674259587434622, 1.5891431634242719, 1.5790184094355657, 1.5065919876098632, 1.5901853011204645, 1.5510691019204947, 1.5128034536655133, 1.516057535318228, 1.469563781298124, 1.4625618742062496, 1.4388340418155376, 1.3926958065766555, 1.419461939885066, 1.3844112652998704, 1.3878489586023184, 1.3815237485445462, 1.4472299374066866, 1.3924485133244442, 1.3136673477979808, 1.3424856589390681, 1.4062047243118285, 1.3362444474146917, 1.2925511011710533, 1.3140314157192523, 1.2269901844171378, 1.3160891551237839, 1.2239543309578529, 1.2950321087470422, 1.2120813956627479, 1.2421581286650438, 1.2640567100965059, 1.2462447459881123, 1.2459444541197557, 1.2548799423071055, 1.1906125875619742, 1.234833367054279, 1.1732689710763784, 1.186689774806683, 1.1135862203744742, 1.1316883875773502, 1.1922712857906634, 1.105696648817796, 1.1603546335146977, 1.0551088956686168, 1.1077766180038453, 1.171655300947336, 1.0956427106490503, 1.1126795548659105, 1.0747276434531579, 1.086045868580158, 1.0821030488381018, 1.1204646624051608, 1.0639265775680542, 1.048949747819167, 1.0700892292536222, 1.0294885818774884, 1.0639290708761948, 1.1025426167708177, 1.0424124057476336, 0.9940108042496901, 1.0580274655268742, 1.010133851491488, 1.0394269484740037, 0.9976075319143441, 1.1075777347271258, 1.0061807265648475, 0.9932109062488262, 1.0572730192771325, 1.044147120989286, 0.9565770314289973, 1.0363719958525437, 0.9490666811282819, 0.9890065798392662, 0.9642810766513531, 1.0182330113190872, 0.9293290312473591, 0.9310886658155001, 0.9942569104524759, 0.9646337050658006, 0.9527415899130014, 0.9927248496275681, 0.9702318595005915, 0.9588145521970896, 0.9983939482615545, 0.9591925144195557, 1.0080539730878977, 0.889739858187162, 0.9259196441907149, 0.8844011086684007, 0.9922221000377949, 0.9172475686440101, 0.9161553712991568, 0.8983113055045788, 0.9227393883925218, 0.8942001452812782, 0.8763475628999563, 0.9444751537763155, 0.8672079581480759, 0.9287980198860168, 0.8928543622677143, 0.9234250637201162, 0.8253392998988812, 0.8538558483123779, 0.8858608686006986, 0.9328120653445904, 0.8834188516323384, 0.8375786194434532, 0.8463171399556674, 0.901621032678164, 0.8582800846833449, 0.8693524434016301, 0.8738831996917724, 0.9157227131036612, 0.8697585665262663, 0.8542054671507615, 0.8767515567632822, 0.865630687200106, 0.8593119511237511, 0.8114369410734911, 0.8229353207808274, 0.8719519963631264, 0.8482765454512377, 0.8247740983963012, 0.8613235308573797, 0.8202257248071524, 0.8579891113134531, 0.8301431050667396, 0.8314245489927439, 0.796419699375446, 0.8318916852657612, 0.8316110684321477, 0.8030821470113901, 0.8538151117471549, 0.8681282355235174, 0.8446576613646287, 0.8294598969129415, 0.8042966017356286, 0.8290977863165049, 0.8082255904491131, 0.7897530115567721, 0.8138688729359553, 0.7958378819318918, 0.7988885897856493, 0.940892168191763, 0.7983321391619169, 0.8634796399336595, 0.7647215283834017, 0.8397822453425481, 0.8281115275162917, 0.7832507050954378, 0.7925348832057073, 0.7922292883579548, 0.7682280136988713, 0.7505260348320008, 0.7563414408610417, 0.7910099451358502, 0.7494741256420429, 0.8146634303606474, 0.777910886819546, 0.8413933038711547, 0.8065353338535015, 0.8057652473449707, 0.7444666972527137, 0.7919849890929002, 0.7693322135851933, 0.8054268644406245, 0.80246398632343, 0.7642144551643959, 0.7528954973587623, 0.7565851954313425, 0.8125661162229685, 0.7813925394645104, 0.8110654179866498, 0.7915507206550011, 0.7499362615438608, 0.7801299773729764, 0.7884269503446726, 0.8012150736955496, 0.7570449975820688, 0.7813665967721205, 0.8045458738620465, 0.7604535460472107, 0.7661919662585626, 0.7542923395450298, 0.7520957928437453, 0.7826774853926438, 0.7007105533893292, 0.7491567116517287, 0.7689207196235657, 0.7676775327095618, 0.7598802117200998, 0.75513485119893, 0.7948202087328984, 0.7842372417449951, 0.7236420154571533, 0.7905971472079937, 0.7658307919135461, 0.7547542131864108, 0.7415460366469163, 0.7991474940226628, 0.7343722178385808, 0.7299322518018576, 0.7428209671607384, 0.7578550237875719, 0.7531575936537522, 0.7327254671316881, 0.7423986219442807, 0.7836440563201904, 0.7405587288049551, 0.7442591135318463, 0.7460479823442606, 0.7196946675960835, 0.7685161223778358, 0.7334929530437176, 0.7402056574821472, 0.7523823022842407, 0.7374149340849656, 0.7466254417712872, 0.7467453149648813, 0.76622018630688, 0.7438553484586569, 0.7627847034197587, 0.7315836282876822, 0.698171787078564, 0.6583718795042771, 0.6997757884172293, 0.7340238433617812, 0.77487409389936, 0.7757742771735558, 0.7403595337500939, 0.7587432531210092, 0.7226019474176261, 0.7524063477149376, 0.7399435428472666, 0.7970746847299429, 0.7357978976689852, 0.7285341125268202, 0.7356765591181241, 0.7347043835199796, 0.7221124795766977, 0.7167119686420147, 0.7870006854717548, 0.7415413132080665, 0.7577770920900199, 0.6546167034369249, 0.725750967172476, 0.7554119871212885, 0.6943469781142014, 0.7569378412686861, 0.7673514797137334, 0.7448145096118634, 0.661976887171085, 0.7088308338935558, 0.7186633486014146, 0.6828893698178805, 0.7330392690805289, 0.687424778021299, 0.7156385339223421, 0.6824763444753793, 0.6557443935137529, 0.7275226226219764, 0.7505278642360981, 0.7093441678927495, 0.695088334266956, 0.7061460559184735, 0.7305564100925739, 0.680565016086285, 0.6859078609026396, 0.7239881249574515, 0.7478853821754455, 0.6840379733305711, 0.6962005716103774, 0.6921185557658855, 0.7012245930158175, 0.7081686643453745, 0.7082716299937322, 0.7257298043140998, 0.7165380542094891, 0.7168226113686195, 0.6848782695256747, 0.7180542533214276, 0.7039693309710576, 0.7080798515906701, 0.6940337850497319, 0.7249001062833346, 0.7234665788136996, 0.6848639726638794]"
