,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(115, None), (97, 1), (57, 1), (108, 1)]",
module__conv_type,temporal,
module__dropout,0.3196798683411005,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.83969899317203, 2.710059023546575, 2.6654306013919484, 2.6564238301131997, 2.6556078303526363, 2.64836457377454, 2.6478035831267666, 2.64375261167111, 2.629724436412657, 2.6064013180705166, 2.5726800484004966, 2.45328376564217, 2.3865154235119537, 2.3986364274585408, 2.3327942827074053, 2.320311178361749, 2.303223807458014, 2.217704457814064, 2.142101293813746, 2.05375291777484, 1.9516387325720521, 1.8987505263675843, 1.872097179150076, 1.830027811100028, 1.7861726745704696, 1.6818743286105249, 1.704492161499053, 1.6774748977209102, 1.6712328379324177, 1.651758410797413, 1.6493898085776093, 1.4942822350702305, 1.5333583681110243, 1.532047529670774, 1.49452688009523, 1.4599892018158311, 1.4031920850506638, 1.3990576618668662, 1.3275424857589782, 1.3352529931389987, 1.2729701256246695, 1.285378640499648, 1.1812062412787494, 1.23320331153153, 1.2556124318082438, 1.1823701778128888, 1.1447654172404882, 1.1681402365826, 1.170801316956794, 1.1779335951988867, 1.1740155004122812, 1.1297261960703973, 1.1104983400287884, 1.0822557468175429, 1.0047342650922506, 1.092280046673409, 1.0274512594375538, 1.0333072310008524, 1.067238580169935, 0.9944864584416553, 1.0143925532095694, 1.0066380585778885, 1.0048732108693132, 0.941045319988089, 1.0436478906054487, 0.9452157277822035, 0.9152735366067904, 0.9154634597443891, 0.8757639667431972, 0.8775627911665077, 0.8902855510886235, 0.8853207609557003, 0.9425447305273229, 0.9963589079807259, 0.8723694768255157, 0.9016609660462837, 0.8498944784290299, 0.8408282491627915, 0.8179950160557594, 0.8177435406140968, 0.8299379238503517, 0.7733328668598035, 0.8637549439606639, 0.7649038455849209, 0.7997790230491947, 0.767991860707601, 0.7302420298947535, 0.7709695331048874, 0.7865017347023436, 0.7861339652010012, 0.8309857930291824, 0.7320481930394623, 0.7661385374262154, 0.7933241404549924, 0.7696827066656712, 0.780485477750701, 0.7150217755796363, 0.7499620877134547, 0.7318323962031532, 0.6968461399133494, 0.7189276995916127, 0.726249262776678, 0.7218717682338633, 0.6668212834121174, 0.6629417558166563, 0.7033345546566223, 0.650706290854195, 0.6942515407683533, 0.6710929860843629, 0.7143054418481154, 0.6890034620472462, 0.7006012293185343, 0.7230381444240122, 0.6800426993526245, 0.7068219104483867, 0.7323681532417878, 0.7074848799347189, 0.6888440615983827, 0.7048499949405648, 0.7037503681430927, 0.7034117223440107, 0.6962003398952227, 0.6571542758473082, 0.6679115003703416, 0.626514926696329, 0.6811167089006575, 0.6713200196882204, 0.6092021034632115, 0.6852028849956388, 0.61669022912924, 0.6098039578610532, 0.6213404109597436, 0.6596308639972885, 0.6224088268013589, 0.6038627548139679, 0.5910549901698596, 0.5873593490477472, 0.5881660909092266, 0.6544382126574801, 0.5967535436842483, 0.6717634055196435, 0.6092366935660155, 0.6305866858173657, 0.6196392180258139, 0.6384562178728438, 0.6175947348965846, 0.5991680268090585, 0.6124294443282089, 0.590520763558, 0.5645985734256017, 0.5959004530672393, 0.6362895515383094, 0.5335802894107179, 0.6068141211204676, 0.6044847519641208, 0.5786715875700948, 0.6078251624957215, 0.5552921200418748, 0.5842751931822598, 0.6082839446145905, 0.5668667554855347, 0.5945385361452783, 0.617528840755911, 0.5180099003002593, 0.5778146057689351, 0.5752075723370605, 0.5917001097877591, 0.5691955196375102, 0.624294482559138, 0.5662679722773087, 0.5726117674325932, 0.5387496724006987, 0.570059530422637, 0.5879643593909424, 0.583406677193265, 0.5804605317483288, 0.6168104665702019, 0.5752410781291638, 0.5827483725455914, 0.5845927480098599, 0.5642902095423498, 0.556009597975854, 0.5566439435661183, 0.5609326535451848, 0.5727803485471619, 0.5636759803474294, 0.5113710723184803]"
