,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (132, 66), (132, 66)]",
module__conv_type,regular,
module__dropout,0.4951607732061742,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[3.1685401733105, 2.805264744391808, 2.7243367231809175, 2.686569155179537, 2.633649470255925, 2.6188874354729283, 2.5913019327016977, 2.597714952322153, 2.54103459578294, 2.508872230236347, 2.4662054795485275, 2.4228822267972507, 2.3665605801802414, 2.3493711141439584, 2.305261468887329, 2.2819484307215765, 2.250367439710177, 2.221596222657424, 2.167878609437209, 2.2094550352830153, 2.0784173341897816, 2.12524581689101, 2.0702807463132418, 2.0512801500467153, 2.0556027705852804, 2.0562129149070154, 1.9668342461952797, 1.9738992746059711, 1.9896979918846718, 1.9632068744072548, 1.9370193334726187, 1.932714080810547, 1.8910980041210468, 1.862890100479126, 1.8701056241989136, 1.8659177670112024, 1.791743148290194, 1.8218521650020894, 1.814743553675138, 1.7783602201021635, 1.7566825298162607, 1.8056033464578483, 1.793548343731807, 1.7848666227780856, 1.777502465248108, 1.695061232493474, 1.7811935058006874, 1.7456052156595083, 1.6712724740688618, 1.6849125366944533, 1.735779989682711, 1.6238646323864276, 1.6480247057401216, 1.6730156036523671, 1.6719926687387319, 1.64331827713893, 1.5775210563953106, 1.6613817306665273, 1.6293920370248647, 1.6247438137347883, 1.6153817085119395, 1.5749092102050781, 1.6049853508289045, 1.5667419525293202, 1.5507255132381732, 1.5552554845809936, 1.5527023975665752, 1.626944769345797, 1.5210188645582932, 1.558778010881864, 1.5546496501335731, 1.5126728204580453, 1.4987158536911012, 1.5451405488527739, 1.6015600039408757, 1.5089251609948966, 1.514022077046908, 1.5047184247236984, 1.503478633440458, 1.4890624559842622, 1.466708986575787, 1.5259943008422852, 1.4582580731465267, 1.454607758155236, 1.47894661793342, 1.4414365658393273, 1.41271630525589, 1.4674314939058744, 1.4199022311430711, 1.4068577399620643, 1.446140874349154, 1.446303864625784, 1.4589886133487409, 1.3772631562673128, 1.4187530004061186, 1.4512481139256403, 1.4197253667391263, 1.3973199147444504, 1.380371328500601, 1.3828143101472121, 1.4253816036077647, 1.380176934829125, 1.4435066333183875, 1.4310497173896202, 1.4203675380119911, 1.4061427244773277, 1.367968878379235, 1.3522293127500093, 1.3008282743967496, 1.3538681250352127, 1.3816015536968524, 1.3557060846915612, 1.339063351887923, 1.3103537009312556, 1.321927963770353, 1.3227267265319824, 1.3872571890170757, 1.3110279486729548, 1.3458536624908448, 1.3122850418090821, 1.273863775913532, 1.3589898732992318, 1.3454048725274892, 1.2824128004220816, 1.2869478885944072, 1.3114806395310623, 1.2997248346988972, 1.2843797518656803, 1.3034970668646007, 1.2920355521715605, 1.282195153603187, 1.2862219663766714, 1.254699004613436, 1.235737758416396, 1.290445600106166, 1.3321060675841112, 1.310741085272569, 1.2724485103900616, 1.283559724000784, 1.2593873023986817, 1.3498076934080858, 1.2699587161724384, 1.2449855639384344, 1.294890205676739, 1.2868936410317053, 1.3141648090802707, 1.2668511555745052, 1.2472112802358775, 1.267382365006667, 1.255487912434798, 1.2078689355116623, 1.2565256485572227, 1.2947791246267466, 1.2914583316216102, 1.2643016888545109, 1.2375450115937454, 1.1997988920945388, 1.2262122383484473, 1.2838618920399592, 1.1990984494869525, 1.245135081731356, 1.2203757065993088, 1.2239801278481117, 1.221503807948186, 1.1793011445265549, 1.1430319098325876, 1.2683010761554425, 1.2120843263772818, 1.1874186479128324, 1.187525461270259, 1.180170411330003, 1.1644333940285903, 1.2482784197880672, 1.2330811555568988, 1.2654619803795448, 1.175802698502174, 1.2059943529275747, 1.2623216720727775, 1.1702129364013671, 1.2558629971284132, 1.1471442662752591, 1.1903737728412336, 1.1717791593991793, 1.1901655710660495, 1.149385483448322, 1.2039061729724592, 1.1891185265320998, 1.1797055647923396, 1.2217111715903648, 1.1593191458628729, 1.2275208876683161, 1.1937772805874165, 1.1168107133645278, 1.1057394394507776, 1.1508481585062467, 1.1997667422661416, 1.1666022199850816, 1.1150316440142118, 1.1600111099389883, 1.1907311604573176, 1.152897913639362, 1.205720984018766, 1.093869070823376, 1.119490753687345, 1.219347263299502, 1.0928870586248545, 1.1042136320701013, 1.1751038257892314, 1.1612691737138308, 1.1369140395751367, 1.106058722275954, 1.1418750634560217, 1.104901020343487, 1.1393696821652926, 1.1760132789611817, 1.1463420079304623, 1.1787420511245728, 1.1234363115750827, 1.1120269922109751, 1.022519838809967, 1.093399163392874, 1.1600724302805387, 1.1686138794972347, 1.08869597361638, 1.1600662983380832, 1.1995130483920757, 1.1214791004474347, 1.1317511521852934, 1.111848994401785, 1.098106784086961, 1.0736103571378268, 1.1361387610435485, 1.1050093999275794, 1.1116877189049355, 1.10888656102694, 1.1013215551009545, 1.0957396433903621, 1.1335677532049326, 1.0607116369100718, 1.114004602799049, 1.1284330423061664, 1.1186171825115496, 1.0836161796863262, 1.106422836963947, 1.0397897500258226, 1.0579864703691924, 1.1481682062149048, 1.0983349763430081, 1.0704783402956448, 1.0662876101640555, 1.0765292768294994, 1.1436255326637854, 1.136549868950477, 1.1234383326310378, 1.0562173238167396, 1.0799113117731534, 1.0394568122350252, 1.0981803985742422, 1.0921928314062266, 1.099959347798274, 1.096318443921896, 1.1405113458633422, 1.0980676100804256, 1.0513417555735662, 1.063752266076895, 1.0551128139862647, 1.1400673930461591, 1.1139948597321143, 1.0548037492311917, 1.1490857582825882, 1.071835156587454, 1.09860657453537, 1.0575585530354426, 1.0711454840806813, 1.0815732754193819, 1.094892113025372, 1.0602403310629038, 1.1323205003371606, 1.0665325146455031, 1.031556824537424, 1.1087396750083336, 1.0267481262867266, 1.052220330788539, 1.091087869497446, 1.0935107432878934, 1.0849648704895607, 1.0756162129915678, 1.125355693927178, 1.0581374920331514, 1.033041501045227, 1.0835310459136962, 1.0855076808195847, 1.0800814078404353, 1.1287340861100417, 1.048137670296889, 1.0555294953859768, 1.050300943851471, 1.0220512793614314, 1.0274583990757282, 1.0703136444091796, 1.0503721420581524, 1.0587511099301852, 1.0041973416621868, 1.0608537087073693, 1.0702344344212458, 1.0354241820482106, 1.0490261426338783, 1.0194023205683782, 1.1144375819426315, 1.077494121514834, 0.9984030604362488, 1.019924058363988, 1.0273336832339948, 1.0787058500143198, 1.014067974457374, 1.0163273334503173, 1.0785071648084201, 1.06209302682143, 1.06299179150508, 1.0290015587439905, 1.044034741475032, 1.0339330764917227, 0.95657623731173, 1.0254258045783409, 1.0573388154690082, 1.0483546146979699, 1.0417868449137762, 1.0905881790014413, 1.0189989640162542, 0.9446640638204721, 1.0346104016670814, 1.0226988709889926, 1.001193642616272, 0.995681856228755, 1.0254645622693574, 0.9764489632386427, 1.0077239256638748, 1.041119238963494, 1.059946133540227, 1.0132461942159212, 0.9799186688203078, 1.0570298158205473, 1.0589612071330732, 1.0306884783964891, 0.9838575583237869, 1.0602914003225474, 1.0573666700950035, 0.9827367424964905, 1.003429020368136, 1.0463191564266499, 1.0237018612714914, 1.016790576164539, 1.0812760591506958, 1.0781581236765936, 0.9945028635171743, 1.0282301994470449, 1.0063310623168946, 1.0352996551073514, 1.0587225730602559, 0.9570299515357384, 1.047828769683838, 1.0140123789127056, 1.0156979120694674, 0.9931806738560016, 1.0344263709508457, 1.023503013757559, 1.0239009013542761, 1.042191716340872, 0.998993180348323, 1.0684893864851732, 1.0031962137955885, 1.021832340497237, 1.0506507488397452, 1.0928739942037142, 1.0226091595796438, 1.065210718374986, 1.0543442414357111, 1.054704247071193, 0.9873696382229145, 0.9939665216666002, 1.078224855202895, 1.006543704179617, 1.0025716909995446, 1.0247273885286772, 1.073782497185927, 1.0546292983568633, 0.994490436407236, 1.0035967331666213, 0.9854495048522949, 0.9918844571480384, 1.0402595373300405, 1.01010716511653, 0.9886781674164992, 1.042054831981659, 0.9888966597043551, 1.0254549283247727, 1.036092785688547, 1.0295925727257362, 0.9985833323918856, 1.0346919353191668, 0.9869303483229417, 1.0689532261628372, 1.0256651603258573, 1.0201371669769288, 0.9841624782635615, 1.0010909814101, 0.9673370049549983, 1.0142449452326847, 1.012017952478849, 0.9726258066984323]"
