,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(99, None), (110, 11), (88, 11), (66, 11)]",
module__conv_type,regular,
module__dropout,0.33984254878115056,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.694083118714349, 2.6678287982940674, 2.6536666129595514, 2.6435850167320414, 2.6459753687900847, 2.6325767545571446, 2.621722502974876, 2.5998076211969745, 2.5647668314806986, 2.5321898088289823, 2.4095251404021747, 2.289328434793476, 2.231009741968732, 2.116524752853923, 2.0337202716654668, 2.0473654874257727, 2.007210206663907, 1.867928315908693, 1.9758264685412132, 1.8670993416295576, 1.7960533510053778, 1.8120665747765632, 1.7646742884593662, 1.7572208668225533, 1.716517890579209, 1.7092291178730872, 1.6849227507449758, 1.6804361460525865, 1.6311561256245153, 1.6149584796846717, 1.5649911808370396, 1.5281094840955642, 1.5723251823285642, 1.5529931077378334, 1.5624044194157183, 1.4754755340789325, 1.4385336017333015, 1.5057964724612374, 1.457684752454188, 1.3764741419597397, 1.4420233457304379, 1.3888406877572825, 1.3907039883279158, 1.3500976739361565, 1.4076605362239831, 1.286252362420334, 1.3291814996787348, 1.277425025699226, 1.2437648573362758, 1.2865409658134328, 1.3564322333574754, 1.2177898267101002, 1.2440078782208392, 1.2240115218079848, 1.2656147777459985, 1.2120708383347027, 1.236399987529468, 1.1879816276949036, 1.1668592455988904, 1.1611544403726655, 1.1844717893526964, 1.155766309111564, 1.149488407522727, 1.0780222468752851, 1.0954162470407798, 1.0801995643531197, 1.079804776720918, 1.1061910310462262, 1.1242855860778131, 1.0084899173536281, 1.085261130608575, 1.067559973812287, 1.095138775819988, 1.0349664173603976, 1.0434480757382565, 1.0605404151887103, 1.0508277101553474, 1.0614377099424888, 1.019548927198715, 0.9859435704172461, 0.9927679391035914, 0.9547570907656168, 0.9978914487109248, 0.9875084373073542, 0.985613874272804, 0.9256702602943244, 0.9366583373964636, 0.9601950902699965, 0.9822182238446495, 0.9217361968606423, 0.9660235956914163, 0.9704100571156467, 0.9301258705714305, 0.9705029855229262, 0.9294235359496923, 0.853962233300843, 0.8321629065252223, 0.8673417488963617, 0.8598210608339034, 0.9298480041683983, 0.8547755279982021, 0.8809474046290036, 0.9204530330062601, 0.9209201616703431, 0.8681115004483445, 0.8989236315780522, 0.9215260776251497, 0.8093263330027777, 0.8786333261886773, 0.8650246748345436, 0.8604741540947402, 0.8582678013454282, 0.8256913432725822, 0.8299386374982566, 0.8578072531374893, 0.8724279698264392, 0.7921964510672355, 0.8229217215769553, 0.809033506522978, 0.8661435419883802, 0.8129872239853375, 0.8217070022300029, 0.8315242553607117, 0.8274561337882613, 0.8106671280024828, 0.8083188319022485, 0.7908244377615824, 0.8058029555631281, 0.8351996390576077, 0.8567808656334188, 0.7968010707742217, 0.7664603487604615, 0.7314909052297559, 0.7544927497130598, 0.7545583342311469, 0.7470638519996393, 0.7468133227673569, 0.81276575150058, 0.7755158598712414, 0.7975359414354225, 0.7503811960505153, 0.7046205918223871, 0.7417646330675408, 0.7912843221644216, 0.791248400431837, 0.7701286009740738, 0.7280026496260612, 0.6786163407943152, 0.7896209572781028, 0.7363715665648208, 0.7150156455462608, 0.776630014755363, 0.756553369909812, 0.7451652058746544, 0.7640570061485892, 0.7257883769239304, 0.7461012932606516, 0.7504025481799205, 0.7267427200986241, 0.7475706953878347, 0.7508623542583517, 0.6982967638785669, 0.7382893611700319, 0.7390170235165282, 0.7258809307062557, 0.7236119701683177, 0.6957027024386705, 0.7156036808541285, 0.6983089933965018, 0.6601628724320546, 0.6975152261684395, 0.7085470724886782, 0.6652534932529766, 0.7081973964998028, 0.6692061099243531, 0.6658574296215366, 0.6873574538267646, 0.6416461974784359, 0.7063009021139788, 0.6390644618541519, 0.6970942878309702, 0.6954636511775111, 0.6626666846302892, 0.6659808583801652, 0.626178580671836, 0.6688288834111079, 0.6527518190170758, 0.6540332669697285, 0.6395712747509539, 0.6730366643223918, 0.6840236735941128, 0.7125584045586558, 0.6993525199348067, 0.6847025721059369, 0.683693384733733, 0.6746316768071096, 0.7085082149689368, 0.687031333961009, 0.6741913562220645, 0.6680935214709685, 0.6568984327288722, 0.7017060782408668, 0.6657959316966621, 0.6743256810600358, 0.6449992090521061, 0.610683392180643, 0.6316415575657736, 0.6496403600898552, 0.6499202801542705, 0.6527625903458494, 0.6050678878046414, 0.6444676976098261, 0.6583991172456098, 0.6505779100291301, 0.6522403607478721, 0.6270181916812022]"
