,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(48, None), (84, 3)]",
module__conv_type,temporal,
module__dropout,0.3132762396522552,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.8098237333563403, 2.710396597639628, 2.6432894242714506, 2.631296250135365, 2.5652040395452698, 2.473087342625965, 2.318704704042814, 2.194293857994959, 2.083621007908318, 1.9653184510101847, 1.8980749334771396, 1.802526504688831, 1.742313003562942, 1.71671878054781, 1.6734239361128134, 1.6415446871868358, 1.620049995258379, 1.6297721721940495, 1.4808578163700306, 1.5522760578809622, 1.4847311098683236, 1.4128113397603763, 1.4273731133092722, 1.4377967218844279, 1.425930017009592, 1.3440655560360633, 1.281906544017059, 1.3381736768654742, 1.2967677446194958, 1.2004336471401877, 1.2943437483651952, 1.2517789258164471, 1.2029564354307485, 1.1362432961734181, 1.1626871618138954, 1.1694251529077975, 1.1875697348578176, 1.1215761279853689, 1.184578246502322, 1.1897590439784538, 1.1302916811820296, 1.0680584222164209, 1.0658605210948289, 1.046529157761767, 1.0920665753677874, 1.027463067791762, 1.0117432104636568, 1.0336662572124162, 0.9996170173117338, 1.018622455977111, 0.9572811145031257, 0.9949376173138504, 0.9711356993252903, 0.9449037203527665, 0.9070694137947932, 0.9361533368298002, 0.9341917528084673, 0.9122979275660373, 0.9286489232472797, 0.9071967031495372, 0.988043943296592, 0.9186244671672268, 0.95017843190348, 0.9397735204637108, 0.8924620405168744, 0.8931094692030512, 0.9090867828681536, 0.8547176861282041, 0.8233722537670081, 0.821498461404062, 0.8519922457098618, 0.8365243756919956, 0.8588752545609598, 0.8250209354186264, 0.7729486674213502, 0.8374387939656502, 0.8002388294102708, 0.8120513118653201, 0.8005835022866783, 0.7961177093609381, 0.8271966392780931, 0.7551494642133099, 0.7638300296552587, 0.7958295206171635, 0.7690923389165477, 0.7466581823102106, 0.7578229077382229, 0.705272165573525, 0.7628576188964642, 0.7456044172232936, 0.8166547201208835, 0.743347874750436, 0.7285911033178727, 0.715861129170994, 0.7643727955053221, 0.6919788178289086, 0.7384707230026051, 0.7854306266985754, 0.7294591632631395, 0.7240826989685997, 0.7089041706235448, 0.7321681099139533, 0.6914430884188122, 0.7391839700748323, 0.7081917551821179, 0.709846341071738, 0.6558870103757732, 0.7123282192763403, 0.6584788650188391, 0.6958726542598347, 0.6777734569811569, 0.7176141582007138, 0.672765302640904, 0.6836085967669455, 0.6550233605730201, 0.6685418266871019, 0.6958573928369455, 0.6557475335316287, 0.6799779158160735, 0.6888850084671484, 0.6906823384773262, 0.6700630099526056, 0.6922789290475799, 0.6164322832418565, 0.6248303875112396, 0.6615971757973993, 0.6565293345625417, 0.639078592539807, 0.6282016078974626, 0.6380456950547716, 0.6375250110937699, 0.6623945908977021, 0.636908846503834, 0.6620427767149424, 0.6624363277189784, 0.6987106567042934, 0.5982478248111109, 0.624184202735637, 0.6276368975467572, 0.6266058846578131, 0.6347332464228675, 0.6207020890815801, 0.5884077480558474, 0.5964200944996705, 0.6001691380220463, 0.5902019307861869, 0.5905217802318441, 0.6067602420002078, 0.587928047326754, 0.5640954620327432, 0.6699556025258632, 0.6175462391113864, 0.6206905217724964, 0.6269833331034804, 0.5747962020530825, 0.5902129694547479, 0.6308428414674131, 0.5878556385049445, 0.6071845264416492, 0.5650809756502524, 0.5879155515364795]"
valid_acc,,"[0.10902255639097744, 0.09774436090225563, 0.13157894736842105, 0.13157894736842105, 0.24812030075187969, 0.2932330827067669, 0.3533834586466165, 0.42857142857142855, 0.5075187969924813, 0.5263157894736842, 0.6165413533834586, 0.6390977443609023, 0.6654135338345865, 0.6616541353383458, 0.6654135338345865, 0.6879699248120301, 0.6879699248120301, 0.6917293233082706, 0.7030075187969925, 0.6917293233082706, 0.7218045112781954, 0.7518796992481203, 0.7142857142857143, 0.7330827067669173, 0.7443609022556391, 0.7556390977443609, 0.7593984962406015, 0.7669172932330827, 0.7744360902255639, 0.7593984962406015, 0.7556390977443609, 0.793233082706767, 0.7556390977443609, 0.793233082706767, 0.8045112781954887, 0.7781954887218046, 0.8120300751879699, 0.7894736842105263, 0.7969924812030075, 0.793233082706767, 0.8157894736842105, 0.8157894736842105, 0.8045112781954887, 0.8120300751879699, 0.8308270676691729, 0.8120300751879699, 0.8157894736842105, 0.8270676691729323, 0.8233082706766918, 0.8421052631578947, 0.8383458646616542, 0.8458646616541353, 0.8308270676691729, 0.8421052631578947, 0.8383458646616542, 0.8458646616541353, 0.8721804511278195, 0.8270676691729323, 0.868421052631579, 0.868421052631579, 0.8872180451127819, 0.868421052631579, 0.8759398496240601, 0.8609022556390977, 0.8609022556390977, 0.8458646616541353, 0.8834586466165414, 0.8834586466165414, 0.868421052631579, 0.868421052631579, 0.8834586466165414, 0.8759398496240601, 0.8533834586466166, 0.8872180451127819, 0.8759398496240601, 0.8759398496240601, 0.8834586466165414, 0.8759398496240601, 0.8721804511278195, 0.8609022556390977, 0.8909774436090225, 0.868421052631579, 0.8909774436090225, 0.8872180451127819, 0.8759398496240601, 0.8834586466165414, 0.8759398496240601, 0.8834586466165414, 0.8533834586466166, 0.8759398496240601, 0.8796992481203008, 0.8834586466165414, 0.868421052631579, 0.8646616541353384, 0.8646616541353384, 0.8834586466165414, 0.868421052631579, 0.868421052631579, 0.8872180451127819, 0.8609022556390977, 0.8947368421052632, 0.8872180451127819, 0.8872180451127819, 0.8909774436090225, 0.8759398496240601, 0.8984962406015038, 0.8834586466165414, 0.8947368421052632, 0.8872180451127819, 0.9022556390977443, 0.9060150375939849, 0.8909774436090225, 0.8947368421052632, 0.8834586466165414, 0.8872180451127819, 0.8909774436090225, 0.8909774436090225, 0.9060150375939849, 0.9022556390977443, 0.8834586466165414, 0.8909774436090225, 0.8909774436090225, 0.8796992481203008, 0.8834586466165414, 0.8872180451127819, 0.8947368421052632, 0.8872180451127819, 0.8984962406015038, 0.8984962406015038, 0.8759398496240601, 0.8872180451127819, 0.8909774436090225, 0.8909774436090225, 0.9022556390977443, 0.8909774436090225, 0.8909774436090225, 0.8721804511278195, 0.8796992481203008, 0.8796992481203008, 0.8909774436090225, 0.8947368421052632, 0.8947368421052632, 0.8721804511278195, 0.8984962406015038, 0.8984962406015038, 0.8984962406015038, 0.9022556390977443, 0.8872180451127819, 0.8872180451127819, 0.8721804511278195, 0.8909774436090225, 0.8872180451127819, 0.8909774436090225, 0.8984962406015038, 0.8796992481203008, 0.8834586466165414, 0.8834586466165414, 0.8834586466165414, 0.8796992481203008, 0.8721804511278195, 0.8759398496240601]"
