,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (132, 66), (132, 66)]",
module__conv_type,regular,
module__dropout,0.4951607732061742,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[3.1334347357409995, 2.743022976583139, 2.691447943391598, 2.666969432077426, 2.6465795095256297, 2.6143937992911805, 2.5749680963784516, 2.5454970292732666, 2.4935016742331446, 2.4663358584534456, 2.4189530801681194, 2.3769378069508282, 2.3013331031064306, 2.3381960860566595, 2.2930090923529827, 2.260105945701085, 2.2220647803620794, 2.236176689695531, 2.1886526173938905, 2.1680136647987, 2.1122429481131495, 2.0630819103851024, 2.0581686299200923, 2.0502186804607883, 2.0746892137104838, 2.010515012033643, 2.013786578913415, 2.017664125199952, 1.953293376115935, 1.989031355734735, 1.9324130676614986, 1.9232739807323684, 1.9066677454119703, 1.8671875271034608, 1.8579560424091728, 1.8452927653959492, 1.827484523859557, 1.821473676345252, 1.7917284779465956, 1.7787050256839376, 1.7825810562438817, 1.7843214085106676, 1.7353463434759593, 1.7515447374024142, 1.7460516073340855, 1.7081636927720438, 1.674204156118551, 1.7170119770230126, 1.6554240891010086, 1.646492791543347, 1.696919169958846, 1.6505368913529237, 1.6319300340549565, 1.7022720090686012, 1.6283917755520183, 1.657010624404128, 1.5858379839013308, 1.6017650306109978, 1.5921695648130885, 1.6133415000746476, 1.538451973183766, 1.5605006771510277, 1.5351090268133234, 1.5007089640593483, 1.5456031858346826, 1.5789964161167256, 1.566701203297558, 1.5038189030107045, 1.5828056705250675, 1.5391611826672489, 1.5313755728605856, 1.5170693034611227, 1.4450602150147132, 1.4807964873451718, 1.5031358591623618, 1.4987979185604177, 1.54661012476809, 1.5164434395314181, 1.4243181555716748, 1.4611575284215526, 1.4573000200911064, 1.508526335791586, 1.4247681405502937, 1.480673779182581, 1.4545102319276402, 1.4675162024580675, 1.4410335080472032, 1.389316136896725, 1.4988442344702277, 1.4289245727204634, 1.4090487720419675, 1.4036734813899663, 1.3950894487616183, 1.445596677719513, 1.40128992586926, 1.3533274952846226, 1.4241887900640968, 1.3905307881404898, 1.4001265516170878, 1.4080388071679426, 1.3678781403971545, 1.3607099816518942, 1.3802902016336518, 1.365380204711576, 1.4132813686120946, 1.4152376192383225, 1.3774413681788251, 1.4126559204219165, 1.373556052099533, 1.4117495579526604, 1.3988320457682675, 1.3190006570090218, 1.3804261675230112, 1.3909087293639577, 1.297731848465914, 1.3320095635562963, 1.2898884230725798, 1.2834687570616, 1.3572178445110432, 1.3233688550647742, 1.2939025857315358, 1.3458517344241427, 1.3357492954055699, 1.3147931390644727, 1.2883182391954984, 1.3326560649338945, 1.25841543221979, 1.3124722830362632, 1.2093872998720878, 1.3367930872362244, 1.3370176924676105, 1.3628417124867669, 1.2871270068348717, 1.2785742225444845, 1.248225349279727, 1.2779859727058338, 1.293519709898098, 1.3315820143861348, 1.3401769962384291, 1.2522000370687143, 1.2702409672139927, 1.2306976366594347, 1.2796301242244037, 1.2054649134362134, 1.293479174088421, 1.2816542476587902, 1.312313238320323, 1.2845805195485007, 1.2645696762209913, 1.242574590249328, 1.2491627476807963, 1.2480061801871813, 1.2027559133393686, 1.2216325920211557, 1.1973020286229306, 1.233774308639225, 1.2744227833830553, 1.2318377996685417, 1.2719721016626597, 1.2215959935059666, 1.2568432929887936, 1.229966378855108, 1.2088725649552539, 1.1988370108466617, 1.261190862669421, 1.2130857958729326, 1.2386223351105559, 1.2189249004702118, 1.2089259925375555, 1.189028136992041, 1.2144333946452206, 1.2181151596567306, 1.2119529120954244, 1.2339567049390319, 1.2715059550970735, 1.2062229053592866, 1.2206934773163989, 1.204593209287794, 1.2226817002645578, 1.2352138051407875, 1.202986813464376, 1.1774225727671144, 1.1634988549357435, 1.2326268614601767, 1.16419893767333, 1.1981488862478664, 1.1621709332760128, 1.1901885050569656, 1.2006596110919077, 1.1726741201615747, 1.141786265465106, 1.1921611521285393, 1.134100846472503, 1.1927116126224024, 1.142238051675418, 1.1826975334127054, 1.1966727117582552, 1.1691408187208379, 1.1519692621708835, 1.1327121764249195, 1.1147663412985316, 1.1563038736409534, 1.1803039050515676, 1.1539874053874226, 1.1856747255849012, 1.1005011245694463, 1.1521473753199643, 1.163853286089006, 1.1529038912528742, 1.1001508720578026, 1.1730396710838655, 1.1801295236815377, 1.113799614713371, 1.0780555804570515, 1.1344474455295042, 1.14341649705964, 1.1053932170762262, 1.1825964949264232, 1.1138338166394905, 1.1490498310339015, 1.0964867303826216, 1.1589537471934779, 1.145959994466778, 1.13820538068323, 1.1065409149048646, 1.1012552404679314, 1.0743650983523771, 1.1423064516229207, 1.144082868259996, 1.1158271228646957, 1.146870434169365, 1.140866158210703, 1.0858682233244468, 1.1070412891218888, 1.1234004569880536, 1.0744859250064989, 1.0978684543644532, 1.0745640183459817, 1.0956602665041224, 1.0821764087860755, 1.1410597939482083, 1.136466851353875, 1.0980171669195613, 1.0823010772409236, 1.17211430725105, 1.1539223828067668, 1.1148932344192255, 1.1155944099086328, 1.1580371599436265, 1.1218743265708746, 1.1198338587160055, 1.1055975102735163, 1.0345502182238364, 1.0604748639757233, 1.1321328138799795, 1.0131703119057451, 1.0910849594197063, 1.1201508667657372, 1.1095734608426029, 1.0800184158461172, 1.1646999917737781, 1.0736414058589752, 1.1035255120209417, 1.0901631422355225, 1.0411752873532805, 1.0911148334054819, 1.0658454461479003, 1.0464848971320944, 1.0860723139922743, 1.053620330745315, 1.1097398283164626, 1.1132862303757713, 1.0577208251622372, 1.0814311947666382, 1.0859069158116748, 1.044972555485764, 1.0831738420993606, 1.070215113360528, 1.1467356518743586, 1.0729808003456835, 1.0739833810196218, 0.9974633436901261, 1.0500510294772756, 1.043696986457516, 1.0570246656506048, 1.0442704333275958, 1.0462691896453298, 1.0650787902475551, 1.0625614837414956, 1.0095429755819096, 1.0964717063370928, 1.0387320819388006, 1.0616879943248623, 1.0808330947723461, 1.0790957196369797, 1.0967544538896667, 1.0256402255942136, 1.0476864753201287, 1.0802848463113597, 1.0370280356191257, 1.0598636047918213, 1.0373511595762763, 1.010980819461433, 1.0470801303611785, 1.0475201815768702, 1.0485746908739122, 1.0585910024440817, 1.0299478646418032, 1.0153911125223531, 1.0740463227205883, 1.0597643078177421, 1.0496236995465493, 1.108398807990528, 1.0873291776129737, 1.1185382747007013, 1.0864816966084387, 1.0120164840437313, 1.0661322141428673, 1.0372161192241662, 1.0839486611371785, 1.089667166358933, 1.075899272984852, 0.9804596782649413, 1.0455002541257237, 1.0541278970264516, 1.07383552578373, 1.0524099619632052, 1.0573124501976203, 1.0382034137758906, 1.0548321463469137, 1.0769158165349206, 1.089115850038841, 1.0420754309564197, 1.052608965104715, 1.047837325143906, 1.093965294848058, 1.0204184053031466, 1.0578977536833585, 1.0211600235202178, 1.0477861442777232, 1.0765094277027256, 1.0105441288451928, 1.01733829003538, 1.0228978874366408, 0.9694824827429417, 1.0343414252204013, 1.0284307843687905, 0.9577854475534031, 1.0597415204682101, 1.0416063739844599, 1.003158148772914, 1.0188603289784264, 1.0451733735255424, 1.0590179490216205, 1.1075021791090625, 1.0499395359458261, 0.9923207534760639, 1.0374232851011904, 0.9964328312919778, 1.0417638974612389, 0.9985586874517173, 0.982122380494612, 1.0114471643646328, 1.018161773911331, 1.0385176629000317, 1.000783399694917, 0.9716356738913725, 1.0523388091769061, 1.0342773754932058, 1.0376267015130074, 1.047129355873446, 1.040574624933489, 1.005182032180889, 0.9763145125210859, 1.0301904055883888, 1.1030468247070018, 1.0745808262815824, 1.0603472260840825, 1.057411677575525, 0.9957953173530814, 0.9931960804154648, 1.0145369219182774, 1.0343178664558426, 1.0068129598520166, 0.9955295687236309, 1.0330903323399538, 1.0089774616421532, 0.956692723639898, 0.9949787570332287, 1.0471203375413927, 0.9750129593130711, 1.0082266172232655, 1.0408978136058946, 1.0134481038891052, 0.9369717220809878, 1.0236610550871243, 1.0310644407492842, 1.0281200960192378, 1.0259698140138835, 0.99857367916833, 1.0149751719022762, 1.0120894752141367, 1.056389216283383, 0.9703763605657111, 0.9714487662434808, 0.9935032960766772, 1.0288176175946215, 1.0201954030806848, 1.0242929810044394, 0.9904715643912152, 1.0107137033705078, 1.0437915336649313, 1.010845661852401, 1.0262445730510705, 1.0353737940907708, 0.9761374877597095, 1.0278507923574576, 0.9920998454553314, 1.045820094946492, 1.007311254912029, 0.9463229324087242, 1.060463080975821, 1.056813498567754, 1.0110586221277829, 0.9912381090640103, 1.0004190408655214, 0.969583538570845, 1.0183927670609285, 0.9778884116395131, 0.9891931944040434, 0.9873572330713731, 0.9790227948355996, 1.0327301918886072, 0.9516547693223163, 1.0267312065025285, 0.9808628722192695, 0.9854601072667881, 1.0625167314487156, 1.061481062157765, 0.97313243104773, 1.0201942741526344, 1.0404221680812065, 1.0344369124355572, 1.0552572085448542, 0.9589257317241676, 0.9699599637231845, 1.0371939094310092, 1.0224479533344335, 1.0027155018266225, 1.014046859879025, 0.9405735452051107, 1.088907158903074, 0.967095355652201, 0.9735248389731023, 1.0597210146328848, 1.0987829415554715, 1.0002716623519428, 0.9920212695364318, 1.0196138833988608, 1.0068225217462734, 1.0314050030846127, 1.0509918307982429, 1.0100727037657662, 1.0194659653426594, 0.9869660072473662, 0.9990107209236865, 1.0352842274888172]"
