,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(48, None), (84, 3)]",
module__conv_type,temporal,
module__dropout,0.3132762396522552,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.8271447362697653, 2.711778147831588, 2.669589854389257, 2.6539264795637774, 2.648790494095613, 2.6068894440498425, 2.537955193161275, 2.418855738777646, 2.2251209911813166, 2.1091825980441876, 2.034243815207068, 1.9323561593516942, 1.8665194408052919, 1.8261371922171414, 1.832136304392291, 1.8223043714644591, 1.749723979273743, 1.688141792725506, 1.6397283040489534, 1.6451524571876306, 1.5808386917518513, 1.5282702444835434, 1.5403705552823281, 1.5024272535347984, 1.4340139377094188, 1.4409623975239279, 1.4284657554589715, 1.4316809769999774, 1.3575936705161151, 1.3715714911045596, 1.298609499986461, 1.3143810695306415, 1.3648091832567042, 1.2647517596825468, 1.2784067313106073, 1.2772704908383834, 1.2585976368430032, 1.1771864459234396, 1.2011546417927237, 1.169593609711568, 1.0806671190353716, 1.1154233134550855, 1.1320834562957631, 1.0982045495670885, 1.143476161768441, 1.105261521876892, 1.0804775631726362, 1.0662950694216469, 1.0321697185034926, 1.0799713249610798, 1.0432880772331548, 1.066601934919927, 1.003976086890307, 1.007106553153036, 0.9773237837302662, 0.9853236595157943, 0.9482683530777176, 0.9837586742490243, 0.9490310121363528, 1.007137221695141, 0.9964022335519221, 0.8940317499844325, 0.9730478262166297, 0.9759781978493252, 0.8998528720671042, 0.8974991087049877, 0.9140959272954275, 0.9009184444570817, 0.8574294005170723, 0.8753231007010032, 0.8771683226890417, 0.8679352377995361, 0.8825537218983233, 0.8102896284735501, 0.8534511311665206, 0.8210093206752932, 0.8255892224853898, 0.8388275059661424, 0.8406128821345423, 0.8633701797854694, 0.8406813200957972, 0.7879293975572825, 0.7785517360893058, 0.7913544955510854, 0.7785806333168853, 0.8515446726412212, 0.8072389261456124, 0.8280256398610756, 0.7529409093663871, 0.7974515344825553, 0.7816822790686105, 0.7312115071940744, 0.8036714796271168, 0.7384650271407441, 0.7787795820217831, 0.772648807320751, 0.7304528112126683, 0.766240898010129, 0.7650236537920487, 0.7526734493141689, 0.7050642658290606, 0.7591716144126275, 0.7870967950894424, 0.7279509565504071, 0.7335677988726739, 0.7005333611041824, 0.7022936634130791, 0.7222208364620833, 0.6653423060112147, 0.6877309790810638, 0.6652162109496277, 0.7114577970982516, 0.6595918512068732, 0.705964588131289, 0.6956921222122648, 0.6516089180416225, 0.7218286903837053, 0.6681660042217931, 0.6997653900543389, 0.6876471476747811, 0.6903507907036871, 0.6579610341890699, 0.6761630930882199, 0.6812519689515836, 0.6209728938306687, 0.6861554376192406, 0.6894631361685737, 0.6411785201989617, 0.6525156061543665, 0.6400185904980624, 0.624678686060198, 0.5916349122979049, 0.5785682067016645, 0.6342994501250787, 0.6542425856195203, 0.6428989115133451, 0.683817292511578, 0.6909079079683116, 0.6669813787317, 0.6608271527037685, 0.5972380905711812, 0.6671723363946168, 0.6184073421307382, 0.5753508277940842, 0.5761719909936247, 0.5843894920941722, 0.5953747372866136, 0.6248400058590149, 0.6049544173858069, 0.5975131364916101, 0.5829513867696127, 0.6118865512699061, 0.572832003436796, 0.546254291814646, 0.6177849050948615, 0.5989495134250277, 0.5640452539329355, 0.5850374463780538, 0.565910134356835, 0.6187610069221614, 0.5892664867171548, 0.5580881185154924, 0.5863079221951479, 0.5799339972938876, 0.5607155815254976, 0.5904822155459998, 0.6461247559457386, 0.612830518642602, 0.6048847980696801, 0.5794852647880139, 0.5865713685234158, 0.5758088018048935, 0.5676401196647012, 0.5557074467570795, 0.5313205474948148, 0.609201181601008, 0.6190136503392332, 0.5607621877064825, 0.5650513707328164, 0.547015500321324, 0.5898869631377718, 0.625978108488296, 0.6073114414894971, 0.5539963047283922, 0.5706319686649852, 0.5463367032177876, 0.6011957578461524, 0.5567474583440204, 0.541892331000238, 0.5949723486266384, 0.5345446903811254, 0.5405958050248251, 0.5762478867707225, 0.5935331238487552, 0.5937094709087658, 0.5873673407787992, 0.5475371559231268, 0.5320383906364441]"
