,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (66, 66), (66, 66)]",
module__conv_type,temporal,
module__dropout,0.30355225116743967,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7036513441559897, 2.657646536597397, 2.651671850153017, 2.618118971069424, 2.6012550750908825, 2.4920283861472656, 2.374871006820473, 2.2332657777734806, 2.1694718911698327, 2.0529619848108016, 2.0504191937014777, 1.9701810133480153, 1.9162877432872794, 1.8868913262336011, 1.8289947835925917, 1.7588510017174517, 1.6920183552482915, 1.708163943823592, 1.6907427492398976, 1.6782801282199131, 1.6370821674435125, 1.6369782318728967, 1.6136263806466193, 1.627610671497264, 1.6186935665060789, 1.541610633706771, 1.5642567457261571, 1.5309633170478836, 1.524281957016285, 1.4667075953961337, 1.5154538287822452, 1.4599056574650582, 1.3620362014210063, 1.366630050373445, 1.453260825663403, 1.414593472071925, 1.378091859909381, 1.3693638898733724, 1.353731611560535, 1.3251193298999515, 1.3164681288088906, 1.2866807071230086, 1.2954511915787565, 1.2666538128044333, 1.300039484666262, 1.2196318437138964, 1.2627520418810247, 1.1988532513322627, 1.1500121077131444, 1.170212216574792, 1.1972764473200304, 1.123073899562189, 1.1313574486385192, 1.1894416854445875, 1.1801437782644078, 1.105678089896149, 1.2126334313023297, 1.0959202875751062, 1.0992404152432849, 1.0372923129670653, 1.032243899067932, 1.0608968047967076, 1.1448514806052852, 1.083571792567626, 0.9922787868677996, 1.0611854295510088, 1.0266052468434006, 1.006553104387772, 1.0693912726606247, 0.961284284302265, 0.966712670634018, 1.0282373986492268, 0.998193721206202, 0.9763734804067997, 0.9674373635437218, 0.9413472134368728, 0.9586583151982698, 0.9974388574359504, 0.9810429339464, 0.9107075417719365, 0.9542479953784244, 0.9846740498248782, 0.9512848759317674, 0.8947988206481199, 0.9285084955494758, 0.9023229209903577, 0.8957905148609985, 0.908851375010202, 0.9051888217586084, 0.9087705756887535, 0.8803254223513006, 0.8748254624979575, 0.8649688614011959, 0.9181451451801381, 0.7939837728851333, 0.8779231429329727, 0.8479622072452295, 0.8860200120993892, 0.8277236302463995, 0.8176227996918967, 0.8638816118125511, 0.8795833919549034, 0.8127266223720043, 0.8343847998649399, 0.7968580285822955, 0.7964593898469083, 0.8110368716923487, 0.8329896159714127, 0.7479291046630441, 0.794704403835914, 0.7886475114464071, 0.8428638966786379, 0.8096908069070364, 0.7472432025480362, 0.7802828463056414, 0.786429537456619, 0.7434495959667801, 0.7673513918024037, 0.7187987965655465, 0.7848233748263247, 0.6953589584900924, 0.7358786217968818, 0.7667937091549927, 0.7419408411648921, 0.7963436856894595, 0.7289349585484448, 0.7278576432395303, 0.8013037716492523, 0.693340428130475, 0.7292336773895345, 0.7212258789810372, 0.6700541095696892, 0.7104621322283625, 0.771733806427274, 0.6946581747662814, 0.6660476858675595, 0.6260185572453317, 0.7288576148608287, 0.6972944909896924, 0.7172436946159613, 0.6987753908987909, 0.7280259314701966, 0.7202909256911232, 0.715702187234037, 0.7361681523350622, 0.6905227804229898, 0.6810037305359666, 0.690456582631679, 0.7158030168169496, 0.6660390693787664, 0.7095639814760873, 0.6848068138537838, 0.7211336428030378, 0.6803718324686061, 0.7005829015219143, 0.6348773370243911, 0.6463813177078446, 0.6771797128954834, 0.6589692102921032, 0.6562895690430106, 0.6404546107630279, 0.6263686747277633, 0.6898189147428281, 0.6516670302159524, 0.582587260846228, 0.6242883715326386, 0.6343393561238269, 0.6585029655338942, 0.6797139103702038, 0.6691303547464584, 0.6411039500796956, 0.6383297359552916, 0.6608839417468606, 0.5897175398061271, 0.614074524140312, 0.6110633562295653, 0.6114548582275019, 0.6181450460343002, 0.6253014548263568, 0.6150600547276021, 0.5854453228571971, 0.6225714627832806, 0.5568684326890346, 0.6523301758747799, 0.6452523892555163, 0.6457598239240848, 0.6085328769247427, 0.5856293745353273, 0.580429728779949, 0.6593571662443451, 0.6413489685811978, 0.5723822419468837, 0.5527053389246064, 0.6070251952935735, 0.5871239906331248, 0.5850452267365649, 0.59349186698366, 0.5593043918899029, 0.5965121762830627, 0.6149283446558179, 0.5602083507645337, 0.5658649620752574, 0.5964064449358997, 0.5884441894143533, 0.5829761090306188, 0.5805231244348148, 0.5586634576894874, 0.5378970901171366, 0.5667667725412372, 0.6331906133189596, 0.5550024842480933, 0.6094960187900962, 0.567696529087074, 0.5752768676175318, 0.5344332974540476, 0.5867708259924299, 0.5500638552713486, 0.5911149229847168, 0.5612246330992564, 0.5725628011833036, 0.5744539645710433, 0.6246928738605999, 0.5398431637957836, 0.5516697795691977, 0.5444653828364576, 0.5703956908573306, 0.567830666296744, 0.5530828141063624, 0.5113721168339826, 0.528365639018645, 0.5633029075256891, 0.567527347561941, 0.5492228594588866, 0.5560499300645496, 0.5341069037973996, 0.5354152330428879, 0.5061497809168002, 0.5326622811958969, 0.5855763454083532, 0.5398799582368377, 0.5246930057487965, 0.5232267917236152, 0.581619724774866, 0.5221938395546121, 0.5359692837691261, 0.5034553360961995, 0.5640572644841924, 0.5563227543481742, 0.5788384630041545, 0.5544640018186587, 0.6083495371144172, 0.5566580613683874, 0.5745909600760896, 0.5275818357003677, 0.5231673393635391, 0.5619646661084052, 0.5027677462739522, 0.4992582294982293, 0.49156416737275316, 0.5737580771850483, 0.5352617258740757, 0.522501738085223, 0.5274703625539364, 0.5550846768711803, 0.5101811762949405, 0.574529982141447, 0.4796678337173425, 0.5235477502176068, 0.5461970853667728, 0.48440115805535877, 0.5482703477201664, 0.48387111634417995, 0.5276253799941958, 0.5073704892385442, 0.5199447083565082, 0.5085328966666278, 0.4807064330531912, 0.5706618260556333, 0.49806376171938943, 0.530717668965143, 0.5367070741391595, 0.5445997319928942, 0.5110559063265548, 0.48593557351816136, 0.4928389579804187, 0.5685936913095228, 0.5531085642316668, 0.4979663461389339, 0.5127197213485292, 0.49652477966797376, 0.5027921647694759, 0.5271096531596028, 0.5076442714601124, 0.5236368967733401, 0.5206819362148843, 0.5626959300569486, 0.5502934685561928, 0.5394845659448002, 0.5223439832528433, 0.5677447162841327, 0.5154755477271328, 0.515552284773834, 0.518458069634116, 0.5285518001729124, 0.484495029284198, 0.5037358267688568, 0.5268550718450822, 0.5433269719053095, 0.4571744003736904, 0.5114081094834616, 0.49537630588792425, 0.5191138908123465, 0.49503841599977083, 0.5164919229141779, 0.5200415072183848, 0.5600568334031886, 0.48440120364889244, 0.5515005693040601, 0.5068740832093593, 0.5167603226296015, 0.5252465871028128, 0.48845966490477266, 0.5125557692983477, 0.5020887124745143, 0.48987851023444323, 0.47045916617490885, 0.5088396477791156, 0.49173473737602746, 0.49177582920860924, 0.4920340402048218, 0.48673745329439755, 0.513480907919779, 0.5059410272765481, 0.4785957188275508, 0.5120214773970073, 0.4998706445987973, 0.4787847547861882, 0.5153898141976726, 0.5227359891626876, 0.4489819907613802, 0.5105132972803649, 0.5007675171673642]"
