,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, None), (66, 66), (132, 66), (132, 66), (132, 66)]",
module__conv_type,temporal,
module__dropout,0.29984373583532237,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.9404156684875487, 2.7506060160123385, 2.684157338509193, 2.6595824204958403, 2.653916388291579, 2.6450397418095517, 2.6265759834876428, 2.6336267544673038, 2.604668463193453, 2.5540382311894345, 2.473774136029757, 2.324208641052246, 2.270140519508949, 2.2178644803854137, 2.077052222765409, 2.0217382357670712, 1.9742508723185612, 1.9229870667824378, 1.8830511808395385, 1.833704766860375, 1.8398107638725867, 1.789419100834773, 1.7357916061694805, 1.7198793411254882, 1.663949493261484, 1.6386524457197922, 1.6277745998822726, 1.5450579533210167, 1.653048511651846, 1.6085064117725079, 1.5923364749321571, 1.5289712685805101, 1.5332057732802171, 1.5092155713301438, 1.5144820194977981, 1.4742505110227144, 1.4307714333901038, 1.419480250431941, 1.391575237420889, 1.3353808109576886, 1.3994315514197717, 1.3364405723718495, 1.361470075754019, 1.3352070588331957, 1.336717937542842, 1.3436505831204928, 1.2397350824796236, 1.2476397624382607, 1.3030377828157864, 1.249893569946289, 1.257802963256836, 1.2830723010576688, 1.2205709273998553, 1.2090015943233783, 1.2480091012441195, 1.1871189557589017, 1.203241306084853, 1.1743320795205923, 1.1062598448533278, 1.113914029414837, 1.080539124745589, 1.0862970205453726, 1.0969224581351646, 1.1283839702606202, 1.1128904305971585, 1.0952232214120718, 1.107433010981633, 1.0391198497552139, 1.0920547522031343, 1.099425614797152, 1.0850179589711704, 1.0651104413546049, 1.0745851920201228, 1.0563080897698036, 1.0260476204065176, 1.0130148135698758, 0.9844493728417617, 1.0150124788284303, 0.971204084616441, 0.9330120549752162, 0.9969754283244793, 0.9476314618037297, 1.0371702597691463, 0.9849025047742404, 0.9536541571983924, 0.9567135058916532, 0.8951791057219872, 0.9008343494855441, 0.8735766025689932, 0.8834931465295645, 0.91984520141895, 0.8512077313203078, 0.9090985243137066, 0.8622262386175302, 0.8540137235934918, 0.8499532919663649, 0.8821263019855206, 0.8875182967919569, 0.8185728192329407, 0.876214440052326, 0.8467493066420921, 0.8225836056929369, 0.820335239630479, 0.8829707778417147, 0.8223843629543598, 0.8058418640723595, 0.7955241157458379, 0.7976364649259127, 0.8240069242624136, 0.7680268283073719, 0.8017499208450317, 0.7380600319458888, 0.8064399132361779, 0.7606465981556819, 0.7206152750895574, 0.8021129204676701, 0.7916217813125024, 0.7478619813919067, 0.7412864607114058, 0.796102786064148, 0.7095443377128015, 0.7732590803733239, 0.7646187213750986, 0.7690618340785687, 0.7136197090148926, 0.7345290798407335, 0.7482906048114483, 0.7296367292220776, 0.7606402745613685, 0.7651746135491592, 0.7692107530740592, 0.7502415932141817, 0.7129180770653945, 0.7069278075144841, 0.6906377095442552, 0.7319456659830533, 0.7472362298231858, 0.7011337390312782, 0.730978819498649, 0.7246015622065618, 0.7022957985217755, 0.6947833950702961, 0.6645414820084206, 0.689253357740549, 0.6969528546700111, 0.7228680372238159, 0.7164324437196438, 0.7481378571345256, 0.6651470175156227, 0.6867337006788987, 0.6416696447592515, 0.6573279289098887, 0.6866515659368955, 0.6438037367967459, 0.6612382219387934, 0.6908358317155104, 0.6741839949901287, 0.6294799712988046, 0.6626882764009329, 0.697845352613009, 0.6362728696603042, 0.658636162831233, 0.5996377280125251, 0.6141780734062194, 0.6520068397888771, 0.6553661676553579, 0.6081725606551537, 0.6186484419382535, 0.6412743797669044, 0.6199643038786374, 0.6360820375956022, 0.622467251924368, 0.6416030049324035, 0.6233833899864784, 0.5989201279786917, 0.57552513892834, 0.6036065862728999, 0.5800639533079588, 0.6028265182788556, 0.6523974207731393, 0.598076696579273, 0.5758750475369967, 0.5724507882044866, 0.6589388058735774, 0.5999177804360023, 0.580741887826186, 0.5669917262517489, 0.6069199131085322, 0.6068407297134399, 0.6378144516394688, 0.6038418311339159, 0.5812546913440411, 0.6109047275323134, 0.5951806467313033, 0.5717468050810007, 0.578254903279818, 0.5355046290617723, 0.6005747859294598, 0.5755559499447163, 0.6099241183354305, 0.5801188523952777, 0.5111115263058589, 0.6168863663306603, 0.5541232897685124, 0.5767413052228781, 0.5883874320066892, 0.5702217303789578, 0.5555963431413357, 0.5914118922673739, 0.5274574738282424, 0.5507457421376155, 0.5527860329701351, 0.6069603947492747, 0.5551876013095562, 0.5767344942459693, 0.58433710703483, 0.5697883579593438, 0.5528962071125324, 0.5492687376645895, 0.5263376767818745, 0.5457929427807148, 0.5701219503696148, 0.5201285380583544, 0.5427978020447951, 0.5268740988694705, 0.5640278999622051, 0.5737847016407893, 0.5240600952735314, 0.5266536281659053, 0.5422183504471412, 0.5421386892978962, 0.541258121912296, 0.5070934662452111, 0.5020336724244632, 0.5227779498467079, 0.5045292854309082, 0.5430268095089839, 0.5064267525306114, 0.5210813384789686, 0.4899397281500009, 0.5240257469507364, 0.5012475958237281, 0.5654386405761426, 0.5209892460933099, 0.525576760677191, 0.4712439977205717, 0.47462094196906457, 0.518783098917741, 0.5293869632941026, 0.5675615759996268, 0.49712028320019064, 0.4622694730758667]"
