,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(72, None), (61, 1), (94, 1), (67, 1), (106, 1)]",
module__conv_type,temporal,
module__dropout,0.3127226016780692,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.8428168186774623, 2.708600319348849, 2.6774130014272837, 2.6691501250633825, 2.6570251684922437, 2.6556926397176888, 2.67424724652217, 2.663792140667255, 2.6478683838477504, 2.6422732683328483, 2.651761689552894, 2.6491626812861515, 2.648205405015212, 2.6436880588531495, 2.638929242354173, 2.6367457499870888, 2.6309679361490104, 2.616952459628765, 2.5897586272313045, 2.513347490017231, 2.502165676997258, 2.440777907004723, 2.426916812016414, 2.329355269211989, 2.3289215014531064, 2.2861771400158224, 2.254326897401076, 2.179048787630521, 2.15257704441364, 2.1254618644714354, 2.0242678312154916, 1.9930560882274921, 1.9801039732419528, 1.9799692098910993, 2.0469898003798264, 1.9184918862122755, 1.8417688168012178, 1.789309575007512, 1.7556897676908052, 1.653570741873521, 1.5978385521815373, 1.5134057503480178, 1.5199008336433997, 1.5050816370890692, 1.4600014998362614, 1.4747341797902034, 1.4542794062541082, 1.3405987171026377, 1.4019787018115704, 1.2854492921095628, 1.2789786338806153, 1.2962613307512723, 1.2613422522178064, 1.2586645951637856, 1.2004359025221605, 1.1951647721804106, 1.1831579024975116, 1.1877947183755728, 1.1363910308251015, 1.1629912330554082, 1.17550527040775, 1.1442089851085957, 1.0519765725502601, 1.194478106040221, 1.1071699142456055, 1.0499206377909733, 1.1241223335266113, 1.0465849142808181, 1.0359901831700251, 1.0131883034339317, 1.0382761716842652, 1.0493380253131572, 0.970369488459367, 1.009378192974971, 0.9826782400791462, 0.9623144296499399, 0.9736398623539851, 0.9118653636712294, 0.9096066814202529, 0.9200662741294274, 0.9221084576386672, 0.987124252319336, 0.9515653151732225, 0.8716602004491366, 0.8812039402815012, 0.8598328604147984, 0.8547770362633925, 0.8809152685678923, 0.8652628788581261, 0.8653703487836397, 0.7688170414704543, 0.8400492466413058, 0.8986805897492629, 0.8846927551122812, 0.814899086035215, 0.7456298076189481, 0.8539364411280705, 0.7825093892904428, 0.7719669598799486, 0.7789005600489103, 0.7894001759015596, 0.7628585815429687, 0.8105954757103553, 0.7482831326814798, 0.6859565753203172, 0.7569235453238854, 0.7268169366396391, 0.7774870414000291, 0.7704082213915311, 0.7541657319435706, 0.7284549217957716, 0.7069440314402947, 0.6954127949017744, 0.7140807931239789, 0.663346177798051, 0.7010860241376436, 0.7104291828779074, 0.6837229742453649, 0.6859634825816521, 0.6542526786143963, 0.7148885277601389, 0.7070464556033794, 0.6859166438762958, 0.6953692151949956, 0.6902725412295415, 0.6766122038547809, 0.7077335155927218, 0.6482761332621941, 0.68652711556508, 0.6821498724130484, 0.6614590002940252, 0.6541717391747695, 0.6759573221206665, 0.6637264902775104, 0.6071023354163536, 0.6987235206824083, 0.6428368458381066, 0.6680107721915611, 0.6194278735380906, 0.5856632173061371, 0.5894716054201126, 0.6349974228785589, 0.6475474146696237, 0.6202350900723383, 0.6311336645713219, 0.5685651141863602, 0.6448389071684617, 0.6409926487849309, 0.5680257412103507, 0.6604318838853103, 0.6186935846622174, 0.6685519942870507, 0.6528795168950008, 0.6134843587875366, 0.5937086770167718, 0.5917718190413255, 0.6399349946242112, 0.5906036053712551, 0.6364444402547983, 0.6255041911051824, 0.6106336978765634, 0.5700026182027963, 0.5791721458618457, 0.5662191601899954, 0.5682210142795856, 0.5732610060618474, 0.5660317127521222, 0.6079723257284898, 0.546049479337839, 0.6078574584080623, 0.6207391715966738, 0.6514952888855567, 0.5433685128505413, 0.5734463797165797, 0.5351383222983433, 0.5638435753492209, 0.6177855872190916, 0.5915715969525851, 0.5572854170432457, 0.5572748358433063, 0.541314121393057, 0.5921333079154675, 0.5953562828210684, 0.5778789176390722, 0.5524374585885268, 0.5758472662705642, 0.6072698263021615, 0.5684820844576909, 0.5616976591256949, 0.552834569490873, 0.5484709404982053, 0.5579083470197824, 0.5519065811083868, 0.5641936155465933, 0.5634085352604206]"
