,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (66, 66), (132, 66)]",
module__conv_type,regular,
module__dropout,0.27270600288250657,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.72149121978899, 2.660181083321915, 2.644206155388545, 2.629805147361572, 2.6136103608537247, 2.558574088597733, 2.4492764965372515, 2.3135961970953156, 2.209709966331577, 2.101885100950082, 2.0017827454950807, 1.9945909644868027, 1.9191025331773859, 1.8512929161504184, 1.815123372416904, 1.754913622661924, 1.7838785712473904, 1.6617616331428433, 1.6255780010699767, 1.6073273895567821, 1.4979249250419315, 1.4799329581796608, 1.5157408186383938, 1.4066233006265734, 1.4546170638915328, 1.3690385067268247, 1.4224185092762958, 1.3153746310159864, 1.329179984348308, 1.3407205865431244, 1.2814384627868989, 1.226450671494637, 1.224443303805836, 1.1919664307698736, 1.1946286793859044, 1.190759915668843, 1.17949697109052, 1.1733225071006503, 1.164259288370552, 1.1110609806465712, 1.2234102474967523, 1.1087199023546335, 1.0716329878276638, 1.0705372847466372, 1.0375836525080184, 1.0850094973067614, 1.0670096621160663, 1.0304156382649594, 1.0208084966905064, 1.0388137199464151, 1.000140380504381, 1.0527975761352195, 0.9598080070401246, 0.9813508095933656, 0.9528250772144563, 0.9511572824259656, 0.9554829826501559, 0.928987379834471, 0.9812971315741196, 0.9568586781205866, 0.9013022629832214, 0.8968656156981484, 0.9250419000154728, 0.9614519464866572, 0.8869528059313552, 0.9008820709646264, 0.8904541807032685, 0.8710895069050858, 0.8603171163974875, 0.8524468671691521, 0.8362247863718228, 0.8339892483238528, 0.8677789784760342, 0.8093605554527554, 0.8717562147737351, 0.7893764798625172, 0.8192126484700514, 0.7863391080117935, 0.8041278054001925, 0.8233783644168682, 0.7925903470784168, 0.7360112057868159, 0.7925087371545841, 0.8027167876790511, 0.7633207232532996, 0.7593996943360218, 0.7621389924334747, 0.776169670819091, 0.7287297063327317, 0.7529768491455503, 0.7440557357900768, 0.764058736112688, 0.7230331421070209, 0.7070280602067623, 0.7389795516799208, 0.7192519819301326, 0.6975933719608901, 0.7349883632861457, 0.7268213001898455, 0.6999405065084396, 0.6734963445910803, 0.719234612386577, 0.6681552533343019, 0.7068155522419786, 0.6457383762633537, 0.6991871795496267, 0.6803952445786923, 0.7104054661923939, 0.6707326491559273, 0.6725113266483164, 0.6111619106344485, 0.660621300039099, 0.6587113909831308, 0.6752672748824476, 0.6482465587821177, 0.6144932495299494, 0.6330936098190366, 0.6451191585528862, 0.6772577160831602, 0.6013117402248035, 0.6373587000495992, 0.6667420700063623, 0.6774062964632234, 0.6970363391006829, 0.6501339639927995, 0.6575681838304462, 0.6033715748305967, 0.6339994423613883, 0.5795480643580672, 0.6152410691283736, 0.5814669000541328, 0.5682756337950026, 0.6303197364756743, 0.570666901459497, 0.605029164370611, 0.6360840447583413, 0.5709411862604212, 0.587477003176778, 0.6384085056074071, 0.5918207523859429, 0.5712539093867731, 0.586134311559679, 0.6289453294618443, 0.5593144070289091, 0.584198380180784, 0.5852885465857848, 0.584466472339676, 0.5927621625170584, 0.5953812871439657, 0.5391901833838162, 0.575389669419022, 0.5344355175634855, 0.5498927297011577, 0.5689568275963309, 0.5918988785013113, 0.5323546083928529, 0.5623730133635625, 0.5815388195567356, 0.5201522862103899, 0.5171841868234299, 0.5493881314219934, 0.5641301660785071, 0.5342458779856519, 0.542636117977551, 0.5639937553093138, 0.5542707013522743, 0.5713837013922552, 0.5441205826204174, 0.5165277377386487, 0.5606647126383786, 0.5728894513347307, 0.535155341387024, 0.5033874903929909, 0.5680138913630065, 0.6012894331149249, 0.5456797118145725, 0.5347058367374193, 0.5355279109548996, 0.5067594654278385, 0.5435636728343543, 0.5335855175393001, 0.5393265351209356, 0.4971616604257157, 0.48874546523052953, 0.48673005858713564, 0.5585110755520984, 0.5216195787178795, 0.49778158932666616, 0.5387665591024643, 0.49190372978690494, 0.5022289304350799, 0.5057950529138362, 0.5319725804811023, 0.4890331981218743, 0.5592631068399156, 0.5404661057962464, 0.5240189401033861, 0.5470967104982345, 0.4921802286055086, 0.5056658461618377, 0.4957942908252236, 0.4887277705811401, 0.469594658924111, 0.543198850696529, 0.4787206531258069, 0.5121248164907541, 0.47455578779052016, 0.5173365254023119, 0.4970356187032577, 0.5653568943255688, 0.47469933913603757, 0.5186280653124011, 0.4261568338394623, 0.46975921897448447, 0.46664219092681475, 0.4729419606849623, 0.47931301024072337, 0.4857384356366798, 0.449737612698424, 0.505994039814021, 0.5121298749554513, 0.5155516514173503, 0.5019557928374819, 0.4991190102556139, 0.5018288349727389, 0.4648360049461196, 0.43211154901672166, 0.4751002219980663, 0.4927822152487254]"
