,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, None), (11, 11), (110, 11), (77, 11)]",
module__conv_type,regular,
module__dropout,0.3068782330191794,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.69439002759862, 2.6546902716102565, 2.6694722010697687, 2.6540338056346298, 2.6473568436277244, 2.638672123953886, 2.640668917801607, 2.627661833960087, 2.60981022658884, 2.5715649244764696, 2.5180385243308647, 2.4163863297040136, 2.3167885973634452, 2.2304732311699507, 2.075679325347446, 2.065946858852214, 1.9941123946141326, 2.001255852573772, 1.8948232857340466, 1.8921348402754374, 1.868620199726592, 1.819932820703065, 1.8367774264384187, 1.8227158876477698, 1.7331533963352757, 1.693180190612214, 1.702157178369425, 1.6623332761550156, 1.6789470059040301, 1.6509237651293605, 1.6084700334427107, 1.6582059586540536, 1.6220097300184104, 1.5810680961975332, 1.6177368016339173, 1.5117166125923251, 1.503079834291273, 1.5228994527078386, 1.4263730898828717, 1.4611194306102426, 1.4151020423365144, 1.4737415631497628, 1.4418272280441122, 1.4424882820314449, 1.3551358614370985, 1.3998163647083681, 1.2979760991049776, 1.4130413943363083, 1.3324770910252068, 1.3283458704220115, 1.3226460296299227, 1.307955940335445, 1.3166379042248904, 1.2003712041462762, 1.2251598744525232, 1.2918125397304752, 1.205954780438906, 1.2585021832261831, 1.1784749446753466, 1.1686207882265536, 1.12138873642162, 1.1842500424866031, 1.1908846479786004, 1.2046728017923354, 1.1897618847323883, 1.1884008547529135, 1.1460373584864576, 1.1953305832819796, 1.2018519868997286, 1.1352936345493416, 1.0859389734543023, 1.1541076823568024, 1.0652366790143946, 1.0420569821576677, 1.0244881962493104, 1.0606081364935802, 1.1038994427258642, 1.0818282224946476, 1.0090254596743184, 1.0268510439210392, 1.0536178380222303, 1.0472383787721309, 1.0550995352861403, 1.0299201918610235, 0.9858590279715663, 1.0212885409908496, 0.9787976116543201, 1.0209847428727676, 0.9591028666290151, 0.9845931305550933, 0.9680717933876485, 0.9415059195013715, 0.9660772505456959, 0.944074787965311, 1.0184506130378825, 1.0044889722617054, 0.9070866641576879, 0.9390289613424185, 0.9625231782251774, 0.9097320683064309, 0.946215613717419, 0.9031345244786925, 0.9083749369058783, 0.9122227462980177, 0.900365475847902, 0.9285030486947865, 0.8862385585059579, 0.9230260999012635, 0.8856013451025648, 0.920260190906488, 0.9036391692935676, 0.8811493410615252, 0.8778720246726337, 0.9382624011218376, 0.8730975878456255, 0.8516558665821578, 0.8457392631930646, 0.8672607815345815, 0.8380983861791298, 0.8623383325756341, 0.8328453561758102, 0.8139002518397358, 0.8302533330537171, 0.7924957145989571, 0.7763847679500965, 0.869000289785988, 0.8174964923565486, 0.8432065105346621, 0.8541943081059671, 0.8361224007079741, 0.7949800048735598, 0.8155668732297753, 0.8028326552150115, 0.7472306582128395, 0.7857336454615927, 0.8358543163074197, 0.7753943352030517, 0.739978909921921, 0.8112826207643742, 0.8017590163306018, 0.7374540905214982, 0.7991477860268438, 0.7999186873092432, 0.7228078575488126, 0.7827592655286322, 0.8027631122257478, 0.7903173429878942, 0.8186138800768527, 0.7460426145396933, 0.7723533784850759, 0.762035208980586, 0.778223703276298, 0.7757613809491212, 0.7348387527649043, 0.739387573472132, 0.7254122096569233, 0.7466863988684875, 0.7186888109939128, 0.7294552014151179, 0.7369689196491334, 0.7434333752944536, 0.7599083923812558, 0.7039675820801375, 0.6946909783209435, 0.7245318790849417, 0.7285241991367395, 0.7060358851833142, 0.7321360341410128, 0.6983522992656279, 0.7045759475082303, 0.6856743319462859, 0.6880823595093261, 0.6929250371272924, 0.6977937208930537, 0.6732498741172805, 0.698982335419522, 0.696701433885338, 0.6904122848904671, 0.735483943213647, 0.7270452007436615, 0.6977823284471641, 0.7265275239257373, 0.6623431822064975, 0.6738032300121846, 0.6734730996098459, 0.6501314760285083, 0.7055168034478406, 0.691683146898616, 0.6878127599999265, 0.6423135339984747, 0.728482813931336, 0.6605749645992384, 0.6719924337181418, 0.6590030913050648, 0.7039363728362018, 0.6555764686019231, 0.606742267249068, 0.7273138182651069, 0.6625275475605535, 0.6127916676968365, 0.6689427389649676, 0.6818756468300632, 0.5959184766960877, 0.6509965705711263, 0.699550530065377, 0.7054529590863201, 0.6134137474608811, 0.6501195871062742, 0.6851963092224971, 0.6620706960515949, 0.6244294074266491, 0.6721360926211281, 0.6220595333349465, 0.64962198142245, 0.6336178146624771, 0.595529479120467, 0.6269877381214835, 0.6120322990829732, 0.622614887101964, 0.5880307697196286, 0.6247621716843788, 0.5771208762206445, 0.5946331845236786, 0.6490727648153314, 0.6218566630576002, 0.6241703105591216, 0.6094597000324531, 0.6633412949633529, 0.6314530194263751, 0.5934832842159913, 0.5269064191839766, 0.5907739911597011, 0.6466905173490416, 0.6035792478337869, 0.629090538142852, 0.6019769443787714, 0.6016966263109623, 0.6295918475310466, 0.5861964064590297, 0.6363411840341276, 0.6050105417267161, 0.5623606539597086, 0.5826918773073971, 0.6048478338434419, 0.5909099806454409, 0.5712949819397629, 0.590462221879437, 0.5747430306518456, 0.5781139630062092, 0.5723568885860022, 0.5948360714055848, 0.5994096326782197, 0.5602141393708221, 0.5354770708553614, 0.5516603902254279, 0.5898840055656936, 0.6053738949908074, 0.5720624408678409, 0.5647001751733445, 0.5654299039032228, 0.5631005879094346, 0.6031695473778145, 0.5373900986771304, 0.5545511386723156, 0.6019018815184418, 0.5168752365107724, 0.5628629137871932, 0.5971566626478226, 0.5663571042240411, 0.5687925907766213, 0.5483319919116215, 0.5789753243642055, 0.5625660338159024]"
