,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (66, 66), (66, 66)]",
module__conv_type,temporal,
module__dropout,0.30355225116743967,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7165329930418163, 2.680354679695811, 2.662858663214501, 2.6323011006218784, 2.6047999318349144, 2.5327212274589868, 2.4532226398515657, 2.3317623154459723, 2.181511510117024, 2.09854073620667, 2.0011786607225623, 1.9484961157687917, 1.9287153587790205, 1.8314613322588713, 1.8152790292882781, 1.7134820487382432, 1.7732181190642797, 1.6962767200442488, 1.6315664525906932, 1.680627645607984, 1.6199107120863872, 1.5416654691916034, 1.5530384825927266, 1.523626920698241, 1.434134187776234, 1.4867397378432303, 1.530091970729553, 1.4498029414789821, 1.3924428076840272, 1.344386808237814, 1.3679672535741478, 1.3487135195938242, 1.4060493456870746, 1.301923207201486, 1.302472401535591, 1.3133652178171618, 1.3084038220038217, 1.2486669023259114, 1.3188686329624495, 1.1933999480133899, 1.2693524030855823, 1.2560807598198296, 1.20442898942231, 1.1958293456738094, 1.1637239314179142, 1.2001483891012574, 1.165567268097664, 1.1381770674135683, 1.159506229685546, 1.1462674118027334, 1.1809020025814874, 1.1842629143987906, 1.1621585812967175, 1.1237656462089474, 1.1435767881121346, 1.047222533183643, 1.0693335806258473, 1.0572185307941564, 1.0376262373928835, 1.0453402128045544, 1.0420267318557022, 1.0442223638782813, 1.101565763998444, 0.9628139208361692, 0.9824767798672034, 1.011992162689352, 1.0005708723888158, 1.0098020663980563, 0.9707707683130827, 1.0290517221839237, 1.0049069865063678, 0.905541269511242, 0.9879626206316476, 0.991116894367907, 1.0217541321668342, 1.0025958777275599, 0.983935185399454, 0.9218979890706102, 1.018797861911378, 0.9738993657310918, 0.8665643699689053, 0.9031669875959384, 0.9238544049226356, 0.9301963236100621, 0.8865108414410857, 0.8990226882106404, 0.9522371299557681, 0.8648813783149096, 0.8356035273883574, 0.8842644519695975, 0.8961398789335282, 0.8716514460978659, 0.8530397880661384, 0.873948602236657, 0.8556666670225769, 0.8407353615669192, 0.7870061471414154, 0.8825007375905882, 0.8467379578252348, 0.8143316647619381, 0.8495157214166108, 0.8269752507651803, 0.8142317758513459, 0.8289724075084232, 0.8444100034912542, 0.8102332439191289, 0.7785481861528585, 0.8267409083479076, 0.8314946110035569, 0.7713398467910393, 0.820391278502806, 0.7945679279042481, 0.8100373834285681, 0.813059278397922, 0.7769478034446379, 0.8146208915197426, 0.774064008772774, 0.7699432694831797, 0.7433603448608995, 0.7565720002314543, 0.784168541431427, 0.7336868380378004, 0.7646482208391202, 0.7540038511457635, 0.739599900160926, 0.7615674680866494, 0.7005969750320076, 0.7226968996233945, 0.7323470825077134, 0.7183772578019574, 0.6615924455017911, 0.7315979583348138, 0.7155456700425785, 0.7367841039679579, 0.731222252022407, 0.6665749198307107, 0.7257568702230536, 0.7246751317487784, 0.7023890221725853, 0.6885505100492099, 0.7212452249499494, 0.7048480880019987, 0.697721503052313, 0.7381309692271046, 0.6804703457726525, 0.7237111457143118, 0.6566006867045056, 0.6488383231142413, 0.7205590293684565, 0.6381365365986637, 0.6698475001410266, 0.658218228049741, 0.6996687240147109, 0.6843710330446446, 0.7027001510894035, 0.7079803050423218, 0.6838755553783303, 0.7289698496961914, 0.6681363371904943, 0.6626020268851124, 0.6651966519131326, 0.652766641920055, 0.6516750424556385, 0.648655998403355, 0.6149671295877835, 0.6633310259590919, 0.6912145022585573, 0.6377493135638241, 0.6296132317423019, 0.6511984403664738, 0.6242138595104676, 0.5396682190620247, 0.6559099839010798, 0.6002158403511121, 0.6220764382657354, 0.6797789294598311, 0.6202454265353774, 0.6160013785623336, 0.6343375267487782, 0.6403390221247641, 0.6407441317920611, 0.6281422774569559, 0.6283548989053189, 0.6027321128978052, 0.6366219505682, 0.6138797803181621, 0.565566047668228, 0.6249790483089047, 0.5584878762334041, 0.6660918287653744, 0.6072905899010291, 0.5813093030258054, 0.6528897170088362, 0.6258600674834421, 0.5996488962003981, 0.6191742345476013, 0.6011534478089536, 0.5683393557980928, 0.5712856491750301, 0.6012827860518903, 0.5871209842327348, 0.5797423954541355, 0.6444788340990871, 0.5995320881592552, 0.5303980625099454, 0.5794426487055567, 0.5454660776025624, 0.6023603700652476, 0.6222624763860711, 0.5486739365586172, 0.5736094441239817, 0.5898584044975919, 0.6272677502073312, 0.5648234792332828, 0.535282416714715, 0.6114245720715848, 0.5918973783938273, 0.5669876937105837, 0.5654083088999409, 0.6006802665740681, 0.5870006783837658, 0.5933548701885912, 0.5819826485100672, 0.5126908096868641, 0.5767848377154494, 0.5850781900280376, 0.5955745162698194, 0.582458971155938, 0.5688489864756577, 0.5897118955363916, 0.5481123521165362, 0.5652434622061928, 0.5409674146047129, 0.563968232282644, 0.526215910653903, 0.5999516174268769, 0.544102235726733, 0.627928883381238, 0.5458864061793494, 0.5106568203077765, 0.5469167900990112, 0.5613535714195281, 0.5709286342436711, 0.5306689447216066, 0.5606181422296793, 0.5677651694540102, 0.5490893192524868, 0.5507235897205749, 0.5367632054229062, 0.5469677135935205, 0.5822138431321876, 0.5575780364667763, 0.5253487132010153, 0.5696768168928987, 0.5201381576622368, 0.5522562982398197, 0.5822024097474691, 0.5768239987400378, 0.5268324589809469, 0.544461280823212, 0.5901165977335113, 0.5398554164669356, 0.5245396964946237, 0.5852630312458812, 0.5366438438580886, 0.5150764313715221, 0.5376520567966355, 0.5886339987274778, 0.5530196965943153, 0.5485067043621648, 0.5513850147339384]"
