,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(99, None), (93, 3), (48, 3), (48, 3), (99, 3), (69, 3)]",
module__conv_type,regular,
module__dropout,0.5252513874996724,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.8566939711685255, 2.689419506606176, 2.6782409505816633, 2.6789867419903377, 2.663877493137356, 2.6635866433124376, 2.664230454323042, 2.6661461771507886, 2.660654058602999, 2.6641557993050613, 2.657722564984925, 2.6607965658079764, 2.6671311882799573, 2.659445668961656, 2.6659698248138572, 2.6589555866322074, 2.6575404894569536, 2.6580496764205948, 2.6493444543521525, 2.658533487494008, 2.6498734257063195, 2.63392215045339, 2.6302754196493128, 2.6277611216710923, 2.617518079383916, 2.6197880640497124, 2.601975496861937, 2.5886661076522812, 2.5839930391449064, 2.5711701294187166, 2.5773545882658357, 2.5251017097780957, 2.50914428328002, 2.522406885191068, 2.5362448916769624, 2.5357576424289965, 2.5148908645344057, 2.488146029563046, 2.4767164425936947, 2.5006766044440805, 2.4501687039788473, 2.4402333453340557, 2.5032382013703858, 2.4599044781024357, 2.4134887884031913, 2.4031385713535127, 2.37820059089679, 2.375605191094273, 2.369816939723137, 2.3630717778641026, 2.3239466660762496, 2.355442916281972, 2.293150714907248, 2.32849728225173, 2.2755806341867513, 2.2463733668973194, 2.2676016242314025, 2.272774999583718, 2.2501501072838717, 2.292859374961523, 2.2409217152655065, 2.242631641061803, 2.193596630801843, 2.2195389156268264, 2.2129185181415276, 2.1953970491599852, 2.150911154137794, 2.177067843454601, 2.2012140345504716, 2.159288688649591, 2.1999960949968305, 2.1391229306586537, 2.1880548547713605, 2.1707251278055506, 2.1387450830164605, 2.109777019644562, 2.138033154374928, 2.081181134545494, 2.1335903748540668, 2.1272115432563363, 2.1056710420951146, 2.0610860413249927, 2.0424021108006194, 2.121209694718536, 2.0909071489667572, 1.992257493946211, 2.0339175261177775, 2.0167408870116206, 2.0439473435239766, 2.0346134669728055, 2.0411143222757535, 1.9970127446049113, 1.976953542083645, 2.009877981186829, 1.8917793038942627, 1.9613594908077596, 1.9999038632619164, 2.010059093306777, 1.9920899636692777, 1.8967340988796795, 1.9510117815047017, 1.890202121249079, 1.9343175345264183, 1.9164049420416298, 1.9275047561506258, 1.9235459197380587, 1.9533179759063135, 1.9759409381837139, 1.918423991840007, 1.87328849047222, 1.9094642575948313, 1.9469880604262997, 1.910371772150485, 1.8957553798481321, 1.8272305898776315, 1.8990750048277358, 1.90282250114866, 1.862938673993238, 1.8457247810107258, 1.8803737604423398, 1.9388457083221127, 1.812972148373995, 1.7844121521419338, 1.8257033632536785, 1.8441618623696876, 1.846750987251714, 1.712221121925442, 1.8486211384636753, 1.816502953812437, 1.7916767691100137, 1.8231641570612516, 1.800944695784196, 1.7877707357708934, 1.7985860829623586, 1.7606507594715965, 1.7603458093978486, 1.7729410001798733, 1.8010093458104202, 1.7095959480855467, 1.704414749695176, 1.7915814367197203, 1.8008036364968527, 1.7668335446935794, 1.7093437079851954, 1.7313223981032797, 1.7651558719382163, 1.679356062904673, 1.7559839563800324, 1.738654362937788, 1.6968781373800852, 1.7091376047427556, 1.714947948080204, 1.679969187428697, 1.6848746313714387, 1.6633653291478738, 1.5867492582337657, 1.6581740883196008, 1.6686949069172459, 1.7049494015838411, 1.637361560958034, 1.6936012225925179, 1.6283183276481519, 1.6580433158434777, 1.6716506139918317, 1.8068843992940515, 1.643993437576477, 1.6807186327566903, 1.597584860698176, 1.6827353627262611, 1.6426430256978235, 1.6591533602829969, 1.6566931159306213, 1.6703989396979326, 1.650054983057504, 1.6969302641898822, 1.601879587892611, 1.5885963231525548, 1.6202553321717452, 1.6168746437508823, 1.6544983088111327, 1.6065355701932074, 1.5689086595713004, 1.6448135311848606, 1.6181352498093897, 1.5970621930075655, 1.6252002143493418, 1.5936790048560767, 1.6272734891440752, 1.618127184344758, 1.568324796977121, 1.556194319848712, 1.5406468709309895, 1.6339547495562565, 1.5313565040527914, 1.5360830397015002, 1.5728306397008391, 1.573903479447855, 1.4963243613440067, 1.607291769454619, 1.5657630179732265, 1.585028579324398, 1.6009539867340659, 1.5327026927620029, 1.5848066491879143, 1.4584222078094335, 1.5337113284583737, 1.5322799991805547, 1.566597944263308, 1.5131975745605117, 1.5294278505098122, 1.601955884242722, 1.5631340981445898, 1.611225436675102, 1.5446434985205717, 1.6126978990552978, 1.498862127463023, 1.529310850542858, 1.5531081873905648, 1.5644216421816237, 1.4801778307794724, 1.506940465152092, 1.5180317833375518, 1.467312520335891, 1.5051721556614959, 1.469421914400216, 1.4650290142905815, 1.4994550673121105, 1.437657469631272, 1.4788045697665695, 1.5049100242819955, 1.4703202564823983, 1.4435754944565888, 1.4872957462307126, 1.5312983298049765, 1.513341902884924, 1.4480110750418231, 1.490979787309392, 1.4517648512073484, 1.4527655871984022, 1.478910450976589, 1.4671052749287499, 1.3981472495424416, 1.4189311343815096, 1.4732712539311903, 1.5289226544808012, 1.5391806733367766, 1.441364250654904, 1.4978430271148682, 1.4615779406284621, 1.43813719300555, 1.441537455568854, 1.494319119783231, 1.4413226869218516, 1.46226446188836, 1.4412176341076062, 1.4854506579416515, 1.3970217996784178, 1.489920352767226, 1.50913190956189, 1.419156795848916, 1.4475274432976581, 1.3980676614814487, 1.3786248001882826, 1.4047000371528062, 1.4436202371040292, 1.4301479245239903, 1.427768624023562, 1.3936855931561458, 1.395303266536262, 1.3831050468682098, 1.3391232948596379, 1.420392005347381, 1.4581697284889037, 1.4201180660071908, 1.3698621853169743, 1.3768451198949823, 1.4560178485086168, 1.4334837897939252, 1.3974262104941377, 1.3997624159775366, 1.3847223672582827, 1.40596070653767, 1.401931235357389, 1.3552878103384483, 1.4527616828365124, 1.3607828544951996, 1.3808060356565213, 1.3498666788040732, 1.3466231838999518, 1.3767028326717967, 1.385938535620683, 1.3984550424313797, 1.4066777351839284, 1.4235088054545217, 1.3802591334387846, 1.371846443637991, 1.4033484836820223, 1.3668313905897334, 1.3263948349627477, 1.4182191491699585, 1.3951944606333941, 1.3825359283789893, 1.405834862867533, 1.3595549659472492, 1.3242650164879937, 1.2963414866688387, 1.3235128708004837, 1.2942457927407036, 1.3789530498951703, 1.3281476237702896, 1.3534144685316498, 1.3614829801574106, 1.3736721474201374, 1.4028765470447961, 1.3568513766718415, 1.3533513519651723, 1.3459791428303054, 1.3005464482376143, 1.289206150056764, 1.3080289808176206, 1.4267173320713464, 1.2919671213707022, 1.2652514663370154, 1.3668405810419353, 1.3640899359321044, 1.3320711541931636, 1.3408685150796924, 1.29680345524514, 1.3315838381834149, 1.3121444823991555, 1.222851282466958, 1.339291630171447, 1.3027337967032544, 1.3662909358653967, 1.3221984629901296, 1.325691659901717, 1.3632034168692304, 1.2810179371311616, 1.3083129877315818, 1.3655501652176167, 1.308226733798596, 1.2880923980480197, 1.2932016512846054, 1.3042245721954433, 1.2380759681679674, 1.2682598981573305, 1.3329000414620216, 1.2665973111600628, 1.3242397476685495, 1.348222646085719, 1.2919195717510183, 1.3017699622283407, 1.2763604558968522, 1.336643740720868, 1.3052004052399444, 1.3057028654100342, 1.3201207933691577, 1.2407027805343942, 1.2821779845427368, 1.315837512270518, 1.3039895888135253, 1.297437606581579, 1.2794830320433397, 1.267926123598009, 1.3201284015785606, 1.269939736834406, 1.3068671437207606, 1.248724781585129, 1.2850200724533036, 1.2709523535599283, 1.3264916134384477, 1.313285383092567, 1.2956327092292559, 1.280968474036335, 1.2363185973034583, 1.2846557231732678, 1.3033957061117138, 1.2753497318621443, 1.2470436366444935, 1.3342679546614544, 1.2751491960714232, 1.2799448027963483, 1.279053803479637, 1.3018850097280643, 1.2886677577332966, 1.3294562569727242, 1.3109732713410764, 1.3241653596976992, 1.2881432409245275, 1.2740193518392176, 1.2887813829093113, 1.2712496921033611, 1.2395938838707725, 1.2612365544357629, 1.303211729762419, 1.3000249323308983, 1.2145286997159321, 1.2631826106455324, 1.2342366539550218, 1.2605378021996945, 1.2358044576576188, 1.2151666031103656, 1.285074207441493, 1.3017038007290975, 1.2705036985771114, 1.2243138020366116, 1.2581551384170049, 1.2927031517028809, 1.2461941045253582, 1.2600853750043828, 1.1822896027771128, 1.2596119220845408, 1.3134527949618102, 1.2680768174236492, 1.2616122453746375, 1.291248527200719, 1.2533373178826515, 1.2599529267273535, 1.2424007512765018, 1.2179458533538063, 1.2477158419107957, 1.2813979160545195, 1.2000814060198357, 1.2659244467499848, 1.1920527001622774, 1.219502204891355, 1.2179365937922806, 1.224832626630433, 1.26679656290298, 1.2974189500414788, 1.2286572939609817, 1.258016672532909, 1.2299422537559048, 1.255685965563676, 1.3069304319440345, 1.2476782016635055, 1.217660586497282, 1.2026007269347208, 1.2155280943448217, 1.2505943703033051, 1.2317079527806365, 1.2167478074945015, 1.2071412525763314, 1.2623505880349422, 1.2210314712423642, 1.2954123971212608, 1.2627115799301982, 1.1946300848187676, 1.2777887862193595, 1.2620175418432347, 1.2870944750984625, 1.2281742871208448, 1.240248197780906, 1.1824289919320032, 1.2077138600271558, 1.2635760639403213, 1.201787474405067, 1.2092189748165816, 1.1737284938036308, 1.1422855816531021, 1.1790501612178645, 1.1884846857943063, 1.2196964983981349, 1.2070686123785666, 1.2337511587784225, 1.2498159697145137, 1.1873931272114617, 1.272063336844174, 1.1867683332316814, 1.1852475286789748, 1.215355983728634, 1.2227657870760797, 1.2381448979336522, 1.207455375810636, 1.2342982076888585, 1.1957510920468715, 1.2409275062489578, 1.2377246023369568, 1.209479523437969, 1.181654682306002, 1.2465604556282477, 1.2137106339823844, 1.2456793055639717, 1.163918117567625, 1.2451509955293507, 1.2187342816081674, 1.272561600526632, 1.2049526343199064, 1.180366625989663, 1.186457541559203, 1.2561180927109878, 1.2355131713618004, 1.232760704674478, 1.218340153194871, 1.2363289185261979, 1.2379133607422812, 1.2905343582032394, 1.195527628336127, 1.2255720733794653, 1.2491885306855788, 1.1614596692560728, 1.1845639755128097, 1.2230126428615578, 1.1028418090913756, 1.2098764571630531, 1.1512216338735721, 1.2261271605001518, 1.1571996691247572, 1.2757831533635384, 1.1966957893655576, 1.1599837293084372, 1.1560167643911672, 1.1891852326397707, 1.161423530061009, 1.240375107807339, 1.2097289696206963, 1.198422292066697, 1.2174625105862429, 1.1898468168278822, 1.2012951359167108, 1.2536681061977384, 1.1788734784501889, 1.1748320799854144, 1.1634853816055313, 1.2244701529785949, 1.2172067370355186, 1.2168288284717674, 1.219332538466403, 1.1454313010922084, 1.131895963328029, 1.1744803207408454, 1.1839914667159748, 1.2306813360062159, 1.1752064873345418, 1.195664171412172, 1.2643514560118647, 1.1856746080972962, 1.2002666195806233, 1.1820470294508076, 1.2035270081931415, 1.1976739146409414, 1.1500354259204224, 1.1983713714350426, 1.1318080509430393, 1.1950583283885183, 1.1998198039250003, 1.162960986926164, 1.164482833100098, 1.176263968722392, 1.2225222126665767, 1.1462400725664255, 1.1816299376753405, 1.2221157421410713, 1.1802189930715203, 1.123226395028927, 1.155136569890692, 1.1600083449388443, 1.1278730139608686, 1.181848329380083, 1.1562561987112854, 1.217877665468412, 1.2235634161461786, 1.1308596325424516, 1.1813014008240788, 1.1699259230772197, 1.2008343855998014, 1.174655016973314, 1.2202752347638353, 1.1581442206096009, 1.1845608078208139, 1.163066891268053, 1.1558132673203085, 1.1107506662693079, 1.187923932281626, 1.1729951592504004, 1.1290763150489067, 1.086592330827264, 1.119268562562413, 1.194452709640939, 1.2168921960533867, 1.1707109146457126, 1.1717553575604611, 1.1369219075934918, 1.1846979263307496, 1.2099597101367288, 1.2107921271915052, 1.206171400437094, 1.1530961733844622, 1.182985867134776, 1.1281372856108989, 1.1635060790178298, 1.1433738851409825, 1.175400456823373, 1.2021826678577463, 1.1373645032860704, 1.1993487499632822, 1.1891193175751011, 1.1271684344976023, 1.155102473629082, 1.1540885110180843, 1.1304431346376622, 1.1411866676795952, 1.161735963981731, 1.1473702695023889, 1.18029870217403, 1.1203729407817096, 1.150403843374921, 1.2253940874973703, 1.1543845286401389, 1.2380314546634552, 1.1667874486943373, 1.200605643127654, 1.1378320768174932, 1.18719198930504, 1.13311200595383, 1.1533013411603446, 1.1472162966196864, 1.1477931862147694, 1.1783238958556645, 1.1483889182065108, 1.1467181804887843, 1.2442989277793854, 1.1167606681041369, 1.117710475962856, 1.0886727192445402, 1.1298092080353546, 1.2037075768286625, 1.1972740660712309, 1.2105335338429462, 1.1922387853479524, 1.1927514051039785, 1.2142511487121654, 1.1411889571048799, 1.1712944560275411, 1.1585875528575593, 1.108831710132925, 1.1615812582653606, 1.1495201279633784, 1.1754957363653595, 1.1078416454917988, 1.13324148922901, 1.1709634425202662, 1.1312292242828867, 1.1666813254012842, 1.1418753665416546, 1.22324850820327, 1.1568679156839332, 1.192458093567151, 1.1229127485745234, 1.2345808173004649, 1.0962172271424366, 1.166294597525876, 1.188939510459057, 1.1149840428208526, 1.1198005610996433, 1.1094142307351118, 1.1426597242740115, 1.1285558895464705, 1.1789828646538008, 1.1596435332504405, 1.158182038468426, 1.120654386642687, 1.1506769090289686, 1.1533270975812826, 1.1949888117375222, 1.2229166024012936, 1.1035587279185095, 1.165137064903545, 1.160631227676509, 1.19246838633311, 1.151812025380753, 1.164945045419889, 1.1804751276855396, 1.112644748774775, 1.1217242236554221, 1.1729745608356341, 1.1230368707525855, 1.1493704550318942, 1.1778472500507013, 1.1158055420911277, 1.1148948414066913, 1.214182219060995, 1.1584019029976427, 1.1249267156025633, 1.1381716136171998, 1.1727685732525432, 1.1226379202605439, 1.160989147899932, 1.105220214319733, 1.120998153998002]"
