,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (132, 66), (66, 66), (66, 66)]",
module__conv_type,regular,
module__dropout,0.3394968383624986,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7257027055756846, 2.6591013096251475, 2.654589644770114, 2.627572190864629, 2.6224952410552276, 2.5971826011463497, 2.5882594697642625, 2.558866135096115, 2.5226665754712165, 2.4458142788105577, 2.399332839405159, 2.31876652682778, 2.2143620590426165, 2.2029813147873747, 2.1597662864111573, 2.095026162126451, 2.1007539720975013, 1.9957847280300773, 1.9785163282317455, 2.0032760338870297, 1.9695161444767522, 1.9160808338555548, 1.8968762181105234, 1.8201417514157914, 1.8115040856296345, 1.8337552536003414, 1.8140044818121464, 1.8438890715497371, 1.7253851441668273, 1.6969930795839954, 1.6594566477822295, 1.776177942695581, 1.609762366635655, 1.697375631126272, 1.6623325582654516, 1.6334584314701766, 1.5839671579034826, 1.5881458570130391, 1.5187070977790897, 1.5319128005580187, 1.564699276494476, 1.5286291909836212, 1.5378168632386398, 1.5842822509586068, 1.4696444079465985, 1.4758787186070204, 1.4828349462961716, 1.478247844978208, 1.3898963473601254, 1.43314708590393, 1.4436776334568358, 1.4068759731325704, 1.3357925765452536, 1.3333505846695988, 1.4198343935892286, 1.3599862017159732, 1.3375117101999112, 1.3120371199478678, 1.3247257899367728, 1.347095502155773, 1.295329356972239, 1.2189267545108264, 1.3198088961765242, 1.277336636721, 1.2869040629362167, 1.2793682778145006, 1.273568883638446, 1.2544725395875065, 1.224949593388267, 1.249000606688024, 1.2612488115211729, 1.261381510813344, 1.2209176672524151, 1.1875668579746506, 1.184876133683321, 1.1852431704972823, 1.1499862834081183, 1.1880155383796216, 1.136749036431198, 1.146647719668151, 1.1527528852138464, 1.1513020772411775, 1.1968471445107438, 1.1181093551698038, 1.1731138311820346, 1.062335861175823, 1.1424320360769114, 1.1178387145258621, 1.0998046395872558, 1.0571608163208828, 1.1332288477194068, 1.1453445352807168, 1.127306576077464, 1.0735787328450754, 1.0315117259419502, 1.08116670128935, 1.1380345577465354, 1.0537272001206015, 1.0641511721638506, 1.0737946162878838, 1.0822696542075685, 1.014805152253619, 1.052226163124832, 1.0361231334156766, 1.0700980361898167, 1.0236110904260283, 1.0491957286592863, 1.0755855552744797, 1.057083078122391, 1.0004689493051064, 1.0538204760075074, 0.9424487484062554, 0.957322341392638, 1.0336273428800584, 0.9730286292452633, 1.0133896682207453, 0.9535365663504624, 0.9957611627812344, 0.985958822007138, 0.9749925229895241, 0.9870276345757769, 1.016712352934076, 1.0210419137471003, 0.9471493231116523, 0.943028565557042, 0.9852716197312508, 0.9460907838988144, 0.9704637829783327, 0.9558374180917437, 1.0262972724540775, 0.9837882553122572, 0.9045906618853009, 0.9121555341881817, 0.9057957523580243, 0.9841702604499949, 0.9439844854397915, 0.9945240079726769, 0.9318446956152646, 0.9002952632368126, 0.9208135065496483, 0.9730252491294136, 0.945234269046875, 0.8928603465515873, 0.9211863788930873, 0.8989512637529548, 0.8676874507630135, 0.902550301794589, 0.8852355342204472, 0.8516005393293016, 0.9096781909752075, 0.9122747939212407, 0.8577403867622617, 0.8410294700081136, 0.8825917016074247, 0.8706625500742228, 0.8773666613383664, 0.8430183289946557, 0.8727007275814053, 0.9102756142845301, 0.8113458825921234, 0.8864027851482175, 0.857790721768261, 0.8201124071502319, 0.8841614553151969, 0.8342681018980963, 0.84493041931724, 0.8368915796394422, 0.7940186916006859, 0.8757761349824618, 0.8058781702282564, 0.8430079573284079, 0.9036871072309276, 0.8852538909337248, 0.8157669432912161, 0.8259586970125907, 0.8514281400227982, 0.8340275830425515, 0.8486396653736932, 0.8353288999895541, 0.8062765950428306, 0.7682294004474204, 0.8739197381864249, 0.8213740983453653, 0.840959346116906, 0.8340892181959895, 0.8085459418072366, 0.7796847053036795, 0.8425417044893351, 0.7554328731913388, 0.7425290493296386, 0.8011620737519205, 0.8831100569220258, 0.8202412038841119, 0.7813997333377285, 0.8152085442192616, 0.8418722520300566, 0.8247720692503578, 0.8281382229554893, 0.7824187450518869, 0.8139308342901591, 0.8377124053371514, 0.8260104447803626, 0.7802929290776981, 0.8092400546719773, 0.7934239850836688, 0.7982550302912248, 0.818617480575294, 0.7415412431090755, 0.7915325150480645, 0.7471637913633378, 0.7882212087240045, 0.7517989514025213, 0.8508169983122694, 0.7532264653532466, 0.7458511081941991, 0.7665824079376132, 0.7889158030637289, 0.8426446873447737, 0.7178055530093703, 0.7653479578401124, 0.7453637372748881, 0.783904858441678, 0.7762869438738003, 0.7924379984079704, 0.7420720718550522, 0.6986419479510283, 0.7582471660417965, 0.7654647818559872, 0.7662554061492971, 0.7548597402061898, 0.6901208275104234, 0.687521798809942, 0.7695960233007682, 0.7258232228465085, 0.7488626815686423, 0.6987170893681038, 0.7135149755235135, 0.7213444061054849, 0.7026134956696077, 0.7277003763732031, 0.7114301457872308, 0.7633186295900519, 0.7293000095000528, 0.766088864817056, 0.6987329653028567, 0.6798462308334915, 0.7075641701189402, 0.7071398280195956, 0.7470010369586669, 0.6965655727127672, 0.753410254901241, 0.6780654549255152, 0.7342310369759082, 0.7327834887646575, 0.7721168884969926, 0.6714439172795137, 0.6658865523441381, 0.7616131917773017, 0.6779326645372924, 0.7076106960102415, 0.6911382751322847, 0.6964073567637793, 0.6914092108793378, 0.6607251240013885, 0.7029770142063284, 0.6585668546007186, 0.6874109275860928, 0.7040906025170135, 0.6682872096582976, 0.6910003759217422, 0.6683741929322682, 0.7156185388965863, 0.6864954121518204, 0.6543196450621892, 0.7052203901505723, 0.6813559394748478, 0.6862709794218557, 0.6716586835503464, 0.7181324681676888, 0.6879172377524527, 0.657448590975559, 0.6860075142381286, 0.7202340872899257, 0.6307303754328307, 0.6893731346505978, 0.7219486990075749, 0.7011907676683952, 0.6968221551632217, 0.6815681935043775, 0.6760189623699866, 0.6315763095155802, 0.6799237847786243, 0.6526086111691682, 0.6737727719814472, 0.6963958528096806, 0.7066751703634271, 0.6717365364920738, 0.6774887809320554, 0.7122111289004198, 0.6628282195552969, 0.7199251182255667, 0.7042250019443597, 0.6762241420553465, 0.6581271361491636, 0.6324097605191321, 0.6807512218968211, 0.6600550783012603, 0.697342669127883, 0.6597920748388161, 0.6195870517081188, 0.6494758077874765, 0.6523339388235387, 0.7043720182607542, 0.7020811876004757, 0.7088304417964705, 0.6808684752264582, 0.6625313579635363, 0.6872167584989989, 0.7078744056245435, 0.6661751806220678, 0.6750783472537536, 0.6173136698065986, 0.6997283369045093, 0.6498476878939399, 0.6934927140257887, 0.6294393921906163, 0.6161203891697351, 0.652459514473174, 0.6636832642165889, 0.6716708331069159, 0.6778457244351778, 0.644491904435767, 0.634244505598726, 0.639591250994478, 0.6595757758239504, 0.6736242245528471, 0.6394998056744292, 0.673469107558702, 0.6292806105700739, 0.5988766480018953, 0.6316168142212456, 0.6538401721877393, 0.6520138041086774, 0.6084642413713747, 0.6760836715427989, 0.6393416312082127, 0.6331808995043968, 0.6131687874294725, 0.6030816346492822, 0.6317608738380711, 0.6228321216406442, 0.6614360168046612, 0.6540457526728239, 0.6538622852246654, 0.6402554224020695, 0.6780217707901477, 0.6465103964640703, 0.5976586234787127, 0.6249608252050782, 0.628000005521417, 0.6295345289333868, 0.6472844073511338, 0.5997136678979674, 0.6328736409673773, 0.6533193011677804, 0.643174696896193, 0.6420511187096265]"
