,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (66, 66), (66, 66)]",
module__conv_type,temporal,
module__dropout,0.30355225116743967,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.77056062404926, 2.6689648151397707, 2.6634508022895225, 2.653109202018151, 2.6145232384021466, 2.581722325545091, 2.5000050251300516, 2.415330930856558, 2.305734344629141, 2.261204011623676, 2.18464323924138, 2.170853930253249, 2.0660155589763933, 2.0245948828183686, 1.910953087073106, 1.8651023626327514, 1.8510045289993287, 1.8588735763843243, 1.852182595546429, 1.7883021116256714, 1.7380809508837187, 1.7248189962827243, 1.7498483694516695, 1.6589495402116041, 1.6699283856611986, 1.6359719661565928, 1.602087457363422, 1.618442443700937, 1.5738632403887236, 1.5962778458228477, 1.5190296796651988, 1.5340687384972205, 1.5071232318878174, 1.5142272123923668, 1.4649984488120447, 1.4397689856015718, 1.4547592621583205, 1.4955691594343918, 1.44741467329172, 1.4585912126761216, 1.3453135783855732, 1.3523680888689482, 1.404118064733652, 1.3694454926710862, 1.307931243456327, 1.251429796218872, 1.3420817631941575, 1.2415727945474477, 1.2906984329223632, 1.2367517966490524, 1.3016299944657546, 1.2705116473711453, 1.2196004647475023, 1.252237659234267, 1.2028033843407264, 1.2143742084503173, 1.2273564412043645, 1.1802681556114785, 1.1575539203790517, 1.196068604175861, 1.1762595616854155, 1.133769888144273, 1.1274504056343666, 1.1807091896350568, 1.1138971750552837, 1.0862251024979812, 1.1210000404944787, 1.1233724374037521, 1.0935883338634784, 1.0786459299234243, 1.0574096881426298, 1.075190490942735, 1.0559076015765851, 1.0224597389881427, 1.0566246527891892, 1.0210346625401423, 1.0410785931807298, 0.9758135172036978, 0.9859310626983643, 0.9975882777800926, 1.0155400331203754, 0.9050781259169945, 0.9965514733241154, 0.9597396960625282, 1.0412477346567006, 0.9910052831356342, 1.026707400725438, 0.987796214910654, 1.007640197643867, 0.9336491309679471, 0.8863712723438556, 0.9332567499234126, 0.9733979610296396, 0.9443416595458984, 0.9141295359684871, 0.8595641250793751, 0.8876962368304913, 0.898248054431035, 0.93903601536384, 0.880824534709637, 0.8829663295012254, 0.8678991427788367, 0.8702271223068238, 0.8794558396706215, 0.821936965905703, 0.8726026828472431, 0.872200935620528, 0.8900802557285016, 0.8381716031294603, 0.8443661593473875, 0.8485765246244578, 0.8474769647304828, 0.8230065611692575, 0.8086746078271132, 0.81921554345351, 0.8251694550881019, 0.7958333070461566, 0.8716000401056729, 0.7994380171482379, 0.8155945411095252, 0.7821874517660875, 0.7784672278624315, 0.7674293976563674, 0.7663740845826956, 0.7095338573822608, 0.8069646986631247, 0.7467675245725192, 0.811482757788438, 0.7699740010958451, 0.8051404742094187, 0.7819200827525212, 0.8275868654251098, 0.8147333264350891, 0.7219440437280215, 0.732677619273846, 0.7642173051834107, 0.7110571476129385, 0.7482224977933444, 0.7731879147199484, 0.7672730445861816, 0.7743200623072111, 0.7405448276263017, 0.693601442529605, 0.6891471679394062, 0.7189191029622004, 0.7016963573602529, 0.7237460049299094, 0.7081297727731558, 0.6976267291949345, 0.6925666332244873, 0.6777246516484481, 0.7285637213633611, 0.7151051035294166, 0.7097329965004554, 0.6451767004453219, 0.7643018374076256, 0.6653046800540043, 0.6762143731117248, 0.5973889149152316, 0.6889708046729748, 0.6594874666287349, 0.7146381130585304, 0.7177240628462571, 0.6478503630711482, 0.6873377038882329, 0.6091780433287988, 0.6622084613029774, 0.6446473084963285, 0.656735862676914, 0.6539284816155067, 0.6581549992928138, 0.6310929931127108, 0.6866018694180709, 0.652322516991542, 0.6621742074306195, 0.7084291485639719, 0.6021367499461541, 0.6839478538586543, 0.5918645528646616, 0.6354024125979497, 0.602571439743042, 0.5989615087325756, 0.6747223248848548, 0.6042634808100187, 0.6075224126760776, 0.6234864354133606, 0.6291435177509601, 0.6248443933633657, 0.5987510305184585, 0.6373972305884728, 0.6088457290942852, 0.6190960893264184, 0.6016960859298706, 0.6372105231651893, 0.599590154336049, 0.5950696248274583, 0.598787798331334, 0.5924472079827235, 0.6226105378224299, 0.6459443734242366, 0.557558023929596, 0.5661623679674589, 0.6045752873787513, 0.5536923225109394, 0.5942683529395324, 0.5759553239895747, 0.6571397827221797, 0.5942367572050828, 0.6176999156291668, 0.5622674180911138, 0.6091183350636409, 0.5459611287483802, 0.6212910844729497, 0.55277322439047, 0.5768490883020254, 0.5439856327497042, 0.5607757641718938, 0.6160839172510001, 0.5617574884341313, 0.5438309843723591, 0.587527636381296, 0.5844450978132395, 0.5462838035363418, 0.5813792329568129, 0.5409021203334515, 0.5870401043158311, 0.5748557338347802, 0.565277728667626, 0.5785949376913218, 0.539892877982213, 0.5718278802358188, 0.5634958368081313, 0.573603160564716, 0.5608221375025235, 0.5620027698003329, 0.5609269715272464, 0.5812461073581989, 0.5146545556875376, 0.5745093776629522, 0.5877121796974769, 0.5653033494949341, 0.5545956483254066, 0.5297540362064656, 0.5528884034890394, 0.5697529856975262, 0.5182222861510056, 0.54961830836076, 0.519813386293558, 0.5594456250850971, 0.5182203375376188, 0.5820097831579355, 0.5403334214137151, 0.5560224973238431, 0.5339984618700467, 0.5507971286773682, 0.5363481686665461, 0.5495418236805842, 0.5152332324248093, 0.5381603442705595, 0.5347317947791173, 0.5311040493158193, 0.5298952744557307, 0.569187735594236, 0.5343057522406944, 0.5680857447477488, 0.5231867515123807, 0.5273263206848732, 0.5623229870429406, 0.5531235483976511, 0.5284418986393855, 0.5579247373801012, 0.538123791034405, 0.4949230863497807, 0.5446058585093572, 0.5550904246476981, 0.5107353852345393, 0.5089413936321552, 0.4701442260008592, 0.5550499700582945, 0.5442509004702935]"
