,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, None), (88, 22)]",
module__conv_type,regular,
module__dropout,0.3532706793761795,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.757568175976093, 2.673522252302903, 2.6324473234323356, 2.562455448737511, 2.493374905219445, 2.3778142598959118, 2.279716315636268, 2.2298542682941145, 2.1790084435389594, 2.112262538763193, 2.0404403979961687, 1.957760187295767, 1.951568082662729, 1.9120220202666063, 1.907864234997676, 1.7922326564788817, 1.7775643550432645, 1.688537311553955, 1.665529463841365, 1.6828686347374548, 1.5972041313464824, 1.6123813720849844, 1.5396385412949782, 1.4963064413804275, 1.4797442289499136, 1.4601780304541954, 1.4929673800101646, 1.4195467270337618, 1.4308564351155209, 1.4253195505875809, 1.333927084849431, 1.3674313820325412, 1.3232269442998446, 1.344431002323444, 1.3494066128363975, 1.3439647931319016, 1.283138132095337, 1.2580618729958168, 1.324783286681542, 1.2437086288745587, 1.232012699200557, 1.2670491035167988, 1.231817571933453, 1.170213165650001, 1.223022123483511, 1.2122520960294283, 1.2544185198270357, 1.1950870844034047, 1.2036247987013597, 1.1699313512215248, 1.125034339611347, 1.1541614807569063, 1.0939237099427443, 1.1082244799687313, 1.1150215442364033, 1.1316030759077806, 1.0476387170644907, 1.1085525769453781, 1.0832387135579036, 1.0926773603145892, 1.0399016036437108, 1.0723657277914194, 1.039941142155574, 1.007471438554617, 1.033759307861328, 1.0652244182733388, 1.043539338845473, 1.0452173453110916, 0.9879749233906086, 1.0401049182965205, 1.045032339829665, 1.002360764833597, 1.0051133834398709, 1.0132700241529025, 1.0153764275404122, 1.01614519907878, 0.9540306338897118, 0.9264304344470684, 0.9577384471893311, 0.9601556631234976, 0.956568873845614, 0.926926746735206, 0.8982240447631249, 0.9122628578772911, 0.9147124657264123, 0.9289852600831252, 0.960149649473337, 0.957208800315857, 0.9073838133078355, 0.927228072973398, 0.8899330817736112, 0.895661423756526, 0.9000473957795363, 0.9076244776065533, 0.9151841145295363, 0.9106949366056002, 0.8809220836712763, 0.8517350967113788, 0.8295906507051908, 0.9189009914031395, 0.8518057135435251, 0.7936397240712092, 0.8116826497591458, 0.8290446776610154, 0.9173178122593806, 0.8699703748409565, 0.8755937759692852, 0.8527405307843134, 0.8324366386120136, 0.8954297441702622, 0.8555086658551143, 0.8309418389430413, 0.7948944227053569, 0.8287543902030358, 0.8272047162055969, 0.8389819044333238, 0.7907934207182664, 0.8842013340729934, 0.7943462646924533, 0.8823930538617648, 0.8452070740553049, 0.8619053959846497, 0.809736444399907, 0.7771715526397411, 0.8119253855485182, 0.8068219918471117, 0.8269884393765377, 0.8185468343588022, 0.7493389001259437, 0.7995061530516698, 0.7911682046376742, 0.7891421712361849, 0.8388281006079453, 0.7283967715043288, 0.7608690940416776, 0.7490482403681828, 0.7732646932968726, 0.7876652969763829, 0.802041299526508, 0.7821307952587421, 0.7798725073154156, 0.7873441173480107, 0.7691411733627319, 0.7026176113348741, 0.7443958814327534, 0.8148093929657569, 0.7513966807952294, 0.7309973294918354, 0.7394604316124549, 0.7651369700065026, 0.7841862201690674, 0.7709517093805166, 0.773935235463656, 0.7660052111515632, 0.7087484616499681, 0.7473420225656949, 0.7967224267812876, 0.7881779377277081, 0.7829033466485831, 0.7282376307707566, 0.7662939520982596, 0.7043866249231192, 0.7309846474574162, 0.7617548419879033, 0.6977003931999206, 0.7027740698594314, 0.725113208935811, 0.7214319861852205, 0.7678678127435538, 0.7184640930249141, 0.7296432779385493, 0.7006072961367094, 0.7120335102081299, 0.7776504690830525, 0.7327225969387935, 0.7650248733850625, 0.7361450296181898, 0.7405946960816017, 0.691912541939662, 0.7271800976533156, 0.7633452984002921, 0.6331163782339829, 0.6801989720417903, 0.7322102592541622, 0.7175303688416115, 0.7089416701060075, 0.7194850884951078, 0.6808742018846365, 0.755506051503695, 0.6743136470134442, 0.6808126174486601, 0.6583754677038927, 0.6695764835064227, 0.723384781067188, 0.7259951848250169, 0.7441511915280269, 0.7022601934579703, 0.6478103211292854, 0.6714081920110262, 0.6934740497515752, 0.6890059645359333, 0.6687656457607563, 0.6937569939173185, 0.686536993430211, 0.7120157883717464, 0.6781942138305077, 0.6639557453302237, 0.7089231949586134, 0.6990165435350858, 0.6795046613766597, 0.7025478197978093, 0.6715124047719515, 0.6913387193129613, 0.7137110059077924, 0.6551675429710975, 0.6478890093473287, 0.6785171279540428, 0.6759690138009878, 0.6742445212144118, 0.6762384506372305, 0.6358536866995005, 0.6632424180324261, 0.6787171492209801, 0.6679703556574308, 0.6973885893821716, 0.6505194764870864, 0.6347267930324261, 0.6682493393237774, 0.630591346667363, 0.6676716987903302, 0.6891780697382414, 0.6519379936731778, 0.7162921392000638, 0.6477502877895649, 0.6626880622827089, 0.6726630623524006, 0.6810624030920175, 0.6504534877263582, 0.6546543781573956, 0.657171997657189, 0.6489630387379572, 0.665881635592534, 0.647798894918882, 0.6819370123056265, 0.6705745357733507, 0.6431605201501113, 0.65837258375608, 0.6276392679948073, 0.6324597276174105, 0.6087233369167034, 0.6920008420944214, 0.6720395922660828, 0.639266548706935, 0.655418034700247, 0.6364188340994028, 0.7115194146449749, 0.6477579373579759, 0.685701833321498, 0.6595920847012446, 0.6553123290722187, 0.6372990782444293, 0.6362080849134005, 0.6373546756230868, 0.6260547619599562, 0.6439017433386582, 0.6903511863488417, 0.6407177260288826, 0.6697244891753563, 0.6478853427446806, 0.6456508159637451, 0.6203304492510282, 0.6461085255329425, 0.6470498607708858, 0.6519168560321514, 0.6390561525638286, 0.6593321149165814, 0.6121733775505653]"
