,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(77, None), (77, 11), (88, 11), (66, 11), (11, 11), (99, 11)]",
module__conv_type,temporal,
module__dropout,0.45083389367482113,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[3.242717357782217, 2.995750724352323, 2.8879834175109864, 2.821245032090407, 2.781787663239699, 2.7606796374687783, 2.741240809513972, 2.726326252863957, 2.6885591947115386, 2.671036720275879, 2.691447661473201, 2.668516566203191, 2.647981467613807, 2.639213705062866, 2.6597117497370792, 2.6345937985640306, 2.6384361083690937, 2.627206171475924, 2.6316254505744348, 2.608698687186608, 2.6076113370748666, 2.5708176906292257, 2.567247328391442, 2.552291437295767, 2.574256079013531, 2.5230658311110274, 2.506038599747878, 2.4946555247673623, 2.480270818563608, 2.4914726404043344, 2.477914333343506, 2.451355717732356, 2.454028610082773, 2.4592293189122127, 2.4417234347416805, 2.4101101288428675, 2.427603996717013, 2.454633063536424, 2.4348062111781195, 2.3862291299379788, 2.368369377576388, 2.4631015374110294, 2.3763486788823056, 2.3775140102093038, 2.4047886481651894, 2.409313157888559, 2.3656842965346114, 2.3716216454139123, 2.3718600823329044, 2.3772512692671555, 2.3710079963390642, 2.372562965979943, 2.3536445434276874, 2.3192206199352556, 2.2780275454887975, 2.3343553359691915, 2.29698644051185, 2.279206862816444, 2.3373768989856427, 2.315891199845534, 2.3011102492992697, 2.2921794194441576, 2.270923742881188, 2.2958930602440466, 2.331393938798171, 2.294647800005399, 2.244170962847196, 2.3099715636326716, 2.2937972912421594, 2.3001623667203464, 2.2762573975783127, 2.2657982606154223, 2.28236738718473, 2.2590078097123367, 2.208924282514132, 2.279098547421969, 2.256588389323308, 2.274359398621779, 2.213716169504019, 2.3111712749187765, 2.1721113901871902, 2.179486590165358, 2.2069950067079986, 2.24715864108159, 2.2269736216618465, 2.2040022483238806, 2.2431347406827484, 2.207238061611469, 2.247781243691078, 2.178088089135977, 2.161078034914457, 2.1864574102255014, 2.1710486998924843, 2.1458154898423416, 2.2009158574617826, 2.186100064791166, 2.0852406134972203, 2.171210685143104, 2.0950786627255953, 2.0812900433173547, 2.0641686732952413, 2.059988436332116, 2.125434163900522, 1.9905214456411509, 2.0192104816436767, 2.0999124416938195, 1.9810124030480019, 1.9711800501896786, 1.9826454235957218, 1.9264720990107609, 1.9001578587752121, 1.9215866272266096, 1.9192398181328407, 1.9741061650789702, 1.86582463154426, 1.9206882366767297, 1.8642178498781645, 1.8153301128974328, 1.8889319236461932, 1.757782112635099, 1.8700021211917583, 1.8778637409210206, 1.8762606914226825, 1.810989317527184, 1.8413115373024573, 1.8015979638466468, 1.7662587294211753, 1.8418505301842323, 1.8170298906473012, 1.787738587306096, 1.7980911328242375, 1.7678353676429162, 1.745612591963548, 1.7890768638023964, 1.7952032841168917, 1.7806290296407847, 1.7560915800241323, 1.7375561750852144, 1.7499270035670353, 1.7393431681853073, 1.7000394729467538, 1.7007368619625385, 1.7377481387211726, 1.7031175833482008, 1.6934991121292113, 1.7040249604445237, 1.6948853254318237, 1.6767847868112418, 1.6821989811383762, 1.6841969049893892, 1.6729598485506498, 1.6336716211759128, 1.6840608660991376, 1.575461039176354, 1.667208455159114, 1.6217789503244253, 1.6619511567629301, 1.5886688984357393, 1.5704779331500713, 1.644175148010254, 1.58739283818465, 1.5393208210284894, 1.5687842020621667, 1.604913071485666, 1.5474363877223087, 1.5612798250638522, 1.6004864912766676, 1.5494810086030226, 1.6090045030300433, 1.6290712833404541, 1.5522100815406212, 1.5601213932037354, 1.5356250872978798, 1.505080120380108, 1.5074178310541007, 1.477212077837724, 1.503601574897766, 1.4721675616044265, 1.4789796279026912, 1.5345947669102595, 1.4993159477527325, 1.500194501876831, 1.5190464478272658, 1.4635228817279522, 1.543949556350708, 1.4501531802690946, 1.4737685882128202, 1.5044033178916345, 1.4906601594044613, 1.429423607312716, 1.465799722304711, 1.4535117039313683, 1.4792777299880981, 1.4935740947723388, 1.499242037993211, 1.4552687131441557, 1.477659144768348, 1.40835678760822, 1.4625855317482581, 1.3974132244403545, 1.4507099573428814, 1.4151414816196148, 1.4317390515254094, 1.3870107907515306, 1.3729171752929688, 1.4048794287901658, 1.3856068262687096, 1.4760445833206177, 1.406218447135045, 1.411063838005066, 1.410448010151203, 1.335103361423199, 1.4242345883296086, 1.3992884085728572, 1.408427020219656, 1.3887451116855327, 1.4010740922047542, 1.3842258563408485, 1.4224632446582501, 1.3103061676025392, 1.3838120717268723, 1.40194969360645, 1.3323562383651733, 1.2922013741273146, 1.4167462238898645, 1.3905721701108493, 1.3166410849644588, 1.4142454330737775, 1.351750291310824, 1.3755395595843976, 1.4037125239005455, 1.3203655573037953, 1.3184510817894568, 1.3461826260273273, 1.334418566410358, 1.387798105753385, 1.3451450017782358, 1.2832343101501464, 1.362070474257836, 1.271596934245183, 1.2863718977341285, 1.3386737988545345, 1.322211107840905, 1.3493030621455266, 1.3512991263316227, 1.3385090387784517, 1.3015712793056782, 1.2892799909298236, 1.3134443319760836, 1.3785884306981013, 1.281541684957651, 1.3073883900275598, 1.372729074037992, 1.2903898000717162, 1.4031323011104877, 1.3695670201228216, 1.3314254614023062, 1.3196494469275841, 1.2522391704412608, 1.2438521898709811, 1.2905132183661827, 1.234033835851229, 1.3048213078425481, 1.2519217912967389, 1.2925118831487803, 1.256345031811641, 1.2571319323319656, 1.315172318311838, 1.2094671102670522, 1.2719381992633527, 1.2757954184825604, 1.2905406108269324, 1.2692839549137995, 1.2769077741182768, 1.2874911895165078, 1.2525273515627935, 1.2234653821358314, 1.2646646664692804, 1.246004210985624, 1.1995803722968468, 1.2303726764825673, 1.2825741914602427, 1.2327205364520732, 1.1319663414588341, 1.2681601267594558, 1.2557695737251868, 1.1491992849570054, 1.2538144423411444, 1.199679339849032, 1.2336153378853432, 1.245580291748047, 1.2192610795681293, 1.2578082598172702, 1.2219961248911344, 1.229152015539316, 1.1984963527092567, 1.258503268315242, 1.1963626279280737, 1.240252945973323, 1.1343846156046942, 1.1416635513305664, 1.205269152384538, 1.2189247067158038, 1.191506730593168, 1.2256011944550735, 1.1003948230009812, 1.1682947140473585, 1.2001431703567504, 1.169930179302509, 1.163802194595337, 1.2192106256118187, 1.247497188127958, 1.1544247040381799, 1.1803690433502196, 1.2039367070564857, 1.1940849524277908, 1.1617841647221492, 1.1302470115514902, 1.1810655373793382, 1.1785868608034573, 1.1352234950432412, 1.157316574683556, 1.1851115410144513, 1.1674428435472342, 1.127366462120643, 1.1384773602852454, 1.1323710890916678, 1.1973758495770968, 1.1778599262237548, 1.1309121700433584, 1.0898973519985493, 1.1386601007901704, 1.1619568063662602, 1.1303108600469736, 1.1297385839315561, 1.089089428461515, 1.163117295045119, 1.0888165162159846, 1.0901534759081326, 1.1440344627086934, 1.1101267447838417, 1.1538100160085238, 1.0893119766161992, 1.0687413940062889, 1.1272848587769728, 1.1176636585822473, 1.0689739374014047, 1.126022061934838, 1.1616861288364118, 1.1070676198372473, 1.1086248232768132, 1.061667184646313, 1.1116386101796076, 1.1044778145276584, 1.0991186270347009, 1.0561332720976608]"
