,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, None), (108, 3)]",
module__conv_type,regular,
module__dropout,0.22076331222534032,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.8182952978248084, 2.6210336919464816, 2.4994070805566158, 2.3118212641089406, 2.09874821696897, 1.9996291350767104, 1.8320111185599384, 1.771992167066747, 1.6984005066241372, 1.5509529309006325, 1.5426301391138506, 1.4923825553386887, 1.3976225792098367, 1.37321923141994, 1.3581805647223442, 1.2939478664269566, 1.20753940268059, 1.193563252170651, 1.1827937252029979, 1.1009854026612518, 1.1364098075267666, 1.113973486170833, 1.1290157438472976, 1.0391410256167137, 1.0732545583923427, 1.0947868531149936, 1.0269554515794523, 1.0457659223061306, 0.9981061592267427, 0.9388316914525335, 0.9228627380263599, 0.9372972805835379, 0.9585924111809115, 0.8960217831939861, 0.9265369390476645, 0.9249415864489671, 0.9337988842659144, 0.8850325424087759, 0.8729208926015277, 0.8705609545312635, 0.8776135309123809, 0.8856678000994042, 0.8726532630378341, 0.8393882626742986, 0.8924467106545362, 0.8468642513876017, 0.8095715080382507, 0.8315248515794272, 0.7633308153276499, 0.8087922715956994, 0.8974058476486647, 0.8307363684351964, 0.811124114287382, 0.7711455581964556, 0.7797783435194938, 0.7079469412278119, 0.856672718805155, 0.6871278032459506, 0.721336789213853, 0.7590289162130944, 0.7682724407872253, 0.7601698522163494, 0.7040010423099834, 0.717408782140368, 0.7310997402736906, 0.7618424852803952, 0.6889156146775322, 0.6829868386820791, 0.676334682801785, 0.6396913434843566, 0.6335036126692171, 0.6183110934346627, 0.6910693720126657, 0.6167907211247666, 0.6697124580427402, 0.6450193682846995, 0.715600592552582, 0.6321090914610493, 0.6536345759797877, 0.5873768369816171, 0.6085954531309462, 0.6324418974979306, 0.6319101716971351, 0.5986685715831084, 0.5433230042342735, 0.5789903449989238, 0.6185086312666105, 0.5721549143680947, 0.6303315336074903, 0.5552104702488535, 0.5465274657587554, 0.606139344631592, 0.51254704680746, 0.5607537578985181, 0.5556386500195042, 0.5590870859305983, 0.5268066684376298, 0.5418942112741213, 0.5552169916028002, 0.5522860988027098, 0.5429634041868883, 0.508362569087158, 0.5186654367198834, 0.5092622788483008, 0.5193870686037692, 0.5175093295257216, 0.5249758858901228, 0.5188194474560677, 0.5167313270945539, 0.4971819723272599, 0.5317294900242763, 0.5054693781341891, 0.5426815643705615, 0.4334242181970894, 0.5224766338491715, 0.4833214210062817, 0.4860768405458601, 0.4552569422648362, 0.4804131993844474, 0.47235369177711034, 0.4850612572162827, 0.45583574720775, 0.466454698688033, 0.46684594960571024, 0.441873053422553, 0.44632936078114777, 0.4283849039403919, 0.42648932377956733, 0.4463192493814494, 0.4746367615111072, 0.40983456218173736, 0.4392924251928495, 0.4727492380119243, 0.43719369138596376, 0.43405462011895884, 0.45982469707325474, 0.4378781678704168, 0.40312847407509594, 0.44279131405270855, 0.3898362742453412, 0.4132600723548661, 0.3797412282699335, 0.4403833064729768, 0.4437880287510352, 0.39143968972167525, 0.40225312785606165, 0.4166726798450786, 0.43515048504794496, 0.38692297647224455, 0.39597303876814816, 0.3929583179640632, 0.40804754504808344, 0.440682674017026, 0.4183338914992492, 0.4122235745134151, 0.377599315893673, 0.36774549107847876, 0.3892734758771224, 0.4181018460807543, 0.4017642911717382, 0.3843676542041389, 0.4003637845346234, 0.4043808758603355, 0.3970686328204381, 0.34611996629334596, 0.3910260678830634, 0.4068553742875483, 0.3517651022169631, 0.40427364469263594, 0.397786535451867, 0.34556695279128746, 0.3955626560371506, 0.4003496363988731, 0.39276207125026136, 0.40977588594534037, 0.34799894707740386, 0.3862310487181235, 0.3747253774563012, 0.4080013307331844, 0.40737291230229744, 0.35759541053533095, 0.36819475768618504, 0.34905624114020023, 0.35972490717220856, 0.3463625542690299, 0.31882330717838336, 0.3922079658002982, 0.3587005283102135, 0.3796059238887706, 0.32797225224489424, 0.37531174779627363, 0.3669056565804059, 0.35489710683078435, 0.36305219471914, 0.377031332036204, 0.3307639767553995, 0.3278519284977849, 0.44275288447479294, 0.34326563876028926, 0.36271383554489856, 0.39303476250010877, 0.37512204935325594, 0.3233026857550663, 0.3248632843381867, 0.3493580846887563, 0.3549782754368865, 0.3535724404574819, 0.3683954655894425, 0.3555395612798215, 0.34315533669008685, 0.3232028445297124, 0.3779020987034763, 0.3502507116179016, 0.37732493567328923, 0.3408635634792563, 0.3196866103449768, 0.3525717967622312, 0.33494282331540176, 0.3226280125694238]"
