,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, 22), (132, 22), (88, 22)]",
module__conv_type,temporal,
module__dropout,0.41948047869450134,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.808812780490394, 2.723495880839226, 2.6743933863084517, 2.658884849309692, 2.659578332772498, 2.648370488316423, 2.6422756367629257, 2.6597746357077927, 2.6472273118456933, 2.641144170338885, 2.622984738391219, 2.634815306245879, 2.6175486947390985, 2.5736560982161696, 2.5669872262824374, 2.516494301446248, 2.504895775907882, 2.466234620886427, 2.460710679027642, 2.3928060841399734, 2.2935408153019923, 2.2504584139878068, 2.224813289890161, 2.1374053298795994, 2.158526148672168, 2.153436402843134, 2.084409770882967, 2.1137450100482944, 2.0906274497681103, 2.0424505488246076, 2.097475188643572, 2.011840154163188, 1.972100333827866, 1.9576777559386869, 1.961195670491348, 1.8625974745791731, 1.9116162354264612, 1.9142650582677936, 1.9208992739155157, 1.878751709096356, 1.9022390363994301, 1.875031240865287, 1.8780614262710291, 1.8855578938393323, 1.8216902731242837, 1.820704076241942, 1.7596981055009124, 1.8082963149058808, 1.7479118490815737, 1.772011891365969, 1.796870644673117, 1.7381959392889057, 1.7781225718249485, 1.7033696104633453, 1.7445732239235814, 1.7649486681035897, 1.6965100259248516, 1.6758778083771897, 1.679790686023591, 1.678848516952544, 1.6583714791509943, 1.6778277953848229, 1.6235853715856219, 1.6255901512672857, 1.6575793167854067, 1.5901201302553165, 1.5772466337141564, 1.5937957661558046, 1.5865357873299812, 1.5791535811199375, 1.549889187725607, 1.55074590461775, 1.574797554011524, 1.4807220025057972, 1.5464785637134997, 1.5247651965028397, 1.508017658097338, 1.5400831591520778, 1.5089831930496465, 1.4782154874462021, 1.4704298094216164, 1.5146408918617549, 1.521439695840162, 1.3955810968410063, 1.4438509734578724, 1.4401302631367159, 1.4385829913834176, 1.4561636594766831, 1.4855934083748599, 1.3443059170900111, 1.3975875826267465, 1.449346596168944, 1.4421172409360516, 1.4130233451652343, 1.3831282769176567, 1.377334409258019, 1.4045197037806065, 1.3234064732754425, 1.331862181052207, 1.3476386653677102, 1.331878558962935, 1.319093058956025, 1.3590403375313531, 1.3506090668558042, 1.2332726229946698, 1.3004292706323428, 1.2555220063427988, 1.2752462890540555, 1.2763125987094222, 1.306537952413917, 1.2797834586362866, 1.2691057639929741, 1.2615793369731958, 1.2551379733870418, 1.3326458671668955, 1.2777231909313147, 1.197836880332811, 1.2986516188955628, 1.213002832493493, 1.253188576230186, 1.1999568441260653, 1.1771723100838465, 1.2154060621119325, 1.1742652972462777, 1.1363811810734872, 1.2401751859814532, 1.151828109300171, 1.166606085477137, 1.1624153173807381, 1.1509229871834323, 1.2179289870358523, 1.1735904036059301, 1.092714520804118, 1.174453525960847, 1.201748422238549, 1.1294084922755647, 1.1921878462232456, 1.1068079213435198, 1.1228550755140068, 1.0679147859624765, 1.132156229340422, 1.1511965928109824, 1.1895691887246977, 1.136367299042721, 1.1047940019005416, 1.1293097482608763, 1.1492137829194973, 1.09950926374999, 1.1305850916923068, 1.1606343922647178, 1.1322907360846086, 1.0673530741995407, 1.0462476348968741, 1.0180397742751472, 1.0764429496961563, 1.101681743652575, 1.0668427469181945, 1.0723092478553875, 1.0881821066284547, 1.0821637023057469, 1.0852022291491878, 1.0549102866729942, 1.0463718358316136, 1.035928385549147, 1.0772602632139827, 0.9917283200437456, 1.0404250185804027, 1.0557672243145821, 1.098748244782614, 1.0308578231222247, 1.1210876465187953, 1.1339081795429014, 1.0139115599053083, 1.0467458659347373, 1.0807285509623508, 1.0360797702176165, 1.0370063604473265, 1.0354365209069127, 1.0261891934020342, 0.9767609994725841, 1.0438660698744744, 1.0058517412455525, 0.9903609719955657, 1.0290301327985336, 1.0422550100793737, 1.0313738317186725, 1.0267674512479945, 1.0055795835691421, 0.9880190429145953, 1.0254427543388638, 0.9924531896258915, 1.0019810671870586, 1.017887036827921, 0.9782666398769853, 0.9148908784690101, 0.9801731911327428, 0.9353942943376572, 0.9786883806585692, 0.9988996490362864, 0.9398164899447884, 0.9956337139512393, 0.9367053512200584, 0.9486263892304105, 0.9689018864030443, 0.9185486092259955, 0.9478080608273378, 0.9819638284498734, 0.9790998311198825, 0.9840973440676039, 0.9675878522141377, 0.9355370590787765, 0.9648419083369478, 0.9747818558117424, 0.9496122272801698, 0.9138827072357879, 0.85365314461843, 1.0053645544492704, 0.9699436838060073, 0.960625913650285, 0.9679075130714144, 0.8904910058901789, 0.9305089417848597, 0.9117982754119895, 0.9132457553938791, 0.9405221518584463, 0.9300428140151948, 0.9657763866304319, 0.916611224498969, 0.9412185862961586, 0.9473419116022956, 0.949547660534375, 0.8824972641708991, 0.9052509343084862, 0.9377245403919459, 0.9369877704757125, 0.8850114240855179, 0.899872265605541, 0.9140037435884081, 0.8928136815235406, 0.9088495848153622, 0.8673410935397328, 0.9463784023473995, 0.9240841032279238, 0.8698565593926922, 0.9071048067898791, 0.8390908437181368, 0.9476367471823908, 0.9522024369561064, 0.90286026038839, 0.9097787696541905, 0.8989688730561125, 0.9446674649593805, 0.9266040406626388, 0.8428119046396654, 0.8637023735665954, 0.8960586047379069, 0.8675618824531989, 0.9110013488626343, 0.9154696110008541, 0.9530416127577553, 0.8987421033701378, 0.8880699063517705, 0.8688571442768365, 0.9458542896992204, 0.8724463413952633, 0.8853690047121828, 0.9326881910311247, 0.9229329825021305, 0.9031171521621902, 0.8945712500518049, 0.8511349857140321, 0.8898320635771728, 0.8530031212599262, 0.9069892612354932, 0.9194642794143706, 0.8688963960293282, 0.842495891368653, 0.8239234874636308, 0.8626260142468626, 0.924699215388734, 0.9042424872245091, 0.8767809992919643, 0.8694676780379427, 0.8634561961149229, 0.9113088905295004, 0.8207934279643766, 0.8194003292754708, 0.8834566440687831, 0.8826847132635989, 0.8444601686902639, 0.87177811022328, 0.9327889580469618, 0.9100582923191574, 0.8269217729109543, 0.8573948420275852, 0.8228285663166909, 0.8816852562695999, 0.906118628494549, 0.9180227233539762, 0.8750509521614713, 0.9219735274530582, 0.8504594988382356, 0.8289689344207867, 0.8308766368952247, 0.901662779668986, 0.8737789402797431, 0.8222443976003007, 0.8524729328389576, 0.8627443066919159, 0.8683057401304181, 0.881115996430308, 0.852992576286125, 0.8315014501852526, 0.8202420748748724, 0.903672866171891, 0.901038703262175, 0.8635769781869002, 0.8756661364903693, 0.9117036570828045, 0.8667279730001474, 0.7740630381834748, 0.8999700482586924, 0.8559110027534441, 0.8368454207814119, 0.9285038684972555, 0.8524572027773669, 0.8294110995169668, 0.8578335528653671, 0.8597456413582039, 0.8704216004106377, 0.8536618104683195, 0.815908711385681, 0.848841551121206, 0.8229071467512497, 0.8445131677750559, 0.8643520053357775, 0.8183075347350582, 0.8349255430113248, 0.8398122759939273, 0.8705342848560235, 0.7954942228073565, 0.8191649612609415, 0.857441239940994, 0.801115900650979, 0.8409718076005592, 0.8350853439244774, 0.8061330103323481, 0.922877999253865, 0.8400667941375233, 0.85039184854166, 0.8357561534132604, 0.8392991521704989, 0.8100056248977852, 0.8788268512206312, 0.7991321256117137, 0.840392535701179, 0.801541231651508]"
