,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, 22)]",
module__conv_type,regular,
module__dropout,0.47668501143992703,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.045504346748308, 2.758359292109348, 2.664101202363913, 2.6489472421377838, 2.663168027910883, 2.5537967116846514, 2.4954071132204207, 2.4823725352167854, 2.3830912515147804, 2.274949296131759, 2.2295653323906697, 2.155398798815777, 2.1595837056981346, 2.1009144355795977, 2.000172188286607, 1.980819097603447, 1.9697361132542752, 1.8663282908915555, 1.8527415901250233, 1.8678012378872704, 1.8085450843579507, 1.8266282366420032, 1.8077604423827978, 1.716183828480671, 1.7162460157636963, 1.7357165048577192, 1.6866119748595132, 1.649942682887318, 1.6848674608333492, 1.6787604047613567, 1.617880888756989, 1.62752639604212, 1.6279136902564753, 1.5910127309935171, 1.5718438303769209, 1.5139445447738, 1.5117924890995944, 1.5802983233924086, 1.5612563648205502, 1.5653210157144506, 1.4840854686579033, 1.4810978224741471, 1.4770917773017074, 1.5431390100361524, 1.484800970623259, 1.4733423357524393, 1.513271401842665, 1.4577818638097804, 1.4222601739427718, 1.4999660356885436, 1.481187745325827, 1.4255908401485582, 1.402858085944703, 1.4257085031627001, 1.4470149880429453, 1.407182987485088, 1.356409138911951, 1.352788148817529, 1.3445770216815045, 1.3258513758867003, 1.3362536688760527, 1.320707081370271, 1.36823851570688, 1.3876550816616802, 1.3751246899308955, 1.3640223577302775, 1.3023365115843757, 1.336216508997658, 1.3912842664185747, 1.2868867825451153, 1.2907968013043118, 1.3355052390769269, 1.2958256164727184, 1.345107277004705, 1.3182883730054131, 1.3150999444987272, 1.2949034127196826, 1.294339630874825, 1.292613119690864, 1.3046456864803513, 1.2799604014854211, 1.3051048599915698, 1.255684167663486, 1.2707878420118652, 1.2633050850131378, 1.2904633947420212, 1.2887102239164083, 1.1805463569931443, 1.179874022112646, 1.2179294504182188, 1.3059903921878866, 1.2525058860723683, 1.1923547511155894, 1.209443759366956, 1.1801213396996661, 1.1732740896055924, 1.2064511812720915, 1.2380976535681356, 1.2179347498338806, 1.208213561991506, 1.1812862869861729, 1.1463327933827807, 1.166342303472677, 1.1839408087822283, 1.1830399964356468, 1.2349325927236405, 1.159060094397881, 1.2079935565389879, 1.1144969695335638, 1.1888891723803703, 1.2200090679589495, 1.1782719794955097, 1.1366232820788331, 1.1130544342287243, 1.1292857735602613, 1.1589328234365681, 1.1575481489673975, 1.140351870845508, 1.1138698602228037, 1.1569477641283892, 1.1619911173175526, 1.177729403352462, 1.1079464562825845, 1.1158776731160336, 1.153266933841742, 1.1048593761144576, 1.1779039970712166, 1.1105290218355108, 1.178651173105589, 1.1259324328977478, 1.102073560675215, 1.121772643228946, 1.070629596021134, 1.1183772614236511, 1.1373069205954816, 1.1239881035450108, 1.0957253181406068, 1.1139391506797776, 1.1367424042008976, 1.04344016072378, 1.178923538195145, 1.0697541733008589, 1.0790891174176755, 1.1223010385197252, 1.0884195687913252, 1.0987327578899257, 1.055962560493822, 1.0789061460880875, 1.1245800270510546, 1.1147922984896828, 1.0964211100328405, 1.1122164999588835, 1.1249679739305278, 1.0410377513007163, 1.0991909400576112, 1.0537635067294788, 1.0495330724642686, 1.0779746536574613, 1.0957728640422195, 1.054465474191199, 1.1199755966089135, 1.0623229682330682, 1.0639812041339618, 1.0067803959625994, 1.0467874683396665, 1.0048508164051182, 1.1036490938107633, 1.0587114584928303, 1.0323757632619384, 1.1214529898355003, 1.0403818319298628, 1.0135391856434257, 1.0681680504067554, 1.0403846449475298, 1.0628404327899734, 1.005658638959675, 1.0277564119052336, 1.05202426111078, 1.1198281436756627, 1.0575584714123278, 1.030544962497116, 1.0326936449389008, 1.0447676703190298, 0.9504934211686856, 1.033364904409199, 1.0223043957197597, 1.0397502376854075, 1.0429329462708306, 1.0060286804430747, 1.0579445952395254, 0.980635741887065, 0.9767447076091876, 1.0464395914004259, 1.0687663183046903, 1.0237539358910797, 1.0256813617570322, 1.0267087471508107, 1.0242464712359771, 1.0257315588020406, 1.0716587883888642, 1.0352167479105308, 1.0243641995970225, 1.0428267793159265, 1.0231141260823302, 1.0135436938332685, 1.0109429375514358, 1.081436243245597, 1.0127655717908532, 1.0304700489907825, 0.9747662615454495, 1.000109836085913, 1.0060481453217522, 1.0100509417539387, 1.0040583409555615, 1.0144675850638534, 1.0730090523730813, 0.9870564333505943, 1.0355628258001368, 0.9896674235432135, 1.0111853436697884, 1.0560295425628192, 0.9863976934971378, 0.9902341278531878, 0.9931081572479366, 0.9749303964291464, 0.9908067107430313, 0.9514191015147979, 0.9599601495472682, 0.9997357293130805, 1.0194377954295606, 0.9778832082344158, 0.9862389930870262, 0.9316746780867751, 0.9903018587127127, 1.0371608300016106, 0.9962140960270729, 0.9993962421582613, 0.9639763572542194, 1.0378026388054409, 1.055128401873888, 0.9190140680081582, 0.9726631001700325, 0.984263997431665, 0.9785045736786947, 1.0464769609861062, 0.9974038854729463, 1.0425252194349477, 1.0219081846964841, 0.9612342300672292, 1.014647991326503, 0.9794550587446473, 0.950315556314869, 0.9978161786103295, 0.9765562285347941, 0.91221860493309, 1.0633511869434218, 1.0346193114916484, 1.059077626822771, 0.9923200205341699, 0.9796837397163773, 1.0008467231412383, 0.9350620588585591, 0.9804794283041834, 0.971993861515398, 0.9998506792248558, 0.96959684372867, 1.0023028480753964, 0.9707259713225282, 0.9973055262097045, 0.9863467977915196, 1.031009813034925, 0.9971047853458823, 1.016974610515183, 1.0068651229889636, 0.9863720377745656, 0.9920640320217449, 0.9209826998627944, 0.94568854042101, 0.951613755469607, 0.9461860215732817, 1.0031695522095196, 0.9677219544761673, 0.9878510997015157, 0.9802240840731788, 0.9238567501593646, 0.9315682684065979, 0.9483816035680458, 1.0045705298697558, 0.9947749591057471, 1.0431735609767525, 1.013375228769747, 0.9814806129201988, 0.9902749702420538, 0.9528384609488852, 0.9960319042665191, 0.9966501045778308, 0.9733378237152834, 0.9810700032982064, 0.9834436306833991, 0.9448903691102544, 0.9941169485191389, 0.9434684664298114, 0.9974557035001487, 0.9571481141511186, 0.9645567622487945, 0.9147642690092612, 0.944070699127653, 0.9500880486014261, 0.9609475626192111, 0.9943753673851146, 0.9900522758046556, 0.9925885659306954, 1.0200675663920495, 0.9166570373582932, 0.9661301689111199, 1.0366315162939832, 0.9878277277900535, 0.9770551547838774]"
