,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, 22)]",
module__conv_type,regular,
module__dropout,0.47668501143992703,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.1241056889266896, 2.8207931217949933, 2.6863735061751983, 2.6427996567055168, 2.6243876745427768, 2.6023552573794237, 2.547279803539493, 2.4880801548283187, 2.3659338519708597, 2.3150683813535675, 2.259866165816497, 2.158179158540272, 2.1805572351431826, 2.1366044045412504, 2.0705077923525974, 2.0804234026026793, 2.003376482425686, 1.9304505545319675, 1.9577462917572037, 1.8729931970877185, 1.861007558140649, 1.8435051205986617, 1.814308163406071, 1.7422680759567613, 1.7231758404971316, 1.759777748206123, 1.7561312459545484, 1.7323830853986326, 1.6490978196449757, 1.62339676114891, 1.720413294861934, 1.6057606302165894, 1.5878783311834694, 1.5728129424993755, 1.5864595992847401, 1.5684214237220477, 1.5906958467577144, 1.5583501892438638, 1.5083370442798898, 1.490488884309029, 1.5413543202764606, 1.5759909264277219, 1.4539128810425466, 1.4458406116092744, 1.4979144907318938, 1.465286528410191, 1.5169577168890556, 1.4696804280460052, 1.3903499990845094, 1.455502832245666, 1.4144801197428332, 1.41175615982555, 1.4902838703183972, 1.419090790399803, 1.3488717402714279, 1.4045525108884458, 1.390461441527432, 1.366690248795951, 1.3488089633859959, 1.408536834597473, 1.3448843087452438, 1.3810463646952067, 1.4264221403665331, 1.3212112470586443, 1.363470300214582, 1.2959552312608633, 1.3296587913511348, 1.348898186031962, 1.3519202485694921, 1.314340456846933, 1.3154296422945524, 1.3066236940683138, 1.3274406779833547, 1.3100711176094813, 1.3315291184433615, 1.3431970564876186, 1.2882971430880388, 1.2954790761427195, 1.2373905397585887, 1.2173062755696697, 1.3187297350862373, 1.329870330816972, 1.2347725875338644, 1.272193510906414, 1.235100813159814, 1.265864059486793, 1.2295823389802332, 1.2207097712334127, 1.1948893409835477, 1.241085753633611, 1.2089192416371923, 1.2423898029832225, 1.1661024105675066, 1.2026238766166313, 1.2951114679094229, 1.2596998905424204, 1.2493257965458713, 1.2344503434261986, 1.218599352386849, 1.2325945072614652, 1.2227479260741116, 1.1873776231165456, 1.2312393385820142, 1.156254209269688, 1.1618318237629617, 1.1109885714510752, 1.1630112762285953, 1.1982437290746049, 1.2080387395660503, 1.2324166825691936, 1.1935748477987191, 1.1857145658700483, 1.1804511698538347, 1.1503550345445621, 1.168269816215963, 1.1714214769203692, 1.1592748707825455, 1.1818609280122714, 1.1456344617571936, 1.1409997528166125, 1.1725999302767698, 1.1751935332870116, 1.1695220572542295, 1.150323189830872, 1.1433163988578767, 1.2033715786787038, 1.140634950476271, 1.1738984808540895, 1.0756466199390238, 1.1167226022430288, 1.130096725137103, 1.1559131468455304, 1.1777156609199275, 1.1501853881373327, 1.1275517751209085, 1.0940006238204911, 1.0735735272535116, 1.1418012705872675, 1.1607370396091803, 1.1117412146750956, 1.0832708394791326, 1.1247136764966947, 1.120340312640178, 1.119907091051713, 1.1527937519883054, 1.052156215223472, 1.1039474878435072, 1.1639282555391974, 1.1020184617070077, 1.1242004069602753, 1.0893030833234227, 1.0674610180391269, 1.053821351002683, 1.1564162121700254, 1.058702846463766, 1.0806977153971749, 1.124121633828891, 1.0933386817129904, 1.0974933221090057, 1.046597177358174, 1.109501122051529, 1.0256283503524148, 1.0647033206308198, 1.1287255454682983, 1.0921536491855734, 1.08465955042862, 1.0793173095718729, 1.0561460144136592, 0.9888440709313713, 1.101214724222666, 1.0415573273861602, 1.0889466543170097, 1.1335855331755924, 1.0414345703294807, 1.0737815937018371, 1.0574116779130966, 1.0770866044790728, 1.0536257688303885, 1.1048808453516736, 0.9941999156160695, 0.9838948524032681, 1.045980152943825, 1.0641002629214003, 1.1074397082622518, 1.036674585103759, 1.0508539640524848, 0.9758811322855651, 1.0156731630771405, 1.0478980605480646, 0.9984968905269928, 0.979677213282397, 0.9957269815095235, 1.019173306897928, 1.0326790754558721, 1.0371646502479208, 1.0429771307916798, 1.0844635706434351, 1.0666018686579097, 1.0261060849075943, 1.0517197752136582, 1.0113612666969924, 1.06198642658889, 1.0169997630610388, 1.0714687558753313, 1.013591231923475, 1.0528446128439513, 1.0550488146367958, 1.0578961842787507, 1.0249102388699542, 1.0551803397145607, 1.0025726249289122, 1.0682559194073755, 1.0609110458408904, 1.0003623599840885, 1.0198185025096742, 0.9729425627182492, 1.0367459135633805, 1.0219018919405969, 1.040033892786652, 1.0621460104814737, 1.0007499410511784, 1.0371066514291478, 0.9926162616235918, 0.9750161678086575, 0.9872587586504777, 1.0350483462601698, 1.0330424663880562, 0.9475431577647616, 1.0400939988217983, 0.9981011730530035, 0.9723199726986816, 1.0359260609680008, 1.018753533872764, 0.9236363726699433, 0.9852350067931718, 1.0635966103850247, 0.9873628292781327, 0.9265581414146533, 1.0081704471751516, 0.9753144191823634, 0.967998604744644, 0.9373332646400224, 0.9809210049750371, 0.96046606827746, 0.9971703999999398, 0.9591223034179475, 1.0020141849962994, 0.9851214207629956, 1.0008923657475124, 1.0157720219985698, 0.9996581592734212, 0.9710416920031345, 0.9335376648976323, 0.922430251801209, 1.0011024670146542, 0.9968498875248076, 0.9764509025505808, 0.9730152951856436, 0.9505404417507917, 0.919109798315285, 0.9222351109557019, 1.0061836254149246, 0.992964481538712, 0.9799378982980855, 0.9994953141061014, 0.9443655151719652, 0.9997990656862819, 1.0343058466108173, 0.9516407523279126, 0.9544807632343487, 0.9628243122798417, 0.9862917438507998, 0.9643310076118777, 1.0610640671989802, 0.9404968954945436, 0.9763446628645822, 0.9727336097153708, 1.0014138077175079, 0.8898696260342125, 0.993156006292613, 0.9717566713446947, 0.9931591636751338, 0.9394899544748007, 0.9978315418907033, 0.9828842644283012, 0.9868913523214614, 0.9676109371676367, 0.9465977505953754, 0.9506997779886578, 0.981680687283873, 0.9601455889032711, 1.0157315327756329, 0.9762780431145309, 0.948892222217233, 0.9560523877015357, 0.973470747528223, 0.9422246471291212, 0.9591021241765394, 1.007625286916452, 1.0232695609876121, 0.9712018567971935, 0.982607925706924, 0.9587332771533492, 0.9474589419950076, 1.0151235870264033, 1.027665032803496, 0.9825643402550287, 0.9749950168222274, 0.9436838867804314, 0.9849339587626489, 0.9720905608460809, 0.9660943925552808, 0.9595641498960361, 0.9818041965408435, 1.0308195250440493, 0.9321266631304472, 0.9805775992679872, 0.949513340592958, 0.9650709790834678, 0.9394459498399031, 0.9141973410809235, 0.9638809772841166, 0.962997768794951, 0.9669030316181201, 1.0491511556709812, 0.950157343251299, 0.9707131279100009, 0.8978527085613585, 0.9340732726945226, 0.949166183350061, 1.012591716873749, 0.9636027381555522, 0.9390943529401637, 0.9195549648696121, 0.9981603579984707, 0.9059534869708042, 0.9907450374212255, 0.9949259765453357, 0.9591302198211773, 0.9933644633550157, 0.9605300715614443, 0.9675524017923262, 0.8882730723689449, 0.9724279332321578, 1.006725412245779, 0.9271378407005626, 0.9892976646588558, 0.9783160421455904, 0.9978326572834929, 0.8975761784912877, 0.8830099821779106, 0.9109165436149905, 0.9627632106922359, 0.9790967821615951, 0.9158092950604304, 0.9329544348253208, 0.9454060604184493, 0.9955365142074196, 0.9367264505759011, 0.9264917394309462, 0.9713396143178967, 0.9756226201718305, 0.9248780724632844]"
