,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(27, 3), (27, 3), (120, 3), (33, 3)]",
module__conv_type,temporal,
module__dropout,0.3907605724817294,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.7206029143177246, 2.6672018318507025, 2.6625544271487493, 2.6649821980610517, 2.652228320954163, 2.6626107113898834, 2.6574297020201048, 2.659308916341822, 2.6454207681277353, 2.6528980970842073, 2.652558935859989, 2.65345185707989, 2.645478213683259, 2.652731718585211, 2.6536920116586264, 2.6474653264231307, 2.643539978589626, 2.6499170687386986, 2.651470500839469, 2.640402356094478, 2.6493134939601655, 2.6462587538482136, 2.6464754368298773, 2.6451940155213047, 2.6492049441401897, 2.644662961335081, 2.643102476821929, 2.6455372969309487, 2.638402894282846, 2.631974555623784, 2.6320876730659792, 2.6407623033762437, 2.6383853638562624, 2.6287910883137258, 2.6233523213564776, 2.624971200965043, 2.621813128219634, 2.596750051299961, 2.58662412391692, 2.573272912258817, 2.5196438244542176, 2.468414161476326, 2.41410248862985, 2.3765168943386774, 2.3598185917775294, 2.2456755224679936, 2.240025011790281, 2.1873195630736895, 2.10201399955676, 2.1222574053931558, 2.1394021506484076, 2.0880949938228364, 2.051053239890376, 2.006038598242523, 2.0611659534175044, 2.058088102322323, 1.9910384014622096, 1.960841966272549, 1.92106229560683, 1.9564919804791725, 1.9549971269964024, 1.8581016369178345, 1.8480380755169084, 1.8902304712288183, 1.8911902311909405, 1.867014721409204, 1.8531952470483577, 1.8140971008293432, 1.7978026775036704, 1.7727313696304499, 1.7456326803949758, 1.84412878579487, 1.756245923409802, 1.78624324417298, 1.7547381565060918, 1.7916999906014386, 1.7576607511682087, 1.722442360742014, 1.664891715683689, 1.6338426021711905, 1.697507006354874, 1.674377609998964, 1.6897309655628683, 1.6536509960832393, 1.6385809394435846, 1.645826442852645, 1.6129129318832662, 1.6733654445765795, 1.6380333580033628, 1.627442260698087, 1.5703973274010454, 1.589132237296573, 1.527454026172616, 1.6755557191165196, 1.5297733072141233, 1.5509248797374424, 1.5664454466575373, 1.517529316720246, 1.4976773291883672, 1.5531332265434927, 1.5430109438868616, 1.5208463611400656, 1.5530341441001965, 1.466565407539838, 1.4894733004027938, 1.4329710220325889, 1.4989829235683287, 1.5399987020014798, 1.4645529052885051, 1.4674888857297586, 1.4528663018305636, 1.418848506058342, 1.4339470697965235, 1.4963572374428398, 1.428365391343545, 1.4489271863577224, 1.3636928031899336, 1.393236269036699, 1.3312264520079184, 1.4076801917456478, 1.426503650485206, 1.3485547823253625, 1.3665124491460061, 1.3287373233392747, 1.3916838502148903, 1.37132172387, 1.3988379747651676, 1.3467412246445012, 1.2940567603230706, 1.3155515111250684, 1.3423916154284468, 1.2917152376762935, 1.3577501533807816, 1.3077443972488358, 1.2816623527420279, 1.2793519806999691, 1.2578169247548245, 1.2208063146512174, 1.256872109135681, 1.2143890150250267, 1.298280602475352, 1.2599791156303906, 1.2527712507744055, 1.1356837733402878, 1.2034769477412421, 1.259346212036118, 1.305936526356405, 1.2647126060919496, 1.2641800681060908, 1.1901175268353295, 1.1976550074441354, 1.243674514955179, 1.2042147236982064, 1.187006980927234, 1.2150796376211794, 1.2533781150632282, 1.2263589584069445, 1.1877464699147984, 1.2372073773474133, 1.1683924249256736, 1.1562847809754815, 1.1795278270809637, 1.1434458236933214, 1.1497326434692205, 1.0496448990467198, 1.189843477771002, 1.162508208857336, 1.1875939111948473, 1.1248064323656821, 1.1515451483643813, 1.0896990410624672, 1.1515377688729465, 1.130396874079585, 1.0729737528716439, 1.1683053030903399, 1.172735954295693, 1.154231374893115, 1.096841719913115, 1.1187498568340073, 1.0757369871084401, 1.0722484853915397, 1.132076201411341, 1.1160789438754837, 1.0781632460840405, 1.0856992312938492, 1.1282481608592936, 1.0593748168449182, 1.0321277687774688, 1.0905257693145547, 1.0922314730223432, 1.0017619811730578, 1.0953116611019496, 1.0763531105596436, 1.1148183309044222, 1.0615399345497176, 1.0113003092005073, 1.046011902578534, 1.0335463006372396, 1.0447402154319778, 1.017387195818686, 1.0758840288959717, 0.9819120094610777, 1.0432953689828774, 1.0501368917481748, 1.012880080869432, 1.0889252200292026, 0.985441301369713, 0.9704780746287234, 1.0480884338849312, 1.0124994254525685, 1.0284785481316965, 1.0003186073836103, 0.9597147321884802, 1.0455789609681205, 0.9353346264201552, 0.9846604135684195, 0.9940240783957847, 0.9701819222327143, 0.9648054745155952, 0.9844036394001662, 0.9853895935938767, 0.9903908623436283, 0.9728712151275665, 1.0050300816235516, 0.9561165008471421, 0.9583333403388888, 0.8894159332176165, 0.953121595300002, 0.9939828351972649, 0.9944626533916231, 0.9279815779715375, 0.895499052569586, 0.9883421913277437, 0.9525167680200125, 0.8978873576272659, 0.9290927529105332, 0.9541313523042638, 0.9641041380132553, 0.9751934629644272, 0.9884706472615515, 0.8779261270699473, 0.9122265696755264, 0.9396868139103428, 1.0205226662301374, 0.9491469506353771, 0.9291530600632316, 0.8952809135808192, 0.8790635706602034, 0.9013907355839577, 0.912152051121743, 0.9542862117175651, 0.8927178088869893, 0.944600020644752, 0.9096356598168669, 0.8943608112647584, 0.9291664446939163, 0.8735475966236724, 0.8594363531051114, 0.8790491718317962, 0.8892341507652591, 0.945348855502803, 0.9370616285098081, 0.959506771008633, 0.8850839194879366, 0.9373022745110396, 0.9042376268346415, 0.9152357078126859, 0.8351224517316946, 0.8794792974385682, 0.8590339237325224, 0.934665252592752, 0.8928565176236147, 0.8947976160371005, 0.9179775579356964, 0.9593755409896718, 0.9206305913383102, 0.9193253275976015, 0.9063047241843045, 0.8828926571072411, 0.882574094398403, 0.8831113139328929, 0.8910355353171655, 0.8452957691140257, 0.8912794840358815, 0.8462846655836455, 0.8344325134979278, 0.8438555842879191, 0.859220871116844, 0.8227211112920949, 0.8401929322694768, 0.893642092600953, 0.8578259588895735, 0.8697179304382016, 0.8635987062904417, 0.8201098535102227, 0.8906677549055316, 0.8106096298478702, 0.8925326695102258, 0.8260331086110977, 0.8270225426135495, 0.8839084315391864, 0.842380862474901, 0.8460833529057071, 0.8851842597729898, 0.8554117440143761, 0.8515294570339438, 0.816998162940288, 0.8836554838972515, 0.818692210781781, 0.780568551063997, 0.7912909561958387, 0.8478869301965012, 0.823760484454719, 0.8789886720837425, 0.8147458988807105, 0.8304649356013318, 0.8375619442017321, 0.848563192781915, 0.8338052974960019, 0.8529616178575049, 0.8251214961096042, 0.7978484831563769, 0.8537969041421923, 0.8627557055109498, 0.8236778865430167, 0.8406184918618615, 0.8345973071335369, 0.7542610014564499, 0.7686825481482095, 0.7697255443171499, 0.8145200172600718, 0.8477713172835422, 0.7925654259260909, 0.8166873339053983, 0.8225288679374665, 0.7926448485984509]"
