,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, 22)]",
module__conv_type,regular,
module__dropout,0.47668501143992703,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.087029029361552, 2.7979079747681896, 2.6843935497915434, 2.5973262575753497, 2.5402497375550697, 2.4716601536983016, 2.434236973151206, 2.3056581559608027, 2.2526688282023954, 2.166491964095137, 2.1661291574491, 2.084801793327919, 2.0693570758656197, 2.0883180794518537, 2.0165852078804036, 1.9349345334799273, 1.8714586967912514, 1.8772075403413597, 1.8614779870250802, 1.8420529072966223, 1.7963314366180008, 1.7685969002093112, 1.7498979676332005, 1.7465846898810466, 1.7334070694458037, 1.7181296120249847, 1.6507995887027553, 1.611242070923182, 1.6251959054945064, 1.6130560806327652, 1.6321215219974976, 1.5959872686599055, 1.598723706772284, 1.6218777230660197, 1.584485863124785, 1.5578158009614476, 1.5169632799701123, 1.469279412929546, 1.517435502845353, 1.4842822646957046, 1.5033379017560957, 1.457219488524381, 1.4523433886891495, 1.468175869818716, 1.4751577317657323, 1.4464855161966097, 1.4622022905983068, 1.5087601638276262, 1.455030202750866, 1.4146386461836198, 1.3876149897625862, 1.3781729911358112, 1.3398751197122862, 1.4417360688311418, 1.3883231975805082, 1.400140665378332, 1.3813189507907577, 1.4018636285627657, 1.3324996862879617, 1.3120378777886723, 1.3714013394538431, 1.3138267985895578, 1.3762445160697812, 1.3782986233851677, 1.33213318690758, 1.3623542600921763, 1.3644618058686537, 1.3439824620156018, 1.268729573264503, 1.2991516759925674, 1.333917025193443, 1.3134912379781596, 1.3973010889719724, 1.2801158936466588, 1.2727699111698911, 1.2425945083376762, 1.3142464037005779, 1.3015911491933754, 1.272236543107882, 1.2565712836984262, 1.2762341511949424, 1.2873548543487636, 1.2066636312684837, 1.2237415251190324, 1.2889251866744502, 1.1124259188728223, 1.1904636271534572, 1.2436485066794798, 1.196915925811184, 1.1932139200471248, 1.2082915782813732, 1.2229868431178508, 1.1850050127884881, 1.275339543188387, 1.2332258222766286, 1.1990827204976895, 1.1828561222702407, 1.224722110330198, 1.1890673087811217, 1.16901433789122, 1.165706686037337, 1.1685598793227128, 1.1169733747022443, 1.112021652578275, 1.143900655231531, 1.1585752158582612, 1.1628701006482725, 1.1525080672127335, 1.237129857439164, 1.1095591448498414, 1.1262008362486458, 1.1910416781041804, 1.1526922483187207, 1.1410505126828294, 1.128278050546582, 1.199018866311368, 1.162744584338268, 1.136612315150381, 1.1155385099086081, 1.1945291440916015, 1.1202220698752234, 1.1346878917086458, 1.0982134157470835, 1.1502582351098964, 1.1525973029958159, 1.124699806570433, 1.1598300361312044, 1.138417211717086, 1.1182353884354592, 1.0959396000890576, 1.14109048158418, 1.0395898599826567, 1.105183958261488, 1.0746182425878046, 1.074037085713046, 1.0577321348566637, 1.1308688955655801, 1.0280723110544097, 1.0594610275272227, 1.143859070120693, 1.1473788319010363, 1.118175692404544, 1.0584256139595538, 1.089566811101728, 1.1234605666877446, 1.0885339633447833, 1.0656183262761678, 1.0764514890511065, 1.0369855528616698, 1.076213553734303, 1.045616810888597, 1.043784463944862, 1.064308436474511, 1.0830980066041516, 1.0705322890010904, 1.0367050851848518, 1.0675655553212409, 1.0595871930631797, 1.0606714490517846, 1.0642424384714664, 1.0633691719682086, 1.0711088077280817, 1.0405364443868026, 1.0250883607823076, 1.083691636453579, 1.0470925897675367, 1.0744737921366907, 1.0784256146204254, 1.0822217298081795, 1.0422583646333712, 1.0475292699169494, 1.063271659285662, 1.0993266098194103, 1.040068921616034, 1.023323073423861, 1.0552940662373018, 1.0523042259477904, 1.001224500267866, 1.061891713202057, 1.0719719347297514, 1.0568077935979732, 1.0450617769110995, 1.0424445901958843, 1.0609500337610804, 1.0668214640442975, 0.9656768610577267, 1.0989202227698025, 0.9868665607762636, 1.0042518049163012, 1.0592735230176924, 1.00890425710981, 0.9963657818985628, 0.9709119296509905, 1.0208875422757675, 1.0215705928605148, 0.9998409206529898, 1.0486395727337496, 1.0156205936162028, 1.0302769904875548, 0.9970694092515573, 0.998302227092317, 1.0293711252345616, 1.0364905875731938, 1.0588424521300286, 0.9620797223948423, 0.9986300173576803, 1.004960659263912, 0.9354565048355455, 1.0595336966897801, 0.9732946210233379, 0.9934553513742618, 0.9896539477228086, 1.0051313223347742, 1.049803933865526, 0.9995269483964643, 0.9731428219907208, 1.0069797850205877, 1.0106564597858616, 1.0330368748528092, 0.9772306232066884, 0.9881001490027544, 0.9432277938743643, 0.959592380812813, 0.9350807552043926, 1.0554727734684142, 0.9548154122216754, 0.9670578605057071, 1.0305423750914096, 0.9858858992665633, 0.9849870218693694, 1.025570472636053, 0.9390395757266257, 0.9969445349965907, 0.9970242093111943, 1.0011713072815345, 0.9688792031355152, 0.9844393784662527, 1.0037127041954392, 0.955081924322824, 1.036769902625832, 0.9567764875863582, 0.9486942331416889, 1.004434685447792, 0.9589675056808149, 0.9540425193665462, 0.980412049346296, 0.9725153095683189, 0.9515291333083813, 1.030295087926312, 0.9869098904272819, 0.9658772840995532, 0.9562491973623619, 0.9872617488072628, 0.9629904831453971, 0.9767650695691554, 0.9821992319747734, 1.030964794872585, 0.9845682423314415, 0.9649616880297546, 1.0341709363449068, 0.9783376435228445, 0.9923327368423271, 1.031307021853325, 0.9400702571501746, 0.8997068824793308, 0.893969416044674, 0.953708020853698, 0.9811616620269387, 0.9640846442900907, 0.9853228697763027, 1.0302545153486602, 0.9699113661561366, 0.9527207399584905, 0.9839337084933585, 0.9650174778625298, 1.0210228169388904, 1.0215557713825274, 0.9421268163447889, 0.9406123685653217, 0.9047584914466988, 0.9668562240733678, 0.9899727293111822, 0.959076576099818, 0.9834686553856865, 1.0392044681672068, 0.9673974715366859, 0.9167609032354639, 0.9472757848383029, 0.9853591725043773, 1.0122532481981998, 0.9577395004992076, 0.9060734111718883, 0.9595729953630023, 0.9472273762003519, 0.9530406760067981, 0.9665304735604103, 0.9938414629200999, 0.9221039353022791, 0.8999625920560982, 0.948387481824381, 0.9585828620499436, 1.0166651658764014, 0.9836780134592066, 0.9388393054683124, 0.9005922042944893, 0.9569722191431524, 0.905556331011283, 1.0052054461891313, 0.9602368835994438, 0.9110458613130424, 0.9964719371685509, 0.9323749288672777, 0.9500020406817564, 0.983903614802356, 0.9943440580620458, 0.9467620858214473, 0.9330734199233877, 0.9964327679102644, 1.0285257015581655, 1.011023780494154, 1.016972278607821, 0.9639132985481285, 0.9729364037628467, 0.9451432120811492, 0.9279377125454592, 0.9504421955123329, 0.9401427092061121, 0.9520858803314011, 0.9633086163109604, 0.9581096614061122, 0.9347460858516675, 0.948640179702935, 0.9912017948703197, 0.9575046906686954, 0.9777646777260407, 0.9652145976510842, 0.9479856277108766, 0.9867738576550341, 0.9194169607841705, 0.9429685029992699, 0.9514774462715494, 1.0097606713319767, 0.9682097848042258, 0.934455815132589, 0.965374165595553, 1.0040929967159256, 0.919567102073361, 0.944346207397505, 0.9630670169434717, 0.8866664975508689, 0.9496470628964201, 0.927447625028043, 0.9573201202107119, 0.9557158597050319, 0.9814485415343027, 0.9554232109384656, 0.9975499540022409, 0.935317217328436, 0.956188650516734, 0.987287111989114, 0.9454922136259951, 0.9467758437667017, 0.946604242109128, 0.8685434251249238, 0.9297865656158807, 0.9104838369555835, 0.9281790787721621, 0.9332664485041974, 0.9567693312427422, 0.9276936726861555, 0.9253527223203364, 0.9506792147304142, 0.9367905684224221, 0.8739517362101704, 0.9451099242925415, 0.9534501170056502, 0.9883892307841399]"
