,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, 66), (66, 66)]",
module__conv_type,temporal,
module__dropout,0.34781887205217993,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.9592837922497366, 3.139371386620721, 2.933621911617055, 2.771009307508863, 2.7256270827182334, 2.7025411519095575, 2.6447044635071446, 2.6001606345520902, 2.676121799388221, 2.6219179712888483, 2.638974805424372, 2.572366280780605, 2.542914742340367, 2.5559990348669057, 2.509648275788411, 2.529591935546038, 2.4911395624581156, 2.470508356066824, 2.43934263439564, 2.4390296057167826, 2.4115830539394962, 2.3831650866581, 2.358466771615022, 2.371298364312518, 2.352136862059989, 2.311164442682863, 2.371532931020331, 2.312509463542465, 2.2352580260037227, 2.260473488384537, 2.2356260871520055, 2.182263446840905, 2.2505805978875992, 2.275382262451128, 2.2478575137398127, 2.166865079648456, 2.134033870536393, 2.21626671250906, 2.1630123850241434, 2.123795722744807, 2.1467815042115728, 2.1413886604455943, 2.1250026181297192, 2.138680103997753, 2.083821221655441, 2.1134482448897303, 2.083744571229606, 2.0669539684969376, 2.0994120607936004, 2.06211605762724, 2.061616783307308, 2.028790963051753, 2.056879239316395, 2.017915917429589, 2.042767592756879, 2.044349467903519, 1.9719446238929887, 1.9961718950739724, 2.031804886772956, 1.9724677001431772, 1.908138755310947, 1.9723779552825031, 1.9694171865130985, 1.9500086546173683, 1.9672535424971374, 1.9511832855892823, 1.983951728543602, 1.896280024577151, 2.005810372753712, 1.9518749869936813, 1.8859033768170148, 1.9057013893265122, 1.877340597757591, 1.917679186849438, 1.8814047479767197, 1.7985266335774661, 1.8056025679462568, 1.875766357168541, 1.9285275058406723, 1.8438439813224712, 1.8167416878453346, 1.842023277879335, 1.8589589898694123, 1.797340556678001, 1.8310734609552481, 1.8565043798424625, 1.81758727696908, 1.8144639412638541, 1.8619282843403453, 1.8345943997982492, 1.8435006411288999, 1.7798892666905746, 1.7528838281796688, 1.7861484736634403, 1.8048254392603709, 1.8163660734863207, 1.7720397289724048, 1.824746140387336, 1.709601689922454, 1.7620927931828723, 1.7543040333858926, 1.810555266232532, 1.754006831776763, 1.6980055731230912, 1.6356178232978695, 1.7502513428624715, 1.7235413640594115, 1.7195354578469784, 1.7472728876337853, 1.6557492711890536, 1.7054680954159396, 1.7334467029204383, 1.7012246276921557, 1.6130517293215945, 1.6669876395336587, 1.6940937275147645, 1.637670749534886, 1.6613825538963853, 1.608595944345858, 1.6708718153923263, 1.5723454446260234, 1.6066190879774047, 1.569469392471754, 1.6162531137236962, 1.5728755580105382, 1.5727340066742737, 1.600065614307466, 1.628006981128219, 1.6158057922807534, 1.5994914430511813, 1.6631607237174262, 1.5719595844637786, 1.499112409163944, 1.556319201531837, 1.5868343950121075, 1.5949865261790153, 1.6337563960568278, 1.5108385588597288, 1.5203121982020065, 1.5114942405864065, 1.5404542274952393, 1.5789387200863116, 1.6118122543476314, 1.5570931769656493, 1.520693110662429, 1.4787029658979356, 1.5292470629566328, 1.4812485865380927, 1.4482195120344263, 1.4864189698216546, 1.462707122319931, 1.5542712944763228, 1.5607999404883361, 1.440043485772736, 1.5375093283621133, 1.5312410362416213, 1.5646887110103427, 1.4148629957718615, 1.388210913673746, 1.4546900210871618, 1.4634886516528822, 1.4625721183158207, 1.4537521872070687, 1.4434345191894986, 1.4157507131602238, 1.388493869141734, 1.4209044281396874, 1.462459623756262, 1.3869323300213856, 1.4407319959478957, 1.493197154149743, 1.434077951343617, 1.3560195389106025, 1.3675610733445271, 1.3627747081585866, 1.426399919364863, 1.4075470883990848, 1.3129791919719267, 1.3871546598210487, 1.3749977896371866, 1.3371338438138696, 1.3798448092324787, 1.3511007917512485, 1.335299959311242, 1.3626209014418953, 1.3431900093713784, 1.2754084156383334, 1.3618453995784505, 1.3432443231430273, 1.3066175079781694, 1.3630498138268023, 1.3740928965881538, 1.2260381271336604, 1.2571707810199066, 1.321335151002772, 1.2972007302622937, 1.2867151005435609, 1.4124610484851106, 1.2856274479507137, 1.2688215747260496, 1.2837289684202031, 1.2822112360175006, 1.260159435240091, 1.278685968695522, 1.2684108101484062, 1.3329599695325012, 1.323939343733324, 1.2708105521206676, 1.2604899346771092, 1.2506939929993366, 1.3273671252780286, 1.2734354572071263, 1.248220812941653, 1.1956162761333933, 1.300455737274581, 1.2483844391076582, 1.328992102442164, 1.2829719668288317, 1.213140708362976, 1.2154592126464476, 1.2018959980038522, 1.1977398225731064, 1.2142310353628825, 1.2290957498940513, 1.1504673558548164, 1.2239058037235602, 1.2267112189238754, 1.1418057057120916, 1.1914331351942002, 1.2643597767947383, 1.2226910757490714, 1.2532302080380218, 1.2379752708468101, 1.2108980763750197, 1.1754274462368537, 1.1912741231964228, 1.1928699589096892, 1.2102527042440316, 1.1172160847584025, 1.1207959446572018, 1.1780012443274461, 1.1151305402667622, 1.2364293890749753, 1.1380804558002227, 1.1377150667069391, 1.1619085512904734, 1.1031841367798658, 1.1683730166961186, 1.162803086211064, 1.1140928822600922, 1.0972462078490088, 1.1677853950981456, 1.1454755801553331, 1.09270444870913, 1.1131433136079951, 1.0784164273016033, 1.101612192375139, 1.0933260835628307, 1.0537428907526583, 1.085503213444619, 1.0588620818498848, 1.196597392623303, 1.079451809948287, 1.0919065999227493, 1.0864875392344735, 1.0983178752677962, 1.0911660072204583, 1.0576944339722825, 1.053057303786622, 1.0898727653575013, 0.986383825511859, 1.0188311728522454, 1.072559652016413, 1.0698746178331457, 1.1116247901099594, 1.0653851062661759, 1.0701036205420251, 1.071526591311979, 1.0896049272681338, 1.1283433820561106, 1.0603223777195947, 1.0665569466048417, 1.0789587472469562, 1.053143942665893, 1.0371718275879758, 0.970768591494831, 1.0040580206931613, 1.0933627424272239, 1.0949245102137068, 0.9839417324029447, 1.0203553729612627, 1.0420770432308848, 1.030086638321661, 0.9963518057567093, 1.0074884624751974, 1.0340277677091758, 1.023402511901415, 1.0368564244184044, 1.0015781136862467, 1.0370809650685033, 0.9748528057044233, 1.081594461426354, 1.0502947272878065, 0.9693889071209368, 1.0225800750804017, 0.9659947703043008, 1.0389410609574818, 0.9309459701539003, 0.9985241850943836, 0.9907616765253583, 0.9763989660232771, 0.9888129350769623, 0.9466335597350347, 1.020145635861864, 1.0577038206425393, 0.9398353985574408, 0.9326128220764689, 1.0005847162874533, 0.9186090600387309, 0.9570817873957527, 1.0088621934981616, 1.0101332148183872, 0.9655965498941695, 0.9443769096983982, 0.9873730700330394, 0.9616895470054707, 0.9703474463581235, 0.9211681723250461, 0.9530806535706139, 0.9638025442262013, 0.98977971340855, 0.9412982213715158, 1.0289804813262933, 0.9149250993944339, 0.9371413396343345, 0.9915793131359273, 0.992151107205234, 0.9485663700493857, 0.9297307940259131, 0.9811497287640099, 0.9170976409095198, 0.9742966682665387, 0.9893585643134976, 0.9503872848910937, 0.959892640214797, 0.9877505278908598, 0.9256071583712985, 0.9198274206266137, 0.9303543189033163, 0.9449108080639073, 0.9152273713567145, 0.9385827020800263, 0.9353726627278259, 0.9754577641365503, 0.8699874032909074, 0.8702188532322617, 0.8894852148557191, 0.865381806658597, 0.9211957416818966, 0.9243971122584742, 0.9279621639311371, 0.886935480433777, 0.8390338222950668, 0.9263186905106406, 0.9286522281296099, 0.8946899290378559, 0.8595298205119584, 0.8662933797303936, 0.865124163258179, 0.9087322983062531, 0.8953047197408924, 0.9365096457080272, 0.841901433938277, 0.9515953480451582, 0.9203404525475966, 0.9093810322768878, 0.9775007645939267, 0.9314312502899573, 0.9104086794568669, 0.8665663497280455, 0.9129078031389385, 0.9249701672040923, 0.9115946900970782, 0.8911297543331106, 0.9224696707794365, 0.8620202564871919, 0.8988227765645054, 0.9108830781597949, 0.8646265374455346, 0.8408869340284383, 0.8983930940233364, 0.849100574607225, 0.8837215114488868, 0.8543786090423099, 0.8322705284291673, 0.8768739416922825, 0.858733324045396, 0.8260225748017617, 0.8075029172498063, 0.8499450852827342, 0.8820487841375753, 0.8152710868832695, 0.8632937288835028, 0.8576126585681354, 0.8410456805876291, 0.856300682546544]"
